ID	Language_ID	Glottocode	ISO 639-3	Parameter_ID	Value	Form	Segments	Source_Form	Cognate_ID	Loan	Comment	Source
Telugu_ashes-B	Telugu	telu1262	tel	ashes	bu:ɖida	buːɖida	b uː ɖ i d a	bu:ɖida	ashes-B	FALSE	Kolipakam fieldwork	
Toda_ashes-B	Toda	toda1252	tcx	ashes	pu:di	puːdi	p uː d i	pu:di	ashes-B	FALSE	Kolipakam fieldwork	
Yeruva_ashes-B	Yeruva	ravu1237	yea	ashes	bu:di	buːdi	b uː d i	bu:di	ashes-B	FALSE	Kolipakam fieldwork	
Tulu_ashes-C	Tulu	tulu1258	tcy	ashes	tʃu:nja	ʧuːnja	ʧ uː n j a	tʃu:nja	ashes-C	FALSE	Kolipakam fieldwork	
Tulu_ashes-C	Tulu	tulu1258	tcy	ashes	tʃo:nja	ʧoːnja	ʧ oː n j a	tʃo:nja	ashes-C	FALSE	Kolipakam fieldwork	
Gondi_ashes-D	Gondi	nort2702	gno	ashes	ni:ɾ	niːɾ	n iː ɾ	ni:ɾ	ashes-D	FALSE	Kolipakam (fieldwork)	
Ollari_Gadba_ashes-D	Ollari Gadba	pott1240	gdb	ashes	niɖ	niɖ	n i ɖ	niɖ	ashes-D	FALSE	Kolipakam (fieldwork)	
Parji_ashes-D	Parji	duru1236	pci	ashes	nīd	nĩd	n ĩ d	nīd	ashes-D	FALSE		Andronov1964
Brahui_ashes-F	Brahui	brah1256	brh	ashes	his	his	h i s	his	ashes-F	FALSE	Kolipakam (fieldwork)	
Kolami_ashes-G	Kolami	nort2699	kfb	ashes	buggi	buɡɡi	b u ɡ ɡ i	buggi	ashes-G	FALSE	Kolipakam (fieldwork)	
Kurukh_ashes-H	Kurukh	kuru1302	kru	ashes	tʃind	ʧind	ʧ i n d	tʃind	ashes-H	FALSE	Kolipakam (fieldwork)	
Badga_bark-A	Badga	bada1257	bfq	bark	paʈʈe	paʈʈe	p a ʈ ʈ e	paʈʈe	bark-A	FALSE	Kolipakam fieldwork	
Kodava_bark-A	Kodava	koda1255	kfa	bark	aʈʈe	aʈʈe	a ʈ ʈ e	aʈʈe	bark-A	FALSE	Kolipakam fieldwork	
Malayalam_bark-A	Malayalam	mala1464	mal	bark	paṭṭa	paʈʈa	p a ʈ ʈ a	paṭṭa	bark-A	FALSE		Andronov1964
Tamil_bark-A	Tamil	tami1289	tam	bark	paʈʈe	paʈʈe	p a ʈ ʈ e	paʈʈe	bark-A	FALSE	Kolipakam fieldwork	Andronov1964
Telugu_bark-A	Telugu	telu1262	tel	bark	paṭṭa	paʈʈa	p a ʈ ʈ a	paṭṭa	bark-A	FALSE		Andronov1964
Kannada_bark-B	Kannada	nucl1305	kan	bark	nāru	naːɾu	n aː ɾ u	nāru	bark-B	FALSE		Andronov1964
Kurukh_bark-C	Kurukh	kuru1302	kru	bark	o:ɖak	oːɖak	oː ɖ a k	o:ɖak	bark-C	FALSE	Kolipakam (fieldwork)	
Koya_bark-D	Koya	koya1251	kff	bark	beɾaɖu	beɾaɖu	b e ɾ a ɖ u	beɾaɖu	bark-D	FALSE	Kolipakam fieldwork	
Telugu_bark-D	Telugu	telu1262	tel	bark	beɾaɖu	beɾaɖu	b e ɾ a ɖ u	beɾaɖu	bark-D	FALSE	Kolipakam fieldwork	
Kodava_bark-E	Kodava	koda1255	kfa	bark	tʃekke	ʧekke	ʧ e k k e	tʃekke	bark-E	FALSE	Kolipakam fieldwork	
Koya_bark-F	Koya	koya1251	kff	bark	danʈi	danʈi	d a n ʈ i	danʈi	bark-F	FALSE	Kolipakam fieldwork	
Kannada_bark-G	Kannada	nucl1305	kan	bark	togaʈi	toɡaʈi	t o ɡ a ʈ i	togaʈi	bark-G	FALSE	Kolipakam fieldwork	
Toda_bark-H	Toda	toda1252	tcx	bark	puʈkoɾi	puʈkoɾi	p u ʈ k o ɾ i	puʈkoɾi	bark-H	FALSE	Kolipakam fieldwork	
Tulu_bark-I	Tulu	tulu1258	tcy	bark	ketta	ketta	k e t t a	ketta	bark-I	FALSE	Kolipakam fieldwork	
Gondi_bark-J	Gondi	nort2702	gno	bark	to:l	toːl	t oː l	to:l	bark-J	FALSE	Kolipakam (fieldwork)	
Yeruva_bark-J	Yeruva	ravu1237	yea	bark	to:lu	toːlu	t oː l u	to:lu	bark-J	FALSE	Kolipakam fieldwork	
Betta_Kurumba_bark-K	Betta Kurumba	bett1235	xub	bark	meɾto:lə	meɾtoːlə	m e ɾ t oː l ə	meɾto:lə	bark-K	FALSE	Kolipakam fieldwork	
Malayalam_bark-K	Malayalam	mala1464	mal	bark	maɾattoli	maɾattoli	m a ɾ a t t o l i	maɾattoli	bark-K	FALSE	Kolipakam fieldwork	
Brahui_bark-L	Brahui	brah1256	brh	bark	bund	bund	b u n d	bund	bark-L	FALSE	Kolipakam (fieldwork)	
Kolami_bark-M	Kolami	nort2699	kfb	bark	ɖanɖi maɖɖa	ɖanɖi maɖɖa	ɖ a n ɖ i   m a ɖ ɖ a	ɖanɖi maɖɖa	bark-M	FALSE	Kolipakam (fieldwork)	
Kota_bark-N	Kota	kota1263	kfe	bark	kollutʃo	kolluʧo	k o l l u ʧ o	kollutʃo	bark-N	FALSE	Kolipakam (fieldwork)	
Malayalam_belly-A	Malayalam	mala1464	mal	belly	ʋajaɾə	ʋajaɾə	ʋ a j a ɾ ə	ʋajaɾə	belly-A	FALSE	Kolipakam fieldwork	
Tamil_belly-A	Tamil	tami1289	tam	belly	vayiṟu	vayiru	v a y i r u	vayiṟu	belly-A	FALSE		Andronov1964
Toda_belly-A	Toda	toda1252	tcx	belly	piɾ	piɾ	p i ɾ	piɾ	belly-A	FALSE	Kolipakam fieldwork	
Tulu_belly-A	Tulu	tulu1258	tcy	belly	bandʒi	banʤi	b a n ʤ i	bandʒi	belly-A	FALSE	Kolipakam fieldwork	
Yeruva_belly-A	Yeruva	ravu1237	yea	belly	baiɾu	baiɾu	b a i ɾ u	baiɾu	belly-A	FALSE	Kolipakam fieldwork	
Yeruva_belly-A	Yeruva	ravu1237	yea	belly	ba:ɾə	baːɾə	b aː ɾ ə	ba:ɾə	belly-A	FALSE	Kolipakam fieldwork	
Badga_belly-B	Badga	bada1257	bfq	belly	oʈʈe	oʈʈe	o ʈ ʈ e	oʈʈe	belly-B	FALSE	Kolipakam fieldwork	
Betta_Kurumba_belly-B	Betta Kurumba	bett1235	xub	belly	poʈʈi	poʈʈi	p o ʈ ʈ i	poʈʈi	belly-B	FALSE	Kolipakam fieldwork	
Kannada_belly-B	Kannada	nucl1305	kan	belly	hoṭṭe	hoʈʈe	h o ʈ ʈ e	hoṭṭe	belly-B	FALSE		Andronov1964
Kannada_belly-B	Kannada	nucl1305	kan	belly	hoʈʈa	hoʈʈa	h o ʈ ʈ a	hoʈʈa	belly-B	FALSE	Kolipakam fieldwork	
Kodava_belly-B	Kodava	koda1255	kfa	belly	poʈʈe	poʈʈe	p o ʈ ʈ e	poʈʈe	belly-B	FALSE	Kolipakam fieldwork	
Malto_belly-B	Malto	saur1249	mjt	belly	puɖa:	puɖaː	p u ɖ aː	puɖa:	belly-B	FALSE	Kolipakam (fieldwork)	
Parji_belly-B	Parji	duru1236	pci	belly	poṭṭa	poʈʈa	p o ʈ ʈ a	poṭṭa	belly-B	FALSE		Andronov1964
Telugu_belly-B	Telugu	telu1262	tel	belly	poʈʈa	poʈʈa	p o ʈ ʈ a	poʈʈa	belly-B	FALSE	Kolipakam fieldwork	
Telugu_belly-C	Telugu	telu1262	tel	belly	kaɖupu	kaɖupu	k a ɖ u p u	kaɖupu	belly-C	FALSE	Kolipakam fieldwork	
Koya_belly-D	Koya	koya1251	kff	belly	ɖokka	ɖokka	ɖ o k k a	ɖokka	belly-D	FALSE	Kolipakam fieldwork	
Tamil_belly-E	Tamil	tami1289	tam	belly	tonti	tonti	t o n t i	tonti	belly-E	FALSE	Kolipakam fieldwork	
Tamil_belly-F	Tamil	tami1289	tam	belly	toppai	toppai	t o p p a i	toppai	belly-F	FALSE	Kolipakam fieldwork	
Kurukh_belly-G	Kurukh	kuru1302	kru	belly	ku:l	kuːl	k uː l	ku:l	belly-G	FALSE	Kolipakam (fieldwork)	
Brahui_belly-H	Brahui	brah1256	brh	belly	peɖʰ	peɖʰ	p e ɖʰ	peɖʰ	belly-H	FALSE	Kolipakam (fieldwork)	
Gondi_belly-H	Gondi	nort2702	gno	belly	pi:ɾ	piːɾ	p iː ɾ	pi:ɾ	belly-H	FALSE	Kolipakam (fieldwork)	
Ollari_Gadba_belly-H	Ollari Gadba	pott1240	gdb	belly	pudug	puduɡ	p u d u ɡ	pudug	belly-H	FALSE	Kolipakam (fieldwork)	
Kuwi_belly-I	Kuwi	kuvi1243	kxv	belly	banɖi	banɖi	b a n ɖ i	banɖi	belly-I	FALSE	Kolipakam (fieldwork)	
Kolami_belly-J	Kolami	nort2699	kfb	belly	ʈeʈʈe	ʈeʈʈe	ʈ e ʈ ʈ e	ʈeʈʈe	belly-J	FALSE	Kolipakam (fieldwork)	
Kota_belly-K	Kota	kota1263	kfe	belly	naɖpe:ʈgu	naɖpeːʈɡu	n a ɖ p eː ʈ ɡ u	naɖpe:ʈgu	belly-K	FALSE	Kolipakam (fieldwork)	
Gondi_big-A	Gondi	nort2702	gno	big	pedda	pedda	p e d d a	pedda	big-A	FALSE	Kolipakam (fieldwork)	
Koya_big-A	Koya	koya1251	kff	big	beɾɾa	beɾɾa	b e ɾ ɾ a	beɾɾa	big-A	FALSE	Kolipakam fieldwork	
Kuwi_big-A	Kuwi	kuvi1243	kxv	big	be:ɾ	beːɾ	b eː ɾ	be:ɾ	big-A	FALSE	Kolipakam (fieldwork)	
Malto_big-A	Malto	saur1249	mjt	big	be:ɖo	beːɖo	b eː ɖ o	be:ɖo	big-A	FALSE	Kolipakam (fieldwork)	
Parji_big-A	Parji	duru1236	pci	big	berto	beɾto	b e ɾ t o	berto	big-A	FALSE		Andronov1964
Tamil_big-A	Tamil	tami1289	tam	big	peɾija	peɾija	p e ɾ i j a	peɾija	big-A	FALSE	Kolipakam fieldwork	Andronov1964
Tamil_big-A	Tamil	tami1289	tam	big	perəsə	peɾəsə	p e ɾ ə s ə	perəsə	big-A	FALSE	Kolipakam fieldwork	
Telugu_big-A	Telugu	telu1262	tel	big	pedda	pedda	p e d d a	pedda	big-A	FALSE	Kolipakam fieldwork	
Kodava_big-B	Kodava	koda1255	kfa	big	baljadə	baljadə	b a l j a d ə	baljadə	big-B	FALSE	Kolipakam fieldwork	
Malayalam_big-B	Malayalam	mala1464	mal	big	ʋaludə	ʋaludə	ʋ a l u d ə	ʋaludə	big-B	FALSE	Kolipakam fieldwork	
Yeruva_big-B	Yeruva	ravu1237	yea	big	baleji	baleji	b a l e j i	baleji	big-B	FALSE	Kolipakam fieldwork	
Badga_big-C	Badga	bada1257	bfq	big	doɖɖadə	doɖɖadə	d o ɖ ɖ a d ə	doɖɖadə	big-C	FALSE	Kolipakam fieldwork	
Kannada_big-C	Kannada	nucl1305	kan	big	doɖɖadu	doɖɖadu	d o ɖ ɖ a d u	doɖɖadu	big-C	FALSE	Kolipakam fieldwork	
Tulu_big-D	Tulu	tulu1258	tcy	big	malla	malla	m a l l a	malla	big-D	FALSE	Kolipakam fieldwork	
Toda_big-E	Toda	toda1252	tcx	big	ittu:ɖə	ittuːɖə	i t t uː ɖ ə	ittu:ɖə	big-E	FALSE	Kolipakam fieldwork	
Betta_Kurumba_big-F	Betta Kurumba	bett1235	xub	big	dappu	dappu	d a p p u	dappu	big-F	FALSE	Kolipakam fieldwork	
Brahui_big-G	Brahui	brah1256	brh	big	ballun	ballun	b a l l u n	ballun	big-G	FALSE	Kolipakam (fieldwork)	
Kurukh_big-H	Kurukh	kuru1302	kru	big	koha	koha	k o h a	koha	big-H	FALSE	Kolipakam (fieldwork)	
Ollari_Gadba_big-I	Ollari Gadba	pott1240	gdb	big	muɾe	muɾe	m u ɾ e	muɾe	big-I	FALSE	Kolipakam (fieldwork)	
Kota_big-J	Kota	kota1263	kfe	big	toɖut	toɖut	t o ɖ u t	toɖut	big-J	FALSE	Kolipakam (fieldwork)	
Tamil_bird-A	Tamil	tami1289	tam	bird	paɾaʋai	paɾaʋai	p a ɾ a ʋ a i	paɾaʋai	bird-A	FALSE	Kolipakam fieldwork	Andronov1964
Toda_bird-A	Toda	toda1252	tcx	bird	paɾaʋai	paɾaʋai	p a ɾ a ʋ a i	paɾaʋai	bird-A	FALSE	Kolipakam fieldwork	
Betta_Kurumba_bird-B	Betta Kurumba	bett1235	xub	bird	pikki	pikki	p i k k i	pikki	bird-B	TRUE	Kolipakam fieldwork	
Kannada_bird-B	Kannada	nucl1305	kan	bird	hakki	hakki	h a k k i	hakki	bird-B	TRUE		Andronov1964
Kannada_bird-B	Kannada	nucl1305	kan	bird	pakʂi	pakʂi	p a k ʂ i	pakʂi	bird-B	TRUE	Kolipakam fieldwork	
Kodava_bird-B	Kodava	koda1255	kfa	bird	pakʂi	pakʂi	p a k ʂ i	pakʂi	bird-B	TRUE	Kolipakam fieldwork	
Kota_bird-B	Kota	kota1263	kfe	bird	pakkigaɭ	pakkiɡaɭ	p a k k i ɡ a ɭ	pakkigaɭ	bird-B	TRUE	Kolipakam (fieldwork)	
Malayalam_bird-B	Malayalam	mala1464	mal	bird	pakʂi	pakʂi	p a k ʂ i	pakʂi	bird-B	TRUE	Kolipakam fieldwork	
Telugu_bird-B	Telugu	telu1262	tel	bird	pakʂi	pakʂi	p a k ʂ i	pakʂi	bird-B	TRUE	Kolipakam fieldwork	
Tulu_bird-B	Tulu	tulu1258	tcy	bird	pakki	pakki	p a k k i	pakki	bird-B	TRUE	Kolipakam fieldwork	
Yeruva_bird-B	Yeruva	ravu1237	yea	bird	paktʃi	pakʧi	p a k ʧ i	paktʃi	bird-B	TRUE	Kolipakam fieldwork	
Gondi_bird-C	Gondi	nort2702	gno	bird	piʈʈə	piʈʈə	p i ʈ ʈ ə	piʈʈə	bird-C	FALSE	Kolipakam (fieldwork)	
Kolami_bird-C	Kolami	nort2699	kfb	bird	piʈʈa	piʈʈa	p i ʈ ʈ a	piʈʈa	bird-C	FALSE	Kolipakam (fieldwork)	
Koya_bird-C	Koya	koya1251	kff	bird	piʈʈe:ku	piʈʈeːku	p i ʈ ʈ eː k u	piʈʈe:ku	bird-C	FALSE	Kolipakam fieldwork	
Telugu_bird-C	Telugu	telu1262	tel	bird	pitta	pitta	p i t t a	pitta	bird-C	FALSE	Kolipakam fieldwork	
Malayalam_bird-D	Malayalam	mala1464	mal	bird	kili	kili	k i l i	kili	bird-D	FALSE	Kolipakam fieldwork	
Kuwi_bird-E	Kuwi	kuvi1243	kxv	bird	minu	minu	m i n u	minu	bird-E	FALSE	Kolipakam (fieldwork)	
Malto_bird-F	Malto	saur1249	mjt	bird	pudʒudu	puʤudu	p u ʤ u d u	pudʒudu	bird-F	FALSE	Kolipakam (fieldwork)	
Brahui_bird-G	Brahui	brah1256	brh	bird	tʃok	ʧok	ʧ o k	tʃok	bird-G	FALSE	Kolipakam (fieldwork)	
Kurukh_bird-H	Kurukh	kuru1302	kru	bird	oɖa	oɖa	o ɖ a	oɖa	bird-H	FALSE	Kolipakam (fieldwork)	
Ollari_Gadba_bird-I	Ollari Gadba	pott1240	gdb	bird	titə	titə	t i t ə	titə	bird-I	FALSE	Kolipakam (fieldwork)	
Betta_Kurumba_bite-A	Betta Kurumba	bett1235	xub	bite	kaɖi	kaɖi	k a ɖ i	kaɖi ~ kajɾi	bite-A	FALSE	Kolipakam fieldwork	
Betta_Kurumba_bite-A	Betta Kurumba	bett1235	xub	bite	kajɾi	kajɾi	k a j ɾ i	kaɖi ~ kajɾi	bite-A	FALSE	Kolipakam fieldwork	
Brahui_bite-A	Brahui	brah1256	brh	bite	kaat kanning	kaat kanninɡ	k a a t   k a n n i n ɡ	kaat kanning	bite-A	FALSE	Kolipakam (fieldwork)	
Kannada_bite-A	Kannada	nucl1305	kan	bite	kaḍi-	kaɖi	k a ɖ i	kaḍi-	bite-A	FALSE		Andronov1964
Kodava_bite-A	Kodava	koda1255	kfa	bite	kaɖi	kaɖi	k a ɖ i	kaɖi	bite-A	FALSE	Kolipakam fieldwork	
Kota_bite-A	Kota	kota1263	kfe	bite	kaɖə	kaɖə	k a ɖ ə	kaɖə	bite-A	FALSE	Kolipakam (fieldwork)	
Malayalam_bite-A	Malayalam	mala1464	mal	bite	kadikkuga	kadikkuɡa	k a d i k k u ɡ a	kadikkuga	bite-A	FALSE	Kolipakam fieldwork	
Tamil_bite-A	Tamil	tami1289	tam	bite	kaɖi	kaɖi	k a ɖ i	kaɖi	bite-A	FALSE	Kolipakam fieldwork	Andronov1964
Yeruva_bite-A	Yeruva	ravu1237	yea	bite	kaɖi	kaɖi	k a ɖ i	kaɖi	bite-A	FALSE	Kolipakam fieldwork	
Toda_bite-B	Toda	toda1252	tcx	bite	paɾtʃiʈtʃi	paɾʧiʈʧi	p a ɾ ʧ i ʈ ʧ i	paɾtʃiʈtʃi	bite-B	FALSE	Kolipakam fieldwork	
Kolami_bite-C	Kolami	nort2699	kfb	bite	atekaʂin	atekaʂin	a t e k a ʂ i n	atekaʂin	bite-C	FALSE	Kolipakam (fieldwork)	
Koya_bite-D	Koya	koya1251	kff	bite	koɾaka	koɾaka	k o ɾ a k a	koɾaka	bite-D	FALSE	Kolipakam fieldwork	
Parji_bite-D	Parji	duru1236	pci	bite	kork-	koɾk	k o ɾ k	kork-	bite-D	FALSE		Andronov1964
Telugu_bite-D	Telugu	telu1262	tel	bite	koɾuku	koɾuku	k o ɾ u k u	koɾuku	bite-D	FALSE	Kolipakam fieldwork	Andronov1964
Badga_bite-F	Badga	bada1257	bfq	bite	katʃtʃə	kaʧʧə	k a ʧ ʧ ə	katʃtʃə	bite-F	FALSE	Kolipakam fieldwork	
Gondi_bite-F	Gondi	nort2702	gno	bite	kask	kask	k a s k	kask	bite-F	FALSE	Kolipakam (fieldwork)	
Kannada_bite-F	Kannada	nucl1305	kan	bite	katʃtʃu	kaʧʧu	k a ʧ ʧ u	katʃtʃu	bite-F	FALSE	Kolipakam fieldwork	
Koya_bite-F	Koya	koya1251	kff	bite	katʃtʃa:	kaʧʧaː	k a ʧ ʧ aː	katʃtʃa:	bite-F	FALSE	Kolipakam fieldwork	
Kurukh_bite-F	Kurukh	kuru1302	kru	bite	kʰatʃtʃna	kʰaʧʧna	kʰ a ʧ ʧ n a	kʰatʃtʃna	bite-F	FALSE	Kolipakam (fieldwork)	
Kuwi_bite-F	Kuwi	kuvi1243	kxv	bite	katʃine	kaʧine	k a ʧ i n e	katʃine	bite-F	FALSE	Kolipakam (fieldwork)	
Tulu_bite-G	Tulu	tulu1258	tcy	bite	tina:ɾa	tinaːɾa	t i n aː ɾ a	tina:ɾa	bite-G	FALSE	Kolipakam fieldwork	
Malto_bite-H	Malto	saur1249	mjt	bite	ko:hi	koːhi	k oː h i	ko:hi	bite-H	FALSE	Kolipakam (fieldwork)	
Badga_black-A	Badga	bada1257	bfq	black	kappə	kappə	k a p p ə	kappə	black-A	FALSE	Kolipakam fieldwork	
Betta_Kurumba_black-A	Betta Kurumba	bett1235	xub	black	kaɾtənu ipədə	kaɾtənu ipədə	k a ɾ t ə n u   i p ə d ə	kaɾtənu ipədə	black-A	FALSE	Kolipakam fieldwork	
Gondi_black-A	Gondi	nort2702	gno	black	kaɾə	kaɾə	k a ɾ ə	kaɾə	black-A	FALSE	Kolipakam (fieldwork)	
Kannada_black-A	Kannada	nucl1305	kan	black	kappu	kappu	k a p p u	kappu	black-A	FALSE	Kolipakam fieldwork	
Kodava_black-A	Kodava	koda1255	kfa	black	kaɾtadə	kaɾtadə	k a ɾ t a d ə	kaɾtadə	black-A	FALSE	Kolipakam fieldwork	
Kota_black-A	Kota	kota1263	kfe	black	kaɾuppə	kaɾuppə	k a ɾ u p p ə	kaɾuppə	black-A	FALSE	Kolipakam (fieldwork)	
Koya_black-A	Koya	koya1251	kff	black	ka:ʈe	kaːʈe	k aː ʈ e	ka:ʈe	black-A	FALSE	Kolipakam fieldwork	
