ID	Language_ID	Glottocode	ISO 639-3	Parameter_ID	Value	Form	Segments	Source_Form	Cognate_ID	Loan	Comment	Source
Bulgarian_BIG	Bulgarian	bulg1262	bul	BIG	голям	ɡolʲˈam	ɡ o lʲ ˈa m	ɡɔʎam	BIG			Dellert et al., 2019
Bulgarian_SMALL	Bulgarian	bulg1262	bul	SMALL	малък	mˈaɫɐk	m ˈa ɫ ɐ k	maɫɤk	SMALL			Dellert et al., 2019
Bulgarian_SMALL	Bulgarian	bulg1262	bul	SMALL	дребен	drˈɛbɛn	d r ˈɛ b ɛ n	drɛbɛn	SMALL			Dellert et al., 2019
Bulgarian_LONG	Bulgarian	bulg1262	bul	LONG	дълъг	dˈɤɫɐk	d ˈɤ ɫ ɐ k	dɤɫɤk	LONG			Dellert et al., 2019
Bulgarian_SHORT	Bulgarian	bulg1262	bul	SHORT	кратък	krˈatɐk	k r ˈa t ɐ k	къс / kɤs	SHORT			Dellert et al., 2019
Bulgarian_WIDE	Bulgarian	bulg1262	bul	WIDE	широк	ʃirˈɔk	ʃ i r ˈɔ k	ʃirɔk	WIDE			Dellert et al., 2019
Bulgarian_NARROW	Bulgarian	bulg1262	bul	NARROW	тесен	tˈɛsɛn	t ˈɛ s ɛ n	tɛsɛn	NARROW			Dellert et al., 2019
Bulgarian_THICK	Bulgarian	bulg1262	bul	THICK	дебел	dɛbˈɛɫ	d ɛ b ˈɛ ɫ	dɛbɛɫ	THICK			Dellert et al., 2019
Bulgarian_THIN	Bulgarian	bulg1262	bul	THIN	тънък	tˈɤnɐk	t ˈɤ n ɐ k	tɤnɤk	THIN			Dellert et al., 2019
Bulgarian_THIN	Bulgarian	bulg1262	bul	THIN	фин	fin	f i n	fin	THIN			Dellert et al., 2019
Bulgarian_THIN	Bulgarian	bulg1262	bul	THIN	тънък	tˈɤnɐk	t ˈɤ n ɐ k	tɤnɤk	THIN			Dellert et al., 2019
Bulgarian_SMOOTH	Bulgarian	bulg1262	bul	SMOOTH	гладък	ɡɫˈadɐk	ɡ ɫ ˈa d ɐ k	ɡɫadɤk	SMOOTH			Dellert et al., 2019
Bulgarian_ROUND	Bulgarian	bulg1262	bul	ROUND	кръгъл	krˈɤɡɐɫ	k r ˈɤ ɡ ɐ ɫ	krɤɡɤɫ	ROUND			Dellert et al., 2019
Bulgarian_SHARP	Bulgarian	bulg1262	bul	SHARP	остър	ˈɔstɐr	ˈɔ s t ɐ r	ɔstɤr	SHARP			Dellert et al., 2019
Bulgarian_HEAVY	Bulgarian	bulg1262	bul	HEAVY	тежък	tˈɛʒɐk	t ˈɛ ʒ ɐ k	tɛʒɤk	HEAVY			Dellert et al., 2019
Bulgarian_WARM	Bulgarian	bulg1262	bul	WARM	жарък	ʒˈarɐk	ʒ ˈa r ɐ k	ʒarɤk	WARM			Dellert et al., 2019
Bulgarian_WARM	Bulgarian	bulg1262	bul	WARM	топъл	tˈɔpɐɫ	t ˈɔ p ɐ ɫ	tɔpɤɫ	WARM			Dellert et al., 2019
Bulgarian_COLD	Bulgarian	bulg1262	bul	COLD	студен	studˈɛn	s t u d ˈɛ n	studɛn	COLD			Dellert et al., 2019
Bulgarian_WET	Bulgarian	bulg1262	bul	WET	мокър	mˈɔkɐr	m ˈɔ k ɐ r	mɔkɤr	WET			Dellert et al., 2019
Bulgarian_DRY	Bulgarian	bulg1262	bul	DRY	сух	sux	s u x	sux	DRY			Dellert et al., 2019
Bulgarian_FULL	Bulgarian	bulg1262	bul	FULL	пълен	pˈɤlɛn	p ˈɤ l ɛ n	pɤlɛn	FULL			Dellert et al., 2019
Bulgarian_DIRTY	Bulgarian	bulg1262	bul	DIRTY	мръсен	mrˈɤsɛn	m r ˈɤ s ɛ n	mrɤsɛn	DIRTY			Dellert et al., 2019
Bulgarian_BLACK	Bulgarian	bulg1262	bul	BLACK	черен	ʧˈɛrɛn	ʧ ˈɛ r ɛ n	t͡ʃɛrɛn	BLACK			Dellert et al., 2019
Bulgarian_WHITE	Bulgarian	bulg1262	bul	WHITE	бял	bʲaɫ	bʲ a ɫ	bʲaɫ	WHITE			Dellert et al., 2019
Bulgarian_RED	Bulgarian	bulg1262	bul	RED	червен	ʧɛrvˈɛn	ʧ ɛ r v ˈɛ n	t͡ʃɛrvɛn	RED			Dellert et al., 2019
Bulgarian_YELLOW	Bulgarian	bulg1262	bul	YELLOW	жълт	ʒɤɫt	ʒ ɤ ɫ t	ʒɤɫt	YELLOW			Dellert et al., 2019
Bulgarian_GREEN	Bulgarian	bulg1262	bul	GREEN	зелен	zɛlˈɛn	z ɛ l ˈɛ n	zɛlɛn	GREEN			Dellert et al., 2019
Bulgarian_STUPID	Bulgarian	bulg1262	bul	STUPID	глупав	ɡɫˈupɐf	ɡ ɫ ˈu p ɐ f	ɡɫupaf	STUPID			Dellert et al., 2019
Bulgarian_GOOD	Bulgarian	bulg1262	bul	GOOD	добър	dobˈɤr	d o b ˈɤ r	dɔbɤr	GOOD			Dellert et al., 2019
Bulgarian_BAD	Bulgarian	bulg1262	bul	BAD	лош	ɫɔʃ	ɫ ɔ ʃ	ɫɔʃ	BAD			Dellert et al., 2019
Bulgarian_OLD	Bulgarian	bulg1262	bul	OLD	стар	star	s t a r	star	OLD			Dellert et al., 2019
Bulgarian_OLD	Bulgarian	bulg1262	bul	OLD	древен	drˈɛvɛn	d r ˈɛ v ɛ n	drɛvɛn	OLD			Dellert et al., 2019
Bulgarian_NEW	Bulgarian	bulg1262	bul	NEW	нов	nɔf	n ɔ f	nɔf	NEW			Dellert et al., 2019
Bulgarian_OLD	Bulgarian	bulg1262	bul	OLD	стар	star	s t a r	star	OLD			Dellert et al., 2019
Bulgarian_NEAR	Bulgarian	bulg1262	bul	NEAR	близък	blˈizɐk	b l ˈi z ɐ k	blizɤk	NEAR			Dellert et al., 2019
Bulgarian_FAR	Bulgarian	bulg1262	bul	FAR	далечен	dɐlˈɛʧɛn	d ɐ l ˈɛ ʧ ɛ n	dalɛt͡ʃɛn	FAR			Dellert et al., 2019
Bulgarian_OTHER	Bulgarian	bulg1262	bul	OTHER	друг	druk	d r u k	druk	OTHER			Dellert et al., 2019
Bulgarian_HERE	Bulgarian	bulg1262	bul	HERE	тук	tuk	t u k	tuk	HERE			Dellert et al., 2019
Bulgarian_HERE	Bulgarian	bulg1262	bul	HERE	тука	tˈukɐ	t ˈu k ɐ	tuka	HERE			Dellert et al., 2019
Bulgarian_THERE	Bulgarian	bulg1262	bul	THERE	там	tam	t a m	tam	THERE			Dellert et al., 2019
Bulgarian_NOT	Bulgarian	bulg1262	bul	NOT	не	nɛ	n ɛ	nɛ	NOT			Dellert et al., 2019
Bulgarian_THIS	Bulgarian	bulg1262	bul	THIS	този	tˈɔzi	t ˈɔ z i	tɔzi	THIS			Dellert et al., 2019
Bulgarian_THAT	Bulgarian	bulg1262	bul	THAT	туй	tuj	t u j	tuj	THAT			Dellert et al., 2019
Bulgarian_THAT	Bulgarian	bulg1262	bul	THAT	това	tovˈa	t o v ˈa	tɔva	THAT			Dellert et al., 2019
Bulgarian_ALL	Bulgarian	bulg1262	bul	ALL	всичко	fsˈiʧko	f s ˈi ʧ k o	vsit͡ʃkɔ	ALL			Dellert et al., 2019
Bulgarian_I	Bulgarian	bulg1262	bul	I	аз	as	a s	as	I			Dellert et al., 2019
Bulgarian_THOU	Bulgarian	bulg1262	bul	THOU	ти	ti	t i	ti	THOU			Dellert et al., 2019
Bulgarian_WE	Bulgarian	bulg1262	bul	WE	ние	nˈiɛ	n ˈi ɛ	niɛ	WE			Dellert et al., 2019
Bulgarian_YOU	Bulgarian	bulg1262	bul	YOU	вие	vˈiɛ	v ˈi ɛ	viɛ	YOU			Dellert et al., 2019
Bulgarian_THEY	Bulgarian	bulg1262	bul	THEY	те	tɛ	t ɛ	tɛ	THEY			Dellert et al., 2019
Bulgarian_WHAT	Bulgarian	bulg1262	bul	WHAT	що	ʃtɔ	ʃ t ɔ	ʃtɔ	WHAT			Dellert et al., 2019
Bulgarian_WHAT	Bulgarian	bulg1262	bul	WHAT	какво	kɐkvˈɔ	k ɐ k v ˈɔ	kakvɔ	WHAT			Dellert et al., 2019
Bulgarian_WHO	Bulgarian	bulg1262	bul	WHO	кой	kɔj	k ɔ j	kɔj	WHO			Dellert et al., 2019
Bulgarian_WHERE	Bulgarian	bulg1262	bul	WHERE	къде	kɐdˈɛ	k ɐ d ˈɛ	kɤdɛ	WHERE			Dellert et al., 2019
Bulgarian_HOW	Bulgarian	bulg1262	bul	HOW	как	kak	k a k	kak	HOW			Dellert et al., 2019
Bulgarian_ONE	Bulgarian	bulg1262	bul	ONE	един	ɛdˈin	ɛ d ˈi n	ɛdin	ONE			Dellert et al., 2019
Bulgarian_TWO	Bulgarian	bulg1262	bul	TWO	два	dva	d v a	dva	TWO			Dellert et al., 2019
Bulgarian_THREE	Bulgarian	bulg1262	bul	THREE	три	tri	t r i	tri	THREE			Dellert et al., 2019
Bulgarian_FOUR	Bulgarian	bulg1262	bul	FOUR	четири	ʧˈɛtiri	ʧ ˈɛ t i r i	t͡ʃɛtiri	FOUR			Dellert et al., 2019
Bulgarian_FIVE	Bulgarian	bulg1262	bul	FIVE	пет	pɛt	p ɛ t	pɛt	FIVE			Dellert et al., 2019
Bulgarian_SIX	Bulgarian	bulg1262	bul	SIX	шест	ʃɛst	ʃ ɛ s t	ʃɛst	SIX			Dellert et al., 2019
Bulgarian_SEVEN	Bulgarian	bulg1262	bul	SEVEN	седем	sˈɛdɛm	s ˈɛ d ɛ m	sɛdɛm	SEVEN			Dellert et al., 2019
Bulgarian_EIGHT	Bulgarian	bulg1262	bul	EIGHT	осем	ˈɔsɛm	ˈɔ s ɛ m	ɔsɛm	EIGHT			Dellert et al., 2019
Bulgarian_NINE	Bulgarian	bulg1262	bul	NINE	девет	dˈɛvɛt	d ˈɛ v ɛ t	dɛvɛt	NINE			Dellert et al., 2019
Bulgarian_TEN	Bulgarian	bulg1262	bul	TEN	десет	dˈɛsɛt	d ˈɛ s ɛ t	dɛsɛt	TEN			Dellert et al., 2019
Bulgarian_TWENTY	Bulgarian	bulg1262	bul	TWENTY	двайсет	dvˈajsɛt	d v ˈa j s ɛ t	dvajsɛt	TWENTY			Dellert et al., 2019
Bulgarian_TWENTY	Bulgarian	bulg1262	bul	TWENTY	двадесет	dvˈadɛsɛt	d v ˈa d ɛ s ɛ t	dvadɛsɛt	TWENTY			Dellert et al., 2019
Bulgarian_HUNDRED	Bulgarian	bulg1262	bul	HUNDRED	сто	stɔ	s t ɔ	stɔ	HUNDRED			Dellert et al., 2019
Bulgarian_AND	Bulgarian	bulg1262	bul	AND	а	a	a	a	AND			Dellert et al., 2019
Bulgarian_AND	Bulgarian	bulg1262	bul	AND	та	ta	t a	ta	AND			Dellert et al., 2019
Bulgarian_STAND	Bulgarian	bulg1262	bul	STAND	стоя	stojˈɤ	s t o j ˈɤ	stɔja	STAND			Dellert et al., 2019
Bulgarian_SIT	Bulgarian	bulg1262	bul	SIT	седя	sɛdʲˈɤ	s ɛ dʲ ˈɤ	sɛdʲa	SIT			Dellert et al., 2019
Bulgarian_LIE	Bulgarian	bulg1262	bul	LIE	лежа	lɛʒˈɤ	l ɛ ʒ ˈɤ	lɛʒa	LIE			Dellert et al., 2019
Bulgarian_BLOW_(OF_WIND)	Bulgarian	bulg1262	bul	BLOW (OF WIND)	вея	vˈɛjɐ	v ˈɛ j ɐ	vɛja	BLOW_(OF_WIND)			Dellert et al., 2019
Bulgarian_BLOW_(OF_WIND)	Bulgarian	bulg1262	bul	BLOW (OF WIND)	духам	dˈuxɐm	d ˈu x ɐ m	duxam	BLOW_(OF_WIND)			Dellert et al., 2019
Bulgarian_FLOW	Bulgarian	bulg1262	bul	FLOW	тека	tɛkˈɤ	t ɛ k ˈɤ	tɛka	FLOW			Dellert et al., 2019
Bulgarian_FALL	Bulgarian	bulg1262	bul	FALL	падам	pˈadɐm	p ˈa d ɐ m	padam	FALL			Dellert et al., 2019
Bulgarian_BURN	Bulgarian	bulg1262	bul	BURN	горя	ɡorʲˈɤ	ɡ o rʲ ˈɤ	ɡɔrʲa	BURN			Dellert et al., 2019
