Language_ID,Feature_ID,IPA,Value
Parji,TOOTH,pel,97
Tamil,TOOTH,pallə,97
Telugu,TOOTH,pannu,97
Toda,TOOTH,paɾse,97
Yeruva,TOOTH,pallu,97
Brahui,TOOTH,dandaːn,98
Brahui,TOOTH,dantaːn,98
Tulu,TOOTH,kuːli,99
Badga,WATER,niːɾə,100
Betta_Kurumba,WATER,niːɾə,100
Brahui,WATER,diːɾ,100
Kannada,WATER,niːɾu,100
Kodava,WATER,niːɾə,100
Kolami,WATER,iːɾ,100
Kota,WATER,niːɾ,100
Koya,WATER,eːɾu,100
Ollari_Gadba,WATER,niːɾ,100
Parji,WATER,nĩɾ,100
Tamil,WATER,niːɾə,100
Telugu,WATER,niːɾu,100
Telugu,WATER,niːɭɭu,100
Toda,WATER,niːɾ,100
Tulu,WATER,niːɾə,100
Yeruva,WATER,niːɾu,100
Gondi,WATER,jeɾ,101
Kurukh,WATER,amm,102
Malto,WATER,hamdu,102
Kuwi,WATER,eju,103
Malayalam,WATER,ʋellam,104
Malayalam,WATER,jalam,105
Tamil,WATER,taɳɳi,106
Badga,ROAD,taːɾi,107
Kolami,ROAD,daaɾ,107
Kota,ROAD,taːɾi,107
Kurukh,ROAD,ɖahaɾe,107
Telugu,ROAD,daːɾi,107
Betta_Kurumba,ROAD,baʈʈi,108
Kodava,ROAD,baːte,108
Telugu,ROAD,baːʈa,108
Brahui,ROAD,saɖak,109
Gondi,ROAD,haɾɾi,110
Koya,ROAD,aɾɾi,110
Kannada,ROAD,maːɾɡa,111
Telugu,ROAD,maːɾɡamu,111
Kannada,ROAD,ɾaste,112
Kodava,ROAD,ɾaste,112
Ollari_Gadba,ROAD,ɾasta,112
Yeruva,ROAD,ɾaste,112
Kolami,ROAD,taːʋu,113
Malayalam,ROAD,ʋaɻi,114
Tamil,ROAD,vaɻi,114
Malto,ROAD,paːodu,115
Parji,ROAD,paːv,115
Toda,ROAD,aːlaɾ,116
Tulu,ROAD,paɾvata,117
Badga,LEAF,elə,118
Betta_Kurumba,LEAF,jali,118
Kannada,LEAF,jele,118
Kodava,LEAF,elakaɳɖa,118
Kota,LEAF,eːlu,118
Malayalam,LEAF,ila,118
Tamil,LEAF,ele,118
Toda,LEAF,eɾs,118
Tulu,LEAF,iɾa,118
Yeruva,LEAF,ele,118
Brahui,LEAF,pann,119
Gondi,LEAF,aːki,120
Kolami,LEAF,aːk,120
Koya,LEAF,aːkiː,120
Telugu,LEAF,aːku,120
Kurukh,LEAF,atkʰa,121
Kuwi,LEAF,patɾa,122
Malto,LEAF,haːtʰa,123
Ollari_Gadba,LEAF,ʈunɖe,124
Parji,LEAF,ev,125
Badga,HEAR,keːpə,126
Betta_Kurumba,HEAR,kəːɭ,126
Gondi,HEAR,kenʤ,126
Kannada,HEAR,keːɭu,126
Kodava,HEAR,keːɭə,126
Kota,HEAR,keːlə,126
Malayalam,HEAR,kelkuɡa,126
Tamil,HEAR,keːɭə,126
Toda,HEAR,keːl,126
Tulu,HEAR,keɳaɾa,126
Yeruva,HEAR,keːɭu,126
Brahui,HEAR,bininɡ,127
Kolami,HEAR,ʋinti,127
Kurukh,HEAR,menna,127
Malto,HEAR,meːna,127
Malto,HEAR,meːnpo,127
Parji,HEAR,ven,127
Telugu,HEAR,ʋinu,127
Koya,HEAR,keːʤa,128
Badga,MEAT,paːɖə,129
Badga,MEAT,paːɡə,129
Betta_Kurumba,MEAT,əɾsi,130
Brahui,MEAT,suː,131
Gondi,MEAT,haʋʋi,131
Kannada,MEAT,baːɖu,132
Kannada,MEAT,maːmsa,133
Malayalam,MEAT,maːmsam,133
Telugu,MEAT,maːmsamu,133
Tulu,MEAT,maːsa,133
Kodava,MEAT,eɾaʧi,134
Malayalam,MEAT,iɾaʧi,134
Tamil,MEAT,iraicci,134
Yeruva,MEAT,iɾaʧi,134
Kolami,MEAT,muɾija,135
Kota,MEAT,podu,136
Toda,MEAT,piːt,136
Kota,MEAT,keteɾi,137
Koya,MEAT,anɡiː,138
Kurukh,MEAT,ahɖaː,139
Malto,MEAT,maːkɖu,140
Tamil,MEAT,kaɾi,141
Badga,DIE,saːʋadə,142
Brahui,DIE,kahinɡ,142
Gondi,DIE,haː,142
Kannada,DIE,saːji,142
Kodava,DIE,ʧːɭa,142
Kurukh,DIE,kʰena,142
Malto,DIE,keəaːnaːkeəidaːh,142
Parji,DIE,cay,142
Tamil,DIE,ʧaː,142
Tamil,DIE,sattə po,142
Telugu,DIE,ʧaʧʧipoːʋu,142
Tulu,DIE,sajjaɾa,142
Yeruva,DIE,ʧaːɭa,142
Betta_Kurumba,DIE,maɾdoːɡ,143
Malayalam,DIE,maɾikkuɡa,143
Kolami,DIE,tiɡteːn,144
Kota,DIE,taːʋə,145
Koya,DIE,ɖollatam,146
Toda,DIE,keɖuoisi,147
Badga,DRINK,kuɖapə,148
Betta_Kurumba,DRINK,kuɖi,148
Betta_Kurumba,DRINK,kujɾi,148
Kannada,DRINK,kuɖi,148
Kannada,DRINK,kudijoːdu,148
Kodava,DRINK,kuɖipa,148
Malayalam,DRINK,kuʈi,148
Malayalam,DRINK,kudikkuɡa,148
Tamil,DRINK,kuɖi,148
Yeruva,DRINK,kuɖipə,148
Brahui,DRINK,kuninɡ,149
Gondi,DRINK,un,149
Kota,DRINK,unatukə,149
Koya,DRINK,unnu,149
Kurukh,DRINK,onna,149
Malto,DRINK,hoːnaː,149
Ollari_Gadba,DRINK,un,149
Parji,DRINK,un,149
Toda,DRINK,uʈʈudi,149
Kolami,DRINK,aniɾusaːt,150
Telugu,DRINK,taːɡu,151
Tulu,DRINK,paɾijaɾa,152
Badga,NEW,ostə,153
Betta_Kurumba,NEW,pəjjmən,154
Brahui,NEW,puːskun,155
Gondi,NEW,puna,155
Kannada,NEW,hosadu,155
Kodava,NEW,pudija,155
Kota,NEW,pudijadə,155
Kurukh,NEW,puːna,155
Kuwi,NEW,puni,155
Malayalam,NEW,pudija,155
Malto,NEW,puːna,155
Parji,NEW,pun,155
Tamil,NEW,pudusə,155
Tamil,NEW,pudu,155
Toda,NEW,puduːn,155
Tulu,NEW,posatta,155
Yeruva,NEW,pudijai,155
Kolami,NEW,kota,156
Koya,NEW,kottad,156
Telugu,NEW,kotta,156
Ollari_Gadba,NEW,nia,157
Badga,NOT,kulle,158
Betta_Kurumba,NOT,ila,159
Gondi,NOT,helle,159
Kodava,NOT,ille,159
Kota,NOT,illa,159
Koya,NOT,ille,159
Malayalam,NOT,illa,159
Tamil,NOT,ille,159
Telugu,NOT,leːdu,159
Yeruva,NOT,ille,159
Betta_Kurumba,NOT,ala,160
Kannada,NOT,alla,160
Brahui,NOT,aːxa,161
Brahui,NOT,ne,162
Kolami,NOT,kaːdu,163
Telugu,NOT,kaːdu,163
Kurukh,NOT,mala,164
Malto,NOT,malaː,164
Malto,NOT,hambija,165
Toda,NOT,aːɖudi,166
Tulu,NOT,aːtu,166
Badga,FAT (FROM ANIMALS),koɭəppə,167
Gondi,FAT (FROM ANIMALS),koɾonʤ,167
Kannada,FAT (FROM ANIMALS),kobbu,167
Kota,FAT (FROM ANIMALS),koɭupu,167
Koya,FAT (FROM ANIMALS),kodoʋoːs,167
Malayalam,FAT (FROM ANIMALS),koɻuppə,167
Parji,FAT (FROM ANIMALS),koɽukuɖ,167
Tamil,FAT (FROM ANIMALS),koɻuppə,167
Telugu,FAT (FROM ANIMALS),koʋʋu,167
Toda,FAT (FROM ANIMALS),koɻəppə,167
Betta_Kurumba,FAT (FROM ANIMALS),tanniʋi,168
Betta_Kurumba,FAT (FROM ANIMALS),teɾija,169
Brahui,FAT (FROM ANIMALS),ʧaɾpiː,170
Kodava,FAT (FROM ANIMALS),ʧeɾabi,170
Tulu,FAT (FROM ANIMALS),ʧeɾabi,170
Yeruva,FAT (FROM ANIMALS),ʧiɾabi,170
Koya,FAT (FROM ANIMALS),laːʋ,171
Telugu,FAT (FROM ANIMALS),laːʋu,171
Kurukh,FAT (FROM ANIMALS),neʈa,172
Malto,FAT (FROM ANIMALS),neʤʤa,173
Ollari_Gadba,FAT (FROM ANIMALS),meːn,174
Badga,SIT,kuɭəʋə,175
Kannada,SIT,kuɭitiko,175
Tulu,SIT,kullaɾa,175
Betta_Kurumba,SIT,kuːɾsu,176
Telugu,SIT,kuːɾʧo,176
Betta_Kurumba,SIT,kuːtnu iːɾ,177
Kannada,SIT,kuːtuko,177
Koya,SIT,kuddaː,177
Brahui,SIT,tuːlinɡ,178
Brahui,SIT,zunɖinɡ,179
Gondi,SIT,udda,180
Kolami,SIT,udə,180
Ollari_Gadba,SIT,undu,180
Kodava,SIT,aɭe,181
Kurukh,SIT,okʰna,182
Malto,SIT,hokpo,182
Malayalam,SIT,iɾikkuɡa,183
Toda,SIT,eɾakkaɾ,183
Yeruva,SIT,iɾaiku,183
Tamil,SIT,ukkaːɾə,184
Badga,EGG,moʈʈe,185
Kannada,EGG,moʈʈe,185
Kodava,EGG,muʈʈe,185
Kota,EGG,mooʈə,185
Malayalam,EGG,muʈʈa,185
Tamil,EGG,muʈʈe,185
Toda,EGG,muʈʈe,185
Yeruva,EGG,muʈʈe,185
Betta_Kurumba,EGG,mujɾɡi,186
Brahui,EGG,xuahae,187
Brahui,EGG,baede,188
Gondi,EGG,miːnʤ,189
Kannada,EGG,tatti,190
Tulu,EGG,ketti,190
Kolami,EGG,sanku,191
Koya,EGG,ɡaɾbam,192
Ollari_Gadba,EGG,kaɾbə,192
Kurukh,EGG,biː,193
Kuwi,EGG,tala,194
Malto,EGG,ɾaɾapaːndu,195
Telugu,EGG,ɡuɖɖu,196
Badga,BARK,paʈʈe,197
Kodava,BARK,aʈʈe,197
Malayalam,BARK,paʈʈa,197
Tamil,BARK,paʈʈe,197
Telugu,BARK,paʈʈa,197
Betta_Kurumba,BARK,meɾtoːlə,198
Malayalam,BARK,maɾattoli,198
Brahui,BARK,bund,199
Gondi,BARK,toːl,200
Yeruva,BARK,toːlu,200
Kannada,BARK,naːɾu,201
Kannada,BARK,toɡaʈi,202
Kodava,BARK,ʧekke,203
Kolami,BARK,ɖanɖi maɖɖa,204
Kota,BARK,kolluʧo,205
Koya,BARK,beɾaɖu,206
Telugu,BARK,beɾaɖu,206
Koya,BARK,danʈi,207
Kurukh,BARK,oːɖak,208
Toda,BARK,puʈkoɾi,209
Tulu,BARK,ketta,210
Badga,ROOT,peːɾə,211
Betta_Kurumba,ROOT,bjaːɾə,211
Kannada,ROOT,beːɾu,211
Kodava,ROOT,beːɾə,211
Kolami,ROOT,ʋeːɾkam,211
Koya,ROOT,ʋeːɾ,211
Kuwi,ROOT,ʋeɾ,211
Malayalam,ROOT,ʋeːɾə,211
Parji,ROOT,vaːɾ,211
Tamil,ROOT,ʋeːɾə,211
Telugu,ROOT,ʋeːɾu,211
Toda,ROOT,ʋeɾ,211
Tulu,ROOT,beːɾu,211
Yeruva,ROOT,beːɾə,211
Brahui,ROOT,ɾoːte,212
Gondi,ROOT,hiːɾ,213
Kurukh,ROOT,paːda,214
Malto,ROOT,bandaː,215
Ollari_Gadba,ROOT,kuɾe,216
Badga,FIRE,kiʧʧə,217
Kodava,FIRE,titta,217
Kolami,FIRE,kiss,217
Koya,FIRE,kis,217
Kurukh,FIRE,ʧiʧʧ,217
Malto,FIRE,ʧiʧadu,217
Parji,FIRE,kic,217
Toda,FIRE,tiːttə,217
Betta_Kurumba,FIRE,tissə,218
Betta_Kurumba,FIRE,tiʧʧa,218
Kota,FIRE,nippu,218
Malayalam,FIRE,teː,218
Tamil,FIRE,teː,218
Yeruva,FIRE,tiː,218
Brahui,FIRE,xaːxaɾ,219
Gondi,FIRE,taɖmi,220
Kannada,FIRE,benki,221
Koya,FIRE,neɡɡaɖ,222
Kuwi,FIRE,dankeɾe,223
Malayalam,FIRE,aɡni,224
Telugu,FIRE,aɡɡi,224
Tamil,FIRE,neɾuppu,225
Telugu,FIRE,nippu,225
Telugu,FIRE,maɳʈa,226
Tulu,FIRE,tuʋu,227
Badga,SKIN,toːlə,228
Betta_Kurumba,SKIN,toːlə,228
Gondi,SKIN,toːl,228
Kannada,SKIN,toɡalu,228
Kodava,SKIN,toːlə,228
Kolami,SKIN,toːl,228
Kota,SKIN,toːlu,228
Koya,SKIN,toːl,228
Malayalam,SKIN,toli,228
Ollari_Gadba,SKIN,tal,228
Parji,SKIN,tõl,228
Tamil,SKIN,toːlə,228
Telugu,SKIN,toːlu,228
Toda,SKIN,tuːɾs,228
Yeruva,SKIN,toːlu,228
Brahui,SKIN,sil,229
Kannada,SKIN,ʧaɾma,230
Malayalam,SKIN,ʧeɾmam,230
Telugu,SKIN,ʧaɾmamu,230
Tulu,SKIN,ʧeɾma,230
Kurukh,SKIN,ʧapʈa,231
Malto,SKIN,ʧaːna,232
Badga,ASH,kolabuːdi,233
Betta_Kurumba,ASH,piːdi,233
Kannada,ASH,buːdi,233
Kodava,ASH,buːdi,233
Kota,ASH,poːdu atukə,233
Koya,ASH,buːɖida,233
Telugu,ASH,buːɖida,233
Toda,ASH,puːdi,233
Yeruva,ASH,buːdi,233
Brahui,ASH,his,234
Gondi,ASH,niːɾ,235
Ollari_Gadba,ASH,niɖ,235
Parji,ASH,nĩd,235
Kolami,ASH,buɡɡi,236
Kurukh,ASH,ʧind,237
Malayalam,ASH,ʧaːmbal,238
Malayalam,ASH,ʧaːɾam,238
Tamil,ASH,saːmbal,238
Tulu,ASH,ʧuːnja,239
Tulu,ASH,ʧoːnja,239
Badga,THAT,adə,240
Betta_Kurumba,THAT,adə,240
Gondi,THAT,adu,240
Kannada,THAT,aː,240
Kannada,THAT,adhu,240
Kodava,THAT,adə,240
Kolami,THAT,ad,240
Kota,THAT,adhə,240
Koya,THAT,addu,240
Kurukh,THAT,huː,240
Malayalam,THAT,aː,240
Malayalam,THAT,adə,240
Malto,THAT,aːdu,240
Malto,THAT,haːd,240
Ollari_Gadba,THAT,adə,240
Parji,THAT,aː,240
Tamil,THAT,anta,240
Tamil,THAT,adhə,240
Telugu,THAT,aː,240
Telugu,THAT,adi,240
Toda,THAT,adə,240
Tulu,THAT,aʋu,240
Yeruva,THAT,aʋeː,240
Brahui,THAT,ae,241
Kuwi,THAT,et,241
Badga,HAIR (HEAD),oɾame,242
Malayalam,HAIR (HEAD),ɾõmam,242
Betta_Kurumba,HAIR (HEAD),taːkəɾə,243
Brahui,HAIR (HEAD),puʒʒe,244
Gondi,HAIR (HEAD),kel,245
Koya,HAIR (HEAD),kelk,245
Kannada,HAIR (HEAD),kũdalu,246
Kannada,HAIR (HEAD),kuːdalu,246
Tulu,HAIR (HEAD),kuːʤal,246
Kodava,HAIR (HEAD),telami,247
Malto,HAIR (HEAD),taːli,247
Yeruva,HAIR (HEAD),tilami,247
Kolami,HAIR (HEAD),tiːɾu,248
Kota,HAIR (HEAD),manɖə miːɾə,249
Tamil,HAIR (HEAD),maiɾə,249
Toda,HAIR (HEAD),miːɾs,249
Koya,HAIR (HEAD),ʤuʈʈul,250
Kurukh,HAIR (HEAD),ʧuʈʈi,250
Telugu,HAIR (HEAD),ʤuʈʈu,250
Kuwi,HAIR (HEAD),bana,251
Malayalam,HAIR (HEAD),muɖi,252
Tamil,HAIR (HEAD),muɖi,252
Ollari_Gadba,HAIR (HEAD),ʧendi,253
Ollari_Gadba,HAIR (HEAD),talʧenʈi,253
Telugu,HAIR (HEAD),veɳʈɾukalu,254
Badga,MOON,tinɡuʋa,255
Kannada,MOON,candɾa,255
Kannada,MOON,ʧendɾa,255
Kodava,MOON,ʧendɾa,255
Koya,MOON,sanɖamaːma,255
Kurukh,MOON,ʧando,255
Malayalam,MOON,ʧendɾan,255
Tamil,MOON,cantiɾan,255
Telugu,MOON,ʧendɾuɖu,255
Tulu,MOON,ʧendɾe,255
Betta_Kurumba,MOON,pəɾi,256
Brahui,MOON,ʈuːbe,257
Gondi,MOON,ʤanɡo,258
Kolami,MOON,nela,259
Kota,MOON,nelavə,259
Koya,MOON,nella,259
Kuwi,MOON,lenʤu,259
Ollari_Gadba,MOON,nelinɡ,259
Parji,MOON,neliɲ,259
Tamil,MOON,nila,259
Toda,MOON,nila,259
Yeruva,MOON,nilaʧi,259
Kota,MOON,unaːʋə,260
Malto,MOON,bilpdu,261
Badga,ONE,ondə,262
Betta_Kurumba,ONE,ʋandə,262
Brahui,ONE,asit,262
Gondi,ONE,ondi,262
Kannada,ONE,ondu,262
Kodava,ONE,ondə,262
Kolami,ONE,okkoːt,262
Kota,ONE,oːdit,262
Koya,ONE,oɾɾoːʈ,262
Kurukh,ONE,oːnd,262
Kuwi,ONE,ɾanɖi,262
Malayalam,ONE,onnə,262
Malto,ONE,oːnd,262
Ollari_Gadba,ONE,okuʈi,262
Parji,ONE,ok,262
Tamil,ONE,onnə,262
Telugu,ONE,okaʈi,262
Tulu,ONE,onʤi,262
Yeruva,ONE,onʤu,262
Toda,ONE,uttə,263
Badga,I,na,264
Betta_Kurumba,I,naːʋə,264
Brahui,I,iː,264
Gondi,I,nanna,264
Kannada,I,naːnu,264
Kodava,I,naːnə,264
Kolami,I,neːnu,264
Kota,I,aːn,264
Koya,I,nanna,264
Kurukh,I,aeːn,264
Kuwi,I,naːnu,264
Kuwi,I,mu,264
Malayalam,I,ɲaːn,264
Malto,I,heːnu,264
Ollari_Gadba,I,aːn,264
Parji,I,aːn,264
Tamil,I,naːn,264
Telugu,I,neːnu,264
Toda,I,oːn,264
Tulu,I,jaːnu,264
Yeruva,I,naːn,264
Badga,FISH,miːnə,265
Betta_Kurumba,FISH,miːnu,265
Gondi,FISH,miːn,265
Kannada,FISH,miːnə,265
Kodava,FISH,miːnə,265
Kota,FISH,miːnə,265
Malayalam,FISH,miːn,265
Malto,FISH,miːndu,265
Ollari_Gadba,FISH,miːn,265
Tamil,FISH,miːnə,265
Toda,FISH,miːn,265
Tulu,FISH,miːnə,265
Yeruva,FISH,miːnə,265
Brahui,FISH,maʧʧiː,266
Kannada,FISH,maʦya,267
Malayalam,FISH,malsjam,267
Kolami,FISH,ɡuɖɖi,268
Koya,FISH,kiːke,269
Parji,FISH,key,269
Telugu,FISH,ʧeːpa,269
Kurukh,FISH,inʤo,270
Badga,SMALL,kunnadə,271
Badga,SMALL,kiʈʈiːʈ,272
Betta_Kurumba,SMALL,kiɾi,273
Toda,SMALL,keːɾuːɖə,273
Brahui,SMALL,ʧunak,274
Gondi,SMALL,ʧinna,274
Kolami,SMALL,sinna,274
Koya,SMALL,ʧinnad,274
Kurukh,SMALL,sanni,274
Parji,SMALL,cin,274
Tamil,SMALL,ʧinna,274
Telugu,SMALL,ʧinna,274
Tulu,SMALL,kiɲa,274
Kannada,SMALL,ʧikkadu,275
Kodava,SMALL,ʧeɾijadə,276
Malayalam,SMALL,ʧeɾija,276
Tamil,SMALL,ciriya,276
