# Wordlist

# DATA
ID	DOCULECT	CONCEPT	TOKENS	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	LEXSTATID
2139	Mono	ALL	n a s i m i	4 7 3 7 4 7	AXBYBZ	NASIMI	16	16.N.C 16.A.V 16.S.C 16.I.V 16.M.C 16.I.V	2.0 1.5 1.75 1.3 1.75 0.8	nasimi	0	16
2298	Northern Paiute	ALL	n oː ʔ j u	4 7 1 6 7	AXBCZ	NUHJY	17	17.N.C 17.U.V 17.H.C 17.J.C 17.Y.V	2.0 1.5 1.75 1.5 0.8	noːʔju	0	17
2450	Northern Tepehuan	ALL	β ɯ ʃ i	3 7 3 7	AXBZ	BISI	18	18.B.C 18.I.V 18.S.C 18.I.V	2.0 1.5 1.75 0.8	βɯʃi	0	18
2582	Panamint	ALL	w ɯ mː	6 7 4	AXN	WIM	19	19.W.C 19.I.V 19.M.c	2.0 1.5 0.8	wɯmː	0	19
2583	Panamint	ALL	o j oː n t ɯ	7 6 7 4 1 7	XBYMBZ	UJUNTI	19	19.U.V 19.J.C 19.U.V 19.N.c 19.T.C 19.I.V	1.5 1.75 1.3 1.1 1.75 0.8	ojoːntɯ	0	5
2584	Panamint	ALL	o j oː n t ɯ s ɯ	7 6 7 4 1 7 3 7	XBYMBYBZ	UJUNTISI	19	19.U.V 19.J.C 19.U.V 19.N.c 19.T.C 19.I.V 19.S.C 19.I.V	1.5 1.75 1.3 1.1 1.75 1.3 1.75 0.8	ojoːntɯsɯ	0	5
2585	Panamint	ALL	s ɯ m ɯ s ɯ	3 7 4 7 3 7	AXBYBZ	SIMISI	19	19.S.C 19.I.V 19.M.C 19.I.V 19.S.C 19.I.V	2.0 1.5 1.75 1.3 1.75 0.8	sɯmɯsɯ	0	16
2728	Pima Bajo	ALL	β ɯ ʃ	3 7 3	AXN	BIS	20	20.B.C 20.I.V 20.S.c	2.0 1.5 0.8	βɯʃ	0	18
2873	Pipil	ALL	m u ʧ i	4 7 2 7	AXBZ	MYCI	21	21.M.C 21.Y.V 21.C.C 21.I.V	2.0 1.5 1.75 0.8	muʧi	0	9
2934	Pochutec	ALL	n o ʧ o	4 7 2 7	AXBZ	NUCU	22	22.N.C 22.U.V 22.C.C 22.U.V	2.0 1.5 1.75 0.8	noʧo	0	9
3067	Serrano	ALL	p u j u	1 7 6 7	AXBZ	PYJY	23	23.P.C 23.Y.V 23.J.C 23.Y.V	2.0 1.5 1.75 0.8	puju	0	23
3195	Shoshoni	ALL	o j oː n	7 6 7 4	XBYN	UJUN	24	24.U.V 24.J.C 24.U.V 24.N.c	1.5 1.75 1.3 0.8	ojoːn	0	5
3312	Southeastern Tepehuan	ALL	v ɯ ʃ	3 7 3	AXN	BIS	25	25.B.C 25.I.V 25.S.c	2.0 1.5 0.8	vɯʃ	0	18
3445	Southern Paiute	ALL	m a n o	4 7 4 7	AXBZ	MANU	26	26.M.C 26.A.V 26.N.C 26.U.V	2.0 1.5 1.75 0.8	mano	0	3
3446	Southern Paiute	ALL	m a n u	4 7 4 7	AXBZ	MANY	26	26.M.C 26.A.V 26.N.C 26.Y.V	2.0 1.5 1.75 0.8	manu	0	3
3585	Teguima	ALL	s ə	3 7	AX	SE	27	27.S.C 27.E.V	2.0 1.5	sə	0	27
3727	Tetelcingo Nahuatl	ALL	n o ʧ i	4 7 2 7	AXBZ	NUCI	28	28.N.C 28.U.V 28.C.C 28.I.V	2.0 1.5 1.75 0.8	noʧi	0	9
3860	Tohono O'odham	ALL	w ɯ s	6 7 3	AXN	WIS	29	29.W.C 29.I.V 29.S.c	2.0 1.5 0.8	wɯs	0	18
3861	Tohono O'odham	ALL	w ɯ s	6 7 3	AXN	WIS	29	29.W.C 29.I.V 29.S.c	2.0 1.5 0.8	wɯs	1	18
3989	Tongva	ALL	o w ɑ̠ ʔ i x	7 6 7 1 7 3	XBYBYN	UWAHIG	30	30.U.V 30.W.C 30.A.V 30.H.C 30.I.V 30.G.c	1.5 1.75 1.3 1.75 1.3 0.8	owɑ̠ʔix	0	30
4142	Tubar	ALL	w e ʦ ɑ̠ t	6 7 2 7 1	AXBYN	WECAT	31	31.W.C 31.E.V 31.C.C 31.A.V 31.T.c	2.0 1.5 1.75 1.3 0.8	weʦɑ̠t	0	31
4143	Tubar	ALL	w e s ɑ̠ t	6 7 3 7 1	AXBYN	WESAT	31	31.W.C 31.E.V 31.S.C 31.A.V 31.T.c	2.0 1.5 1.75 1.3 0.8	wesɑ̠t	0	31
4305	Tübatulabal	ALL	p i n i j u	1 7 4 7 6 7	AXBYBZ	PINIJY	32	32.P.C 32.I.V 32.N.C 32.I.V 32.J.C 32.Y.V	2.0 1.5 1.75 1.3 1.75 0.8	piniju	0	17
4434	Ute	ALL	p ɑ ʔ ɑ m ɑ n u n i	1 7 1 7 4 7 4 7 4 7	AXBYBYBYBZ	PAHAMANYNI	33	33.P.C 33.A.V 33.H.C 33.A.V 33.M.C 33.A.V 33.N.C 33.Y.V 33.N.C 33.I.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 1.3 1.75 0.8	pɑʔɑmɑnuni	0	3
4435	Ute	ALL	p ɑ ʔ ɑ m ɑ n u k t i s	1 7 1 7 4 7 4 7 1 1 7 3	AXBYBYBYMBYN	PAHAMANYKTIS	33	33.P.C 33.A.V 33.H.C 33.A.V 33.M.C 33.A.V 33.N.C 33.Y.V 33.K.c 33.T.C 33.I.V 33.S.c	2.0 1.5 1.75 1.3 1.75 1.3 1.75 1.3 1.1 1.75 1.3 0.8	pɑʔɑmɑnuktis	0	44
4436	Ute	ALL	m ɑ n u n i	4 7 4 7 4 7	AXBYBZ	MANYNI	33	33.M.C 33.A.V 33.N.C 33.Y.V 33.N.C 33.I.V	2.0 1.5 1.75 1.3 1.75 0.8	mɑnuni	0	3
4581	Yaqui	ALL	ʦ i k t i	2 7 1 1 7	AXMBZ	CIKTI	34	34.C.C 34.I.V 34.K.c 34.T.C 34.I.V	2.0 1.5 1.1 1.75 0.8	ʦikti	0	15
#
54	Cahuilla	ARM	m a l	4 7 5	AXN	MAL	1	1.M.C 1.A.V 1.L.c	2.0 1.5 0.8	mal	1	66
182	Central Tarahumara	ARM	s e k a	3 7 1 7	AXBZ	SEKA	2	2.S.C 2.E.V 2.K.C 2.A.V	2.0 1.5 1.75 0.8	seka	1	47
322	Chemehuevi	ARM	a ŋ a p ɨ	7 4 7 1 7	XBYBZ	ANAPI	3	3.A.V 3.N.C 3.A.V 3.P.C 3.I.V	1.5 1.75 1.3 1.75 0.8	aŋapɨ	0	48
462	Classical Nahuatl	ARM	m aː i̯ t l	4 7 7 1 5	AXYBC	MAITL	4	4.M.C 4.A.V 4.I.V 4.T.C 4.L.C	2.0 1.5 1.3 1.75 1.5	maːi̯tl	1	49
593	Comanche	ARM	p ɨ r a	1 7 5 7	AXBZ	PIRA	5	5.P.C 5.I.V 5.R.C 5.A.V	2.0 1.5 1.75 0.8	pɨra	0	50
851	El Nayar Cora	ARM	m w a h k a ʔ a	4 6 7 3 1 7 1 7	ACXMBYBZ	MWAHKAHA	7	7.M.C 7.W.C 7.A.V 7.H.c 7.K.C 7.A.V 7.H.C 7.A.V	2.0 1.5 1.5 1.1 1.75 1.3 1.75 0.8	mwahkaʔa	1	51
991	Eudeve	ARM	m a m a t	4 7 4 7 1	AXBYN	MAMAT	8	8.M.C 8.A.V 8.M.C 8.A.V 8.T.c	2.0 1.5 1.75 1.3 0.8	mamat	1	52
992	Eudeve	ARM	n o c a t	4 7 1 7 1	AXBYN	NUCAT	8	8.N.C 8.U.V 8.C.C 8.A.V 8.T.c	2.0 1.5 1.75 1.3 0.8	nocat	0	78
1130	Highland Puebla Nahuatl	ARM	a h k o l	7 3 1 7 5	XMBYN	AHKUL	9	9.A.V 9.H.c 9.K.C 9.U.V 9.L.c	1.5 1.1 1.75 1.3 0.8	ahkol	0	53
1256	Hopi	ARM	m a ʔ a	4 7 1 7	AXBZ	MAHA	10	10.M.C 10.A.V 10.H.C 10.A.V	2.0 1.5 1.75 0.8	maʔa	1	66
1384	Huarijío	ARM	s e k a	3 7 1 7	AXBZ	SEKA	11	11.S.C 11.E.V 11.K.C 11.A.V	2.0 1.5 1.75 0.8	seka	1	47
1515	Huichol	ARM	m a m a	4 7 4 7	AXBZ	MAMA	12	12.M.C 12.A.V 12.M.C 12.A.V	2.0 1.5 1.75 0.8	mama	1	52
1669	Kawaiisu	ARM	p ɨ r a v ɨ	1 7 5 7 3 7	AXBYBZ	PIRABI	13	13.P.C 13.I.V 13.R.C 13.A.V 13.B.C 13.I.V	2.0 1.5 1.75 1.3 1.75 0.8	pɨravɨ	0	50
1809	Luiseño	ARM	m a t	4 7 1	AXN	MAT	14	14.M.C 14.A.V 14.T.c	2.0 1.5 0.8	mat	1	66
1940	Mayo	ARM	k o o m i	1 7 7 4 7	AXYBZ	KUUMI	15	15.K.C 15.U.V 15.U.V 15.M.C 15.I.V	2.0 1.5 1.3 1.75 0.8	koomi	0	59
2067	Mono	ARM	p ɨ tː a	1 7 1 7	AXBZ	PITA	16	16.P.C 16.I.V 16.T.C 16.A.V	2.0 1.5 1.75 0.8	pɨtːa	0	50
2204	Northern Paiute	ARM	p ɨ tː a	1 7 1 7	AXBZ	PITA	17	17.P.C 17.I.V 17.T.C 17.A.V	2.0 1.5 1.75 0.8	pɨtːa	0	50
2364	Northern Tepehuan	ARM	j u c a	6 7 1 7	AXBZ	JYCA	18	18.J.C 18.Y.V 18.C.C 18.A.V	2.0 1.5 1.75 0.8	juca	0	47
2507	Panamint	ARM	p ɨ t a	1 7 1 7	AXBZ	PITA	19	19.P.C 19.I.V 19.T.C 19.A.V	2.0 1.5 1.75 0.8	pɨta	0	50
2645	Pima Bajo	ARM	h u c a	3 7 1 7	AXBZ	HYCA	20	20.H.C 20.Y.V 20.C.C 20.A.V	2.0 1.5 1.75 0.8	huca	0	47
2791	Pipil	ARM	m a h k u l	4 7 3 1 7 5	AXMBYN	MAHKYL	21	21.M.C 21.A.V 21.H.c 21.K.C 21.Y.V 21.L.c	2.0 1.5 1.1 1.75 1.3 0.8	mahkul	0	53
2792	Pipil	ARM	m a j i	4 7 6 7	AXBZ	MAJI	21	21.M.C 21.A.V 21.J.C 21.I.V	2.0 1.5 1.75 0.8	maji	0	49
2793	Pipil	ARM	m a h	4 7 3	AXN	MAH	21	21.M.C 21.A.V 21.H.c	2.0 1.5 0.8	mah	0	66
2991	Serrano	ARM	m aː	4 7	AX	MA	23	23.M.C 23.A.V	2.0 1.5	maː	1	66
3121	Shoshoni	ARM	p ɨ t a	1 7 1 7	AXBZ	PITA	24	24.P.C 24.I.V 24.T.C 24.A.V	2.0 1.5 1.75 0.8	pɨta	0	50
3250	Southeastern Tepehuan	ARM	n o b	4 7 1	AXN	NUP	25	25.N.C 25.U.V 25.P.c	2.0 1.5 0.8	nob	1	48
3374	Southern Paiute	ARM	p ɨ t a	1 7 1 7	AXBZ	PITA	26	26.P.C 26.I.V 26.T.C 26.A.V	2.0 1.5 1.75 0.8	pɨta	0	50
3503	Teguima	ARM	m ø t z a c a	4 7 1 3 7 1 7	AXBCYBZ	MUTSACA	27	27.M.C 27.U.V 27.T.C 27.S.C 27.A.V 27.C.C 27.A.V	2.0 1.5 1.75 1.5 1.3 1.75 0.8	møtzaca	0	70
3504	Teguima	ARM	m a m a	4 7 4 7	AXBZ	MAMA	27	27.M.C 27.A.V 27.M.C 27.A.V	2.0 1.5 1.75 0.8	mama	1	52
3644	Tetelcingo Nahuatl	ARM	m ø	4 7	AX	MU	28	28.M.C 28.U.V	2.0 1.5	mø	1	66
3783	Tohono O'odham	ARM	n o w i	4 7 6 7	AXBZ	NUWI	29	29.N.C 29.U.V 29.W.C 29.I.V	2.0 1.5 1.75 0.8	nowi	1	48
3919	Tongva	ARM	m a n	4 7 4	AXN	MAN	30	30.M.C 30.A.V 30.N.c	2.0 1.5 0.8	man	1	66
4051	Tubar	ARM	m a v oː i̯ r	4 7 3 7 7 5	AXBYYN	MABUIR	31	31.M.C 31.A.V 31.B.C 31.U.V 31.I.V 31.R.c	2.0 1.5 1.75 1.3 1.3 0.8	mavoːi̯r	0	74
4207	Tübatulabal	ARM	m a ʦ o n	4 7 2 7 4	AXBYN	MACUN	32	32.M.C 32.A.V 32.C.C 32.U.V 32.N.c	2.0 1.5 1.75 1.3 0.8	maʦon	0	49
4208	Tübatulabal	ARM	m a d z a n	4 7 1 3 7 4	AXBCYN	MATSAN	32	32.M.C 32.A.V 32.T.C 32.S.C 32.A.V 32.N.c	2.0 1.5 1.75 1.5 1.3 0.8	madzan	0	70
4361	Ute	ARM	p ɨ t a p i	1 7 1 7 1 7	AXBYBZ	PITAPI	33	33.P.C 33.I.V 33.T.C 33.A.V 33.P.C 33.I.V	2.0 1.5 1.75 1.3 1.75 0.8	pɨtapi	0	50
4500	Yaqui	ARM	k o n k a b a m	1 7 4 1 7 1 7 4	AXMBYBYN	KUNKAPAM	34	34.K.C 34.U.V 34.N.c 34.K.C 34.A.V 34.P.C 34.A.V 34.M.c	2.0 1.5 1.1 1.75 1.3 1.75 1.3 0.8	konkabam	0	77
#
98	Cahuilla	ASH	n i s x i ʃ	4 7 3 3 7 3	AXMBYN	NISGIS	1	1.N.C 1.I.V 1.S.c 1.G.C 1.I.V 1.S.c	2.0 1.5 1.1 1.75 1.3 0.8	nisxiʃ	0	79
234	Central Tarahumara	ASH	n a p i s o	4 7 1 7 3 7	AXBYBZ	NAPISU	2	2.N.C 2.A.V 2.P.C 2.I.V 2.S.C 2.U.V	2.0 1.5 1.75 1.3 1.75 0.8	napiso	0	80
365	Chemehuevi	ASH	k u c a pː ɨ	1 7 1 7 1 7	AXBYBZ	KYCAPI	3	3.K.C 3.Y.V 3.C.C 3.A.V 3.P.C 3.I.V	2.0 1.5 1.75 1.3 1.75 0.8	kucapːɨ	0	81
509	Classical Nahuatl	ASH	n e ʃ t l i	4 7 3 1 5 7	AXMBCZ	NESTLI	4	4.N.C 4.E.V 4.S.c 4.T.C 4.L.C 4.I.V	2.0 1.5 1.1 1.75 1.5 0.8	neʃtli	0	82
637	Comanche	ASH	e t u h s i pː ɨ h	7 1 7 3 3 7 1 7 3	XBYMBYBYN	ETYHSIPIH	5	5.E.V 5.T.C 5.Y.V 5.H.c 5.S.C 5.I.V 5.P.C 5.I.V 5.H.c	1.5 1.75 1.3 1.1 1.75 1.3 1.75 1.3 0.8	etuhsipːɨh	0	83
765	Cupeño	ASH	w ɨ ʂ k i ʃ	6 7 3 1 7 3	AXMBYN	WISKIS	6	6.W.C 6.I.V 6.S.c 6.K.C 6.I.V 6.S.c	2.0 1.5 1.1 1.75 1.3 0.8	wɨʂkiʃ	0	84
898	El Nayar Cora	ASH	n a s i	4 7 3 7	AXBZ	NASI	7	7.N.C 7.A.V 7.S.C 7.I.V	2.0 1.5 1.75 0.8	nasi	0	80
1050	Eudeve	ASH	n a p s a	4 7 1 3 7	AXBCZ	NAPSA	8	8.N.C 8.A.V 8.P.C 8.S.C 8.A.V	2.0 1.5 1.75 1.5 0.8	napsa	0	80
1177	Highland Puebla Nahuatl	ASH	kʷ o nː e ʃ	1 7 4 7 3	AXBYN	KUNES	9	9.K.C 9.U.V 9.N.C 9.E.V 9.S.c	2.0 1.5 1.75 1.3 0.8	kʷonːeʃ	0	82
1301	Hopi	ASH	q ø c v i	1 7 1 3 7	AXBCZ	KUCBI	10	10.K.C 10.U.V 10.C.C 10.B.C 10.I.V	2.0 1.5 1.75 1.5 0.8	qøcvi	0	81
1431	Huarijío	ASH	n a h p i s o	4 7 3 1 7 3 7	AXMBYBZ	NAHPISU	11	11.N.C 11.A.V 11.H.c 11.P.C 11.I.V 11.S.C 11.U.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	nahpiso	0	80
1580	Huichol	ASH	n a r i	4 7 5 7	AXBZ	NARI	12	12.N.C 12.A.V 12.R.C 12.I.V	2.0 1.5 1.75 0.8	nari	0	80
1718	Kawaiisu	ASH	k u c a p ɨ	1 7 1 7 1 7	AXBYBZ	KYCAPI	13	13.K.C 13.Y.V 13.C.C 13.A.V 13.P.C 13.I.V	2.0 1.5 1.75 1.3 1.75 0.8	kucapɨ	0	81
1855	Luiseño	ASH	t e e l i ŋ i ʃ	1 7 7 5 7 4 7 3	AXYBYBYN	TEELINIS	14	14.T.C 14.E.V 14.E.V 14.L.C 14.I.V 14.N.C 14.I.V 14.S.c	2.0 1.5 1.3 1.75 1.3 1.75 1.3 0.8	teeliŋiʃ	0	92
1985	Mayo	ASH	n a p o s a	4 7 1 7 3 7	AXBYBZ	NAPUSA	15	15.N.C 15.A.V 15.P.C 15.U.V 15.S.C 15.A.V	2.0 1.5 1.75 1.3 1.75 0.8	naposa	0	80
2112	Mono	ASH	e s i j a	7 3 7 6 7	XBYBZ	ESIJA	16	16.E.V 16.S.C 16.I.V 16.J.C 16.A.V	1.5 1.75 1.3 1.75 0.8	esija	0	94
2270	Northern Paiute	ASH	k u tː u sː i p ɨ	1 7 1 7 3 7 1 7	AXBYBYBZ	KYTYSIPI	17	17.K.C 17.Y.V 17.T.C 17.Y.V 17.S.C 17.I.V 17.P.C 17.I.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	kutːusːipɨ	0	81
2271	Northern Paiute	ASH	k u sː i	1 7 3 7	AXBZ	KYSI	17	17.K.C 17.Y.V 17.S.C 17.I.V	2.0 1.5 1.75 0.8	kusːi	0	81
2425	Northern Tepehuan	ASH	m a tː e	4 7 1 7	AXBZ	MATE	18	18.M.C 18.A.V 18.T.C 18.E.V	2.0 1.5 1.75 0.8	matːe	0	96
2551	Panamint	ASH	k u ʦː a pː ɨ h	1 7 2 7 1 7 3	AXBYBYN	KYCAPIH	19	19.K.C 19.Y.V 19.C.C 19.A.V 19.P.C 19.I.V 19.H.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	kuʦːapːɨh	1	81
2699	Pima Bajo	ASH	m a tʰ a i̯	4 7 1 7 7	AXBYZ	MATAI	20	20.M.C 20.A.V 20.T.C 20.A.V 20.I.V	2.0 1.5 1.75 1.3 0.8	matʰai̯	0	96
2844	Pipil	ASH	n e ʧ	4 7 2	AXN	NEC	21	21.N.C 21.E.V 21.C.c	2.0 1.5 0.8	neʧ	0	82
2845	Pipil	ASH	n e s ʧ t a	4 7 3 2 1 7	AXLMBZ	NESCTA	21	21.N.C 21.E.V 21.S.c 21.C.c 21.T.C 21.A.V	2.0 1.5 1.1 1.1 1.75 0.8	nesʧta	0	82
2846	Pipil	ASH	n e ʃ t i	4 7 3 1 7	AXMBZ	NESTI	21	21.N.C 21.E.V 21.S.c 21.T.C 21.I.V	2.0 1.5 1.1 1.75 0.8	neʃti	0	82
2921	Pochutec	ASH	n o ʃ t	4 7 3 1	AXLN	NUST	22	22.N.C 22.U.V 22.S.c 22.T.c	2.0 1.5 1.1 0.8	noʃt	0	82
3041	Serrano	ASH	k u k u h t	1 7 1 7 3 1	AXBYLN	KYKYHT	23	23.K.C 23.Y.V 23.K.C 23.Y.V 23.H.c 23.T.c	2.0 1.5 1.75 1.3 1.1 0.8	kukuht	0	101
3170	Shoshoni	ASH	k uː s iː pː ɨ h	1 7 3 7 1 7 3	AXBYBYN	KYSIPIH	24	24.K.C 24.Y.V 24.S.C 24.I.V 24.P.C 24.I.V 24.H.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	kuːsiːpːɨh	0	81
3294	Southeastern Tepehuan	ASH	m a t a i̯	4 7 1 7 7	AXBYZ	MATAI	25	25.M.C 25.A.V 25.T.C 25.A.V 25.I.V	2.0 1.5 1.75 1.3 0.8	matai̯	0	96
3419	Southern Paiute	ASH	k u ʦː æ	1 7 2 7	AXBZ	KYCE	26	26.K.C 26.Y.V 26.C.C 26.E.V	2.0 1.5 1.75 0.8	kuʦːæ	0	81
3559	Teguima	ASH	n a p o t	4 7 1 7 1	AXBYN	NAPUT	27	27.N.C 27.A.V 27.P.C 27.U.V 27.T.c	2.0 1.5 1.75 1.3 0.8	napot	0	79
3695	Tetelcingo Nahuatl	ASH	t l a k o n e ʃ t l iː	1 5 7 1 7 4 7 3 1 5 7	ACXBYBYMBCZ	TLAKUNESTLI	28	28.T.C 28.L.C 28.A.V 28.K.C 28.U.V 28.N.C 28.E.V 28.S.c 28.T.C 28.L.C 28.I.V	2.0 1.5 1.5 1.75 1.3 1.75 1.3 1.1 1.75 1.5 0.8	tlakoneʃtliː	0	82
3828	Tohono O'odham	ASH	m a t a i̯	4 7 1 7 7	AXBYZ	MATAI	29	29.M.C 29.A.V 29.T.C 29.A.V 29.I.V	2.0 1.5 1.75 1.3 0.8	matai̯	0	96
3965	Tongva	ASH	k o ʃ i ʃ	1 7 3 7 3	AXBYN	KUSIS	30	30.K.C 30.U.V 30.S.C 30.I.V 30.S.c	2.0 1.5 1.75 1.3 0.8	koʃiʃ	0	108
4109	Tubar	ASH	n a s i t	4 7 3 7 1	AXBYN	NASIT	31	31.N.C 31.A.V 31.S.C 31.I.V 31.T.c	2.0 1.5 1.75 1.3 0.8	nasit	0	80
4271	Tübatulabal	ASH	t o n ɡ u l	1 7 4 1 7 5	AXMBYN	TUNKYL	32	32.T.C 32.U.V 32.N.c 32.K.C 32.Y.V 32.L.c	2.0 1.5 1.1 1.75 1.3 0.8	tonɡul	0	110
4405	Ute	ASH	k u c a pː ɨ	1 7 1 7 1 7	AXBYBZ	KYCAPI	33	33.K.C 33.Y.V 33.C.C 33.A.V 33.P.C 33.I.V	2.0 1.5 1.75 1.3 1.75 0.8	kucapːɨ	0	81
4549	Yaqui	ASH	n a p o s a	4 7 1 7 3 7	AXBYBZ	NAPUSA	34	34.N.C 34.A.V 34.P.C 34.U.V 34.S.C 34.A.V	2.0 1.5 1.75 1.3 1.75 0.8	naposa	0	80
#
28	Cahuilla	BARK	t a ʧ a l	1 7 2 7 5	AXBYN	TACAL	1	1.T.C 1.A.V 1.C.C 1.A.V 1.L.c	2.0 1.5 1.75 1.3 0.8	taʧal	0	111
29	Cahuilla	BARK	t a ʃ ʔ a	1 7 3 1 7	AXMBZ	TASHA	1	1.T.C 1.A.V 1.S.c 1.H.C 1.A.V	2.0 1.5 1.1 1.75 0.8	taʃʔa	0	111
155	Central Tarahumara	BARK	e ɡ o l i	7 1 7 5 7	XBYBZ	EKULI	2	2.E.V 2.K.C 2.U.V 2.L.C 2.I.V	1.5 1.75 1.3 1.75 0.8	eɡoli	0	112
156	Central Tarahumara	BARK	k u h e	1 7 3 7	AXBZ	KYHE	2	2.K.C 2.Y.V 2.H.C 2.E.V	2.0 1.5 1.75 0.8	kuhe	0	121
