	Central Pomo	Central Yana	Chimariko	Cocopa	Eastern Pomo	Highland Chontal	Ipai	Karok	Kashaya	Mohave	Northeastern Pomo	Northern Pomo	Northern Yana	Seri	Shasta	Southeastern Pomo	Southern Pomo	Tipai	Yahi	Yavapai
NEW_1	ʃwej				ʃiːwˈej				ʃiwej		ʃˈewej	ʃiwˈej					ʃˈeːwej			
NEW_2				xaɲ			wəxaj													
NEW_3								píːt												
NEW_4						ʔaʦʼˈe										qe				
NEW_5			ˈamani~ˈamanit							mapiːθ										
NEW_6																				iβmˈû
NEW_7														kmaːkiːʔ						
NIGHT_1															ʔapxáː				pahsi	
NIGHT_2	ʔaːwˈe				duːwˈe				duwe		dˈuwe	diwˈe				ʔewˈe	dˈuːwe			
NIGHT_3			hˈimːi~hˈimːe	ʧɲam						tiːɲam								t̪iːɲˈam		hiˑpˈaˑ
NIGHT_4														iʔˈamok						
NIGHT_5							kuxun													
NIGHT_6						libˈuɡiʔ														
NIGHT_7		pasiːjauna											pasiːjauna							
NIGHT_8								ikxáɾam												
NOSE_1													liːlimauna						niːnimauna	
NOSE_2	la								ʔila		lˈimo	la				la				
NOSE_3			hˈoχu	ʔixˈu			əxuː			iːhu				iːɸ				xu		hˈúː
NOSE_4															ʔéːr					
NOSE_5						ɬˈaʔnaɬ														
NOSE_6								júfiβ												
NOSE_7					lˈaboːbo															
NOSE_8																	hiːlˈamʔda			
NOT_1							umaːw				ʧʰˈoːt̪on							xəmˈaːw		
NOT_2	ʧʰow	kʰuː	xna	lum	kʰuj			pu	t̪ʰin			kʼo	kʰuː	m	máː	da	t̪ʰot̪ʰ		kʰuː	ʔˈúmi
NOT_3						ʔaj														
NOT_4										mot										
ONE_1		paiku											paiku						paiku	
ONE_2			pʼun	ʃit	kʼˈali		ʔəxin̪k		hku	ʔasentk								ʃin		ʔsˈiti~ʔsˈiˑti
ONE_3								jíθa						tˈaʃo						
ONE_4	tʼaːtʼˈo										ʧʼˈaːki	ʧʼaː			ʧʼéːʔaʔ	dan	ʧʼˈaːʔa			
ONE_5						ʔanˈuli														
PERSON_1						ɡˈalʃans~ɡalʃˈans														
PERSON_2																	ʔahʧˈahʧej			
PERSON_3					kaːwkʰ										ʔís					
PERSON_4		jaːna											jaːna						jaːxi	
PERSON_5	ʧaːʧʼ							áɾaːɾ	ʔaʧaːʧ			ʧaʔ								
PERSON_6			ʦʼʲˈimar~tʼʲimar	ʧapˈaj			ʔiːpaj			piʔpa~piʔipa~piːpa								t̪iːpˈaj		ʔpˈáˑ~ʔpˈâˑ
PERSON_7											t̪ˈaːt̪kaː									
PERSON_8														ʃiːχkˈiːsaχ						
PERSON_9																ʔˈumt̪iwi				
RAIN (PRECIPITATION)_1								paθɾih												
RAIN (PRECIPITATION)_2															ʔistúkʼ					
RAIN (PRECIPITATION)_3		pareːkʼu											parikʼu						parikʼu	
RAIN (PRECIPITATION)_4				pʔaj	kʰiːkˈeː					kuvʔaw~kuvʔaw										kˌiβˈâwa~kˌiβˈâwa
RAIN (PRECIPITATION)_5	ʧʰe													ˈipka				kʷiː		
RAIN (PRECIPITATION)_6									ʔihʧʰe							sʦʼen	ʧˈehʧʰe			
RAIN (PRECIPITATION)_7			hˈitakʰta																	
RAIN (PRECIPITATION)_8							ʔəkʷij													
RAIN (PRECIPITATION)_9						ɬˈaɡwi														
RAIN (PRECIPITATION)_10											ʃˈiʔt̪ʼoːn									
RAIN (PRECIPITATION)_11												biʃˈemaː								
RED_1					qʼedˈaqʼedˌakʰ															
RED_2						ʔunʃalˈi														
RED_3													tawatʔsa						tawatʔsa	
RED_4		pawatʔku														t̪ʼˈant̪ʼan				
RED_5	tʼas			xʷat			ʔəxʷat		kʼiːs	ʔahʷatm~ʔahʷaːtm		t̪ʼaʦʼ					hˈatʼːa	xʷat		ʔhʷˈati
RED_6			jˈeʦχol~jˈaʦχol								ʧʼabˈaran									
RED_7														kʔɛːɬ						
RED_8															ʔéʔextiʔ					
RED_9								aːxkúniʃ												
ROAD_1		hiːja											hiːja						hiːja	
ROAD_2	da								hiʔda		da	da					hˈiʔda			
ROAD_3			hˈisːa			lˈane									ʔíʧːaː					
ROAD_4				waɲˈa			ʔuːnʲaː									dˈawa		waʔɲˈa		ʔɲˈa
ROAD_5					dˈadaj									ʔˈaːʔo						
ROAD_6								impaːh												
ROAD_7										ʔavʔuɲe										
ROOT_1								éːpuːm												
ROOT_2									ʔihqʰot											
ROOT_3														iχˈaːi						
ROOT_4																	sˈuːlen			
ROOT_5					ʦʰiʦʰ													waxənˈu		
ROOT_6			ʔˈaʧi									jem								
ROOT_7	saːmˈa			ʃma		lˈime	pəxəmaː			sama						sumˈa				
ROOT_8										ʔiʧsama										ʔʔˌiˑmsmˈáˑ
ROOT_9															ʔaráːʔiʔ					
ROUND_1									poloːlo											
ROUND_2															ʔíkʼankʼan					
ROUND_3											mukˈaːkan									
ROUND_4			nˈolːe													bˈunbun	lˈupːu			
ROUND_5	ʃbokʼ												heːʦil							
ROUND_6												ʧʼadˈol								
ROUND_7								úɾuh												
ROUND_8						ʔaʃpejjˈuɡi														
SALT_1			ˈakʼi												ʔáːtax					
SALT_2						ɬˈoʔwe														
SALT_3														ʔantˈip						
SALT_4									taʔqʼo								taʔkʼo			
SALT_5				ʂʔiɾ			ʔəsilʲ			ʔaθʔiː										ʔθˈiˑ
SALT_6																		saːl		
SALT_7					kʰeːʔˈeː						ʧʰˈeʔeː	ʃeʔˈeː								
SALT_8													wiːʦʰu							
SALT_9								júfiʃ												
SAND_1													kʰuiʔjauna							
SAND_2																				ʔhˌaʧwˈá
SAND_3						ɬibˈimaʦʼ														
SAND_4														ʔamt						
SAND_5	mʦatʼ								mitaʧ			miʧˈatʼ				mat̪ˈak	mˈiːtaj			
SAND_6					tʰaːʔˈaː					saʎʔaj					tʼáʦːu					
SAND_7								júːx												
SAND_8			ʔamajˈaqʰa																	
SAND_9							məsxaɹaːj													
SAND_10										ʔamatsaʎʔaj										
SAND_11											hˈino									
SAND_12				mˌatʎ̥ʃʔˈaː																
SAY_1						dimˈiʔma														
SAY_2															kʼwísːik					
SAY_3			hˈekʼo									heʔ								
SAY_4	mi	tʰiː		ʔi	n̥iː		wiː	piːp	nihʧe	im	wˈeːn		tʰiː	tˈɛːkɛ				ʔi~i	tʰiː	ʔˈiˑ
SAY_5																	ʧˈahnu			
SAY_6																muwˈat̪a				
SEE_1	pʰwi									ijuːk										
SEE_2				wiː	kaːr		əwuːw		ʧad		t̪aːn	ʧadi					ʧˈaːd	wiːw		
SEE_3								mah								mqo				ʔˈuˑ
SEE_4		tiwai											tiwai	kˈiʔo					tawai	
SEE_5															kwímːik					
SEE_6			hˈimamta																	
SEE_7						diʃˈimʔma														
SEED_1	sˈemija								semíːja							semˈeja				
SEED_2																	simˈiːja			
SEED_3					qˈaːsoj							soː								
SEED_4				jas			əjaʧ			iðiːʧ										jˈaʧ
SEED_5														ˈiʔik	mákakʼ					
SEED_6								úhiʃ												
SEED_7						ɡalfanˈuʔ														
SHORT_1								ipʃûːnkinaʧ~ipʃûːnkiniʧ												
SHORT_2																				ʧkrˈoti
SHORT_3						ʔadˈemɬka														
SHORT_4														kˈisiɬ						
SHORT_5		pakanku											pakatku						pahkanku	
SHORT_6							məputk													
SHORT_7					buʔˈuʧʼ										ʔehékʼːu					
SHORT_8			χˈuʦʰʲulːa	xʎʔut														ləʔˈuɲ		
SHORT_9										wenawen										
SIT_1								ikɾiː						kiːx						
SIT_2		wa		wa	kˈaː				ʧa	ivak			wa					wa	wa	wˈa
SIT_3	ʔaːʧʰˈa										t̪ˈuman	ʧimˈa				sʦʼa				
SIT_4															rísːawk					
SIT_5							wən̪ak													
SIT_6																	ʧˈiːjo			
SIT_7			hˈiwohintʼa																	
SIT_8						diɡuʦˈuja														
SKIN_1						ɬˈabit͡ɬʼ														
SKIN_2																				θpˈîla
SKIN_3										ʧaθkʷil										
SKIN_4								máːn												
SKIN_5														inˈaːiɬ						
SKIN_6	ʦʼda				ʦʼiːdˈa				ʦʼiʔda								ʦʼˈiʔda			
SKIN_7		miwi																		
SKIN_8											ʃˈuːru									
SKIN_9				ɲkʷʔaɬ			əkʷaɬʲ									qʼˈot̪al				
SKIN_10												sijˈan								
SKIN_11															ʔíʧka					
SLEEP_1					siːmˈaːmˈer															
SLEEP_2															ríʦmasaːkaʔ					
SLEEP_3			pʰˈohmu																	
SLEEP_4														kiːm						
SLEEP_5								ikβíːtha												
SLEEP_6		samsi											sapsi						ʦamsi	
SLEEP_7	sma			ʃma			xəmaː			ismam		simˈa					sˈiːma	ʃəmˈa		smˈaː~smˈaˑ
SLEEP_8									simaːq							qnaq				
SLEEP_9											ʃimˈaːkan									
SLEEP_10						diʃmˈajʔma														
SMALL_1		tʼiniːku											tʼiniːku						tʼihniːku	
SMALL_2					buːhˈuʃ							biʧʼˈuʔ						ʎəpˈiʃ		
SMALL_3							ʔəst̪ik													
SMALL_4															ʔátʼuk					
SMALL_5	kaːwˈi								qawi											
SMALL_6						ʔaɡˈaʔwa														
SMALL_7										iʧʔawk										
SMALL_8														kˈisiɬ						
SMALL_9				ʔiʎʧˈaʃ																
SMALL_10																	kiʦʼːˈidu			
SMALL_11			ˈuleːta																	kˈeʧ
SMALL_12											t̪ʼˈuːjaʔan									
SMALL_13																kʼˈuʧʼin				
SMALL_14								nîːnamiʧ												
SMOKE (EXHAUST)_1						liɡuʃˈis	ʔuːxuj													
SMOKE (EXHAUST)_2			qʰe																	
SMOKE (EXHAUST)_3				xjaj																
SMOKE (EXHAUST)_4														ʔamkˈaːχat						
SMOKE (EXHAUST)_5								ámkuːf												
SMOKE (EXHAUST)_6															kʼuːʦá					
SMOKE (EXHAUST)_7	hosˈaha	ʦʰeːkʼauna											ʦʰeːkʼauna							ʔˌohʷˈaja
SMOKE (EXHAUST)_8					saːxˈa					ʔahʷaː	ʃˈaha	sahˈa				ʦχa				
SMOKE (EXHAUST)_9									hosa								ʔohːˈosa			
SNAKE_1				ʔawˈi						ʔave								aʔwˈi		ʔlwˈí~ʔlwˈî
SNAKE_2								ápsuːn												
SNAKE_3						ɬajnˈofaɬ														
SNAKE_4															núhuːsːu					
SNAKE_5												misakʰala								
SNAKE_6					qaːlˈutʼuːdˌukʰ															
SNAKE_7														ʃiːχkokˈaʃniʔantkʷkiːʔ						
SPHERICAL (ROUND IN THREE DIMENSIONS)_1				ɾʔuɾ			ʔəlul							ktˈoknix						
SPHERICAL (ROUND IN THREE DIMENSIONS)_2										jenajen										
SPHERICAL (ROUND IN THREE DIMENSIONS)_3																				klʔˈulki
STAND_1		waːkʼi							t̪ʼeːt̪				waːkʼi						waːkʼi	
STAND_2					kˈokʰ						t̪ˈoːn			kaːp						
STAND_3							pəxəkʷiː~pəxkʷiː													βskʷˈiˑ
STAND_4				pʔaː						ivʔawm								pʔaw		
STAND_5			hoːhˈatːa									t̪omˈa								
STAND_6																qt̪ˈomat̪				
STAND_7	ʧaːtˈom																ʧˈoht̪on			
STAND_8						deɡˈaʃu														
STAND_9								ihjáɾih												
STAND_10															rákʼaːwaːʔ					
STAR_1				kʷʎ̥ap			kʷən̪məsaːp													
STAR_2						ɡalʃˈamna														
STAR_3			mˈunːe									tʰotʰˈol								
STAR_4													iʔlala						hiltaka	
STAR_5														ˈaʃox						
STAR_6								atájraːm												
STAR_7	kʰʔˈaːmul								qʰaːmoʦʼ								kʰˈamhun			
STAR_8										hamuse										hˌammsˈíˑ
STAR_9															xakːwéːsur					
STAR_10					ʔˈujaxo															
STAR_11											kˈoʔtaikaː									
STAR_12																ʦʼeχajqʼujqʼuj				
STONE_1						ɬabˈik								ʔast						
STONE_2	kʰbe		qʰˈaʔa		xaːbˈe				qʰaʔbe		kʰˈaʔbe	kʰabˈe				χabˈe	kʰˈaʔbe			
STONE_3							ʔəwilʲ			ʔaviː								wiː		ʔwˈíˑ
STONE_4		kʼaina		xuːɾ									kʼaina						kʼaina	
STONE_5								as							ʔíʦːaʔ					
SUN_1												mˈit̪ʼaː				mʦˈilda				
SUN_2													tʼuina						tʼuixi	
SUN_3	da		ˈasːa	ɲa	laː		ʔənʲaː		haʔda	ʔaɲa				ʃaːʔ			hˈaʔda	ɲa~ɲaː		ʔɲˈáː
SUN_4											dˈakaː				ʧʼúːwar					
SUN_5								kúːsɾah												
SUN_6						ɡalʔˈora														
SWIM_1						diɡafɡˈajʔma														
SWIM_2															rumpakaʔ					
SWIM_3		pʰuː	xuː						ʧiw			kʼot̪ˈama	pʰuː						pʰuː	
SWIM_4								ikpuh												
SWIM_5	kʰˈaʧde			xaʎ̥nup														xanˈup		
SWIM_6										ʔahaʎaʔoːpk										
SWIM_7																				ʔhˌaθpˈuˑji
SWIM_8					xaːqaː									kˈakat		χajqam				
SWIM_9							aːpuɬ													
SWIM_10																	ʔohkˈomaj			
TAIL_1		pʼulsu										kˈimaː								
TAIL_2	baː				jiːbˈaː				hibaː					iːp		ba				βhˈé
TAIL_3						lˈabo		ápβuːj		iːʔar										
TAIL_4															ʔíhiwa					
TAIL_5				ʃjuʎ̥			xəjuɬ											ʃəjˈuɬ		
TAIL_6											ʃˈiʔbaː									
TAIL_7			ˈaqʰuje																	
TAIL_8																	hibʔˈakʰle			
THAT_1				ʂuː~ʔuʂˈuː	ʔo		puː	paj						tiːχ	miː			puː		
THAT_2	mul								haʔu		hˈamuː	mul					hˈamːu			
THAT_3			pʰˈaʔut													ʔˈiji				ɲθˈa
THAT_4		aiʦeʔe											aiʦeʔe						aiʦi	
THAT_5										hovaʧ										
THAT_6						hikˈuʔwa														
THIN (OF HAIR AND THREAD)_1						ʔaʃalˈof														
THIN (OF HAIR AND THREAD)_2														kχˈatkax						
THIN (OF LEAF AND CLOTH)_1						ʔaɬˈa														
THIN (OF LEAF AND CLOTH)_2														kˈoːsot						
THIN (OF SHAPE OF OBJECT)_1				ɾʂaːw																θˈéqi
THIN (OF SHAPE OF OBJECT)_2					pˈeːt̪ʰ			xútnahiʧ												
THIN (OF SHAPE OF OBJECT)_3							wəkʷiːɹp													
THIN (OF SHAPE OF OBJECT)_4			χˈelmu																	
THIN (OF SHAPE OF OBJECT)_5		pʼutʼaː																		
THIN (OF SHAPE OF OBJECT)_6										ʔuːhʔaːrk										
THIS_1									maʔu							mˈiji	mˈaːmu			
THIS_2		aiʦʰ											aiʦʰ							
THIS_3					me										weː					
THIS_4	bal		kʰˈiwat	piː~ʔupˈiː			pəjaː	paj		viðaʧ		ʔal		ʔipˈiːχ				pəjˈa		βjˈa
THIS_5			kˈiwot																	
THIS_6						hikˈija														
THOU_1		aiʔnuma											aiʔnuma						aiʔnuma	
THOU_2			mˈamot	mapˈuʧ						maɲʧ								maːʧ		mˈaːʧ
THOU_3	ma				ma	ʔimˈaʔ	maː	íːm	ma		ˈama	ma		mɛ	maːʔi	ma	ʔˈaːma			
TONGUE_1													pawaʔla						pawaʔna	
TONGUE_2															ʔéhena					
TONGUE_3								ápɾiːh												
TONGUE_4	hˈawba										hˈuʔbaː	hˈabaː								
TONGUE_5						ɬabˈaɬ														
TONGUE_6				mpaʎ̥			ən̪əpaɬ			iːpaʎ								xənpˈaɬ		himpˈál~himpˈâl
TONGUE_7					bal				haːba					ipɬ		bal	hˈibʔa			
TONGUE_8			hˈipʰen																	
TOOTH_1		kʰiʦʼauna																	kʰiʦʼauna	
TOOTH_2	ʔo		hˈuʦʼʲu		jaːʔˈo				hoʔo		ʔo	ʔo			ʔíʧːaw	ʔo	hˈoʔːo			
TOOTH_3				ʔijˈa			əjaːw			iːðoː										jˈoˑ
TOOTH_4						lˈaʔaj														
TOOTH_5								βuh												
TOOTH_6														itˈaːst						
TREE_1							ʔilʲ											ʔiː		ʔʔˈiˑ
TREE_2	kʰle		ˈatʲa~ˈaʦʲa~aʦʲːa		xaːlˈeː				qʰale		kʰˈali	kʰalˈe				χalˈe	kʰˈaːle			
TREE_3				ʔajˈaː				ípaha~ípa												
TREE_4		ʔina											ʔina						ʔiwi	
TREE_5														ʔˈɛʔɛ						
TREE_6															ʔákaːhaː					
TREE_7						ʔˈalʔek														
TWO_1						ʔoɡˈeʔ											ʔˈakʰːo			
TWO_2								áxak												
TWO_3				xwak			xəwak			havikk								xəwˈak		hwˈâki
TWO_4	kʰoː	ux			xoʧʰ				qʰoː			kʰoː	ux	koːkx	xúkʼːa	χos			ux	
TWO_5			χˈoqχu																	
TWO_6											kʰoʔˈoːkai									
WALK_1						diʔwˈaʔma														
WALK_2														kontˈika						
WALK_3		ha							w				ha			wal		aː	ha	
WALK_4		ni		ʔaː			waː						ni						ni	
WALK_5								áhoː		ijemk		hu								jˈaˑmi~jˈami
WALK_6			hˈuwam												kʼwátːaʔ					
WALK_7					wˈaduːkˌiː															
WARM_1	ho				xo				ʔoho			ho					ʔˈohːo			
WARM_2										ipiʎk~ipiːʎk										
WARM_3						ʔinˈuʔ														
WARM_4															ʔáːtitʼːúʔ					
WARM_5																				ʔrˈuji
WARM_6								imfiɾ								mit̪ʼe				
WARM_7		jaripʼa											jaripʼa							
WARM_8			ʔˈelohtʼa																	
WARM_9				ʎ̥ap			wəɹaːw							kmatx				ʎ̥ap		
WARM_10																			aʔnaina	
WARM_11											moʔʦʼˈolon									
WATER_1	kʰa	xana	aqʰˈa	xa	xa	lˈahaʔ	ʔəxaː	áːs	ʔahqʰa	ʔaha	kʰa	kʰa	xana		ʔáʦːa	χa	ʔˈahkʰa	xa	xana	ʔhˈá
WATER_2														ʔaχ						
WATER_3								íʃaha												
WE_1		aikʰiʔniki											aikʰiʔniki						aikʰiʔniki	
WE_2				ɲaːʧ											ʧaːkʼá					
WE_3	ja				waː			núː	ja		ˈajaː	ja		ʔɛ		wij	ʔˈaːja			
WE_4							ʔənʲaːwapʧ											ɲaʔwˈaʧ		
WE_5										ʔiɲeːʧvʧ										ʔɲˈaʧβ
WE_6						ʔijˈaŋkʼ														
WE_7			nˈaːʧʰitas																	
WHAT_1						de						kʼo								
WHAT_2					ʧʰi		ʔuːʧ			kuːʧ										
WHAT_3	kʼˈowa	aʦʰiːma		luːɲ				fâːt			pʰaːʃka		aʦʰiːma	aʃ	kuːʧʼá					kˈaβ
WHAT_4									baqʼoː								bˈaːkʼo			
WHAT_5			pˈaʦʰʲi~pʰˈaʦʰʲi													ʔˈawi			ʔahʦa	
WHAT_6																		maːjˈiːʧ		
WHITE_1	kaːlˈe								qahle			kalˈe					kˈahle			
WHITE_2						ʔafˈuhɡa														
WHITE_3														koːχp						
WHITE_4		talapʔsa											tʼalapʔ						tʼalapʔ	
WHITE_5							n̪əməʂap			ɲamasav								ɲəmʃˈap		ɲmsˈaβi
WHITE_6					pʰiːt̪ʼˈaw						tʰˈajan									
WHITE_7				xmaːʎ̥											ʔítʼaːjú					
WHITE_8																t̪ʼˈot̪ʼo				
WHITE_9			mˈeneʔi																	
WHITE_10								ʧánʧaːfkuniʃ												
WHO_1		ʔampima											ʔappima						ʔampima	
WHO_2						nˈajʦi				makaʧ	t̪ʰˈaʔa				tákaː	ʦˈaʔe	ʧˈaʔːa			
WHO_3	bˈaːwa				kiːjˈaː				ʧibaː			ʧˈibaː								βkˈa
WHO_4							maːp											məʔˈap		
WHO_5			qʰˈomasʲ																	
WHO_6				luːɲ										kiːʔ						
WHO_7								akâːj												
WIND_1	ja				j̥ˈa	ɬˈawaʔ			ʔihja		hˈija	ja		ʔai		ja	ʔihja			
WIND_2							jaːjp													
WIND_3		ʦukʼalla											ʦukʼalla						ʦuʔkʼalla	
WIND_4				ʧxa						mataha~matha								mat̪xˈa		mˌathˈaja~mˌathˈâːja~mˌathˈája
WIND_5															ʔáːska					
WIND_6			hˈikʼoseʔ																	
WIND_7								ikɾéːmjah												
WOMAN_1		mariʔmi											mariʔmi						mariʔmi	
WOMAN_2															taríːʧʼiʔ					
WOMAN_3					da						dˈaki									βqˈí~pqˈí
WOMAN_4	mˈaːt̪a								ʔimaːt̪a			mˈaːt̪a								
WOMAN_5							sinʲ													
WOMAN_6						ɬaɡˈaʔno											bˈaʔaj			
WOMAN_7														kmaːm						
WOMAN_8				sʔak						θiɲaʔaːk~θiɲaʔaːk								ɲəʧʔˈak		
WOMAN_9			pˈunsar~pˈunsaːr~pˈunʦaːr																	
WOMAN_10																bitˈed				
WOMAN_11								asiktáβaːn												
WORM_1		piːna							bila											
WORM_2										iʔˈiːʎva										ʔʔˈîˑla
WORM_3					kʰˈol		iɬ													
WORM_4				maʔˈiːʎ̥				βákaj												
WORM_5			hemuta																	
WORM_6															ʔámtaːwa					
WORM_7						ɬabˈimi														
YEAR_1															ʧʼikíːsuʔ	mutin				
YEAR_2										hoðe~huːðe										ʔʧʰˈura
YEAR_3					xuːʦʼˈaj															
YEAR_4							ʔaːnʲ													
YEAR_5														ʔant						
YEAR_6				mˌatkˈaːm														matwˈam		
YEAR_7						ɬˈamaʦʼ			mal			jemal								
YEAR_8								háɾinaj												
YELLOW_1					quːʃˈiliʃiːbˌa							ʧiʃˈilʃiba								
YELLOW_2	ʧˈot̪ʼəʃəba																			
YELLOW_3						ʔundˈaʔe														
YELLOW_4		tamuxtuisa											muxtui						tamustuisa	
YELLOW_5				qʷaʂ			ʔəkʷas		qʰalaːʧ	ʔaqʷaθm~ʔaqʷaːθm								kʷas		ʔqʷˈaθi
YELLOW_6														kmˈasoɬ						
YELLOW_7											kʰaʃˈiʔba									
YELLOW_8																kiʔˈilt̪ʼo				
YELLOW_9																	biʔdˈubotʼ			
YELLOW_10															xanːárkʼéːʔeːkikʼárik					
YELLOW_11								θúkinkuniʃ												
