Language_ID,Feature_ID,IPA,Value
Livonian,FOOT,jɑːlɡɑ,33
Meadow_Mari,FOOT,jol,33
North_Saami,FOOT,jʊ̯ɔlɛki,33
Skolt_Saami,FOOT,ʝuɛlʲɟ͡ʝːɘ,33
South_Saami,FOOT,jʉɛlkiɛ,33
Veps,FOOT,jɑʊɡ,33
Votic,FOOT,jɑlk,33
Võro,FOOT,jɑlk,33
Khanty,FOOT,kø̆r,34
Komi-Permyak,FOOT,kokpɯdɤs,35
Komi-Zyrian,FOOT,kok,35
Udmurt,FOOT,kuk,35
Mansi,FOOT,lɑːɣəl,36
Nganasan,FOOT,ŋoj,37
Tundra_Nenets,FOOT,ŋæ,37
Selkup,FOOT,topə,38
Udmurt,FOOT,pɯd,39
Erzya,BURN,pɑloms,40
Estonian,BURN,pɤletɑ,40
Finnish,BURN,pɑlɑː,40
Ingrian,BURN,pɑlˑɑː,40
Karelian,BURN,pɑlʊɑ,40
Kildin_Saami,BURN,puːlʲːe,40
Livonian,BURN,pɑlːə,40
North_Saami,BURN,pʊ̯ɔlːih,40
Skolt_Saami,BURN,pualʲdʲːɛd,40
South_Saami,BURN,pʉɛlɛdh,40
Veps,BURN,pɑlːɑdɑ,40
Votic,BURN,pɤlɤmɑ,40
Võro,BURN,pˑɑlɑmɑ,40
Hungarian,BURN,eːɡ,41
Khanty,BURN,li,42
Komi-Permyak,BURN,soʨːɯnɯ,43
Komi-Zyrian,BURN,sotʲʨɯnɯ,43
Komi-Zyrian,BURN,lomɑvnɯ,44
Mansi,BURN,teːɣ,45
Meadow_Mari,BURN,jylem,46
Selkup,BURN,ɑm,47
Tundra_Nenets,BURN,pərɑdɑsʲ,48
Udmurt,BURN,ʤuɑnɯ,49
Erzya,NECK,kirʲɡɑ,50
Estonian,NECK,kɑel,51
Finnish,NECK,kɑwlɑ,51
Ingrian,NECK,kɑɡ̊lɑ,51
Karelian,NECK,kɑklɑ,51
Livonian,NECK,kɑˀɡːɨl,51
Veps,NECK,kɑɡl,51
Votic,NECK,kɑɡl,51
Võro,NECK,kˑɑːl,51
Hungarian,NECK,ɲɒk,52
Khanty,NECK,sæwəl,53
Kildin_Saami,NECK,ʧaːpex,53
Komi-Zyrian,NECK,ɕilɯ,53
Mansi,NECK,sip,53
Meadow_Mari,NECK,ʃyj,53
North_Saami,NECK,ʧe̯æpeh,53
Skolt_Saami,NECK,ʧɛapːɒt,53
South_Saami,NECK,ʧeæpuhkɛ,53
Khanty,NECK,tur,54
Komi-Permyak,NECK,ɡoʎɑ,55
Komi-Zyrian,NECK,ɡoʎɑ,55
Nganasan,NECK,bɑkəðə,56
Tundra_Nenets,NECK,jik,56
Selkup,NECK,soːʎ,57
Udmurt,NECK,ʨɯrtɯ,58
Erzya,STONE,cæv,59
Estonian,STONE,kivi,59
Finnish,STONE,kiʋi,59
Hungarian,STONE,køː,59
Ingrian,STONE,kivi,59
Karelian,STONE,kivi,59
Khanty,STONE,køχ,59
Livonian,STONE,kiv,59
Meadow_Mari,STONE,ky,59
Veps,STONE,kivi,59
Votic,STONE,ʧivi,59
Võro,STONE,kˑivi,59
Kildin_Saami,STONE,kiedʲːk,60
North_Saami,STONE,ke̯æðɛki,60
Skolt_Saami,STONE,c͡çɛadʲɟ͡ʝːɘ,60
South_Saami,STONE,kiɛrkiɛ,60
Komi-Permyak,STONE,iz,61
Komi-Zyrian,STONE,iz,61
Udmurt,STONE,iz,61
Mansi,STONE,ɑːχwtɑs,62
Nganasan,STONE,huɑlə,63
Selkup,STONE,pyː,63
Tundra_Nenets,STONE,pæ,63
Erzya,COUNT,lovoms,64
Estonian,COUNT,luketɑ,64
Khanty,COUNT,lŏŋət,64
Kildin_Saami,COUNT,loːɡːe,64
Komi-Permyak,COUNT,lɯdʲːɯnɯ,64
Komi-Zyrian,COUNT,lɯdʲːɯnɯ,64
Livonian,COUNT,luˀɡːə,64
Mansi,COUNT,lowiɲti,64
Meadow_Mari,COUNT,luðɑm,64
North_Saami,COUNT,lɔhkɑh,64
Udmurt,COUNT,lɯʥːɯnɯ,64
Veps,COUNT,lʊɡɛdɑ,64
Võro,COUNT,lukɤmɑ,64
Finnish,COUNT,lɑskeɑ,65
Ingrian,COUNT,lɑskiɑ,65
Karelian,COUNT,lɑskiɛ,65
Votic,COUNT,lukɤmɑ,65
Hungarian,COUNT,saːmol,66
Meadow_Mari,COUNT,ʧotlem,67
Nganasan,COUNT,tuəbtusɑ,68
Selkup,COUNT,toːr,68
Skolt_Saami,COUNT,lɒsʲc͡çːeːd,69
South_Saami,COUNT,ryœknɛhtidh,70
Erzya,THINK,ɑrʲɕems,71
Erzya,THINK,dumɑms,72
Estonian,THINK,mɤeltɑ,73
Livonian,THINK,mɨtlə,73
Võro,THINK,mɤtˑlɤmɑ,73
Finnish,THINK,ɑjɑtelːɑ,74
Hungarian,THINK,ɡondol,75
Ingrian,THINK,meinɑd̥ɑ,76
Khanty,THINK,noməɣsətə,77
Mansi,THINK,nomsi,77
Kildin_Saami,THINK,jurʲːte,78
North_Saami,THINK,jʊrdtɑʃih,78
Komi-Permyak,THINK,dumɑjtnɯ,79
Komi-Zyrian,THINK,dumɑjtnɯ,79
Komi-Zyrian,THINK,mɤvnɑvnɯ,80
Udmurt,THINK,mɑlpɑnɯ,80
Veps,THINK,mɛlɛtɑdɑ,80
Meadow_Mari,THINK,ʃonem,81
Nganasan,THINK,sɯɲəruədʲi,82
Selkup,THINK,tenirpi,83
Skolt_Saami,THINK,ʝuːrdʧɛd,84
South_Saami,THINK,ʉsːjɛdidh,85
Tundra_Nenets,THINK,jiʔʲɑdærʦʲ,86
Votic,THINK,duːmɑmɑ,87
Erzya,WIND,vɑrmɑ,88
Estonian,WIND,tuːl,89
Finnish,WIND,tuːli,89
Ingrian,WIND,tuːli,89
Karelian,WIND,tuːli,89
Komi-Permyak,WIND,tɤv,89
Komi-Zyrian,WIND,tɤv,89
Livonian,WIND,tuːʎ,89
Udmurt,WIND,tɤl,89
Votic,WIND,tuːli,89
Võro,WIND,tˑuːlʲ,89
Khanty,WIND,wɑt,90
Mansi,WIND,woːt,90
Kildin_Saami,WIND,piːŋːk,91
North_Saami,WIND,piɛɡkɑ,91
Skolt_Saami,WIND,piəɡːɐ,91
South_Saami,WIND,pɨɛkːɛ,91
Meadow_Mari,WIND,mɑrðeʒ,92
Nganasan,WIND,biə,93
Selkup,WIND,merkə,94
Tundra_Nenets,WIND,mʲeːrʦʲɑ,94
Erzya,KNEE,kumɑʒɑ,95
Estonian,KNEE,pɤlv,95
Finnish,KNEE,polʋi,95
Ingrian,KNEE,polvi,95
Karelian,KNEE,pɔlvi,95
Kildin_Saami,KNEE,puːvːl,95
Livonian,KNEE,puːolɑ,95
Meadow_Mari,KNEE,pulβuj,95
Nganasan,KNEE,həɑɡɑj,95
Selkup,KNEE,puːlə,95
Skolt_Saami,KNEE,puəlvːɐ,95
South_Saami,KNEE,puʌlβɛ,95
Tundra_Nenets,KNEE,pulɨ,95
Veps,KNEE,pɔlʲv,95
Votic,KNEE,pɤlvi,95
Võro,KNEE,pˑɤlvʲ,95
Hungarian,KNEE,teːrd,96
Khanty,KNEE,ʧæɳʧ,97
Mansi,KNEE,sɑːns,97
Komi-Permyak,KNEE,piʥɤs,98
Komi-Zyrian,KNEE,piʥɤs,98
Udmurt,KNEE,pɯdʲes,98
North_Saami,KNEE,ʧibpi,99
Erzya,WHITE,ɑʃo,100
Ingrian,WHITE,vɑlkiɑ,100
Meadow_Mari,WHITE,oʃ,100
Votic,WHITE,vɑlɡɤkɤz,100
Estonian,WHITE,vɑlke,101
Finnish,WHITE,ʋɑlkoinen,101
Karelian,WHITE,vɑlkiɛ,101
Kildin_Saami,WHITE,viːlːke,101
Livonian,WHITE,vɑːldɑ,101
North_Saami,WHITE,viɛlɑkɑh,101
Skolt_Saami,WHITE,viəlɡːɐd,101
South_Saami,WHITE,βeːlkɛs,101
Veps,WHITE,vɑʊɡɛd,101
Võro,WHITE,vɑlkɤ,101
Hungarian,WHITE,fɛɦeːr,102
Khanty,WHITE,næɣi,103
Komi-Permyak,WHITE,ʨoʨkom,104
Komi-Zyrian,WHITE,jeʤɯd,105
Mansi,WHITE,jɑːŋk,106
Mansi,WHITE,ɲɑːr,107
Nganasan,WHITE,sɯr,108
Selkup,WHITE,sɤrə,108
Tundra_Nenets,WHITE,seːrʔ,108
Udmurt,WHITE,tɤdʲɯ,109
Erzya,EAT,sevems,110
Estonian,EAT,syːɑ,110
Finnish,EAT,syødæ,110
Hungarian,EAT,ɛsik,110
Ingrian,EAT,søːvˑæ,110
Karelian,EAT,syːvːæ,110
Khanty,EAT,li,110
Komi-Permyak,EAT,ɕojnɯ,110
Komi-Zyrian,EAT,ɕojnɯ,110
Livonian,EAT,siːɛdə,110
Mansi,EAT,teːɣ,110
Udmurt,EAT,ɕiɯnɯ,110
Veps,EAT,sœdɑ,110
Votic,EAT,syːmæ,110
Võro,EAT,sˑyːmæ,110
Erzya,EAT,jɑrsɑms,111
Kildin_Saami,EAT,poːrːe,112
North_Saami,EAT,pɔrːɑh,112
Skolt_Saami,EAT,poːrːɐd,112
Meadow_Mari,EAT,koʧkɑm,113
Nganasan,EAT,ŋəmsɑ,114
Selkup,EAT,ɑm,114
Tundra_Nenets,EAT,ŋəmzʲ,114
Erzya,HEAVY,stɑkɑ,115
Estonian,HEAVY,rɑske,116
Finnish,HEAVY,rɑskɑs,116
Ingrian,HEAVY,rɑskɑz,116
Votic,HEAVY,rɑskɑˑ,116
Võro,HEAVY,rɑsːɤ,116
Finnish,HEAVY,pɑinɑʋɑ,117
Votic,HEAVY,pɑinukɤz,117
Hungarian,HEAVY,nɛɦeːz,118
Hungarian,HEAVY,ʃuːjoʃ,119
Ingrian,HEAVY,rɑŋkːɑ,120
Karelian,HEAVY,jykiɛ,121
Veps,HEAVY,jʏɡɛd,121
Khanty,HEAVY,læɣərt,122
Mansi,HEAVY,tɑːrwitəŋ,122
Kildin_Saami,HEAVY,loːsʲːesʲ,123
North_Saami,HEAVY,lɔsːɑh,123
Skolt_Saami,HEAVY,losːɐd,123
Komi-Permyak,HEAVY,ɕɤkɯt,124
Komi-Zyrian,HEAVY,ɕɤkɯd,124
Udmurt,HEAVY,ɕekɯt,124
Livonian,HEAVY,læːlɑm,125
Meadow_Mari,HEAVY,lele,125
South_Saami,HEAVY,leːβlɛs,125
Nganasan,HEAVY,səŋkutuo,126
Tundra_Nenets,HEAVY,səŋɡoːwoːtɑ,126
Selkup,HEAVY,sɤʧːəm,127
Võro,HEAVY,kˑɑːlsˑɑ,128
Erzya,SKY,meɲeʎ,129
Estonian,SKY,tɑevɑs,130
Finnish,SKY,tɑiʋɑs,130
Ingrian,SKY,tɑivɑz,130
Karelian,SKY,tɑivɑs,130
Livonian,SKY,toːvɑz,130
Veps,SKY,tɑivɑz,130
Votic,SKY,tɑivɤz,130
Võro,SKY,tˑɑivɑsˑ,130
Hungarian,SKY,eːɡ,131
Khanty,SKY,torəm,132
Mansi,SKY,toːrəm,132
Kildin_Saami,SKY,alʲːm,133
Komi-Permyak,SKY,jenɤʒ,133
Komi-Zyrian,SKY,jeneʒ,133
North_Saami,SKY,ɑlɛbmi,133
Skolt_Saami,SKY,ɐlʲmʲːɘ,133
South_Saami,SKY,ɛlmiɛ,133
Udmurt,SKY,in,133
Mansi,SKY,kors,134
Meadow_Mari,SKY,kɑβɑ,135
Nganasan,SKY,ŋuə,136
Selkup,SKY,nom,137
Tundra_Nenets,SKY,numʔ,137
Erzya,TAIL,pulo,138
Estonian,TAIL,sɑpɑ,139
Livonian,TAIL,tɑbɑːr,139
Votic,TAIL,sɑpɑ,139
Finnish,TAIL,hæntæ,140
Ingrian,TAIL,hænd̥æ,140
Karelian,TAIL,hæntæ,140
Veps,TAIL,hænd,140
Võro,TAIL,hɑnt,140
Hungarian,TAIL,fɒrok,141
Khanty,TAIL,ləɣ,142
Mansi,TAIL,leːɣ,142
Kildin_Saami,TAIL,siejːp,143
Nganasan,TAIL,təjbu,143
North_Saami,TAIL,sæjpi,143
Skolt_Saami,TAIL,sɛibʲːɘ,143
South_Saami,TAIL,siɛjpiɛ,143
Komi-Permyak,TAIL,bɤʒ,144
Komi-Zyrian,TAIL,bɤʒ,144
Meadow_Mari,TAIL,poʧ,144
Udmurt,TAIL,bɯʒ,144
Selkup,TAIL,tɑlʨu,145
Selkup,TAIL,meʨɑ,146
Erzya,FIVE,vetʲe,147
Estonian,FIVE,viːs,147
Finnish,FIVE,ʋiːsi,147
Hungarian,FIVE,øt,147
Ingrian,FIVE,viːz,147
Karelian,FIVE,viːsi,147
Khanty,FIVE,wet,147
Kildin_Saami,FIVE,vɨdː,147
Komi-Permyak,FIVE,vit,147
Komi-Zyrian,FIVE,vit,147
Livonian,FIVE,viːʒ,147
Mansi,FIVE,ɑt,147
Meadow_Mari,FIVE,βiʧ,147
North_Saami,FIVE,vihtːɑ,147
Skolt_Saami,FIVE,vitːɐ,147
South_Saami,FIVE,βɨjhtɛ,147
Udmurt,FIVE,vitʲ,147
Veps,FIVE,viʒ,147
Votic,FIVE,viːs,147
Võro,FIVE,viːsʲˑ,147
Nganasan,FIVE,səŋhəʎɑŋkə,148
Selkup,FIVE,sompəlæŋqə,148
Tundra_Nenets,FIVE,səmʎɑŋɡ,148
Erzya,TOOTH,pej,149
Hungarian,TOOTH,foɡ,149
Khanty,TOOTH,pøŋk,149
Komi-Permyak,TOOTH,piɲ,149
Komi-Zyrian,TOOTH,piɲ,149
Mansi,TOOTH,puŋk,149
Meadow_Mari,TOOTH,pyj,149
Udmurt,TOOTH,piɲ,149
Votic,TOOTH,piː,149
Estonian,TOOTH,hɑmːɑs,150
Finnish,TOOTH,hɑmːɑs,150
Ingrian,TOOTH,hɑmːɑz,150
Karelian,TOOTH,hɑmːɑs,150
Livonian,TOOTH,ɑːmbɑz,150
Veps,TOOTH,hɑmbɑz,150
Votic,TOOTH,ɑmːɤz,150
Võro,TOOTH,hɑmːɑsˑ,150
Kildin_Saami,TOOTH,paːnʲː,151
North_Saami,TOOTH,paːtni,151
Skolt_Saami,TOOTH,paːnʲːɘ,151
South_Saami,TOOTH,pæːniɛ,151
Nganasan,TOOTH,ʧimi,152
Selkup,TOOTH,timə,152
Tundra_Nenets,TOOTH,tʲibʲɑ,152
Erzya,SEW,stɑms,153
Estonian,SEW,ɤmːeltɑ,154
Finnish,SEW,omːelːɑ,154
Ingrian,SEW,omːelːɑ,154
Karelian,SEW,ɔmːɛlːɑ,154
Livonian,SEW,umblə,154
Veps,SEW,ɔmbɛltɑ,154
Votic,SEW,ɤmːɤlːɑ,154
Võro,SEW,umplɤmɑ,154
Hungarian,SEW,vɒrː,155
Komi-Permyak,SEW,vurnɯ,155
Komi-Zyrian,SEW,vurnɯ,155
Meadow_Mari,SEW,urɣem,155
Udmurt,SEW,vurɯnɯ,155
Khanty,SEW,jɑnt,156
Mansi,SEW,juːnti,156
Khanty,SEW,jɯn,157
Kildin_Saami,SEW,kuarːe,158
North_Saami,SEW,kɔ̯ɑrːʊh,158
Skolt_Saami,SEW,kuarːɒd,158
South_Saami,SEW,koɒrudh,158
Nganasan,SEW,soʧədʲɑ,159
Selkup,SEW,ɕyːtːə,159
Tundra_Nenets,SEW,sædəsʲ,159
Nganasan,SEW,sonsɯdʲi,160
Erzya,WATER,vedʲ,161
Estonian,WATER,vesi,161
Finnish,WATER,ʋesi,161
Hungarian,WATER,viːz,161
Ingrian,WATER,vezi,161
Karelian,WATER,vɛsi,161
Komi-Permyak,WATER,vɑ,161
Komi-Zyrian,WATER,vɑ,161
Livonian,WATER,vɛʒ,161
Mansi,WATER,wit,161
Meadow_Mari,WATER,βyt,161
Nganasan,WATER,bɯʔ,161
Selkup,WATER,yt,161
Tundra_Nenets,WATER,jiʔ,161
Udmurt,WATER,vu,161
Veps,WATER,vɛzi,161
Votic,WATER,vesi,161
Võro,WATER,vesˑi,161
Khanty,WATER,jəŋk,162
Kildin_Saami,WATER,ʧaːʣʲ,163
North_Saami,WATER,ʧaːhʦi,163
Skolt_Saami,WATER,ʧaːʦʲːɘ,163
South_Saami,WATER,ʧæːʦiɛ,163
Erzya,LEAF,lopɑ,164
Estonian,LEAF,leht,165
Finnish,LEAF,leçti,165
Ingrian,LEAF,lehti,165
Karelian,LEAF,lɛxti,165
Kildin_Saami,LEAF,leːsːt,165
Livonian,LEAF,lɛːɟ,165
Meadow_Mari,LEAF,lə̠ʃtɑʃ,165
North_Saami,LEAF,lɑstɑ,165
Skolt_Saami,LEAF,ləstːɐ,165
Veps,LEAF,lɛxtɛz,165
Votic,LEAF,lehto,165
Võro,LEAF,lehtʲˑ,165
Hungarian,LEAF,lɛveːl,166
Khanty,LEAF,ɭɯwət,166
Mansi,LEAF,luːptɑ,166
Komi-Permyak,LEAF,kor,167
Komi-Zyrian,LEAF,kor,167
Udmurt,LEAF,kuɑr,167
Komi-Zyrian,LEAF,ʎis,168
Nganasan,LEAF,horɑðiɑj,169
Selkup,LEAF,ʨɑːpə,170
Tundra_Nenets,LEAF,weːbɑ,171
Erzya,HEAR,kuʎems,172
Estonian,HEAR,kuːltɑ,172
Finnish,HEAR,kuːlːɑ,172
Ingrian,HEAR,kuːlːɑ,172
Karelian,HEAR,kuːlːɑ,172
Khanty,HEAR,kɔl,172
Kildin_Saami,HEAR,kulːe,172
Komi-Permyak,HEAR,kɯvnɯ,172
Komi-Zyrian,HEAR,kɯvnɯ,172
Livonian,HEAR,kuːloː,172
Mansi,HEAR,χuːli,172
Meadow_Mari,HEAR,kolɑm,172
North_Saami,HEAR,kʊlːɑh,172
Skolt_Saami,HEAR,kuːlːɐd,172
South_Saami,HEAR,kuβlɛdh,172
Udmurt,HEAR,kɯlɯnɯ,172
Veps,HEAR,kʊldɑ,172
Votic,HEAR,kuːlɤmɑ,172
Võro,HEAR,kˑuːltmɑ,172
Erzya,HEAR,mɑrʲɑms,173
Hungarian,HEAR,hɒlː,174
Nganasan,HEAR,dʲinsiɕi,175
Selkup,HEAR,yntə,175
Tundra_Nenets,HEAR,nɑmdəsʲ,176
Erzya,MEAT,siveʎ,177
Meadow_Mari,MEAT,ʃə̠l,177
Udmurt,MEAT,siʎ,177
Estonian,MEAT,lihɑ,178
Finnish,MEAT,liɦɑ,178
Ingrian,MEAT,lihɑ,178
Karelian,MEAT,lihɑ,178
Veps,MEAT,lihɑ,178
Votic,MEAT,lihɑ,178
Võro,MEAT,lihɑ,178
Hungarian,MEAT,huːʃ,179
Khanty,MEAT,ɲoɣɯ,180
Kildin_Saami,MEAT,vuenːʧ,181
Livonian,MEAT,vʊzɑː,181
Skolt_Saami,MEAT,vuaʤʲːɘ,181
Komi-Permyak,MEAT,jɑj,182
Komi-Zyrian,MEAT,jɑi,182
Mansi,MEAT,ɲowəʎ,183
Meadow_Mari,MEAT,jør,184
Nganasan,MEAT,ɕɑhɯ,185
Selkup,MEAT,uə̠ʨə,186
South_Saami,MEAT,peærkuʌ,187
Tundra_Nenets,MEAT,ŋəmzɑ,188
Erzya,DIE,kuloms,189
Finnish,DIE,kuolːɑ,189
Hungarian,DIE,mɛkhɒl,189
Ingrian,DIE,koːlːɑ,189
Karelian,DIE,kʊɔlːɑ,189
Khanty,DIE,kɑ̆lɑ,189
Komi-Permyak,DIE,kuvnɯ,189
Komi-Zyrian,DIE,kuvnɯ,189
Livonian,DIE,kuːolə,189
Mansi,DIE,χoːli,189
Meadow_Mari,DIE,kolem,189
Nganasan,DIE,kuədʲɑ,189
Selkup,DIE,quː,189
Tundra_Nenets,DIE,xɑsʲ,189
Udmurt,DIE,kulɯnɯ,189
Veps,DIE,kɔldɑ,189
Votic,DIE,koːlɤmɑ,189
Võro,DIE,kˑuːlmɑ,189
Estonian,DIE,surːɑ,190
Khanty,DIE,sur,190
Votic,DIE,surɤmɑ,190
Kildin_Saami,DIE,jɒːmʲːe,191
North_Saami,DIE,jaːpmih,191
Skolt_Saami,DIE,ʝaːmʲːɛd,191
South_Saami,DIE,jæːmɛdh,191
Nganasan,DIE,dʲɑŋɡumsɑ,192
Erzya,BACK,koporʲ,193
Erzya,BACK,kutʲmerʲe,194
Estonian,BACK,selk,195
Finnish,BACK,selkæ,195
Ingrian,BACK,selɡ̊æ,195
Karelian,BACK,sɛlkæ,195
Livonian,BACK,sæːlɡɑ,195
North_Saami,BACK,se̯ælɛki,195
Veps,BACK,sɛlʲɡ,195
Votic,BACK,selʧ,195
Võro,BACK,sˑælk,195
Khanty,BACK,ʧø̆ɳʧ,196
Mansi,BACK,sis,196
Kildin_Saami,BACK,sielʲːk,197
North_Saami,BACK,se̯ælɛki,197
Skolt_Saami,BACK,sɛalʲɟ͡ʝːɘ,197
Komi-Permyak,BACK,mɯʃk,198
Komi-Zyrian,BACK,mɯʃ,198
Meadow_Mari,BACK,tup,199
Nganasan,BACK,məku,200
Selkup,BACK,moqə,200
Tundra_Nenets,BACK,mɑxɑ,200
South_Saami,BACK,rʉʧːɛ,201
Udmurt,BACK,tɯbɯr,202
Erzya,DRINK,ɕimems,203
Estonian,DRINK,juːɑ,204
Finnish,DRINK,juo̯dɑ,204
Ingrian,DRINK,joːvːɑ,204
Karelian,DRINK,juːvːɑ,204
Khanty,DRINK,jæɲtʲ,204
Kildin_Saami,DRINK,juɡːe,204
Komi-Permyak,DRINK,junɯ,204
Komi-Zyrian,DRINK,junɯ,204
Livonian,DRINK,juːodə,204
Mansi,DRINK,ɑji,204
Meadow_Mari,DRINK,jyɑm,204
North_Saami,DRINK,jʊhkɑh,204
Skolt_Saami,DRINK,ʝuːkːɐd,204
South_Saami,DRINK,juβkɛdh,204
Udmurt,DRINK,juɯnɯ,204
Veps,DRINK,jɔdɑ,204
Votic,DRINK,juːmɑ,204
Võro,DRINK,juːmɑ,204
Khanty,DRINK,li,205
Nganasan,DRINK,bɯtɯdʲi,206
Selkup,DRINK,ytə,206
Erzya,NEW,od,207
Estonian,NEW,uːs,207
Finnish,NEW,uːsi,207
Hungarian,NEW,uːj,207
Ingrian,NEW,uːz,207
Karelian,NEW,uːsi,207
Kildin_Saami,NEW,oːdː,207
Komi-Permyak,NEW,viʎ,207
Komi-Zyrian,NEW,vɯʎ,207
Livonian,NEW,uːʒ,207
Meadow_Mari,NEW,u,207
North_Saami,NEW,ɔðɑs,207
Skolt_Saami,NEW,oːðɐs,207
South_Saami,NEW,urːɛ,207
Udmurt,NEW,vɯʎ,207
Veps,NEW,ʊzʲ,207
Votic,NEW,uːsi,207
Khanty,NEW,jələw,208
Mansi,NEW,jiʎpi,209
Nganasan,NEW,meɲdʲɑdʲe,210
Selkup,NEW,ɕentə,211
Tundra_Nenets,NEW,jeːdæj,212
Võro,NEW,vɑhʦɤnɤ,213
Erzya,NOT,ɑ,214
Estonian,NOT,ei,214
Finnish,NOT,ej,214
Ingrian,NOT,ei,214
Karelian,NOT,ɛi,214
Khanty,NOT,ənt,214
Kildin_Saami,NOT,e,214
Komi-Permyak,NOT,ɑbu,214
Komi-Zyrian,NOT,oz,214
Livonian,NOT,æˀb,214
Mansi,NOT,ɑt,214
Meadow_Mari,NOT,oɣə̠ʃ,214
Nganasan,NOT,ɲisɯ,214
North_Saami,NOT,ij,214
Selkup,NOT,ɑsə,214
Skolt_Saami,NOT,iʝɐ,214
South_Saami,NOT,ij,214
Udmurt,NOT,uz,214
Veps,NOT,ɛi,214
Votic,NOT,ei,214
Võro,NOT,ei,214
