	Erzya	Estonian	Finnish	Hungarian	Ingrian	Karelian	Khanty	Kildin Saami	Komi-Permyak	Komi-Zyrian	Livonian	Mansi	Meadow Mari	Nganasan	North Saami	Selkup	Skolt Saami	South Saami	Tundra Nenets	Udmurt	Veps	Votic	Võro
KNOW_10									tɤdnɯ	tɤdnɯ~kuʒnɯ										tosɯnɯ			
KNOW_11							onəl																
KNOW_12													ʃiɲʧem										
KNOW_13														ʧənɯdʲi									
LAUGH_1								siːjːne															
LAUGH_2														hidʲiɕi									
LAUGH_3	pejdʲems																						
LAUGH_4									serɑvnɯ	ɕerɑvnɯ										ɕerekjɑnɯ			
LAUGH_5																		føːrhkɛdidh					
LAUGH_6												muwɑli											
LAUGH_7															pɔ̯ɑkʊstih		pɔɣstɛd						
LAUGH_8																pisəj			pʲisʲənzʲ				
LAUGH_9							ɭɯsəɣ																
LAUGH_10	rɑkɑms																						
LAUGH_11															ʧɑjbmɑh								
LAUGH_12		nɑertɑ	nɑwrɑː		nɑɡrɑː	nɑkrʊɑ					nɑˀɡrə										nɑɡrdɑ	nɑɡrɤmɑ	nɑːrtmɑ
LAUGH_13													βoʃtə̠lɑm										
LAUGH_14				nɛvɛt																			
LEAF_1				lɛveːl							lɛːɟ												
LEAF_2	lopɑ	leht	leçti		lehti	lɛxti		leːsːt				luːptɑ	lə̠ʃtɑʃ		lɑstɑ		ləstːɐ				lɛxtɛz	lehto	lehtʲˑ
LEAF_3																			weːbɑ				
LEAF_4							ɭɯwət																
LEAF_5										ʎis													
LEAF_6									kor	kor										kuɑr			
LEAF_7														horɑðiɑj									
LEAF_8																ʨɑːpə							
LEG_1	piʎɡe																						
LEG_2																				pɯd			
LEG_3												lɑːɣəl				topə							
LEG_4		jɑlk	jɑlkɑ		jɑlɡ̊ɑ	jɑlkɑ		juːlʲːk			jɑːlɡɑ		jol		jʊ̯ɔlɛki			jʉɛlkiɛ			jɑʊɡ	jɑlk	jɑlk
LEG_5									kok	kok										kuk		koip	
LEG_6							kø̆r																
LEG_7														ŋoj									
LEG_8																			ŋæ				
LEG_9																	ʝuɛlʲɟ͡ʝːɘ						
LIE_1									kujlɯnɯ	kujlɯnɯ										kɯʎːɯnɯ			
LIE_2													kijem										
LIE_3								luvːe															
LIE_4												χoji											
LIE_5																ipːi							
LIE_6				fɛksik																			
LIE_7															ve̯ælːaːh								
LIE_8																	liɐʃːɐd						
LIE_9																						leʒimæ	
LIE_10		lɑmɑtɑ	mɑːtɑ				ɑ̆lɑ				mɑˀɡːə											lɑmɑmɑ	lɑmːɤmɑ
LIE_11	mɑdʲeʑɑʃtʲems																						
LIE_12														toɲdʲiɑjʧisɯ									
LIE_13																			jusʲeːdɑsʲ				
LIVER_1								vuːjvas							vʊɛjvːɑs		vuəivɐs						
LIVER_2				maːj								mɑːjt											
LIVER_3	mɑkso	mɑks	mɑksɑ		mɑksɑ	mɑksɑ			mus	mus	mɑksɑː		mokʃ					mʉɛksiɛ		mus	mɑks	mɑhs	mɑsː
LIVER_4							muɣəl							mitə		mɯːtə							
LIVER_5																			mɨd				
LIVER_6																						peʧoŋk	
LONG_1		pikː	pitkæ		pitki	pitkæ					pitkɑː										pitʲk	pitʧ	pˑikː
LONG_2				hosːuː								χosɑ											
LONG_3																			jɑmb				
LONG_4									kuʑ	kuʑ			kuʒu	kuntɡu			kuc͡çːɘ			kuʑ			
LONG_5	kuvɑkɑ																						
LONG_6							koχ																
LONG_7															kʊhkːi			kʉhkiɛs					
LONG_8								kukʲesʲ															
LONG_9																ʨumpu							
LOUSE_1							tøɣtəm					tɑːkəm											
LOUSE_2								tɨhkʲ							tihkːi			tihkiɛ					
LOUSE_3									toj	toj			tij							tej			
LOUSE_4		tæi	tæi	tɛtyː	tæi	tæi					tɛi						tɛc͡çːɘ				tæi	tæi	tˑæi
LOUSE_5	eʎi																						
LOUSE_6																unʧu							
LOUSE_7																			pənzʲeːʔæ				
MAN_1				feːrfi																			
MAN_2													pørjeŋ										
MAN_3		meːs	mies		meːz	miɛs					miːɛz										mɛzʲ	meːz	miːsʲˑ
MAN_4				ɛmbɛr																			
MAN_5																tipi							
MAN_6							ku~kɑ̆sɯ																
MAN_7														kuədʲumu									
MAN_8									muʒik	muʒɯk													
MAN_9												χum											
MAN_10										mort			mɑrij										
MAN_11	ɑʎɑ~ʨorɑ																						
MAN_12														ŋɑnɑʔsɑ					xɑsɑwɑ				
MAN_13																				vorɡoron			
MAN_14								ɒːlmolma							ɔlmːaːj		ɔːlmɐ	ɔlma					
MAN_15																				piosmurt			
MANY_1							ær																
MANY_2																				tros			
MANY_3		pɑljut																					pˑɑllʲo
MANY_4			moni		moni																	mɤni	
MANY_5		mitːu																					
MANY_6													jɑtə̠r			koʨːə							
MANY_7												sɑːw											
MANY_8				ʃok									ʃuko										
MANY_9			useɑ						unɑ	unɑ													
MANY_10	lɑmo																						
MANY_11														ŋuŋkəɡə									
MANY_12								jeːnːe															
MEAT_1									jɑj	jɑi													
MEAT_2													jør										
MEAT_3							ɲoɣɯ							ɕɑhɯ									
MEAT_4												ɲowəʎ											
MEAT_5		lihɑ	liɦɑ		lihɑ	lihɑ															lihɑ	lihɑ	lihɑ
MEAT_6	siveʎ																			siʎ			
MEAT_7																		peærkuʌ					
MEAT_8								vuenːʧ			vʊzɑː												
MEAT_9																	vuaʤʲːɘ						
MEAT_10				huːʃ																			
MEAT_11													ʃə̠l										
MEAT_12																uə̠ʨə							
MEAT_13																			ŋəmzɑ				
MOON_1				hold					tɤliɕ	tɤlɯɕ			tə̠lze							toleʑ			
MOON_2								maːnː							maːnːʊ		maːnɐ						
MOON_3																iræ			jirɨ				
MOON_4							iki																
MOON_5														kiʧəðəː									
MOON_6		kuː	kuː		kuː	kuː					kuː											kuː	kˑuː
MOON_7	kov																						
MOON_8																		askɛ					
MOON_9												eːtpos											
MOUNTAIN_1							pelæ																
MOUNTAIN_2																		pɨɛrjɛ					
MOUNTAIN_3								paːhkʲ															
MOUNTAIN_4		mæki			mæki						mæɡ										mæɡi	mæʧi	mæki
MOUNTAIN_5				hɛɟ																			
MOUNTAIN_6												ur	kurə̠k							ɡureʑ			
MOUNTAIN_7									kerɤs														
MOUNTAIN_8															vaːrːi		vaːrʲːɘ						
MOUNTAIN_9			ʋuori			vʊɑrɑ						ɲoːr											
MOUNTAIN_10														bəru									
MOUNTAIN_11										ʨoj									xoːj				
MOUNTAIN_12							jŏɣ																
MOUNTAIN_13																qɤː							
MOUNTAIN_14	pɑndo																						
MOUTH_1								ɲaːlʲːm							ɲaːlɛbmi		ɲalʲmʲːɘ	ɲæːlmiɛ					
MOUTH_2									ɤm	vom				ŋɑŋ		ɑːŋ							
MOUTH_3																			ɲɑʔ				
MOUTH_4													umʃɑ							ɯm			
MOUTH_5	kurɡo																						
MOUTH_6							lul																
MOUTH_7												tuːs											
MOUTH_8		suː	suː		suː	suː					suː	suːp									sʊ	suː	sˑuː
MOUTH_9				saːj																			
NAME_1	ʎem	nimi	nimi	neːv	imi	nimi	nem	neːmː	ɲim	ɲim	niˀm	nɑm	lym	ɲim	nɑmːɑ	ɲim	nəmːɐ	numːɛ		ɲim	nimi	nimi	nimi
NAME_2																			ɲumʔ				
NEAR_1							wæɳ																
NEAR_2																						tyven	
NEAR_3				køzɛl																			
NEAR_4																		kiɛʦkiɛs					
NEAR_5		liki			liɡ̊i								liʃne									liʧi	
NEAR_6		læhetɑl	læɦelːæ																		læhɛlinɛ		læhikˑsˑel
NEAR_7											lɛˀʒɡɨli												
NEAR_8								alʲːt															
NEAR_9																	ɐldːləs						
NEAR_10									mɑtɯn	mɑtɯn										mɑtɯn			
NEAR_11												wɑːtʲi		kɑdʲɑ									
NEAR_12	mɑlɑso																		xɑxəjɑdɑ				
NEAR_13												ʎɑpɑt											
NEAR_14														noɡɑʔʎuky									
NEAR_15																ʧɑʧæ							
NEAR_16																						juːrɤz	
NECK_1							tur													ʨɯrtɯ			
NECK_2															ʧe̯æpeh			ʧeæpuhkɛ					
NECK_3								ʧaːpex									ʧɛapːɒt						
NECK_4										ɕilɯ			ʃyj										
NECK_5												sip											
NECK_6																			jik				
NECK_7	kirʲɡɑ																						
NECK_8				ɲɒk																			
NECK_9														bɑkəðə									
NECK_10		kɑel	kɑwlɑ		kɑɡ̊lɑ	kɑklɑ					kɑˀɡːɨl										kɑɡl	kɑɡl	kˑɑːl
NECK_11									ɡoʎɑ	ɡoʎɑ						soːʎ							
NECK_12							sæwəl																
NEW_1		uːs	uːsi	uːj	uːz	uːsi					uːʒ		u								ʊzʲ	uːsi	
NEW_2																		urːɛ					
NEW_3									viʎ	vɯʎ										vɯʎ			
NEW_4												jiʎpi											
NEW_5	od							oːdː															
NEW_6															ɔðɑs		oːðɐs						
NEW_7																							vɑhʦɤnɤ
NEW_8														meɲdʲɑdʲe									
NEW_9																			jeːdæj				
NEW_10							jələw																
NEW_11																ɕentə							
NIGHT_1				eːj			əj	ɨjː	oj	voj										uj			
NIGHT_2																		jɨjːɛ					
NIGHT_3	ve	øː	yø̯		øː																		
NIGHT_4												eːt											
NIGHT_5													jyt										
NIGHT_6														hiː		pi			pʲi			yː	yː
NIGHT_7						yœ															œ		
NIGHT_8															icːɑ								
NIGHT_9																	inːɐ						
NOSE_1							ɲŏl					ɲol											
NOSE_2				orː																			
NOSE_3	sudo																						
NOSE_4																puʨə							
NOSE_5																			pɨjɑ				
NOSE_6								ɲunʲː							ɲʊnːi		ɲuːnʲːɘ	ɲʉɛniɛ					
NOSE_7									nɯr	nɯr			ner							nɯr			
NOSE_8		ninɑ	nenæ		nenæ	nɛnæ					nɑnɑː										nɛnɑ	nenæ	nɤnɑ
NOSE_9														ŋyŋkə									
NOT_1		ei	ej		ei			e														ei	ei
NOT_2						ɛi					æˀb										ɛi		
NOT_3				nɛm																			
NOT_4															ij			ij					
NOT_5																	iʝɐ						
NOT_6									ɲe														
NOT_7														ɲisɯ									
NOT_8													oɣə̠ʃ			ɑsə							
NOT_9	ɑ									oz		ɑt											
NOT_10									ɑbu														
NOT_11																				uz			
NOT_12							ənt																
OLD_1												mɑtəm		mɑnuədʲəː									
OLD_2									vɑʒ	vɑʒ										vuʒ			
OLD_3		vɑnɑ	ʋɑnxɑ		vɑnhɑ	vɑnhɑ					vɑnɑː		ʃoŋɣo~toʃto								vɑnh	vɑnɑ	vɑnɑ
OLD_4				ørɛɡ																			
OLD_5																meːntæʎ							
OLD_6				reːɡi																			
OLD_7																			ɲeːwxɨ				
OLD_8	sirʲe~kezerʲeɲ																						
OLD_9									pɤriɕ	pɤrɯɕ					pɔ̯ɑris			poæriɛs		pereɕ			
OLD_10							pɯrəs	puerʲesʲ~vuːras									puarʲɛs~vuamʲɛs	βuʌrɛs					
OLD_11							əs																
OLD_12												jis											
OLD_13														bəjkuɑ									
ONE_1														ŋuʔəiʔ									
ONE_2																			ŋoːbʔ				
ONE_3								eːxːt									əxtːɐ						
ONE_4												ɑkʷɑ			ɔktɑ	okːər							
ONE_5		ykːs	yksi		yks	yksi					ikʃ										ʏksʲ	yhs	
ONE_6													ikte					aktɛ					
ONE_7																							yʦʲ
ONE_8									ɤtʲik	ɤtʲik										odiɡ			
ONE_9	vejke																						
ONE_10							əjəl																
ONE_11				ɛɟː																			
PATH OR ROAD_1							ɭœk																
PATH OR ROAD_2												ʎoːχ											
PATH OR ROAD_3								keajːn															
PATH OR ROAD_4															kæjdnʊ								
PATH OR ROAD_5													korno										
PATH OR ROAD_6	ki																						
PATH OR ROAD_7									tuj	tuj													
PATH OR ROAD_8		teː	tie		teː	tiɛ															tɛ	teː	tˑiː
PATH OR ROAD_9														sərəː		uə̠tːə							
PATH OR ROAD_10																			sʲeːxærɨ				
PATH OR ROAD_11				uːt										ŋutɑ									
PATH OR ROAD_12																		juʌnɛ					
PATH OR ROAD_13																				ɕures			
PERSON_1									mort	mort										murt			
PERSON_2							kɑ̆sɯ																
PERSON_3														ŋɑnɑʔsɑ									
PERSON_4			heŋkilø		henki																	enʧi	
PERSON_5																			ɲeːnæʦʲ				
PERSON_6		inimene	içminen		inmiːn	ixmini																inimin	inemine
PERSON_7		isik									riʃtiːŋɡ										ristit		
PERSON_8													ɑjðeme										
PERSON_9																				ɑdʲɑmi			
PERSON_10													jeŋ										
PERSON_11				sɛmeːj																			
PERSON_12				ɛmbɛr																			
PERSON_13					elˑæːjæ													almɛʧɛ					
PERSON_14	lomɑɲ																						
PERSON_15												eːləmχoːlɑs											
PERSON_16												χum				qum							
PERSON_17								olma							ɔlmːɔʃ		oːumɐʒ						
RAIN_1		vihm			vihmɑ	vixmɑ					viːˀmə										vixm	vihm	vihm
RAIN_2	piʑems																						
RAIN_3									zer	zer										zor			
RAIN_4													jyr										
RAIN_5								aːbʲːr									ɐbʲrʲːɘ						
RAIN_6																		ɛbriɛ					
RAIN_7		sɑtɑtɑ	sɑde		sɑe						sɑˀd			soruɑ		sorənʧæ			sɑrʲoː				
RAIN_8												rɑkʷ											
RAIN_9							ɭɑ̆wətʲ																
RAIN_10				ɛʃøː																			
RAIN_11															ɑrɛvi								
RED_1								ruːpːse									ruəpsːɐd	røːpsɛs					
RED_2						rʊskiɛ									rʊ̯ɔksɑh						rʊskɛd		
RED_3		punɑne	punɑinen		punˑɑin						punːi											punɑ	
RED_4																						kɑuniz	
RED_5				piroʃ																			
RED_6				vørøʃ			wertə					neːrp											verːev
RED_7									ɡɤrd	ɡɤrd						ɲɑːrqə			ɲɑrjɑnɑ	ɡord			
RED_8													joʃkɑr										
RED_9														dʲɑbɑʔkuo									
RED_10	jɑkstʲerʲe																						
RED_11												wiɣər											
ROOT_1				ɟøkeːr			ler																
ROOT_2																konʧə			wɑnoː				
ROOT_3	korʲon																						
ROOT_4												tɑːr											
ROOT_5															rʊ̯ɔhtɑs			ruʌhʦɛ					
ROOT_6	undoks							vuenʲtesʲ									vuɛdʲːɛs						
ROOT_7	jur	juːr	juːri		juːri	juːri					juːrʲ										jʊrʲ	juːri	juːrʲ
ROOT_8									vuʒ	vuʒ										vɯʒɯ			
ROOT_9													βoʒ										
ROOT_10														bəntu									
ROPE_1								nurʲː															
ROPE_2														bɯnɯ									
ROPE_3	piks																						
ROPE_4							irkæn																
ROPE_5							ʧoɳʧəɣ									ʧeːmʧə							
ROPE_6									ɡez	ɡez										ɡozɯ			
ROPE_7		køis	køysi	køteːl	køyz								kerem									ʧøysi	kˑøyʦʲˑ
ROPE_8												kʷɑːliɣ											
ROPE_9																						trosːi	
ROUND_1														lɑlujkuə~mɑndɑjku									
ROUND_2	keverʲ																						
ROUND_3				ɡømbøjyː																			
ROUND_4													tə̠rtə̠ʃ~jə̠rɣeʃke										
ROUND_5	kruɡlovoj																						
ROUND_6																koʎɑʎ							
ROUND_7								jorʲːpesʲ							jɔrbpɑs		ʝoːrbɐs						
ROUND_8									ɡɤɡrɤsɑ	ɡɤɡrɤs		mɑrɑwi											
ROUND_9																		jurpɛ	sʲurtʲɑw				
ROUND_10													ʧumə̠rɑʃ										
ROUND_11		ymːɑrkune			ymb̥ærikːoi̯																	ymːerkɤin	ymærikˑ
ROUND_12											imːɨrɡoutlimi												
ROUND_13				kɛrɛk			kørək																
ROUND_14							pøŋɭək																
ROUND_15																				kotɯres~pitɯres			
ROUND_16			pyøreæ			pyœriɛ										pyrəʎ							
ROUND_17					pøːræhæin																		
ROUND_18																					kɛxkɛr		
SALT_1				ʃoː												ɕɑːq							
SALT_2													ʃiɲʧɑl										
SALT_3															saːlti		salʲtʲːɘ	sæːlhtiɛ					
SALT_4	sɑl	soːl	suolɑ		soːlɑ	sʊɔlɑ	sɑ̆lnə	suːlʲː	sov	sov	suːoʎ	solwɑl		sɯr						sɯlɑl	sɔl	soːl	sˑuːl
SALT_5																			seːrʔ				
SAND_1								vuːntas									vuədːɐs						
SAND_2											jɨuɡə												
SAND_3																			təb				
SAND_4							sɑ̆ŋkɯ								saːtːʊ								
SAND_5														dʲuː									
SAND_6												seːj											
SAND_7	pesok			homok					pesɤk														
SAND_8													oʃmɑ										
SAND_9																koːrɑ							
SAND_10																		sæːtːiɛ			lɛtɛ		
SAND_11		liːv			liːvɑ					lɯɑ										luo		liːv	liːv
SAND_12			hie̯kːɑ																				
SAND_13												χis											
SAY_1													ojlem										ytˑlemæ
SAY_2	merʲems																						
SAY_3								ʦiel̥ʲːke									ʦɛalʲc͡çːɛd						
SAY_4		ytːeltɑ																					
SAY_5							ɑt				kiːtə					kɤt							
SAY_6	jovtɑms																					jutːɤˑmɑ	
SAY_7																		jiɛhtɛdh					
SAY_8									ʃunɯ	ʃunɯ										ʃuɯnɯ			
SAY_9					verkːɑː				viɕtɑvnɯ	viɕtɑvnɯ										verɑnɯ			
SAY_10							tŏɭəɣ								tɑcːɑh								
SAY_11			sɑnoɑ	mond	sɑnˑoːɑ	sɑnʊɔ							mɑnɑm	munsɑ					mɑnzʲ		sɑnʊdɑ		
SAY_12												lɑːwi											
SEE_1							wu																
SEE_2												wɑːɣ											
SEE_3	ɲejems													ɕejmɯʔsɯ									
SEE_4								ujːne															
SEE_5													uʒɑm										
SEE_6									ɑʥːɯnɯ~viʥɤtnɯ	ɑʥːɯnɯ										ɑʥːɯnɯ			
SEE_7															ɔ̯ɑidniːh								
SEE_8																mɑnʧə							
SEE_9																			mɑɲijeːsʲ				
SEE_10		næhɑ	næçdæ		næhːæ	næhæ					næːdə										næxtɑ	næʧemæ	nækemæ
SEE_11																	vuɛinʲːɛd	βʉɛjnɛdh					
SEE_12														ŋəðyɕɑ									
SEE_13				laːt																			
SEED_1			jyʋæ																			jyvæ	
SEED_2		seːme	siemen		seːmen	siɛmɛn	sem	siem			siːɛmɡɨz		nøʃmø		siɛpmɑn		siəmɐ					seːmen	sˑeːmeʔ
SEED_3																			sæwkoː				
SEED_4																					sɛmnɛd		
SEED_5	vidʲme																						
SEED_6							lænsem																
SEED_7				mɒɡ												mumːol							
SEED_8												uːrlɑχ											
SEED_9									kɤʥɯs	kɤidɯs										kidɯs			
SEED_10									tuɕ	tuɕ										tɯɕ			
SEED_11													tom										
SEW_1							jɑnt~jɯn					juːnti											
SEW_2				vɒrː					vurnɯ	vurnɯ										vurɯnɯ			
SEW_3								kuarːe							kɔ̯ɑrːʊh		kuarːɒd	koɒrudh					
SEW_4													urɣem										
SEW_5		ɤmːeltɑ	omːelːɑ		omːelːɑ	ɔmːɛlːɑ					umblə										ɔmbɛltɑ	ɤmːɤlːɑ	umplɤmɑ
SEW_6														soʧədʲɑ~sonsɯdʲi									
SEW_7																			sædəsʲ				
SEW_8	stɑms																						
SEW_9																ɕyːtːə							
SHARP_1									leʨɯt	leʨɯd										leʨɯt			
SHARP_2		terɑv	teræʋæ		terˑæːvæ	tɛrævæ															tɛrɑv	terævʲ	tˑerːæv
SHARP_3				eːlɛʃ~hɛɟɛʃ																			
SHARP_4										joɕ													
SHARP_5								pasʲːtlesʲ							pɑstilih		pɐsʲtʲːɛl	pɛstɛlɛs					
SHARP_6													pysø										
SHARP_7												peːlpɑ											
SHARP_8	kerʲi~pʃtʲi																						
SHARP_9											vɑˀimi												
SHARP_10														homɯntɯə~ɲomsɑjkuə									
SHARP_11					suiɡ̊u																		
SHARP_12																ɑːŋtəʎ							
SHORT_1									ʤeɲɯt	ʤeɲɯd													
SHORT_2				røvid																			
SHORT_3		lyhikːe	lyɦyt		lyhyd̥	lyhyt					liːti										lʏhʏd	lyhyd̥	lyhkˑene
SHORT_4													kyʧə̠k										
SHORT_5														kəːʎyky									
SHORT_6							wæɳ																
SHORT_7																			xæmʔ				
SHORT_8															ɔ̯ɑnehɑʃ			oænɛhks					
SHORT_9								ɒːnʲxesʲ															
SHORT_10	nurʲkɑ																						
SHORT_11																	vuanʲic͡ç						
SHORT_12							ɲɑɣəlt																
SHORT_13																qɑːmə							
SHORT_14												wɑːtʲi								vɑkʨi			
SHORT_15					mɑd̥ɑlɑin																		
SIT_1				yl																			
SIT_2												uːnli											
SIT_3							ɑməs							ŋomtyɕɑ		ɑːmti							
SIT_4																			ŋɑmdʲoːsʲ				
SIT_5		istutɑ	istuɑ		istuɑ	istʊɔ					istə										iʃtːɑ	isːumɑ	isˑtˑmɑ
SIT_6	ɑʃtʲemsozɑdo																iʃtːɐdɔːrːɒd						
SIT_7								ɨʃːte															
SIT_8													ʃiɲʧem										
SIT_9									pukɑvnɯ	pukɑvnɯ										pukɯnɯ			
SIT_10															ʧɔhkːaːh			ʧahkaʃidh					
SKIN_1		nɑhk									noːɡə					qopə							nɑhkˑ
SKIN_2							sŏɣ					sow											
SKIN_3																			ŋɑjɑ				
SKIN_4															lijki								
SKIN_5																	lɛʃʲc͡çːɘ						
SKIN_6					hibjæ																		
SKIN_7	kiɕke												koβɑʃte										
SKIN_8			iɦo		iho									kuhuo								iho	iho
SKIN_9									kuʨik	ku										ku			
SKIN_10								tuːʎː															
SKIN_11	kedʲ																						
SKIN_12				bøːr																			
SKIN_13					teːlɑ																		
SKIN_14																		ɲalʧa					
SKY_1																nom			numʔ				
SKY_2								alʲːm									ɐlʲmʲːɘ						
SKY_3															ɑlɛbmi								
SKY_4																		ɛlmiɛ					
SKY_5														ŋuə									
SKY_6												kors	kɑβɑ										
SKY_7		tɑevɑs	tɑiʋɑs		tɑivɑz	tɑivɑs	torəm				toːvɑz	toːrəm									tɑivɑz	tɑivɤz	tˑɑivɑsˑ
SKY_8									jenɤʒ	jeneʒ													
SKY_9	meɲeʎ																						
SKY_10				eːɡ																			
SKY_11																				in			
SLEEP_1		mɑkɑtɑ			mɑmːɑd̥ɑ	mʊɑtɑ					mɑˀɡːə		mɑlem								mɑɡɑtɑ	mɑkːɑmɑ	mɑkɑmɑ
SLEEP_2																			xoːɲoːsʲ				
SLEEP_3				ɒlsik			ɑ̆lɑ																
SLEEP_4												χoji			ɔ̯ɑðːih								
SLEEP_5																qonti							
SLEEP_6									uʑnɯ	uʑnɯ										iʑɯnɯ			
SLEEP_7			nukːuɑ		nukːuɑ									kunsuɑsɑ									
SLEEP_8								vuedʲːe									vuɐðʲːɛd						
SLEEP_9	udoms																						
SLEEP_10																		oærɛdh					
SMALL_1							økəm																
SMALL_2													tə̠ɣə̠ðe										
SMALL_3		væikːe																					væikˑu
SMALL_4	viʃkɑ			kiʃ							piʃki												
SMALL_5					peːn																pɛnʲ	peːn	
SMALL_6			pieni			piɛni							izi							piʨi			
SMALL_7														hiɲiə									
SMALL_8										posɲɯd													
SMALL_9															ʊnːi			unːɛ					
SMALL_10								udʦʲ							ʊhʦːi								
SMALL_11																	uʦʲːɘ		ɲudʲɑ				
SMALL_12																kɯpɑ							
SMALL_13							æj					ɑj											
SMALL_14									uʨɤt	iʨɤt													
SMALL_15												mɑːɲ						smɑːβɛ					
SMALL_16														ɕeəlɑku									
SMOKE_1									ʧɯn	ʧɯn										ʧɯn			
SMOKE_2			sɑʋu		sɑvːu	sɑvʊ		suːvː			soˀv				sʊ̯ɔvːɑ		suəvːɐ	suʌβɛ			sɑvʊ	sɑvːu	sˑɑvː
SMOKE_3		suiʦ																					
SMOKE_4							pŏrkɯ					posim											
SMOKE_5																purqə							
SMOKE_6														dʲɑkɑɡə					jɑkæ				
SMOKE_7	kɑʧɑmo																						
SMOKE_8													ʃikʃ										
SNAKE_1	kuj	usː						kuːvʲːt		kɯj							kuvʲdʲːɘ			kɯj			ʦusʲː
SNAKE_2			kæːrme			kiærmis									ke̯ærhpmɑʃ			kɨɛrmɛʃɛ					
SNAKE_3				kiːɟoː									kiʃke										
SNAKE_4											uːʃkɑ												
SNAKE_5																ɕyː							
SNAKE_6																							sˑiuk
SNAKE_7	jozne																						
SNAKE_8									zmej														
SNAKE_9					mɑd̥o																mɑdɔ	mɑto	
SNAKE_10					mɑːhiːn							ɲoːliɣ											
SNAKE_11							møŋkæm																
STAND_1	ɑʃtʲemsɕtʲɑdo																						
STAND_2													ʃoɣem										
STAND_3		seistɑ	sejstæ		seisːæ	sɛisʊɔ															sɛiʃtɑ	seisomɑ	sˑɑisˑmɑ
STAND_4											piːˀlə												
STAND_5									sulɑvnɯ	sulɑvnɯ										sɯlɯnɯ			
STAND_6							lɑʎ																
STAND_7												ʎuːʎi				nɯŋki							
STAND_8														nənsɯdʲi					nusʲ				
STAND_9															ʧʊ̯ɔʤːʊh		ʧuɐʤːɒd	ʧoɒʧːudh					
STAND_10								ʧuenːʧe															
STAR_1																qɯɕəŋqɑ							
STAR_2																			numɡɨ				
STAR_3				ʧilːɒɡ																			
STAR_4													ʃyðə̠r										
STAR_5																				kiʑiʎi			
STAR_6									kɤʥɯv	koʥuv													
STAR_7							kɔs											tɑːsta					
STAR_8												sow											
STAR_9								taːsʲːt							naːsti		tasʲnʲːɘ						
STAR_10		tæht	tæçti		tæhti	tæxti					tɛːɟ										tæxtɑz	tæhti	tˑæhtʲˑ
STAR_11	tʲeʃtʲe																						
STAR_12														hotədʲiə									
STONE_1									iz	iz										iz			
STONE_2				køː			køχ																
STONE_3								kiedʲːk															
STONE_4		kivi	kiʋi		kivi	kivi					kiv		ky								kivi	ʧivi	kˑivi
STONE_5															ke̯æðɛki			kiɛrkiɛ					
STONE_6																pyː			pæ				
STONE_7	cæv																						
STONE_8																	c͡çɛadʲɟ͡ʝːɘ						
STONE_9														huɑlə									
STONE_10												ɑːχwtɑs											
SUCK_1				sopik~siːv								sipɣi											
SUCK_2	potʲɑms																						
SUCK_3													ʃupʃɑm										
SUCK_4									ɲimɑvnɯ	ɲoɲɑvnɯ										nonɯnɯ			
SUCK_5								ɲumːe								ɲim							
SUCK_6		imetɑ	imeæ		imˑiːæ																	imemæ	imemæ
SUCK_7							em																
SUN_1									ʃondi	ʃondi										ʃundɯ			
SUN_2																			xɑjeːrdʔ				
SUN_3				nɒp																			
SUN_4														kou									
SUN_5												χoːtɑl											
SUN_6	ʧi																						
SUN_7													keʧe										
SUN_8																ʨeːlə							
SUN_9			ɑwriŋko				syŋk																
SUN_10		pæikːe			pæivyd̥	pæivæ		piejːv			pæːvɑ				pæjvːaːʃ		pɛivʲːɘ	piɛjːiɛ			pæivæinɛ	pæivʲ	pˑæiv
SWIM_1															vʊ̯ɔcːɑh			βuʌjɛdh					
SWIM_2								vuːjːe															
SWIM_3																	vuəʝːɐd						
SWIM_4	ujems	ujutɑ			ujˑuːɑ				ujɑvnɯ	ujɑvnɯ			ijɑm							ujɑnɯ	ʊjʊdɑ	ujumɑ	ujomɑ
SWIM_5			uidɑ			ʊijɑ					vʊiɡə												
SWIM_6				uːsik								uji											
SWIM_7																uː							
SWIM_8							otʲ																
SWIM_9										vɑrtʲʨɯnɯ													
SWIM_10							ɲorəɣ																
SWIM_11														hoðɯrsɯ									
SWIM_12																			ŋoːxoːləsʲ				
TAIL_1							ləɣ					leːɣ											
TAIL_2									bɤʒ	bɤʒ										bɯʒ			
TAIL_3	pulo																						
TAIL_4																meʨɑ							
TAIL_5													poʧ			tɑlʨu							
TAIL_6		sɑpɑ		fɒrok							tɑbɑːr											sɑpɑ	
TAIL_7			hæntæ		hænd̥æ	hæntæ															hænd		hɑnt
TAIL_8								siejːp							sæjpi		sɛibʲːɘ	siɛjpiɛ					
TAIL_9														təjbu									
TAKE_1							wə																
TAKE_2												wiɣ											
TAKE_3																iː							
TAKE_4									boɕtnɯ	boɕtnɯ										bɑɕtɯnɯ			
TAKE_5		vɤtːɑ	otːɑː		otːɑː	ɔtːʊɑ							nɑlɑm								ɔtːɑ	vɤtːɤmɑ	vɤtˑmɑ
TAKE_6	sɑjems																						
TAKE_7														ŋohyləsɑ									
TAKE_8								vaːlʲːte							vaːltih		valʲdʲːɛd						
TAKE_9																		βæːltɛdh					
TAKE_10				vɛs																			
TAKE_11											vɨtːə												
TAKE_12				foɡ																			
TAKE_13																			meːsʲ				
