	Badga	Betta Kurumba	Brahui	Gondi	Kannada	Kodava	Kolami	Kota	Koya	Kurukh	Kuwi	Malayalam	Malto	Ollari Gadba	Parji	Tamil	Telugu	Toda	Tulu	Yeruva
BITE_3	kaʧʧə	kaɖi~kajɾi		kask	kaɖi~kaʧʧu	kaɖi		kaɖə	kaʧʧaː	kʰaʧʧna	kaʧine	kadikkuɡa	koːhi			kaɖi				kaɖi
BITE_4																		paɾʧiʈʧi		
BITE_5																			tinaːɾa	
BLACK_1			maːon							mokʰaɾo			maɖhaɾo							
BLACK_2									nalla								nalupu~nalla			
BLACK_3	kappə	kaɾtənu ipədə		kaɾə	kappu~kaɾu	kaɾtadə	ɖaːɾiate	kaɾuppə	kaːʈe		kadia	kaɾuppə				kaɾəppə		kappə	kappu	kaɾtaji
BLOOD_1						ʧoːɾə						ʧoːɾa								ʧoːɾe
BLOOD_2																		poːkʰə		
BLOOD_3	ɾattə				ɾakta							ɾektam	ɾasadu			ɾattam	ɾaktamu			
BLOOD_4	nettuɾu	nəttəɾə	ditaɾ	nettuɾ			nettuɾ	neːtuɾu	nettuɾ		nettiɾ			nettiɾ	netiɾ		nettuɾu		nettaɾə	
BLOOD_5										kʰeːns										
BONE_1	ilə	jaləʋə			jelubu			jeluʋə				ellə				elumbə	jemuka	elf	ellə	
BONE_2					muːɭe	muːɭe														muːɭe
BONE_3				bokka			bokka		buːlaː~buːlk						bũla		bokka			
BONE_4			aɖɖə																	
BONE_5												asti								
BONE_6										kʰoʧol										
BONE_7													oːʧuldiː							
BREAST_1		kujndiɡi		dudo													ɡunde			
BREAST_2													daibuku							
BREAST_3																		niʤikuɖi		
BREAST_4						mele		meːl				mula								mele
BREAST_5	maːɾə											maːru				maːɾbə~maːɾə				
BREAST_6			xad																	
BREAST_7														palɡil						
BREAST_8					stʰana		saːtti				sipadaki	stanam					stʰanamu			
BREAST_9																			tiɡala	
BREAST_10					ede				eddam						edɾam					
BREAST_11										jeʋakʰ										
BURN_1		bjaːɭ																		
BURN_2		ben																		
BURN_3				niɾus																
BURN_4																eɾi				
BURN_5	kiʧiːkdə				suɖu	ʧuːɖə														ʧuːɖə
BURN_6							ɡonɖka		maɳɖu	olna			meːda				maɳɖu			
BURN_7		kattu~kettu						kaːto				katikkuɡa					kaːlu			
BURN_8																		tiːkku kaːttiti		
BURN_9																			pottaʋaɾa	
BURN_10			xaːxaɾ tinninɡ																	
CLAW_1												nakʰam				naɡam				
CLAW_2														kaʂʋanɖe						
CLAW_3	uɡilə																			
CLAW_4			zeel																	
CLAW_5						ʋoji														
CLAW_6																				ummi
CLAW_7			hoɾ ad							oɾokʰ			oɾuɡdu							
CLAW_8		kiːjəɡɡəɾə						kaijoːɾu												
CLAW_9				ɡoɾk	uɡaɾu		ɡoːɾ		ɡoːɾk		ɡaɾka				ɡẽɾi		ɡoːɾu		uɡuɾu	
CLAW_10																		juːɾ		
CLOUD_1										badaːli			badliː							
CLOUD_2			ʤammaɾ				aːbaɾ				dunɖaɾa									
CLOUD_3	manʤu			mabbu					mabbu		haːɡu				malɡuɾ		mabbu			
CLOUD_4		moːɖə			mẽɡha~moːɖa	moːɖa		meːɡam				mekʰam				meːɡam	meːɡʰamu~moːɖamu	meːɡam	moːɖa	moːɖa
COLD_1	koɾuʋə					koːʈa		koɾʋə		kiːɾna			kiʋa			kuɭiɾʧi		koɾti		
COLD_2			jakʰ~jax																	
COLD_3				sallaɡ					sallaː								ʧalla		ʧappa	
COLD_4					taɳɳiɡe	talinʤadə	pani					taɳuppə	panijaː		paɲil					taɳiʤe
COLD_5		səjlijə																		
COME_1	pappa																	paːɾti		
COME_2		baːɾ~ban~bu		ʋa	baɾu~baː	baː	ʋa		ʋa	baɾna		ʋaɾuɡa	baɾəaː	ʋa		ʋaː	ʋaʧʧu~ɾa		baɾaɾa	baː
COME_3			banninɡ																	
COME_4									ʋaːdaɖam											
COME_5															veɾ					
DIE_1							tiɡteːn													
DIE_2									ɖollatam											
DIE_3				haː		ʧːɭa										ʧaː				ʧaːɭa
DIE_4					saːji										cay					
DIE_5	saːʋadə							taːʋə											sajjaɾa	
DIE_6																sattə po				
DIE_7																	ʧaʧʧipoːʋu			
DIE_8		maɾdoːɡ										maɾikkuɡa								
DIE_9			kahinɡ							kʰena										
DIE_10													keəaːnaːkeəidaːh							
DIE_11																		keɖuoisi		
DOG_1			kuʧak										kuʧʧo				kukka			
DOG_2	ne	naːjə		nej	naːji	naːji		naːji	nej			naːja		ne	netta	naːji		noi	naːji	naːji
DOG_3							aːte					paʈʈi								
DOG_4										alla										
DRINK_1							aniɾusaːt													
DRINK_2																			paɾijaɾa	
DRINK_3								unatukə										uʈʈudi		
DRINK_4																	taːɡu			
DRINK_5	kuɖapə	kuɖi~kujɾi			kuɖi~kudijoːdu	kuɖipa						kuʈi~kudikkuɡa				kuɖi				kuɖipə
DRINK_6			kuninɡ	un					unnu	onna			hoːnaː	un	un					
DRY_1									poɖi								poɖi			
DRY_2																kaindadə~kaːnʤə				
DRY_3			baːɾun						aɾtaːd			vaɾaɳʈa				ulaɾnta				
DRY_4				ʋaʈʈa	battida		aːtiɾ	kanʈiko		kʰajka			aːikaː							
DRY_5	oɳikiladə																	oɳikisi		
DRY_6					oɳaɡidu	oɳanɡina						uɳanɡija					eɳɖu		nunɡuduna	unaku
DRY_7		ajnɡənu ipədə																		
EAR_1	kiʋi	kiʋija		keʋu	kiʋi	kemi	keʋ	keʋə	keʋ~keʋk	kʰebda	kiɾiju	ʧeʋi		kekal	kekol		ʧeʋi	kili	kebi	kemi
EAR_2												kaːtu	daɾtiː			kaːdə				
EAR_3			xaf																	
EARTH (SOIL)_1		buːmi					bʰuːmi	bʰuloːɡam			bʰumi		bʰumi							
EARTH (SOIL)_2														tukud	tũk					
EARTH (SOIL)_3										kʰekʰel										
EARTH (SOIL)_4			ɖaɡaːɾ																	
EARTH (SOIL)_5											iɾaː									
EARTH (SOIL)_6				mannə	maɳɳu	mannə			maʈʈi			mannə				mannə	mannu~maʈʈi		mannə	
EARTH (SOIL)_7																		koɖə		
EAT_1	timbə	tinn			tinnu	tinə	aːntisatun	tin atej	tinnu		tinu	tinnuɡa		tin	tin		tinu	toɾtin		tinnoː
EAT_2			kuninɡ																uɳaːɾa	
EAT_3										mokʰna										
EAT_4													ʤaːɡoːlpah~lapah							
EAT_5																saːpədə				
EAT_6				ʤeʋi																
EGG_1			xuahae~baede																	
EGG_2											tala									
EGG_3									ɡaɾbam					kaɾbə						
EGG_4							sanku						ɾaɾapaːndu							
EGG_5																	ɡuɖɖu			
EGG_6	moʈʈe				moʈʈe~tatti	muʈʈe		mooʈə				muʈʈa				muʈʈe		muʈʈe	ketti	muʈʈe
EGG_7		mujɾɡi																		
EGG_8				miːnʤ																
EGG_9										biː										
EYE_1	kaɳɳə	kaɳɳu	xan	kəɖə	kaɳɳə	kaɳɳə	kan	kaɳɳə	koɳɖ	kʰann	kanu	kaɳɳə	aːndu	kaɳul	kan	kaɳɳə	kannu	kaɳ	kaɳɳu	kaɳɳə
EYE_2												neːtɾam								
FAT (FROM ANIMALS)_1	koɭəppə			koɾonʤ	kobbu			koɭupu	kodoʋoːs			koɻuppə			koɽukuɖ	koɻuppə	koʋʋu	koɻəppə		
FAT (FROM ANIMALS)_2		teɾija								neʈa			neʤʤa							
FAT (FROM ANIMALS)_3														meːn						
FAT (FROM ANIMALS)_4			ʧaɾpiː			ʧeɾabi													ʧeɾabi	ʧiɾabi
FAT (FROM ANIMALS)_5		tanniʋi							laːʋ								laːʋu			
FEATHER_1				buɾa			bull													
FEATHER_2					tupaʈa	topaʈa														toːpəʈaː
FEATHER_3		tiʋija										tuːʋalə							huʋi	
FEATHER_4			paɾɾe		ɡaɾi				ɡeɾk				pakiː							
FEATHER_5	ɾakke							ɾeːkə								ɾekke		iɾakke		
FEATHER_6																	iːka			
FEATHER_7										penʧo										
FIRE_1				taɖmi								aɡni					aɡɡi			
FIRE_2					benki															
FIRE_3			xaːxaɾ								dankeɾe									
FIRE_4																	maɳʈa			
FIRE_5								nippu								neɾuppu	nippu			
FIRE_6									neɡɡaɖ											
FIRE_7							kiss		kis						kic					
FIRE_8	kiʧʧə	tissə~tiʧʧa				titta				ʧiʧʧ			ʧiʧadu					tiːttə		
FIRE_9												teː				teː				tiː
FIRE_10																			tuʋu	
FISH_1			maʧʧiː		maʦya							malsjam								
FISH_2	miːnə	miːnu		miːn	miːnə	miːnə		miːnə				miːn	miːndu	miːn		miːnə		miːn	miːnə	miːnə
FISH_3										inʤo										
FISH_4									kiːke											
FISH_5															key					
FISH_6																	ʧeːpa			
FISH_7							ɡuɖɖi													
FLY (MOVE THROUGH AIR)_1							tulsaːd		tulla											
FLY (MOVE THROUGH AIR)_2			baːl kanninɡ																	mannə
FLY (MOVE THROUGH AIR)_3										uɖijaɾna			uɖaːɾi							
FLY (MOVE THROUGH AIR)_4	paɾappə	paːɾ~peːɾ		paɾi	haːɾu	paːɾa		paːɾʋu				paɾakkuɡa				paɾə		poːɾʧ	ɾaːpaɾa	
FLY (MOVE THROUGH AIR)_5																	eɡuɾu			
FOOT_1					aɖi~paːda			tapaɖ	aɖuɡu		paːdami	aʈi~paːdam	ɾaɖadu	paːdam		aɖi~paːdam	aɖuɡu~paːdamu			
FOOT_2	anɡaːlə	kaːlə	nat	kaːl		anɡaːl										kaalə		koːl	kaːlə	kaːlə
FOOT_3										kʰeɖ										
FOOT_4							ʤeʈʈa													
FULL_1				niɳɖ			ninɖu		ninɖaː	nindka		niɾaɲa	nindpaː			nirainta	ninɖu		dinʤidunɖu	
FULL_2	tʰumbe				tumbidu	dumba														dumba
FULL_3			puɾ								ɡuɾa			puneʈ						
FULL_4																muɭu				
FULL_5		fullə																		
FULL_6																		soːkkaije		
GIVE_1	koɖu	koɖ			koɖu	koɖi						koɖukkuɡa				kuɖə			koɾo	koɖu
GIVE_2				hi										ʧi	cĩ					
GIVE_3							siːtaːn			ʧihna			ʧibaːh							
GIVE_4			tinninɡ																	
GIVE_5								tej			taa					taː				
GIVE_6									iːdatam								iʋʋaɖam	itʧadta		
GIVE_7									iːm											
GIVE_8																	iʧʧu			
GOOD_1									manʧid								manʧi			
GOOD_2		nall				nalla						nalla				nalla				nallə
GOOD_3																		ulti		
GOOD_4	oɭɭajadə				oɭɭijadu			oludə												
GOOD_5											nejun		heːɖu~ɾaɖu							
GOOD_6			ʤuaːn																	
GOOD_7							sobhatan													
GOOD_8										daːʋ										
GOOD_9																			eɖɖedana	
GOOD_10				assal																
GREEN_1							niɡuɾ				nilia									
GREEN_2				hiː	hasiɾu					haɾijaːɾ										
GREEN_3			ɡuanakki										ɾanalo							
GREEN_4	paʧʧe	passlaːnɡi~paʧʧəlaːnɡi		paʧʧad		paʧʧe		paʧʧə	paʧʧa		aːkupaʧʧa~kasuli	paʧʧa			pay	paʧʧə	paʧʧa	paʧʧai	paʧʧe	paʧʧe
HAIR (HEAD)_1	oɾame											ɾõmam								
HAIR (HEAD)_2		taːkəɾə					tiːɾu	manɖə miːɾə								maiɾə		miːɾs		
HAIR (HEAD)_3												muɖi				muɖi				
HAIR (HEAD)_4									ʤuʈʈul	ʧuʈʈi							ʤuʈʈu			
HAIR (HEAD)_5			puʒʒe																	
HAIR (HEAD)_6				kel	kũdalu~kuːdalu				kelk								veɳʈɾukalu		kuːʤal	
HAIR (HEAD)_7						telami							taːli	ʧendi~talʧenʈi						tilami
HAIR (HEAD)_8											bana									
HAND_1			ɖuː																	
HAND_2													ʈeʈu							
HAND_3	kaj	kiːja		kaj	kaj	kaj	keju	kaij	kaj		keju	kaj		kiː	key	kaj		koi	kai	kaj
HAND_4																	ʧejji			
HAND_5										kʰekkʰa										
HEAD_1			kaːʈum							kuk			kukudu							
HEAD_2	manɖe	maɳɖi				maɳɖe		manɖə										maʈʈə	manɖa	
HEAD_3				talla	tale		tal		talakaːj		tɾajun	tala		taːl	tel	talə	tala			tile
HEAD_4												ʂiɾasə								
HEAD LOUSE_1		pjaːnu			heːnu	peːnə	paːnu			peːn		peːn			pẽni	peːnə	peːnu		peːn	peːnə
HEAD LOUSE_2	ili~kili			poɾki				paiji	poɾiki											
HEAD LOUSE_3																		iɾs		
HEAD LOUSE_4			boːdʰ																	
HEAR_1			bininɡ				ʋinti								ven		ʋinu			
HEAR_2										menna			meːna~meːnpo						keɳaɾa	
HEAR_3	keːpə	kəːɭ		kenʤ	keːɭu	keːɭə		keːlə	keːʤa			kelkuɡa				keːɭə		keːl		keːɭu
HEART_1								nenʤu												nenʤi
HEART_2				ɡuɳɖe			ɡunɖe		ɡuɳɖekaːja	buka							ɡuɳɖa			
HEART_3					hɾudaya	hɾudaja	paːnam					hɾudajam				idajam	hɾudajamu			
HEART_4																		manasə		
HEART_5		jaddi																		
HEART_6													huɡliː							
HEART_7			ust																	
HEART_8														ʤibe						
HORN (ANATOMY)_1			maɾɡʰ							maɾaɡ			maɾɡadu	kaɾ ɡuʧul						
HORN (ANATOMY)_2	kombə	kombbə		koɾ	kombu	kombə	kommu		komm~koːkku			kompə				kombə	kommu	kuːɾ	kombu	kombə
I_1	na	naːʋə		nanna	naːnu	naːnə	neːnu	aːn	nanna	aeːn	naːnu	ɲaːn	heːnu	aːn	aːn	naːn	neːnu	oːn	jaːnu	naːn
I_2											mu									
I_3			iː																	
KILL_1	koppə				kollu	kollə						kolluɡa				kollə				kollə
KILL_2													baʤpo				ʧampu			
KILL_3		kenɡaːɭ					alanɡʈaːn													
KILL_4																		keɖukisti		
KILL_5																			keɾijaɾa	
KILL_6			kasfinɡ					taːʋiɾ												
KILL_7				haʋka~kʰatamki					aʋakaː											
KILL_8										eɖabna										
KNEE_1	muʈʈi						muɖsu					muʈʈə				muʈʈi~muːʈə		muʈʈi		
KNEE_2					muɳakaːlo			moːɡaːl	moːkaːl	muka		muɻaŋkaːl	muːka			muɻaŋkaːl	moːkaːlu		meɳakaːləɡanʈu	muːlekaːlə
KNEE_3					maɳɖi	maɳɖi			boʈmiɳɖaː		mendaja									
KNEE_4		mannɡaːlə		tonɡɾa										ʋanɡul						
KNEE_5			ɡoːɖ																	
KNOW_1														sun	pun					
KNOW_2								asuːbej												
KNOW_3		ɡott uɳɖi~ɡottaːɡ																		
KNOW_4				jeɾpaʈ																
KNOW_5							uɾtanɖaːt													
KNOW_6					telidiko				teluseː							teɾinʤuko	telusuko~telusukonu			
KNOW_7												aɾajuɡa				teɾijum	eraːɡu		teɾijaɾa	
KNOW_8													haːhpo~sikaːɾpo							
KNOW_9			ʧaːinɡ										baɖeminpo							
KNOW_10	aɾaʋə				aɾi	aɾi										ari		aɾspini		aɾiʋo
KNOW_11										akʰna										
LEAF_1			pann																	
LEAF_2						elakaɳɖa														
LEAF_3										atkʰa	patɾa		haːtʰa							
LEAF_4		jali		aːki			aːk		aːkiː								aːku			
LEAF_5												ila							iɾa	
LEAF_6	elə				jele			eːlu							ev	ele		eɾs		ele
LEAF_7														ʈunɖe						
LIE (REST)_1												kiɖakkuɡa						pokkum		
LIE (REST)_2				dolsi														poaʈʧiː		
LIE (REST)_3			dɾoɡʰ taɖinɡ																	
LIE (REST)_4				miɳɖsi																biːndo
LIE (REST)_5		baːʈɳu iːɾ																		
LIE (REST)_6						budda			unʤa										buɾoːnaɾa	
LIE (REST)_7							labaːɖ muɖsati													
LIE (REST)_8										paiha~fasijaːɾ										
LIE (REST)_9													koːɖpo			keɖə				
LIE (REST)_10	haɖaʋə	baːɖ													maɖ	paɖə	paɖukonu			
LIE (REST)_11					malaɡu															
LIVER_1						tombe														tombe
LIVER_2				taɾki										taɖinɡ	taɾuŋɡ					
LIVER_3		tədlə																		
LIVER_4			ʤaɡaɾ				kaleja		kaːʤam			kaɾaɭə					kaːlejamu			
LIVER_5																		kuɖaːl		
LIVER_6										umbalkʰo										
LIVER_7					hĩɾi			iːɾu				ĩɾal				iːɾaɭ				
LIVER_8					medaʤiːɾika								ʧedɾo							
LONG_1			muɾɡun																	
LONG_2																		neɾti		
LONG_3							poɖaːm		poɖaʋuʈaːdu								poɖaʋu			
LONG_4	utta	uddu			udda	uddə													uda	
LONG_5								niːtam		diɡaːh		niːnɖa~niːlamuɭɭa	diɡaɖo			nĩɳʈa~niːɭam~niːɭamaːna				niːʈa
LONG_6				laːm																
MAN_1					puɾuʂa							puɾuʂan					puɾuʂuɖu			
MAN_2													muɖsaː							
MAN_3										meːt										
MAN_4																aːmbɭe				
MAN_5	kanɖumuɡa										ɖola~kodomi									
MAN_6																		aːlom		
MAN_7									peːkaːl		kakasi									
MAN_8				mankal			maniʂaːn		maɡaʋaːɳɖ								maɡaʋaːɖu			panija
MAN_9		ɡəɳɖaɭə	naɾeenə		ɡanɖasu	aːnaaɭə		ɡanmaɡu				aːɳə				aːɳə~aːɳ			aːnʤʋu	
MANY_1													diːkehi~ɡaːɖehi							
MANY_2												ottiɾi								
MANY_3						dumba														tumba
MANY_4	appaɾa						peɾe													
MANY_5																		uppuːm		
MANY_6		kajɾijə														neɾija				
MANY_7			baːz							baɡɡe									baːɾi	
MANY_8				ʤaːsta	halaʋu				ʧaːla			pala				palə	naːnaː~ʧaːla			
MANY_9				ʋellen																
MANY_10									beʧʧoːko											
MANY_11								iːʤoːɖ												
MEAT_1				haʋʋi					anɡiː											
MEAT_2		əɾsi				eɾaʧi		keteɾi				iɾaʧi				iraicci~kaɾi				iɾaʧi
MEAT_3	paːɖə~paːɡə				baːɖu			podu					maːkɖu							
MEAT_4					maːmsa					ahɖaː		maːmsam					maːmsamu		maːsa	
MEAT_5							muɾija													
MEAT_6			suː																	
MEAT_7																		piːt		
MOON_1	tinɡuʋa		ʈuːbe																	
MOON_2								unaːʋə												
MOON_3				ʤanɡo	candɾa~ʧendɾa	ʧendɾa			sanɖamaːma	ʧando		ʧendɾan				cantiɾan	ʧendɾuɖu		ʧendɾe	
MOON_4											lenʤu									
MOON_5							nela	nelavə	nella					nelinɡ	neliɲ	nila		nila		nilaʧi
MOON_6													bilpdu							
MOON_7		pəɾi																		
MOUNTAIN_1						kundə											konɖa			kundə
MOUNTAIN_2									ɡubal											
MOUNTAIN_3										paɾta		paɾʋatam					paɾʋatamu			
MOUNTAIN_4		bəʈʈə		meʈʈa	beʈʈa				meʈʈa									tiʈʈə		
MOUNTAIN_5								ʋeːʈume												
MOUNTAIN_6							danɖimeːʈ												daːɾi	
MOUNTAIN_7	male		maʃ									mala				malai				
MOUNTAIN_8														kappe						
MOUNTAIN_9													beːɖo pahaːɖi							
MOUTH_1							muːti				ɡuʈi									
MOUTH_2									pavuːɾ					ʧaːlu						
MOUTH_3		baːjə	baː		baːji	baːji		ʋaːji		baji		ʋaːja			vaːy	ʋaːji~ʋaː			baːji	baːji
MOUTH_4				toɖɖi									toɾo				noːɾu	poːi		
MOUTH_5	pe																			
NAME_1										naːme			naːmi							
NAME_2				poɾol							doɾu									
NAME_3	esaɾə	pjaːɾə			hesaɾu	peda	peːɾ	peːɾ	pedeɾ			peɾə			pidiɾ	peːɾə	peːɾu	peːɾ	pudaɾə	peːɾu
NAME_4			pin																	
NECK_1						boːɭe														boːɭe
NECK_2				ɡuɖunɡa	kuthiɡe															
NECK_3													ɖoːnɖo	kanɖ						
NECK_4													asaɾdu							
NECK_5									meɖakaːja								meɖa			
NECK_6		kpːmaːɭi					mak											maɾ		
NECK_7	katə							kaɖateːl				kaɻutə				kaɭuttə				
NECK_8										kʰesiɾ									kekkilə	
NECK_9			lex																	
NEW_1	ostə				hosadu		kota		kottad								kotta		posatta	
NEW_2			puːskun	puna		pudija		pudijadə		puːna	puni	pudija	puːna		pun	pudusə~pudu		puduːn		pudijai
NEW_3		pəjjmən																		
NEW_4														nia						
NIGHT_1		ədlə																		
NIGHT_2									mulipe											
NIGHT_3				naɾkaɖ														ekkaːɖə		
NIGHT_4			nam					eːlumaɾam		maːha	laːn		maːaː							
NIGHT_5	iɾə					bajiʈə										iɾaːʋə~ɾaːʋə				
NIGHT_6					ɾaːtɾi							ɾaːtɾi	ɾaːti			ɾaːtɾi	ɾaːtɾi		ɾaːtɾe	andi
NIGHT_7							siɾbedin													
NOSE_1				mosoɾ					mossoːɾ				musoː							
NOSE_2	muːkə	muːkkə			muːɡə	muːkkə	muːkk	muːkə		muːji	munɡeli	muːkə		munɡan	muvãɖ	muːkə	mukku		muːɡu	muːkkə
NOSE_3																		mittuːp		
NOSE_4			baːmus																	
NOT_1							kaːdu										leːdu~kaːdu	aːɖudi	aːtu	
NOT_2	kulle	ila~ala	aːxa	helle	alla	ille		illa	ille	mala		illa	malaː			ille				ille
NOT_3													hambija							
NOT_4			ne																	
ONE_1	ondə	ʋandə		ondi	ondu	ondə				oːnd	ɾanɖi	onnə	oːnd			onnə			onʤi	onʤu
ONE_2			asit				okkoːt	oːdit	oɾɾoːʈ					okuʈi	ok		okaʈi			
ONE_3																		uttə		
PERSON_1		aːɭə~aːɭu																		
PERSON_2	kanɖə																	kinnuːɖə		
PERSON_3										aːl			malah							
PERSON_4			bandaɡ		manusa	manasa	maniʂaːn		mansuːɳɖ			manuʂan				manitan~manuʂan	maniʂi		manuʂeː	manuʧe
PERSON_5				lokuɾ																
RAIN (PRECIPITATION)_1			peɾ	piɾ																
RAIN (PRECIPITATION)_2										ʧeːp										
RAIN (PRECIPITATION)_3											bela									
RAIN (PRECIPITATION)_4	me	maɭi			maɭe	maɭe		mai												maɭe
RAIN (PRECIPITATION)_5							ʋaːna		ʋaːna			maɻa	ʤaɖaː		vaːni	maɻai	ʋaɾʂam~ʋaːna		baɾsa	
RAIN (PRECIPITATION)_6																		meɖutti		
RED_1		tissəɡaɳɖaːnɡi									ɡaɖɡa									
RED_2			xiːsun																	
RED_3										kheso			eːso							
RED_4				eɾɾaɡ~jeɾɾaɡ			jeɾuɖi		eɾɾa								eɾupu			
RED_5	keppə				kempu	ʧoːpə						ʧumappə				seʋappə~seɡappə		keppə	kempu	ʧoːpə
RED_6								netiɾ			netuɾi				key					
RED_7																cem				
ROAD_1							taːʋu						paːodu		paːv					
ROAD_2		baʈʈi			ɾaste	baːte~ɾaste								ɾasta			baːʈa			ɾaste
ROAD_3	taːɾi		saɖak	haɾɾi	maːɾɡa		daaɾ	taːɾi	aɾɾi	ɖahaɾe		ʋaɻi				vaɻi	maːɾɡamu~daːɾi	aːlaɾ	paɾvata	
ROOT_1										paːda			bandaː							
ROOT_2	peːɾə	bjaːɾə			beːɾu	beːɾə	ʋeːɾkam		ʋeːɾ		ʋeɾ	ʋeːɾə			vaːɾ	ʋeːɾə	ʋeːɾu	ʋeɾ	beːɾu	beːɾə
ROOT_3				hiːɾ																
ROOT_4			ɾoːte																	
ROOT_5														kuɾe						
ROUND_1			ɡoːl peɾi																	
ROUND_2							bubbaɾi													
ROUND_3					baʈʈa			ʋaʈam				vaʈʈa				ʋaʈʈam		uʈʈi		
ROUND_4						uɾuʈa						uɾunɖa				uɾunɖai			uɾuʈə	uɾuʈu
ROUND_5				ɡuɳɖɾal	duɳɖane				ɡuɳɖɾaːn	ɡuʈiɳɖa			ɡuɖme~ɡuɖijo				ɡuɳɖɾani			
ROUND_6		bəjnsakɾanɡuːdə																		
SAND_1		maɳalə			maɾaɭu	maɳa						maɳal		maːn	man	maɳal		manal		maɳə
SAND_2											bali		baːli							
SAND_3	pakke									ʧalkuɾu										
SAND_4				uske	usubu		usuka		isike								isuka			
SAND_5			ɾeːk																	
SAND_6																			pojja	
SAY_1									kella							ʧollə~sollə				
SAY_2	eɡəʋə																			
SAY_3					heɭu												ʧeppu			
SAY_4		pəːɭ																		
SAY_5				in											en					
SAY_6			paːninɡ			annə		paidu		bakʰna		paɾajuɡa							paɳaɾa	paɾe
SAY_7																		aːʋaɖə		
SAY_8													hauɖpo							
SEE_1	noːɖə	noːɖ			noːɖu	noːʈə		noːʈə										nuːʈ		noːku
SEE_2		najɾ																		
SEE_3			unninɡ																	
SEE_4																paːɾə			tuʋaːɾa	
SEE_5							taːna					kaːɳuka				kaːɳ				
SEE_6										jeːɾna										
SEE_7				huɖa					uːɖa				ʈunɖpo				ʧuːɖu			
SEE_8														ʧu						
SEED_1						kuɾu														kuɾu
SEED_2				peɖe	bede				peːɳɖku							ʋedə				
SEED_3		bissə~biʧʧə	beʤʤ	viʤʤa	biːʤa					biː							biːʤam~ɡinʤa		biːʤa	
SEED_4	pittə						ʋittanam	ʋitu				vita			vittid		ʋittanam	pittə		
SEED_5										ɡoʈa										
SEED_6												paɾippə								
SIT_1										okʰna										
SIT_2													hokpo							
SIT_3	kuɭəʋə	kuːɾsu~kuːtnu iːɾ			kuɭitiko~kuːtuko												kuːɾʧo			
SIT_4			tuːlinɡ~zunɖinɡ																	
SIT_5				udda			udə		kuddaː					undu						
SIT_6												iɾikkuɡa								iɾaiku
SIT_7																ukkaːɾə		eɾakkaɾ	kullaɾa	
SIT_8						aɭe														
SKIN_1					ʧaɾma					ʧapʈa		ʧeɾmam	ʧaːna				ʧaɾmamu		ʧeɾma	
SKIN_2	toːlə	toːlə		toːl	toɡalu	toːlə	toːl	toːlu	toːl			toli		tal	tõl	toːlə	toːlu			toːlu
SKIN_3			sil																	
SKIN_4																		tuːɾs		
SLEEP_1					nidɾiso												nidɾapoʋu			
SLEEP_2			xaʧinɡ																	
