	Beijing	Changsha	Chengdu	Fuzhou	Guangzhou	Guilin	Ha'erbin	Jinan	Jixi	Loudi	Meixian	Nanchang	Nanjing	Rongcheng	Suzhou	Taiyuan	Wenzhou	Xi'an	Xiamen
HORN (ANATOMY)_1	ʨjɑu²¹⁴	ʨjo²⁴	ʨɥo²¹ʨɥo²¹	køyʔ²⁴koyʔ²⁴	kɔk³	kɑu⁵⁵	ʨjau²¹³	ʨɥɤ²¹⁴	koʔ³²~ʨɥoʔ³²nn̩⁰	ko¹³	kok¹ve⁰	kɔʔ⁵	koʔ⁵	cɥɔ²¹⁴	koʔ⁴	ʨɥəʔ²	ko⁴¹	ʨɥo²¹	kak³²
HOT_1	ʐɤ⁵¹	ɥe²⁴	ze²¹	jeʔ⁵	it²	lje⁵⁵	ʐy⁵³	ʐy³¹	ɲjaʔ³²	je¹³		lɛt⁵	ʐeʔ⁵	jɛ²¹⁴	ɲjɛʔ²³	zəʔ²	ɲi²¹	ʐɤ²¹	ljat⁵
HOT_2											sau³³								
I_1	wo²¹³	ŋo⁴¹	ŋo⁵³		ŋɔ²³	wo²³	wo²¹³	vɔ⁴⁵	ɔ²¹³	ŋ̍⁴²		ŋo²¹³	o¹¹	wɔ²¹⁴	ŋəu²³¹	ɣɤ⁵³	ŋ̍²⁴	ŋɤ⁵³	
I_2				ŋwai³²							ŋai¹¹								ŋwa⁵³
KILL_1	ʂa⁵⁵	sa²⁴	sa²¹		sat³	sa⁵⁵	ʂa⁴⁴	ʂa²¹⁴	saʔ³²	sa¹³	sat¹	sat⁵	sɑʔ⁵	ʂa²¹⁴	saʔ⁴	saʔ²	sa⁴¹	sɑ²¹	
KILL_2			ʦai⁵³	tʰai⁵³															tʰai²⁴
KNEE_1							pɤ²¹³ləŋ⁰ka⁵³						po³¹lo¹³kə⁴⁴	pɔ⁵²lə⁰kai³³⁴					
KNEE_2		ɕi²⁴təu¹³ku⁰~kə²⁴ɕi²⁴ku⁰	kʰe²¹ɕi²¹tʰə²¹	kʰa⁵⁵βuʔ²⁴tʰau⁵³	sɐt⁵tʰɐu²¹	ɕy⁵⁵tai²²			ʨɥoʔ³²ɕjeʔ⁵⁵tʰi⁴⁴	ʨʰi¹³djɤ¹³ku⁰	ʦʰit¹tʰeu¹¹		kʰu⁴⁴ʨʰi⁰tʰɯ¹³		ʨjɑʔ⁴mø¹³dʏ¹³		ʨja³¹kʰø⁴¹dɤu³⁴¹	kʰɯ²¹ʨʰi²¹kɛ⁴⁴	kʰa²²tʰau²⁴hu⁵⁵
KNEE_3	ʨʰi⁵⁵	ɕi²⁴																ʨʰi²¹	
KNEE_4		ɕi²⁴kai⁵⁵					ɕi²¹³kai⁵³	ʨʰi²¹⁴ka²¹				ʨʰit⁵kai⁴²	ɕiʔ⁵kɛ⁴⁴kuʔ⁵			ɕjəʔ²kai⁴⁵			
KNEE_5																ɕjəʔ²			
KNOW (SOMETHING)_1			toŋ⁵³no²¹	pɛiʔ²⁴twoŋ⁵³															
KNOW (SOMETHING)_2		ɕjau⁴¹tə⁰	ɕjau⁵³te²¹	ɛ²⁴²hjeu³²		ɕjɑu²³tja⁵⁵			ɕje²¹³tje⁴⁴	ɕjɤ²¹te¹³		ɕjɛu²¹³tɛt⁰			ɕjæ⁵²təʔ⁰		ɕja²⁴²te⁰		
KNOW (SOMETHING)_3	ʈ͡ʂɻ̩⁵⁵tɑu⁵¹	ʦɹ̩³³tau⁵⁵			ʦi³³tou²²		ʈ͡ʂɻ̩⁴⁴tau⁵³	ʈ͡ʂɻ̩²¹⁴tɔ³¹					ʈ͡ʂɻ̩³¹tɔ⁴⁴	ʧi⁵²tau³³⁴		ʦɹ̩²¹tau⁴⁵		ʈ͡ʂɻ̩²¹tɑu⁰	ʦai⁵⁵jã⁵³
KNOW (SOMETHING)_4				ɛ²⁴²paiʔ²⁴							ti³³tet¹								
LAUGH_1	ɕjɑu⁵¹	ɕjau⁵⁵	ɕjau²¹³	ʦʰjeu²¹²	sju³³	ɕjɑu²⁵	ɕjau⁵³	ɕjɔ³¹	ɕje³⁵	sjɤ³⁵	sjau⁵³	ɕjɛu⁴⁵	ɕjɔ⁴⁴	sjau³³⁴	sjæ⁴¹²	ɕjau⁴⁵	ɕjɛ⁵¹	ɕjɑu⁴⁴	ʦʰjo²¹
LAUGH_2							lɤ⁵³												
LEAF_1	jɛ⁵¹				ip²				jaʔ³²					jə²¹⁴		je⁴⁵	ji²¹	jɛ²¹	
LEAF_2		je²⁴ʦɹ̩⁰		loʔ⁵~loʔ⁵loʔ⁵		lje⁵⁵te²³	jɛ⁵³ʦɹ̩⁰	jə³¹ʦɹ̩⁰		je³⁵ʦɹ̩⁰	jap⁵pe⁰	jɛt⁵ʦɹ̩⁰	jeʔ⁵ʦɹ̩⁰		ɦjəʔ²³ʦɹ̩⁵²	je⁴⁵ʦəʔ⁰			hjoʔ⁵
LEAF_3			su²¹³ʦɹ̩⁵³je²¹je²¹																
LEG_1	tʰwei²¹³	tʰei⁴¹~tʰei⁴¹pa⁵⁵ʦɹ̩⁰	tʰwei⁵³		tʰøy³⁵		tʰwei²¹³	tʰwei⁴⁵	tʰa²¹³	tʰwe⁴²	tʰwi³¹	tʰwi²¹³	tʰwei¹¹	tʰei²¹⁴	pʰɑ̃⁵²	tʰwei⁵³		tʰwei⁵³	
LEG_2				kʰa⁵⁵løy³²													ʨja⁴¹ʨja⁴¹		kʰa⁵⁵kut³²
LEG_3						ʨjɑu⁵⁵tu²¹ʦe²³													
LIE (REST)_1									kʰwɑ̃³⁵	kʰun³⁵	min¹¹								
LIE (REST)_2	tʰɑŋ²¹³	tʰan⁴¹		to³²	tʰɔŋ³⁵	tʰɑŋ²³	tʰaŋ²¹³	tʰɑŋ⁴⁵	tʰõ²¹³		tʰoŋ¹¹	tʰɔŋ²¹³	tʰɑ̃¹¹	tʰaŋ²¹³	tʰɑ̃⁵²	tʰɒ̃⁴⁵			to⁵³
LIE (REST)_3			tʰaŋ⁵³tau⁵³ʨʰi⁵³																
LIE (REST)_4		ɕɥei¹¹	swei²¹³tau⁵³~swei²¹³ʨʰi⁵³										swei⁴⁴					fei⁴⁴	
LIE (REST)_5																	fa⁴⁴		
LIVER_1			tan⁵³															tæ̃⁵³	
LIVER_2	kan⁵⁵	kan³³		kaŋ⁵⁵	kɔn⁵³	kwɑ⁴²	kan⁴⁴	kæ̃²¹³	kɔ⁵⁵	kwẽ⁴⁴	lon³³	kon⁴²	kɑ̃³¹	kɐn⁵²	kø⁴⁴	kæ̃²¹	ky⁴⁴		kwã⁵⁵
LONG_1	ʈ͡ʂʰɑŋ³⁵	ʦan¹³	ʦʰaŋ²¹	twoŋ⁵³	ʦʰœŋ²¹	ʦɑŋ²²	ʈ͡ʂʰaŋ²⁴	ʦʰɑŋ⁵³	ʨʰjõ⁴⁴	ʥɔŋ¹³	ʦʰoŋ¹¹	ʦʰɔŋ²⁴	ʦʰɑ̃¹³	ʈ͡ʂʰaŋ³⁵	zã¹³	ʦʰɒ̃²¹	ʥi³⁴¹	ʈ͡ʂʰɑŋ²⁴	tŋ̍²⁴
LOUSE_1	ʂɻ̩⁵⁵	sɹ̩²⁴~sɹ̩²⁴po¹³ʦɹ̩⁰	se²¹ʦɹ̩⁵³	sɛiʔ²⁴mo³²	sɐt⁵	sɤ⁵⁵	ʂɻ̩⁴⁴ʦɹ̩⁰	ʂɻ̩²¹⁴ʦɹ̩⁰	ɕjeʔ³²ʦɹ̩⁰	ɕe¹³bu¹³sɹ̩⁰	set¹ma¹¹	sət⁵	seʔ⁵ʦɹ̩⁰	ʂɻ̩⁵²		səʔ²~səʔ²ʦəʔ⁰	sai⁴¹	sei²¹	
LOUSE_2															djæ¹³səʔ⁴				
LOUSE_3																			ka⁵⁵ʦau⁵³
MAN_1	nan³⁵ʐən³⁵	lan¹³ʐən¹³~lan¹³ti⁰~lan¹³ʐən⁰ka⁰	nan²¹zən²¹~nan²¹ni⁵⁵	touŋ²¹²mwo³²nøyŋ⁵³~naŋ⁵³ŋai²¹²	nam²¹ljɐn²¹	lã²²liŋ²²	ta⁵³lau²¹³ɛ²⁴mə⁰~lau²¹³jɛ²⁴mə⁰	næ̃⁵³ʐẽ⁰	nɔ⁴⁴nɤ⁰	nã¹³nin¹³ka⁴⁴	nam¹¹me³³ŋin¹¹	lan⁴⁵lɨn⁰	lɑ̃¹³ʐən¹³	nɐn³⁵in⁰	nø¹³ɲin¹³	næ̃²¹zəŋ²¹	nø³⁴¹ʦɹ̩²⁴²kʰa⁴¹	næ̃²⁴ʐẽ⁰	ta²²pɔ⁵⁵laŋ²⁴
MANY_1	two⁵⁵	to³³	to⁴⁵		tɔ⁵³	two⁴²	two⁴⁴	twɤ²¹⁴	tɵ⁵⁵	to⁴⁴	to³³	to⁴²	to³¹	twɔ⁵²	təu⁴⁴	two²¹	tɤu⁴⁴	two²¹	
MANY_2				sa²⁴²															ʦwe²²
MOON_1	ɥɛ⁵¹ljɑŋ⁰	ɥe²⁴ljan¹¹~ɥe²⁴ljan¹¹pa³³pa⁰	ɥe²¹ljaŋ⁰		yt²kwɔŋ⁵⁵	lɥe⁵⁵ljɑŋ²¹	ɥɛ⁵³ljaŋ⁰	ɥɤ²¹ljɑŋ³¹	ɥaʔ³²ɲjɑ̃³¹	we³⁵kɔŋ⁴⁴	ŋjat⁵kwoŋ³³	ɲɥot⁵ljɔŋ⁰	ɥeʔ⁵ljɑ̃⁰	ɥɛ³⁴ljaŋ³³⁴	ŋəʔ²³ljã²³¹	ɥəʔ²ljɒ̃⁴⁵	ɲy²¹kwɔ⁴⁴	ɥɛ²¹ljɑŋ⁰	ɡeʔ⁵njũ²⁴
MOON_2				ŋwoʔ⁵												ɥəʔmi⁰			
MOUNTAIN_1	ʂan⁵⁵	san³³	san⁴⁵	saŋ⁵⁵	san⁵³	sã⁴²	ʂan⁴⁴	ʂæ̃²¹³	sɔ⁴⁴	sã⁴⁴	san³³	san⁴²	sɑ̃³¹	ʂɐn⁵²	se̞⁴⁴	sæ̃²¹	sa⁴⁴	sæ̃²¹	swã⁵⁵
MOUTH_1	ʦwei²¹³	ʦei⁴¹	ʦwei⁵³pa⁵⁵	ʦʰwoi²¹²	ʦøy³⁵	ʦwei²³	ʦwei²¹³~ʦwei²¹³pa⁰	ʦwei⁴⁵	ʨy²¹³	ʨy⁴²	ʦoi⁵³	ʦwi²¹³	ʦwei¹¹~ʦwei¹¹pɑ³¹	ʦei²¹⁴	ʦɻ̩ʷ⁵²	ʦwei⁵³	ʦɹ̩²⁴	ʦwei⁵³	ʦʰwi²¹
MOUTH_2			ja²¹pa⁵⁵																
NAME_1	miŋ³⁵ʦɹ̩⁰	min¹³ʦɹ̩⁰	min²¹ʦɹ̩²¹³	mjaŋ⁵³ʒɛi²⁴²	mɛŋ²¹ʦi²²	mei²²ʦɹ̩²¹	miŋ²⁴ʦɹ̩⁰	miŋ⁵³ʦɹ̩⁰	mjɑ̃⁴⁴ʦʰɹ̩³¹	mjɔ̃¹³ʣɹ̩¹¹	mjaŋ¹¹sɹ̩⁵³	mjaŋ⁴⁵ʦɹ̩⁰	min¹³sɹ̩⁰	miŋ⁵²ʦɹ̩⁰	min¹³zɹ̩²³¹	miŋ²¹ʦɹ̩⁴⁵	meŋ³⁴¹zɹ̩²²	miŋ²⁴ʦɹ̩⁰	mjã²⁴li²²
NEAR_1	ʨin⁵¹	ʨin⁴¹	ʨin²¹³	køyŋ²⁴²~køyŋ²⁴²nau⁵⁵	kɐn²²	ʨiŋ²⁵	ʨin⁵³	ʨjẽ³¹	ʨʰjɑ̃²¹³	din¹¹	kʰjun⁵³	ʨʰin²¹	ʨin⁴⁴	cin³³⁴	ʥin²³¹	ʨiŋ⁴⁵	ʣjaŋ²⁴	ʨin⁴⁴	kun²²
NECK_1	po³⁵ʦɹ̩⁰	po¹³ʦɹ̩⁰					pɤ²⁴ʦɹ̩⁰	pɤ⁵³ʦɹ̩⁰				pɔʔ⁵ʦɹ̩⁰	poʔ⁵ʦɹ̩⁰	pɔ³⁵kəŋ²¹⁴ʦɹ̩⁰		paʔ⁵⁴ʦəʔ⁰		po²⁴ʦɹ̩⁰	
NECK_2		ʨin⁴¹kən³³	ʨin⁵³xaŋ⁵³~ʨin⁵³ʦɹ̩⁵³		kɛŋ³⁵	kei²³				ʨjɔ̃⁴²ku⁰	kjaŋ³¹kin³³	ʨjaŋ²¹³							
NECK_3				tau²⁴²ɔuʔ²⁴					kʰi³⁵ʨjɑ̃²¹³						dʏ¹³ʨin⁵²		dɤu³⁴¹ʨjaŋ²⁴²		am²²kun⁵³
NEW_1	ɕin⁵⁵	ɕin³³	ɕin⁴⁵	siŋ⁵⁵	sɐn⁵³	ɕiŋ⁴²	ɕin⁴⁴	ɕjẽ²¹⁴	ɕjɑ̃⁵⁵	ɕin⁴⁴	sin³³	ɕin⁴²	ɕin³¹	sin⁵²	sin⁴⁴	ɕiŋ²¹	saŋ⁴⁴	ɕjẽ²¹	sin⁵⁵
NIGHT_1		ja¹¹ka⁰ʦɹ̩⁰					ɕja⁵³xə⁴⁴~ɕja⁵³wa²¹³xei⁴⁴					ja²¹wan²¹³			jɑ⁴¹²li⁰ɕjã⁴¹²				
NIGHT_2			xe²¹ləu²¹															xei²¹ljɛ⁰	
NIGHT_3						ja²¹xa²²			io³¹xo⁰	jɔ¹¹li⁰				xou³³⁴ʂɻ̩⁰					
NIGHT_4											am⁵³pu³³						ɦ³⁴¹ɕy⁴⁴		e²²hŋ̍⁵⁵
NIGHT_5	wan²¹³ʂɑŋ⁵¹	wan⁴¹san¹¹	wan⁵³saŋ²¹³		man²³sœŋ²²		wan²¹³ʂaŋ⁰	væ̃⁴⁵ʂɑŋ⁰					wɑ̃¹¹sɑ̃⁴⁴			væ̃⁵³sɒ̃⁴⁵			
NIGHT_6				maŋ⁵³mwo⁵⁵															
NOSE_1		pi²⁴		pʰɛi²¹²															pʰjæ²²jã⁵³~pʰjæ²²
NOSE_2	pi³⁵ʦɹ̩⁰	pi²⁴ʦɹ̩⁰	pi²¹ʦɹ̩⁵³		pei²²kɔ⁵⁵	pi²²kʰɤn²³	pi²⁴ʦɹ̩⁰	pi⁵³ʦɹ̩⁰	pʰɹ̩³⁵kʰɑ̃²¹³	pʰi¹¹djɤ¹³	pʰi⁵³kuŋ³³	pʰit²¹ʦɹ̩⁰	piʔ⁵ʦɹ̩⁰	pi³⁵ʦɹ̩⁰	bəʔ²³dʏ¹³	pjəʔ⁵⁴~pjəʔ⁵⁴ʦəʔ⁰	bei²¹dɤu³⁴¹	pi²⁴ʦɹ̩⁰	
NOT_1				iŋ⁵⁵															
NOT_2				ŋ̍²⁴²															
NOT_3				mo⁵³							mm̩¹¹								bo²⁴
NOT_4	pu⁵¹	pu²⁴	pu²¹		pɐt⁵	pu²²	pu⁵³	pu²¹⁴	pɤʔ³²	pʰu¹³		pʰɨt⁵	puʔ⁵	pu²¹⁴	fəʔ⁴	pəʔ²	fu²⁴	pu²¹	
OLD (AGED)_1	lɑu²¹⁴	lau⁴¹	lau⁵³	lau²⁴²~lo³²	lou²³	lɑu²³	lau²¹³	lɔ⁴⁵	nɤ²¹³	lɤ⁴²	lau³¹	lau²¹³	lɔ¹¹	lau²¹⁴	læ²³¹	lau⁵³	lə²⁴	lɑu⁵³	lau²²
ONE_1	i⁵⁵	i²⁴	i²¹			i⁵⁵	i⁴⁴	i²¹⁴		i¹³				i²¹⁴				i²¹	
ONE_2				soʔ⁵~ɛiʔ²⁴	jɐt⁵				jeʔ³²		it¹	it⁵	iʔ⁵		jəʔ⁴	jəʔ²	jai⁴¹		ʦit⁵
PATH_1	lu⁵¹	ləu¹¹	nu²¹³	two²⁴²	lou²²	lu²¹	lu⁵³~tau⁵³	lu³¹	nu³¹	lɤu¹¹	lu⁵³	lu²¹	lu⁴⁴	tɔ³³⁴	ləu²³¹	lu⁴⁵	løy²²	lou⁴⁴	lɔ²²
PERSON_1	ʐən³⁵	ʐən¹³	zən²¹	nøyŋ⁵³	jɐn²¹	liŋ²²	in²⁴	ʐẽ⁵³	jɑ̃⁴⁴	nin¹³	ŋin¹¹	lɨn⁴⁵	ʐɛn¹³	in⁵²	ɲin¹³	zəŋ²¹	naŋ³⁴¹	ʐẽ²⁴	laŋ²⁴
RAIN (PRECIPITATION)_1	y²¹³	y⁴¹	y⁵³	y³²	y²³	y²³	y²¹³	y⁴⁵	y²¹³	y⁴²	i³¹	y²¹³	y¹¹	y²¹⁴	ɦy²³¹	y⁵³	v²⁴	y⁵³	hɔ²²
RED_1	xuŋ³⁵	xən¹³	xoŋ²¹	øyŋ⁵³	hoŋ²¹	xɤn²²	xuŋ²⁴	xuŋ⁵³	fɑ̃⁴⁴	ɣɤn¹³	fuŋ¹¹	fuŋ⁴⁵	xoŋ¹³	xoŋ³⁵	ɦoŋ¹³	xuŋ²¹	ɦoŋ³⁴¹	xuŋ²⁴	
RED_2																			aŋ²¹
ROOT_1	kə⁵⁵	kən³³	kən⁴⁵	kyŋ⁵⁵	kɐn⁵⁵	kɤn⁴²	kən⁴⁴	kẽ²¹⁴	kɑ̃⁵⁵	kẽ⁴⁴	kin³³	kjɛn⁴²	kən³¹	kən⁵²	kən⁴⁴	kəŋ²¹	ky⁴⁴	kẽ²¹	kun⁵⁵
ROOT_2		təu³³ʦɹ̩⁰																	
ROOT_3																	ʥɥɔ³⁴¹		
ROPE_1				soʔ²⁴							sok¹								soʔ³²a⁵³
ROPE_2	ʂəŋ³⁵	sən¹³ʦɹ̩⁰~so²⁴ʦɹ̩⁰	swən²¹ʦɹ̩⁵³~swən²¹sə²¹~so²¹sə²¹~so²¹ʦɹ̩²¹		seŋ²¹	swo⁵⁵ʦe²³	ʂəŋ²⁴ʦɹ̩⁰	ʂəŋ⁵³ʦɹ̩⁰	ɕjɑ̃⁴⁴	ʑin¹³ʦɹ̩⁰		sɨn⁴⁵ʦɹ̩⁰	sən¹³ʦɹ̩⁰	ʂəŋ³⁵ʦɹ̩⁰	zən¹³	səŋ²¹~səŋ²¹ʦəʔ⁰	zeŋ³⁴¹	ʂəŋ²⁴	
ROUND_1	ɥɛn³⁵	ɥẽ¹³	ɥan²¹	jeŋ⁵³	yn²¹	ɥã²²	ɥan²⁴	ɥæ̃⁵³	ɥẽ⁴⁴		jan¹¹	ɥon⁴⁵	ɥen¹³	tʰɐn³⁵	ɦjø¹³	ɥe²¹	jy³⁴¹	ɥæ̃²⁴	jæ²⁴
ROUND_2										wĩ¹³tʰwe⁴⁴									
SALT_1	jɛn³⁵	jẽ¹³	jɛn²¹pa⁵⁵	sjeŋ⁵³	im²¹	jã²²	jan²⁴	jæ̃⁵³	jẽ⁴⁴	njæ¹³	jam¹¹	jɛn⁴⁵	jen¹³	jɐn⁵²	ɦjɪ¹³	ɕje²¹je²¹	ji³⁴¹	jæ̃²⁴	jam²⁴
SAND_1	ʂa⁵⁵	sa³³ʦɹ̩⁰~sa³³po¹³ʦɹ̩⁰	sa⁴⁵~sa⁴⁵sa⁵⁵~sa⁴⁵ʦɹ̩⁰	sai⁵⁵	sa⁵³	sɑ⁴²ʦe²³	ʂa⁴⁴ʦɹ̩⁰	ʂa²¹⁴ʦɹ̩⁰	so⁵⁵ʦɹ̩⁰	sɔ⁴⁴ʦɹ̩⁰	sa³³ve⁰	sa⁴²ʦɹ̩⁰	sɑ³¹ʦɹ̩⁰	ʂa⁵²	so⁴⁴	sa²¹	so⁴⁴	sɑ²¹ʦɹ̩⁰	swa⁵⁵
SAY_1	ʂwo⁵⁵	so²⁴	so²¹		syt³		ʂwo⁴⁴	ʂwɤ²¹	ɕɥaʔ³²				soʔ⁵	ʃwɛ²¹⁴	səʔ⁴	swəʔ²		ʂy²¹	
SAY_2		ʨjan⁴¹		kouŋ³²		kɑŋ²³			kõ²¹³	kɔŋ⁴²	koŋ³¹		ʨjɑ̃¹¹				kwɔ²⁴²		kɔŋ⁵³
SAY_3			pai⁵³				pai⁴⁴												
SAY_4							lau⁴⁴												
SAY_5												wa²¹							
SEE_1	kʰan⁵¹ʨjɛn⁵¹	kʰan⁵⁵ʨjan⁵⁵	kʰan²¹³tau⁵³	kʰaŋ²¹²ŋjeŋ²¹²	tʰɐi³⁵kin³³	kʰwã⁴²ʨjã⁴²	kʰan⁵³ʨjan⁰~ʈ͡ʂʰou²¹³ʨjan⁰	kʰæ̃³¹ʨjæ̃⁰	kʰɔ³⁵ʨje³⁵	kʰẽ³⁵ʨjæ³⁵	kʰon⁵³kjan⁵³	kʰon²¹³ʨjɛn⁴⁵~kʰon²¹³tau⁴²	kʰɑ̃⁴⁴ʨjen⁴⁴	kʰɐn³³⁴cjɐn³³⁴	kʰø⁵²ʨjɪ⁴¹²	kʰæ̃⁴⁵ʨje⁴⁵	ʦʰɹ̩⁴⁴ʥja⁰	kʰæ̃⁴⁴ʨjæ̃⁰	kʰwã²¹tjo⁰
SEE_2																			ki²²
SEED_1	ʈ͡ʂuŋ²¹³ʦə⁰	ʦən⁴¹ʦɹ̩⁰	ʦoŋ⁵³ʦɹ̩⁵³	ʦi³²ʦi³²	ʦoŋ³⁵ʦi³⁵	ʦwɤŋ²³ʦe²³	ʦuŋ²¹³ʦɹ̩⁰	ʈ͡ʂuŋ⁴⁵ʦɹ̩⁰	ʦɑ̃²¹³ʦɹ̩²¹³	tɤn⁴²ʦɹ̩⁰	ʦuŋ³¹ŋe⁰	ʦuŋ²¹³ʦɹ̩⁰	ʦoŋ¹¹sɹ̩⁰	ʈ͡ʂoŋ²¹⁴ʦɹ̩⁰	ʦoŋ⁵²	ʦuŋ⁵³ʦəʔ⁰	ʨɥɔ²⁴	p͡fəŋ⁵³ʦɹ̩⁰	ʦiŋ⁵³
SEW_1	fəŋ³⁵	xən¹³	foŋ²¹			fɤn²²	fəŋ²⁴	fəŋ⁵³	fɑ̃⁴⁴	ɣɤn¹³	pʰuŋ¹¹	fuŋ⁴⁵	fən¹³	fəŋ³⁵	voŋ¹³	fəŋ²¹		fəŋ²⁴	
SEW_2		ljẽ¹³		tʰjeŋ²¹²	lyn²¹							ljɛn⁴⁵					leŋ²²		tʰjæ²²
SEW_3				pʰuŋ⁵³ɛiŋ²⁴²															
SHARP_1	ʨjɛn⁵⁵	ʨjan³³	ʨjɛn⁴⁵	ʦjeŋ⁵⁵	ʦim⁵³	ʨjã⁴²	ʨjan⁴⁴	ʨjæ̃²¹⁴	ʦẽ⁵⁵	ʨjæ⁴⁴	ʦjam³³	ʨjɛn⁴²	ʨjen³¹	ʦjɛ⁵²	ʦi⁴⁴	ʨje²¹	ʨi⁴⁴	ʨjæ̃²¹	ʦjam⁵⁵
SHORT_1	twan²¹⁴	tõ⁴¹	twan⁵³	tøy³²	tyn³⁵	twã²³	twan²¹³	twæ̃⁴⁵	tɑ̃²¹³	twẽ⁴²	ton³¹	ton²¹³	twɑ̃¹¹	tɐn²¹⁴	tø⁵²	twæ̃⁵³	tø²⁴	twæ̃⁵³	te⁵³
SIT_1	ʦwo⁵¹	ʦo¹¹	ʦo²¹³	sɔy²⁴²	ʦʰɔ²²	ʦwo²³	ʦwo⁵³	ʦwɤ³¹	kʰwi²¹³	ʦʰo¹¹	ʦʰo³³	ʦʰo²¹	ʦo⁴⁴	ʦwɔ³³⁴	zəu²³¹	ʦwɤ⁴⁵	zo²⁴	ʦwo⁴⁴	ʦe²²
SKIN_1	pʰi³⁵fu⁰	pi¹³fu³³	pʰi²¹pʰi²¹~pʰi²¹ʦɹ̩⁵³	pʰwoi⁵³u⁵⁵~pʰwoi⁵³	pʰei²¹fu⁵³	pi²²fu⁴²		pʰi⁵³fu²¹⁴	pʰɹ̩⁴⁴	pʰi¹³	pʰi¹¹	pʰi²⁴fu⁰	pʰi¹³fu³¹	pʰi³⁵fu⁵²	bi¹³fu⁴⁴	pʰi²¹fu²¹	bei³⁴¹fu⁴⁴	pʰi²⁴	pʰe²¹
SKIN_2							ʐou⁵³pʰjə²⁴												
SKY_1	tʰjɛn⁵⁵kʰuŋ⁵⁵	tʰjẽ³³kʰən³³	tʰjɛn⁴⁵saŋ²¹³	tʰjeŋ⁵⁵nøyŋ⁵⁵	tʰin⁵⁵hoŋ⁵³	tʰjã⁴²kʰɤn⁴²	tʰjan⁴⁴~tʰjan⁴⁴ʂaŋ⁰	tʰjæ̃²¹⁴kʰuŋ³¹	tʰẽ⁵⁵kʰwɑ̃⁵⁵	tʰjæ⁴⁴	tʰjen³³hoŋ⁵³	tʰjɛn⁴²kuŋ⁴²	tʰjen³¹kʰoŋ³¹	tʰjɐn⁵²kʰoŋ³³⁴	tʰjɪ⁴⁴~tʰjɪ⁴¹læ²³¹ɦjɑ¹³	tʰje²¹sɒ̃⁴⁵	tʰi⁴⁴lei⁴⁴	tʰjæ̃²¹kʰuŋ²¹	tʰjæ⁵⁵tiŋ⁵³
SLEEP_1	ʂwei⁵¹	ɕɥei¹¹	swei²¹³		søy²²	swei²¹	ʂwei⁵³	ʂwei³¹			soi⁵³		swei⁴⁴	ʂwei³³⁴		swei⁴⁵		fei⁴⁴	
SLEEP_2		kʰwən⁵⁵		kʰɔuŋ²¹²					kʰwɑ̃³⁵	kʰun³⁵		kʰun²¹³			kʰwən⁴¹²		kʰy⁵¹		kʰun²¹
SMALL_1	ɕjɑu²¹³	ɕjau⁴¹~ɕi⁵⁵	ɕjau⁵³	sɑ²¹²	sju³⁵	ɕi²⁴	ɕjau²¹³	ɕjɔ⁴⁵	ɕje²¹³	ɕjɤ⁴²	se⁵³	ɕjɛu²¹³	ɕjɔ¹¹	sjau²¹⁴	sjæ⁵²	ɕjau⁵³	sai²⁴	ɕjɑu⁵³	swe²¹
SMALL_2				nɔuŋ²⁴²															
SMOKE (EXHAUST)_1	jɛn⁵⁵	jẽ³³	jɛn⁴⁵jə⁵⁵~jɛn⁴⁵ʦɹ̩⁵³	houŋ⁵⁵	in⁵⁵	jã⁴²	jan⁴⁴	jæ̃²¹⁴	jẽ⁵⁵	njæ⁴⁴	jan³³	jɛn⁴²	jen³¹	jɐn⁵²	jɪ⁴⁴	je²¹	i⁴⁴	jæ̃²¹	hun⁵⁵
SNAKE_1	ʂy³⁵	sə¹³	se²¹		sɛ²¹	sa²²	ʂy²⁴	ʂa⁵³	so⁴⁴	ʨʰjɔ¹³		sa⁴⁵	ʂə¹³		zo¹³	sɤ²¹	zei³⁴¹		ʦwa²⁴
SNAKE_2							ʈ͡ʂʰaŋ²¹ʈ͡ʂʰuŋ²¹				sa¹¹ko³³			ʈ͡ʂʰaŋ³⁵ʈ͡ʂʰoŋ⁰				ʈ͡ʂʰɑŋ²⁴p͡fʰəŋ⁰	
SNAKE_3			so⁴⁵lau⁵³ə²¹³	lau³²lje⁵³															
STAND_1	ʈ͡ʂan⁵¹	ʦan⁵⁵	ʦan²¹³		ʦam²²	ʦã²¹	ʈ͡ʂan⁵³	ʈ͡ʂæ̃³¹		ʦã³⁵		ʦan⁴⁵	ʦɑ̃⁴⁴			ʦæ̃⁴⁵		ʦæ̃⁴⁴	
STAND_2		ti⁵⁵																	
STAND_3				kʰje²⁴²					kʰa²¹³		kʰi³³						ɡe²⁴		kʰja²²
STAND_4														li²¹⁴ʈ͡ʂə⁰					
STAND_5															ljəʔ²³				
