	Erzya	Estonian	Finnish	Hungarian	Ingrian	Karelian	Khanty	Kildin Saami	Komi-Permyak	Komi-Zyrian	Livonian	Mansi	Meadow Mari	Nganasan	North Saami	Selkup	Skolt Saami	South Saami	Tundra Nenets	Udmurt	Veps	Votic	Võro
LIVER_2				maːj			muɣəl		mus	mus		mɑːjt		mitə		mɯːtə			mɨd	mus			
LIVER_3								vuːjvas							vʊɛjvːɑs		vuəivɐs						
LIVER_4																						peʧoŋk	
LONG_1				hosːuː			koχ	kukʲesʲ	kuʑ	kuʑ		χosɑ	kuʒu		kʊhkːi		kuc͡çːɘ	kʉhkiɛs		kuʑ			
LONG_2	kuvɑkɑ																						
LONG_3		pikː	pitkæ		pitki	pitkæ					pitkɑː										pitʲk	pitʧ	pˑikː
LONG_4																ʨumpu			jɑmb				
LONG_5														kuntɡu									
LOUSE_1	eʎi																						
LOUSE_2																unʧu							
LOUSE_3							tøɣtəm					tɑːkəm											
LOUSE_4								tɨhkʲ							tihkːi		tɛc͡çːɘ	tihkiɛ	pənzʲeːʔæ				
LOUSE_5		tæi	tæi	tɛtyː	tæi	tæi			toj	toj	tɛi		tij							tej	tæi	tæi	tˑæi
MAN_1																			xɑsɑwɑ	vorɡoron			
MAN_2				ɛmbɛr				ɒːlmolma							ɔlmːaːj		ɔːlmɐ	ɔlma					
MAN_3							ku					χum											
MAN_4							kɑ̆sɯ																
MAN_5														kuədʲumu									
MAN_6				feːrfi												tipi							
MAN_7													pørjeŋ										
MAN_8	ʨorɑ																						
MAN_9	ɑʎɑ																						
MAN_10										mort										piosmurt			
MAN_11									muʒik	muʒɯk													
MAN_12		meːs	mies		meːz	miɛs					miːɛz										mɛzʲ	meːz	miːsʲˑ
MAN_13													mɑrij										
MAN_14														ŋɑnɑʔsɑ									
MANY_1			moni		moni																	mɤni	
MANY_2												sɑːw								tros			
MANY_3							ær																
MANY_4													jɑtə̠r										
MANY_5				ʃok									ʃuko										
MANY_6			useɑ																				
MANY_7								jeːnːe															
MANY_8									unɑ	unɑ													
MANY_9	lɑmo	mitːu														koʨːə							
MANY_10		pɑljut																					pˑɑllʲo
MANY_11														ŋuŋkəɡə									
MEAT_1								vuenːʧ									vuaʤʲːɘ						
MEAT_2				huːʃ																			
MEAT_3									jɑj	jɑi													
MEAT_4													jør										
MEAT_5	siveʎ												ʃə̠l							siʎ			
MEAT_6		lihɑ	liɦɑ		lihɑ	lihɑ										uə̠ʨə					lihɑ	lihɑ	lihɑ
MEAT_7							ɲoɣɯ				vʊzɑː	ɲowəʎ		ɕɑhɯ					ŋəmzɑ				
MEAT_8																		peærkuʌ					
MOON_1														kiʧəðəː		iræ			jirɨ				
MOON_2		kuː	kuː		kuː	kuː	iki				kuː											kuː	kˑuː
MOON_3	kov			hold																			
MOON_4																		askɛ					
MOON_5								maːnː							maːnːʊ		maːnɐ						
MOON_6									tɤliɕ	tɤlɯɕ			tə̠lze							toleʑ			
MOON_7												eːtpos											
MOUNTAIN_1		mæki			mæki						mæɡ										mæɡi	mæʧi	mæki
MOUNTAIN_2	pɑndo						pelæ																
MOUNTAIN_3																		pɨɛrjɛ					
MOUNTAIN_4							jŏɣ	paːhkʲ															
MOUNTAIN_5				hɛɟ						ʨoj		ur~ɲoːr				qɤː							
MOUNTAIN_6									kerɤs				kurə̠k							ɡureʑ			
MOUNTAIN_7			ʋuori			vʊɑrɑ								bəru	vaːrːi		vaːrʲːɘ						
MOUNTAIN_8																			xoːj				
MOUTH_1		suː	suː		suː	suː					suː	suːp~tuːs									sʊ	suː	sˑuː
MOUTH_2				saːj										ŋɑŋ		ɑːŋ			ɲɑʔ				
MOUTH_3									ɤm											ɯm			
MOUTH_4	kurɡo							ɲaːlʲːm							ɲaːlɛbmi		ɲalʲmʲːɘ	ɲæːlmiɛ					
MOUTH_5							lul			vom													
MOUTH_6													umʃɑ										
NAME_1							nem					nɑm											
NAME_2		nimi	nimi		imi	nimi			ɲim	ɲim	niˀm						nəmːɐ			ɲim	nimi	nimi	nimi
NAME_3															nɑmːɑ								
NAME_4																		numːɛ					
NAME_5														ɲim		ɲim			ɲumʔ				
NAME_6				neːv				neːmː															
NAME_7	ʎem												lym										
NEAR_1							wæɳ					wɑːtʲi											
NEAR_2				køzɛl																		juːrɤz~tyven	
NEAR_3									mɑtɯn	mɑtɯn		ʎɑpɑt								mɑtɯn			
NEAR_4	mɑlɑso																						
NEAR_5														kɑdʲɑ									
NEAR_6								alʲːt															
NEAR_7																	ɐldːləs						
NEAR_8		liki			liɡ̊i																	liʧi	
NEAR_9													liʃne			ʧɑʧæ							
NEAR_10																		kiɛʦkiɛs					
NEAR_11																			xɑxəjɑdɑ				
NEAR_12		læhetɑl	læɦelːæ								lɛˀʒɡɨli										læhɛlinɛ		læhikˑsˑel
NEAR_13														noɡɑʔʎuky									
NECK_1		kɑel	kɑwlɑ		kɑɡ̊lɑ	kɑklɑ					kɑˀɡːɨl										kɑɡl	kɑɡl	kˑɑːl
NECK_2	kirʲɡɑ													bɑkəðə						ʨɯrtɯ			
NECK_3							sæwəl	ʧaːpex		ɕilɯ					ʧe̯æpeh		ʧɛapːɒt	ʧeæpuhkɛ					
NECK_4												sip											
NECK_5				ɲɒk					ɡoʎɑ	ɡoʎɑ									jik				
NECK_6							tur						ʃyj			soːʎ							
NEW_1	od	uːs	uːsi	uːj	uːz	uːsi		oːdː			uːʒ				ɔðɑs		oːðɐs	urːɛ			ʊzʲ	uːsi	
NEW_2													u										
NEW_3																			jeːdæj				
NEW_4																							vɑhʦɤnɤ
NEW_5							jələw		viʎ	vɯʎ										vɯʎ			
NEW_6												jiʎpi				ɕentə							
NEW_7														meɲdʲɑdʲe									
NIGHT_1												eːt	jyt										
NIGHT_2	ve													hiː		pi			pʲi				
NIGHT_3		øː	yø̯	eːj	øː	yœ		ɨjː	oj	voj										uj	œ	yː	yː
NIGHT_4															icːɑ		inːɐ	jɨjːɛ					
NIGHT_5							əj																
NOSE_1									nɯr	nɯr			ner							nɯr			
NOSE_2		ninɑ	nenæ		nenæ	nɛnæ		ɲunʲː			nɑnɑː				ɲʊnːi		ɲuːnʲːɘ	ɲʉɛniɛ			nɛnɑ	nenæ	nɤnɑ
NOSE_3														ŋyŋkə									
NOSE_4				orː			ɲŏl					ɲol											
NOSE_5	sudo															puʨə			pɨjɑ				
NOT_1	ɑ																						
NOT_2								e															
NOT_3				nɛm					ɲe														
NOT_4													oɣə̠ʃ										
NOT_5														ɲisɯ									
NOT_6																ɑsə							
NOT_7							ənt					ɑt											
NOT_8		ei			ei	ɛi															ɛi	ei	ei
NOT_9			ej							oz	æˀb				ij		iʝɐ	ij		uz			
NOT_10									ɑbu														
OLD_1														bəjkuɑ					ɲeːwxɨ				
OLD_2	sirʲe																						
OLD_3	kezerʲeɲ																						
OLD_4				ørɛɡ~reːɡi																			
OLD_5								puerʲesʲ							pɔ̯ɑris		puarʲɛs	poæriɛs					
OLD_6							pɯrəs		pɤriɕ	pɤrɯɕ										pereɕ			
OLD_7							əs																
OLD_8									vɑʒ	vɑʒ		jis								vuʒ			
OLD_9														mɑnuədʲəː		meːntæʎ							
OLD_10												mɑtəm											
OLD_11		vɑnɑ	ʋɑnxɑ		vɑnhɑ	vɑnhɑ					vɑnɑː										vɑnh	vɑnɑ	vɑnɑ
OLD_12								vuːras									vuamʲɛs	βuʌrɛs					
OLD_13													ʃoŋɣo										
OLD_14													toʃto										
ONE_1														ŋuʔəiʔ					ŋoːbʔ				
ONE_2		ykːs	yksi	ɛɟː	yks	yksi		eːxːt	ɤtʲik	ɤtʲik	ikʃ	ɑkʷɑ	ikte		ɔktɑ	okːər	əxtːɐ	aktɛ		odiɡ	ʏksʲ	yhs	yʦʲ
ONE_3	vejke																						
ONE_4							əjəl																
PATH OR ROAD_1		teː	tie		teː	tiɛ			tuj	tuj											tɛ	teː	tˑiː
PATH OR ROAD_2				uːt			ɭœk					ʎoːχ				uə̠tːə							
PATH OR ROAD_3														ŋutɑ									
PATH OR ROAD_4														sərəː					sʲeːxærɨ				
PATH OR ROAD_5													korno							ɕures			
PATH OR ROAD_6								keajːn							kæjdnʊ								
PATH OR ROAD_7																		juʌnɛ					
PATH OR ROAD_8	ki																						
PERSON_1													ɑjðeme										
PERSON_2													jeŋ										
PERSON_3									mort	mort										murt			
PERSON_4				ɛmbɛr				olma							ɔlmːɔʃ		oːumɐʒ	almɛʧɛ					
PERSON_5		inimene	içminen		inmiːn	ixmini																inimin	inemine
PERSON_6																				ɑdʲɑmi			
PERSON_7												χum				qum							
PERSON_8							kɑ̆sɯ																
PERSON_9				sɛmeːj	elˑæːjæ																		
PERSON_10														ŋɑnɑʔsɑ									
PERSON_11	lomɑɲ																						
PERSON_12			heŋkilø		henki																	enʧi	
PERSON_13												eːləmχoːlɑs											
PERSON_14											riʃtiːŋɡ								ɲeːnæʦʲ		ristit		
PERSON_15		isik																					
RAIN_1														soruɑ		sorənʧæ							
RAIN_2																			sɑrʲoː				
RAIN_3			sɑde		sɑe						sɑˀd												
RAIN_4		sɑtɑtɑ																					
RAIN_5															ɑrɛvi								
RAIN_6																		ɛbriɛ					
RAIN_7																	ɐbʲrʲːɘ						
RAIN_8	piʑems	vihm			vihmɑ	vixmɑ	ɭɑ̆wətʲ				viːˀmə										vixm	vihm	vihm
RAIN_9									zer	zer		rɑkʷ	jyr							zor			
RAIN_10				ɛʃøː																			
RAIN_11								aːbʲːr															
RED_1						rʊskiɛ															rʊskɛd		
RED_2								ruːpːse							rʊ̯ɔksɑh		ruəpsːɐd	røːpsɛs					
RED_3	jɑkstʲerʲe												joʃkɑr										
RED_4		punɑne	punɑinen		punˑɑin						punːi											punɑ~kɑuniz	
RED_5																ɲɑːrqə			ɲɑrjɑnɑ				
RED_6									ɡɤrd	ɡɤrd		neːrp								ɡord			
RED_7				piroʃ~vørøʃ			wertə					wiɣər											verːev
RED_8														dʲɑbɑʔkuo									
ROOT_1								vuenʲtesʲ									vuɛdʲːɛs						
ROOT_2															rʊ̯ɔhtɑs			ruʌhʦɛ					
ROOT_3	korʲon																						
ROOT_4							ler					tɑːr											
ROOT_5				ɟøkeːr																			
ROOT_6														bəntu		konʧə							
ROOT_7	jur	juːr	juːri		juːri	juːri			vuʒ	vuʒ	juːrʲ		βoʒ						wɑnoː	vɯʒɯ	jʊrʲ	juːri	juːrʲ
ROOT_8	undoks																						
ROPE_1	piks	køis	køysi		køyz		ʧoɳʧəɣ		ɡez	ɡez						ʧeːmʧə				ɡozɯ		ʧøysi	kˑøyʦʲˑ
ROPE_2												kʷɑːliɣ		bɯnɯ									
ROPE_3													kerem										
ROPE_4				køteːl																			
ROPE_5							irkæn																
ROPE_6								nurʲː															
ROPE_7																						trosːi	
ROUND_1	keverʲ			kɛrɛk			kørək									pyrəʎ							
ROUND_2			pyøreæ		pøːræhæin	pyœriɛ	pøŋɭək																
ROUND_3								jorʲːpesʲ	ɡɤɡrɤsɑ	ɡɤɡrɤs					jɔrbpɑs	koʎɑʎ	ʝoːrbɐs	jurpɛ	sʲurtʲɑw	kotɯres~pitɯres	kɛxkɛr		
ROUND_4				ɡømbøjyː									jə̠rɣeʃke	lɑlujkuə~mɑndɑjku									
ROUND_5												mɑrɑwi	tə̠rtə̠ʃ										
ROUND_6													ʧumə̠rɑʃ										
ROUND_7		ymːɑrkune			ymb̥ærikːoi̯																	ymːerkɤin	ymærikˑ
ROUND_8	kruɡlovoj																						
ROUND_9											imːɨrɡoutlimi												
SALT_1									sov	sov													
SALT_2		soːl	suolɑ		soːlɑ	sʊɔlɑ					suːoʎ										sɔl	soːl	sˑuːl
SALT_3							sɑ̆lnə					solwɑl											
SALT_4													ʃiɲʧɑl										
SALT_5																				sɯlɑl			
SALT_6															saːlti		salʲtʲːɘ	sæːlhtiɛ					
SALT_7	sɑl							suːlʲː															
SALT_8														sɯr					seːrʔ				
SALT_9																ɕɑːq							
SALT_10				ʃoː																			
SAND_1													oʃmɑ	dʲuː									
SAND_2										lɯɑ		χis											
SAND_3	pesok								pesɤk														
SAND_4				homok																			
SAND_5												seːj							təb				
SAND_6			hie̯kːɑ				sɑ̆ŋkɯ	vuːntas			jɨuɡə					koːrɑ	vuədːɐs						
SAND_7															saːtːʊ			sæːtːiɛ					
SAND_8		liːv			liːvɑ																	liːv	liːv
SAND_9																				luo	lɛtɛ		
SAY_1							ɑt									kɤt							
SAY_2											kiːtə												
SAY_3				mond										munsɑ					mɑnzʲ				
SAY_4			sɑnoɑ		sɑnˑoːɑ	sɑnʊɔ															sɑnʊdɑ		
SAY_5							tŏɭəɣ	ʦiel̥ʲːke							tɑcːɑh		ʦɛalʲc͡çːɛd			verɑnɯ			
SAY_6									ʃunɯ	ʃunɯ										ʃuɯnɯ			
SAY_7					verkːɑː																		
SAY_8												lɑːwi											
SAY_9	merʲems												mɑnɑm										
SAY_10		ytːeltɑ																					ytˑlemæ
SAY_11	jovtɑms								viɕtɑvnɯ	viɕtɑvnɯ								jiɛhtɛdh				jutːɤˑmɑ	
SAY_12													ojlem										
SEE_1							wu					wɑːɣ											
SEE_2				laːt																			
SEE_3																	vuɛinʲːɛd	βʉɛjnɛdh					
SEE_4															ɔ̯ɑidniːh								
SEE_5								ujːne															
SEE_6																mɑnʧə							
SEE_7																			mɑɲijeːsʲ				
SEE_8	ɲejems													ɕejmɯʔsɯ									
SEE_9									viʥɤtnɯ					ŋəðyɕɑ									
SEE_10		næhɑ	næçdæ		næhːæ	næhæ			ɑʥːɯnɯ	ɑʥːɯnɯ	næːdə		uʒɑm							ɑʥːɯnɯ	næxtɑ	næʧemæ	nækemæ
SEED_1									tuɕ	tuɕ			tom							tɯɕ			
SEED_2							sem~lænsem												sæwkoː				
SEED_3													nøʃmø										
SEED_4		seːme	siemen		seːmen	siɛmɛn					siːɛmɡɨz										sɛmnɛd	seːmen	sˑeːmeʔ
SEED_5								siem							siɛpmɑn		siəmɐ						
SEED_6	vidʲme			mɒɡ												mumːol							
SEED_7			jyʋæ																			jyvæ	
SEED_8									kɤʥɯs	kɤidɯs										kidɯs			
SEED_9												uːrlɑχ											
SEW_1				vɒrː			jɯn									ɕyːtːə							
SEW_2		ɤmːeltɑ	omːelːɑ		omːelːɑ	ɔmːɛlːɑ					umblə										ɔmbɛltɑ	ɤmːɤlːɑ	umplɤmɑ
SEW_3							jɑnt	kuarːe	vurnɯ	vurnɯ		juːnti	urɣem	soʧədʲɑ~sonsɯdʲi	kɔ̯ɑrːʊh		kuarːɒd	koɒrudh	sædəsʲ	vurɯnɯ			
SEW_4	stɑms																						
SHARP_1		terɑv	teræʋæ	hɛɟɛʃ	terˑæːvæ	tɛrævæ			leʨɯt	leʨɯd										leʨɯt	tɛrɑv	terævʲ	tˑerːæv
SHARP_2	kerʲi~pʃtʲi											peːlpɑ	pysø										
SHARP_3								pasʲːtlesʲ							pɑstilih		pɐsʲtʲːɛl	pɛstɛlɛs					
SHARP_4																ɑːŋtəʎ							
SHARP_5					suiɡ̊u																		
SHARP_6														ɲomsɑjkuə									
SHARP_7				eːlɛʃ							vɑˀimi												
SHARP_8														homɯntɯə									
SHARP_9										joɕ													
SHORT_1																qɑːmə	vuanʲic͡ç		xæmʔ	vɑkʨi			
SHORT_2				røvid			wæɳ	ɒːnʲxesʲ	ʤeɲɯt	ʤeɲɯd		wɑːtʲi		kəːʎyky	ɔ̯ɑnehɑʃ			oænɛhks					
SHORT_3	nurʲkɑ																						
SHORT_4					mɑd̥ɑlɑin																		
SHORT_5							ɲɑɣəlt																
SHORT_6		lyhikːe	lyɦyt		lyhyd̥	lyhyt					liːti										lʏhʏd	lyhyd̥	lyhkˑene
SHORT_7													kyʧə̠k										
SIT_1												uːnli				ɑːmti							
SIT_2									pukɑvnɯ	pukɑvnɯ			ʃiɲʧem	ŋomtyɕɑ	ʧɔhkːaːh			ʧahkaʃidh	ŋɑmdʲoːsʲ	pukɯnɯ			
SIT_3		istutɑ	istuɑ		istuɑ	istʊɔ					istə										iʃtːɑ	isːumɑ	isˑtˑmɑ
SIT_4								ɨʃːte									iʃtːɐdɔːrːɒd						
SIT_5	ɑʃtʲemsozɑdo																						
SIT_6							ɑməs																
SIT_7				yl																			
SKIN_1		nɑhk									noːɡə												nɑhkˑ
SKIN_2															lijki		lɛʃʲc͡çːɘ						
SKIN_3	kiɕke																						
SKIN_4			iɦo		iho																	iho	iho
SKIN_5																			ŋɑjɑ				
SKIN_6					hibjæ																		
SKIN_7							sŏɣ					sow											
SKIN_8				bøːr				tuːʎː										ɲalʧa					
SKIN_9										ku										ku			
SKIN_10	kedʲ																						
SKIN_11									kuʨik					kuhuo		qopə							
SKIN_12													koβɑʃte										
SKIN_13					teːlɑ																		
SKY_1				eːɡ																			
SKY_2																				in			
SKY_3														ŋuə									
SKY_4		tɑevɑs	tɑiʋɑs		tɑivɑz	tɑivɑs					toːvɑz										tɑivɑz	tɑivɤz	tˑɑivɑsˑ
SKY_5													kɑβɑ										
SKY_6									jenɤʒ	jeneʒ		kors											
SKY_7	meɲeʎ																						
SKY_8																nom			numʔ				
SKY_9							torəm					toːrəm											
SKY_10								alʲːm							ɑlɛbmi		ɐlʲmʲːɘ	ɛlmiɛ					
SLEEP_1		mɑkɑtɑ			mɑmːɑd̥ɑ	mʊɑtɑ															mɑɡɑtɑ	mɑkːɑmɑ	mɑkɑmɑ
SLEEP_2											mɑˀɡːə												
SLEEP_3				ɒlsik															xoːɲoːsʲ				
SLEEP_4													mɑlem										
SLEEP_5	udoms		nukːuɑ		nukːuɑ			vuedʲːe	uʑnɯ	uʑnɯ		χoji			ɔ̯ɑðːih		vuɐðʲːɛd	oærɛdh		iʑɯnɯ			
SLEEP_6														kunsuɑsɑ		qonti							
SLEEP_7							ɑ̆lɑ																
SMALL_1							æj					ɑj											
SMALL_2		væikːe																					væikˑu
SMALL_3																		smɑːβɛ					
SMALL_4													tə̠ɣə̠ðe	hiɲiə									
SMALL_5							økəm																
SMALL_6								udʦʲ	uʨɤt	iʨɤt		mɑːɲ	izi		ʊhʦːi~ʊnːi	kɯpɑ	uʦʲːɘ	unːɛ	ɲudʲɑ	piʨi			
SMALL_7	viʃkɑ										piʃki												
SMALL_8														ɕeəlɑku									
SMALL_9			pieni		peːn	piɛni															pɛnʲ	peːn	
SMALL_10				kiʃ						posɲɯd													
SMOKE_1								suːvː							sʊ̯ɔvːɑ		suəvːɐ	suʌβɛ					
SMOKE_2														dʲɑkɑɡə									
SMOKE_3																			jɑkæ				
SMOKE_4							pŏrkɯ					posim	ʃikʃ										
SMOKE_5																purqə							
SMOKE_6			sɑʋu		sɑvːu	sɑvʊ															sɑvʊ	sɑvːu	sˑɑvː
SMOKE_7											soˀv												
SMOKE_8		suiʦ							ʧɯn	ʧɯn										ʧɯn			
SMOKE_9	kɑʧɑmo																						
SNAKE_1		usː																					
SNAKE_2																							sˑiuk
SNAKE_3					mɑd̥o																mɑdɔ	mɑto	
SNAKE_4			kæːrme			kiærmis									ke̯ærhpmɑʃ			kɨɛrmɛʃɛ					
SNAKE_5										kɯj										kɯj			
SNAKE_6									zmej														
SNAKE_7	jozne				mɑːhiːn		møŋkæm																
SNAKE_8	kuj															ɕyː							ʦusʲː
SNAKE_9				kiːɟoː				kuːvʲːt					kiʃke				kuvʲdʲːɘ						
SNAKE_10											uːʃkɑ												
SNAKE_11												ɲoːliɣ											
STAND_1							lɑʎ				piːˀlə	ʎuːʎi				nɯŋki			nusʲ				
STAND_2		seistɑ	sejstæ		seisːæ	sɛisʊɔ		ʧuenːʧe	sulɑvnɯ	sulɑvnɯ			ʃoɣem		ʧʊ̯ɔʤːʊh		ʧuɐʤːɒd	ʧoɒʧːudh		sɯlɯnɯ	sɛiʃtɑ	seisomɑ	sˑɑisˑmɑ
STAND_3														nənsɯdʲi									
STAND_4	ɑʃtʲemsɕtʲɑdo																						
STAR_1	tʲeʃtʲe	tæht	tæçti	ʧilːɒɡ	tæhti	tæxti		taːsʲːt			tɛːɟ				naːsti		tasʲnʲːɘ	tɑːsta	numɡɨ		tæxtɑz	tæhti	tˑæhtʲˑ
STAR_2							kɔs		kɤʥɯv	koʥuv						qɯɕəŋqɑ				kiʑiʎi			
STAR_3												sow											
STAR_4													ʃyðə̠r										
STAR_5														hotədʲiə									
STONE_1																pyː			pæ				
STONE_2														huɑlə									
STONE_3									iz	iz										iz			
STONE_4	cæv	kivi	kiʋi	køː	kivi	kivi	køχ				kiv		ky								kivi	ʧivi	kˑivi
STONE_5								kiedʲːk							ke̯æðɛki		c͡çɛadʲɟ͡ʝːɘ	kiɛrkiɛ					
STONE_6												ɑːχwtɑs											
SUCK_1												sipɣi											
SUCK_2																				nonɯnɯ			
SUCK_3		imetɑ	imeæ		imˑiːæ																	imemæ	imemæ
SUCK_4				siːv			em									ɲim							
SUCK_5	potʲɑms			sopik				ɲumːe	ɲimɑvnɯ	ɲoɲɑvnɯ			ʃupʃɑm										
SUN_1			ɑwriŋko																				
SUN_2																			xɑjeːrdʔ				
SUN_3							syŋk																
SUN_4	ʧi													kou									
SUN_5									ʃondi	ʃondi		χoːtɑl								ʃundɯ			
SUN_6		pæikːe		nɒp	pæivyd̥	pæivæ		piejːv			pæːvɑ				pæjvːaːʃ	ʨeːlə	pɛivʲːɘ	piɛjːiɛ			pæivæinɛ	pæivʲ	pˑæiv
SUN_7													keʧe										
SWIM_1			uidɑ			ʊijɑ	otʲ					uji											
SWIM_2	ujems	ujutɑ			ujˑuːɑ				ujɑvnɯ	ujɑvnɯ			ijɑm							ujɑnɯ	ʊjʊdɑ	ujumɑ	ujomɑ
SWIM_3				uːsik															ŋoːxoːləsʲ				
SWIM_4							ɲorəɣ							hoðɯrsɯ									
SWIM_5								vuːjːe		vɑrtʲʨɯnɯ	vʊiɡə				vʊ̯ɔcːɑh		vuəʝːɐd	βuʌjɛdh					
SWIM_6																uː							
TAIL_1		sɑpɑ																				sɑpɑ	
TAIL_2			hæntæ		hænd̥æ	hæntæ															hænd		hɑnt
TAIL_3								siejːp							sæjpi		sɛibʲːɘ	siɛjpiɛ					
TAIL_4																meʨɑ							
TAIL_5							ləɣ					leːɣ											
TAIL_6														təjbu		tɑlʨu							
TAIL_7	pulo			fɒrok																			
TAIL_8									bɤʒ	bɤʒ	tɑbɑːr		poʧ							bɯʒ			
TAKE_1												wiɣ							meːsʲ				
TAKE_2				vɛs			wə																
TAKE_3									boɕtnɯ	boɕtnɯ				ŋohyləsɑ						bɑɕtɯnɯ			
TAKE_4		vɤtːɑ	otːɑː		otːɑː	ɔtːʊɑ					vɨtːə										ɔtːɑ	vɤtːɤmɑ	vɤtˑmɑ
TAKE_5				foɡ																			
TAKE_6								vaːlʲːte							vaːltih		valʲdʲːɛd	βæːltɛdh					
TAKE_7	sɑjems																						
TAKE_8													nɑlɑm										
TAKE_9																iː							
THAT_1				ɒz			tom	tudː															
THAT_2		toː	tuo		toː								tu			toː						to	tˑuː
THAT_3										tɯ					tɑh								
THAT_4								ʃto															
THAT_5	ɕe	seː									sɛ	tɑ								so		seː	
THAT_6	tonɑ												sɑðe	tɑːniə~təti				tuhtɛ					
THAT_7									sijɑ	sijɤ							tətɐ		tʲikɨ				
THAT_8														tɑkəː									
THEY_1	siɲ		he		høː	hyœ		sɨjː			nɛ	tɑːn			sij		siʝɐ			soːs	hœ		
THEY_2							jəɣ																
THEY_3														sɯtɯŋ									
THEY_4									nijɑ	nɑjɤ													
THEY_5													nuno										
THEY_6		nemɑt														tɤpət			pɨdoːʔ				nimæʔ
THEY_7																						næmæ	
THEY_8				øːk																			
THICK_1		pɑks	pɑksu		pɑksu	pɑksʊ																pɑksu	pˑɑkˑsˑ
THICK_2	eʧke						eɳəki																
THICK_3							kø̆l	keːsː	kɯz	kɯz							kəsːɐd	kɨsːɛ					
THICK_4															ɑsːaːj					zɤk			
THICK_5												osəŋ											
THICK_6				vɒʃtɒɡ							jɑˀmdi		kyʒɣø			ɲɑŋtu		jasːijɛs					
THICK_7																			ɲɑŋoːtɑ				
THICK_8																						kruːtoi	
THICK_9																						jæmiæ	
THIN_1					hoikːɑ	hɔikːɑ															hɔik	hoik	
THIN_2	ʧovɑ				heːno																		
THIN_3																ʨoːptə			jɑbtɑ			nɤdrɑ	
THIN_4			oɦut									oɕːɑ											
THIN_5				veːkoɲ			woɣəʎ	sieŋʲkesʲ	vɤsɲit	vesɲɯd	vʊiti		βiʧkə̠ʒ							vekʨi			
THIN_6		ɤhukːene												dʲobtəɡəː			ɐːzʲːtʲɛmʲɘ						ohukˑɤnɤ
THIN_7															ɑsehɑʃ			jisːɛhʦ					
THIN_8							ætəm																
THIN_9														ɲeu									
THIN_10																						lɑih	
THINK_1									dumɑjtnɯ	dumɑjtnɯ													
THINK_2	dumɑms																					duːmɑmɑ	
THINK_3													ʃonem										
THINK_4					meinɑd̥ɑ																mɛlɛtɑdɑ		
THINK_5		mɤeltɑ									mɨtlə									mɑlpɑnɯ			mɤtˑlɤmɑ
THINK_6			ɑjɑtelːɑ				noməɣsətə																
THINK_7	ɑrʲɕems									mɤvnɑvnɯ								ʉsːjɛdidh	jiʔʲɑdærʦʲ				
THINK_8				ɡondol				jurʲːte				nomsi			jʊrdtɑʃih		ʝuːrdʧɛd						
THINK_9														sɯɲəruədʲi									
THINK_10																tenirpi							
THIS_1			tæmæ		tæmæ	tæmæ																	
THIS_2												ti											
THIS_3										tɑ	tɑ		tə̠							tɑ		to	
THIS_4									etɑ	etɑjɤ					taːh		tatɐ						
THIS_5							tim	tadː								tɑm							sˑeo
THIS_6	tʲe	seː																	tʲikɨ		nɛʦɛ	seː	
THIS_7														əmə									
THOU_1		sɑ																					sˑɑk
THOU_2				tɛ					te	te										ton			
THOU_3			sinæ		siæ	siɛ					sinɑː										sinæ	siæ	
THOU_4	ton						nø̆ŋ	toːnː				nɑŋ	tə̠j	tənə	tɔn	tɑn	tonɐ	tatnɛ					
THOU_5																			pɨdər				
THREE_1														nɑɡyr		nɑːkur			ɲɑxɑrʔ				
THREE_2	kolmo	kolm	kolme	haːrom	kolmed̥	kɔlmɛ	koləm	koːlːm	kujim	kujim	kuolm	χuːrəm	kum		kɔlɔbmɑ		koumːɐ	kulmɛ		kuiɲ	kɔʊmɛ	kɤlmi	kˑolm
THROW_1				dob			ʎæk												moːsʲ				
THROW_2							tɑ̆ɣɑ														tɑʦtæ		
THROW_3		heitːɑ	heitːæː		heitːæː						ɛitə											heitːemæ	hiːtˑmæ
THROW_4	jortoms								ʃupkɑvnɯ~ʨɑpkɑvnɯ					sətəməsɑ						serpɑʎːɑnɯ		porotːɤmɑ~virɑutːɤmɑ	
THROW_5	kɑjɑms			hɒjiːt						kojnɯ					sʊhpːeh					kujɑnɯ			
THROW_6													kə̠ʃkem	bɑjbudʲɑ									
THROW_7													ʃuem										
THROW_8		visɑtːɑ				visɑtɑ		ʧaʦʲːke			viskə					ʨɑʧːə							visˑkˑɑmɑ
THROW_9										ʨɤvtnɯ		reːpi											
TONGUE_1													jə̠lme	ɕiədʲə									
TONGUE_2				ɲɛlv			ɲæləm	ɲuxʧemʲ				ɲeːlm			ɲʊ̯ɔvʧːɑ		ɲuxʧːɐm	ɲuʌkʧɛmɛ					
TONGUE_3									kɯv	kɯv										kɯl			
TONGUE_4	keʎ	keːl	kie̯li		keːli	kiɛli					kɛːʎ					ɕeː			ɲɑmʲu		kɛlʲ	ʧeːli	kˑiːlʲ
TOOTH_1		hɑmːɑs	hɑmːɑs		hɑmːɑz	hɑmːɑs					ɑːmbɑz										hɑmbɑz	ɑmːɤz	hɑmːɑsˑ
TOOTH_2														ʧimi		timə			tʲibʲɑ				
