Language_ID,Feature_ID,IPA,Value
Tsonga,CLOUD,papa,28
Tswa,CLOUD,refu,28
Xhosa,CLOUD,ifu,28
Zulu,CLOUD,ífù,28
Nyanja,CLOUD,tambo,29
Tswana,CLOUD,rù,30
Umbundu,CLOUD,éléndè,31
Bemba,NECK,ùmukoʃi,32
Nyanja,NECK,kʰosi,32
Rundi,NECK,izosi,32
Bulu,NECK,tjin̂,33
Fang,NECK,kiŋ,33
Gogo,NECK,síiŋɡo,33
Kamba,NECK,ŋɡiŋɡɔ,33
Kikuyu,NECK,ŋɡíŋɡɔ́,33
Kimbundu,NECK,ʃinɡu,33
Koongo,NECK,nsinɡu,33
Lingala,NECK,nkinɡó,33
Luba-Katanga,NECK,nʃinɡo,33
Luba-Lulua,NECK,nʃiŋu,33
Makhuwa,NECK,isíko,33
Ndonga,NECK,oθinɡo,33
Ndzwani_Comorian,NECK,nʦíŋɡo,33
Ngazidja_Comorian,NECK,nʦiŋɡo,33
Songe,NECK,nʃìnɡo,33
Sukuma,NECK,n̤inɡo,33
Swahili,NECK,ʃinɡo,33
Tonga,NECK,nsinɡo,33
Umbundu,NECK,ósínɡó,33
Venda,NECK,muʦinɡa,33
Yaka,NECK,kínɡó,33
Ganda,NECK,bulaɡo,34
Haya,NECK,enɡoto,35
Nyankole,NECK,ebiʦja,35
Kalanga,NECK,ʦʰibʱa,36
Shona,NECK,muʦìpà,36
Lozi,NECK,mulala,37
Meru,NECK,sunɡo,38
North_Ndebele,NECK,intamo,39
Tsonga,NECK,n̤amu,39
Tswa,NECK,n̤amu,39
Xhosa,NECK,intamo,39
Zulu,NECK,intamu,39
Tswana,NECK,làlà,40
Bemba,STONE,ìlibwe,41
Gogo,STONE,íbwe,41
Kalanga,STONE,bɡe,41
Lozi,STONE,liʧwe,41
Luba-Katanga,STONE,diːbwe,41
Luba-Lulua,STONE,díbwé,41
Meru,STONE,iwe,41
Ndzwani_Comorian,STONE,bwé,41
Ngazidja_Comorian,STONE,bwè,41
Rundi,STONE,ibuje,41
Shona,STONE,bwe,41
Songe,STONE,ebwà,41
Sukuma,STONE,iwe,41
Swahili,STONE,ʄiwe,41
Tonga,STONE,ibbwe,41
Tsonga,STONE,ribje,41
Umbundu,STONE,éwe̍,41
Yaka,STONE,bùè,41
Bulu,STONE,akok,42
Fang,STONE,akɔʔ,42
Ganda,STONE,ejjinja,43
Haya,STONE,eibale,44
Nyankole,STONE,eibaare,44
Kamba,STONE,eβia,45
Kikuyu,STONE,ihíɣa,46
Kimbundu,STONE,tadi,47
Koongo,STONE,tadi,47
Lingala,STONE,libánɡá,48
Makhuwa,STONE,ʔnlùku,49
Ndonga,STONE,emanja,50
North_Ndebele,STONE,iliʧʔe,51
Tswa,STONE,ʃwa,51
Tswana,STONE,t͡ɬàpá,51
Xhosa,STONE,ilitje,51
Zulu,STONE,íʧè,51
Nyanja,STONE,alá,52
Venda,STONE,muʣiβo,53
Bemba,COUNT,pend,54
Bulu,COUNT,lan̂,55
Fang,COUNT,laŋ,55
Koongo,COUNT,tanɡa,55
Lingala,COUNT,tánɡa,55
Yaka,COUNT,tánɡ,55
Ganda,COUNT,bala,56
Gogo,COUNT,vala,56
Kalanga,COUNT,bala,56
Luba-Lulua,COUNT,badika,56
Ngazidja_Comorian,COUNT,waza,56
North_Ndebele,COUNT,bala,56
Nyankole,COUNT,bara,56
Songe,COUNT,badika,56
Sukuma,COUNT,bala,56
Venda,COUNT,βala,56
Xhosa,COUNT,bala,56
Zulu,COUNT,bala,56
Kamba,COUNT,tala,57
Kikuyu,COUNT,tára,57
Meru,COUNT,tanla,57
Makhuwa,COUNT,alakela,58
Ndzwani_Comorian,COUNT,hasibu,59
Swahili,COUNT,hesabu,59
Nyanja,COUNT,welenɡa,60
Shona,COUNT,ʋerenɡa,60
Rundi,COUNT,harura,61
Tsonga,COUNT,ɬàja,62
Tswana,COUNT,dúédísà,63
Umbundu,COUNT,tenda,64
Bemba,WIND,ela,65
Bulu,WIND,évun̂ulu,66
Fang,WIND,m̩fuã,66
Yaka,WIND,vúnɡá,66
Ganda,WIND,mpewo,67
Gogo,WIND,mbého,67
Kalanga,WIND,pʰepo,67
Makhuwa,WIND,ipʰéjo,67
Ndzwani_Comorian,WIND,mpévo,67
Ngazidja_Comorian,WIND,upépo,67
Nyanja,WIND,pʰépo,67
Shona,WIND,m̤epo,67
Swahili,WIND,upepo,67
Tswana,WIND,pʰɪ́fɔ́,67
Haya,WIND,omujaɡa,68
Nyankole,WIND,omujaɡa,68
Rundi,WIND,umujaɡa,68
Sukuma,WIND,ɲaɡa,68
Kamba,WIND,okoŋɡi,69
Kikuyu,WIND,ròhùːhɔ̀,70
Koongo,WIND,kitembo,71
Lingala,WIND,mopɛpɛ,72
Meru,WIND,mburato,73
North_Ndebele,WIND,umoja,74
Tsonga,WIND,mójá,74
Venda,WIND,muja,74
Xhosa,WIND,umoja,74
Zulu,WIND,umoja,74
Umbundu,WIND,ofela,75
Bemba,KNEE,ikùfi,76
Bulu,KNEE,abon̂,77
Fang,KNEE,abɔŋ,77
Lingala,KNEE,libɔ́lɔ́nɡɔ́,77
Yaka,KNEE,bɔ́nɡɔ́,77
Ganda,KNEE,vvuvi,78
Rundi,KNEE,ivi,78
Gogo,KNEE,ifuɡámilo,79
Haya,KNEE,okujwi,80
Kalanga,KNEE,dwi,80
Luba-Katanga,KNEE,kunwi,80
Sukuma,KNEE,izwi,80
Kamba,KNEE,elu,81
Kikuyu,KNEE,iru,81
Meru,KNEE,nri,81
Kimbundu,KNEE,pumuna,82
Koongo,KNEE,kikulu,83
Ndzwani_Comorian,KNEE,ɡuŋɡúni,83
Ngazidja_Comorian,KNEE,ɡuŋɡúno,83
Lozi,KNEE,liŋwele,84
Luba-Lulua,KNEE,ʧínú,85
Makhuwa,KNEE,nikútʰa,86
Ndonga,KNEE,onɡolo,87
Umbundu,KNEE,ònɡòlò,87
North_Ndebele,KNEE,idolo,88
Tsonga,KNEE,ʦolo,88
Tswa,KNEE,ʣolo,88
Xhosa,KNEE,idolo,88
Zulu,KNEE,ídolo,88
Nyanja,KNEE,bóndo,89
Nyankole,KNEE,okuju,90
Shona,KNEE,bʋi,91
Songe,KNEE,ekùnunɡù,92
Swahili,KNEE,ɡoti,93
Tonga,KNEE,íɡondo,94
Tswana,KNEE,ŋɔ́lɛ́,95
Bemba,EAT,lja,96
Bulu,EAT,di,96
Fang,EAT,ʣi,96
Gogo,EAT,lja,96
Haya,EAT,lʲa,96
Kalanga,EAT,ja,96
Kamba,EAT,ja̋,96
Kikuyu,EAT,reâ,96
Koongo,EAT,dia,96
Lingala,EAT,lía,96
Lozi,EAT,ʧa,96
Luba-Katanga,EAT,djà,96
Luba-Lulua,EAT,dja,96
Makhuwa,EAT,lja,96
Meru,EAT,la,96
Ndonga,EAT,lja,96
Ndzwani_Comorian,EAT,la,96
Ngazidja_Comorian,EAT,la,96
North_Ndebele,EAT,ɮa,96
Nyanja,EAT,dia,96
Nyankole,EAT,rʲa,96
Rundi,EAT,rʲa,96
Shona,EAT,djá,96
Songe,EAT,djǎ,96
Swahili,EAT,la,96
Tonga,EAT,lja,96
Tsonga,EAT,djá,96
Tswa,EAT,ɡá,96
Tswana,EAT,ʤá,96
Umbundu,EAT,ljà,96
Venda,EAT,la,96
Xhosa,EAT,tja,96
Yaka,EAT,dì,96
Zulu,EAT,ɮʱá,96
Kimbundu,EAT,zuela,97
Bulu,SKY,jôp,98
Fang,SKY,ʣop,98
Ganda,SKY,ɡɡuru,99
Haya,SKY,eiɡulu,99
Kikuyu,SKY,ìɣòrò,99
Koongo,SKY,zulu,99
Lingala,SKY,likoló,99
Luba-Lulua,SKY,djulu,99
Nyankole,SKY,eiɡuru,99
Rundi,SKY,ijuru,99
Songe,SKY,eilu,99
Venda,SKY,lʰitʰadʰulu,99
Xhosa,SKY,izulu,99
Zulu,SKY,izulu,99
Gogo,SKY,ulaŋɡa,100
Kamba,SKY,jajaja,101
Makhuwa,SKY,irímu,102
Meru,SKY,iruveu,103
Ndzwani_Comorian,SKY,wíŋɡu,104
Ngazidja_Comorian,SKY,biŋɡu,104
Swahili,SKY,uwinɡu,104
North_Ndebele,SKY,isibakabaka,105
Nyanja,SKY,tʰambo,106
Shona,SKY,denɡa,107
Tsonga,SKY,tʼìlò,108
Tswana,SKY,ápí,109
Yaka,SKY,nzàmbé,110
Bemba,TAIL,umùkila,111
Ganda,TAIL,mukira,111
Gogo,TAIL,múcila,111
Haya,TAIL,omukila,111
Kikuyu,TAIL,mutiːŋɡɔ́ɛ,111
Kimbundu,TAIL,mukila,111
Koongo,TAIL,nkila,111
Lingala,TAIL,mokilá,111
Luba-Katanga,TAIL,kila,111
Luba-Lulua,TAIL,múkilá,111
Makhuwa,TAIL,mwila,111
Meru,TAIL,njija,111
Ndonga,TAIL,omuʃila,111
Ndzwani_Comorian,TAIL,mʃía,111
Ngazidja_Comorian,TAIL,mʃía,111
North_Ndebele,TAIL,isisila,111
Nyanja,TAIL,ʧíra,111
Nyankole,TAIL,omukira,111
Shona,TAIL,muʧira,111
Songe,TAIL,mukìla,111
Sukuma,TAIL,nkila,111
Swahili,TAIL,mkia,111
Tonga,TAIL,mucila,111
Tsonga,TAIL,nʧílá,111
Tswa,TAIL,ʧílá,111
Umbundu,TAIL,úkɪ̠̍l̠á̠,111
Venda,TAIL,muʧila,111
Xhosa,TAIL,umsila,111
Zulu,TAIL,umsila,111
Bulu,TAIL,njem,112
Fang,TAIL,ŋɡjem,112
Kalanga,TAIL,ŋwise,113
Kamba,TAIL,mweðɛ,114
Lozi,TAIL,muhata,115
Rundi,TAIL,umurizo,116
Tswana,TAIL,χàt͡ɬá,117
Yaka,TAIL,mbànɡú,118
Bulu,FIVE,tan,119
Fang,FIVE,tan,119
Ganda,FIVE,taano,119
Gogo,FIVE,hano,119
Haya,FIVE,itanu,119
Kalanga,FIVE,ʃanu,119
Kamba,FIVE,itaanɔ,119
Kikuyu,FIVE,iθanɔ,119
Koongo,FIVE,tanu,119
Lingala,FIVE,mítáno,119
Luba-Lulua,FIVE,taanunombreʧardinal,119
Makhuwa,FIVE,tʰanu,119
Meru,FIVE,firaanu,119
Ndzwani_Comorian,FIVE,ʦánu,119
Ngazidja_Comorian,FIVE,ʦánu,119
North_Ndebele,FIVE,ɬanu,119
Nyanja,FIVE,isanu,119
Nyankole,FIVE,taano,119
Rundi,FIVE,tanu,119
Shona,FIVE,ʃanu,119
Songe,FIVE,tanu,119
Sukuma,FIVE,itano,119
Swahili,FIVE,tano,119
Tsonga,FIVE,ǹt͡ɬʰánu,119
Tswana,FIVE,t͡ɬʰánʊ́,119
Umbundu,FIVE,tanu,119
Venda,FIVE,tʰanu,119
Xhosa,FIVE,ɬanu,119
Yaka,FIVE,tánò,119
Zulu,FIVE,ɬanu,119
Lozi,FIVE,ketalizoho,120
Bemba,TOOTH,ilìːno,121
Ganda,TOOTH,elinɲo,121
Gogo,TOOTH,líino,121
Haya,TOOTH,eliino,121
Kalanga,TOOTH,ʒino,121
Koongo,TOOTH,dinu,121
Lingala,TOOTH,líno,121
Lozi,TOOTH,liino,121
Luba-Katanga,TOOTH,dîno,121
Luba-Lulua,TOOTH,dînú,121
Makhuwa,TOOTH,niino,121
Meru,TOOTH,mwiini,121
Ndzwani_Comorian,TOOTH,ʣíɲo,121
Ngazidja_Comorian,TOOTH,ʣíɲo,121
North_Ndebele,TOOTH,iziɲo,121
Nyanja,TOOTH,ʣíno,121
Nyankole,TOOTH,eriino,121
Rundi,TOOTH,iriɲo,121
Shona,TOOTH,zínó,121
Songe,TOOTH,eìno,121
Sukuma,TOOTH,lino,121
Swahili,TOOTH,ʄino,121
Tonga,TOOTH,ílíɲo,121
Tsonga,TOOTH,tínó,121
Tswa,TOOTH,tínó,121
Tswana,TOOTH,ínɔ́,121
Venda,TOOTH,lʰinʰo,121
Xhosa,TOOTH,iziɲo,121
Yaka,TOOTH,ínò,121
Zulu,TOOTH,ízîɲò,121
Bulu,TOOTH,ason̂,122
Fang,TOOTH,asoŋ,122
Kamba,TOOTH,eɛɔ,123
Kikuyu,TOOTH,ìɣɛ̀ɣɔ̀,123
Kimbundu,TOOTH,diju,123
Ndonga,TOOTH,ejeɡo,123
Umbundu,TOOTH,éijò,123
Bemba,WATER,amènsi,124
Ganda,WATER,mazzi,124
Haya,WATER,emaizi,124
Kikuyu,WATER,máːe,124
Lingala,WATER,mái,124
Makhuwa,WATER,maaʃi,124
Ndzwani_Comorian,WATER,máʒi,124
Ngazidja_Comorian,WATER,máʤi,124
North_Ndebele,WATER,amanzi,124
Nyanja,WATER,ʣí,124
Nyankole,WATER,amaizi,124
Rundi,WATER,amazi,124
Sukuma,WATER,minzi,124
Swahili,WATER,maʄi,124
Tonga,WATER,ímáanzi,124
Tsonga,WATER,mátí,124
Tswa,WATER,mátí,124
Tswana,WATER,mèʦí,124
Venda,WATER,mád̪í,124
Xhosa,WATER,amanzi,124
Yaka,WATER,máì,124
Zulu,WATER,ámànzì,124
Bulu,WATER,mendim,125
Fang,WATER,mənʣim,125
Gogo,WATER,maleéŋɡa,126
Kalanga,WATER,vula,127
Shona,WATER,mʋura,127
Kamba,WATER,keɣwo,128
Kimbundu,WATER,meɲa,129
Koongo,WATER,masa,130
Lozi,WATER,nezi,131
Luba-Katanga,WATER,mêma,132
Songe,WATER,mêma,132
Umbundu,WATER,óvává,132
Luba-Lulua,WATER,mâjímáají,133
Ndonga,WATER,omeja,133
Meru,WATER,mura,134
Bemba,SLEEP (STATE),utùlo,135
Bulu,SLEEP (STATE),ôjo,135
Fang,SLEEP (STATE),ojo,135
Ganda,SLEEP (STATE),otulo,135
Haya,SLEEP (STATE),otulo,135
Kamba,SLEEP (STATE),tɔɔ,135
Kikuyu,SLEEP (STATE),tɔrɔ̌,135
Kimbundu,SLEEP (STATE),kilu,135
Koongo,SLEEP (STATE),tulu,135
Luba-Lulua,SLEEP (STATE),túlu,135
Nyanja,SLEEP (STATE),tuló,135
Songe,SLEEP (STATE),túlǒ,135
Sukuma,SLEEP (STATE),tulo,135
Umbundu,SLEEP (STATE),étúlo̍,135
Gogo,SLEEP (STATE),ntóoŋɡo,136
North_Ndebele,SLEEP (STATE),ubutʰonɡo,136
Tsonga,SLEEP (STATE),βur̥oŋɡó,136
Xhosa,SLEEP (STATE),ubútʰoŋɡo,136
Zulu,SLEEP (STATE),ubútʰoŋɡo,136
Kalanga,SLEEP (STATE),nkopeʃulo,137
Makhuwa,SLEEP (STATE),ikʰóve,137
Shona,SLEEP (STATE),hope,137
Venda,SLEEP (STATE),kʰoɸe,137
Lingala,SLEEP (STATE),mpɔnɡí,138
Ndonga,SLEEP (STATE),oomposi,138
Meru,SLEEP (STATE),nruo,139
Ndzwani_Comorian,SLEEP (STATE),lála,140
Ngazidja_Comorian,SLEEP (STATE),lála,140
Nyankole,SLEEP (STATE),okuɡwejeɡjera,141
Rundi,SLEEP (STATE),amatiro,142
Swahili,SLEEP (STATE),sinɡizi,143
Tonga,SLEEP (STATE),n̍ɡonzi,144
Tswana,SLEEP (STATE),rɔ̀kɔ̀,145
Yaka,SLEEP (STATE),tɔ̀nɡì,146
Bemba,ROAD,ǹsila,147
Bulu,ROAD,zen,147
Fang,ROAD,zən,147
Gogo,ROAD,nzîla,147
Kalanga,ROAD,zila,147
Kamba,ROAD,nzea,147
Kikuyu,ROAD,ɲjerá,147
Kimbundu,ROAD,njila,147
Koongo,ROAD,nzila,147
Lingala,ROAD,nzelá,147
Lozi,ROAD,nzila,147
Luba-Lulua,ROAD,nzílá,147
Meru,ROAD,ʃija,147
Ndonga,ROAD,ondjila,147
Nyanja,ROAD,jira,147
Rundi,ROAD,inzira,147
Shona,ROAD,nzìrà,147
Sukuma,ROAD,nzila,147
Swahili,ROAD,nʄia,147
Tonga,ROAD,inzila,147
Tswana,ROAD,ʦɪ̀là,147
Umbundu,ROAD,óudjílà,147
Yaka,ROAD,ndíá,147
Ganda,ROAD,kkubo,148
Haya,ROAD,omuhanda,149
Nyankole,ROAD,omuhanda,149
Luba-Katanga,ROAD,diːʃìndà,150
Songe,ROAD,eʃìnda,150
Makhuwa,ROAD,nttála,151
Tsonga,ROAD,nd͡lela,151
Tswa,ROAD,nd͡lela,151
Venda,ROAD,ndʰila,151
Xhosa,ROAD,ind͡ɮela,151
Zulu,ROAD,índ͡ɮʱèlà,151
Ndzwani_Comorian,ROAD,paré,152
Ngazidja_Comorian,ROAD,paré,152
North_Ndebele,ROAD,umɡwaǃo,153
Bemba,LEAF,ìlibuːla,154
Shona,LEAF,ʃiʒ̤a,154
Bulu,LEAF,kaé,155
Fang,LEAF,okjɛɲ,155
Kimbundu,LEAF,difu,155
Koongo,LEAF,lukaja,155
Lingala,LEAF,lokásá,155
Ganda,LEAF,kikoola,156
Gogo,LEAF,ihaánze,157
Makhuwa,LEAF,niwámba,157
Nyanja,LEAF,ʦamba,157
Haya,LEAF,ekibabi,158
Nyankole,LEAF,eibabi,158
Rundi,LEAF,ibabi,158
Kalanga,LEAF,ʒani,159
Luba-Katanga,LEAF,mani,159
Luba-Lulua,LEAF,djâɲé,159
Ndzwani_Comorian,LEAF,uwáni,159
Ngazidja_Comorian,LEAF,wani,159
Swahili,LEAF,ʄani,159
Kamba,LEAF,eðaŋɡo,160
Meru,LEAF,iru,160
Sukuma,LEAF,idutu,160
Tonga,LEAF,itu,160
Kikuyu,LEAF,iθaŋɡo,161
Yaka,LEAF,ánɡɔ̀,161
Lozi,LEAF,litali,162
Ndonga,LEAF,efo,163
North_Ndebele,LEAF,iɬamvu,164
Songe,LEAF,esàki,165
Tsonga,LEAF,tlula,166
Tswa,LEAF,tluka,166
Tswana,LEAF,t͡ɬʰàrɪ̀,167
Venda,LEAF,tari,167
Umbundu,LEAF,émélá,168
Xhosa,LEAF,iǃ̬ʱabi,169
Zulu,LEAF,ikʰasi,169
Bemba,HEAR,mfwa,170
Kalanga,HEAR,hwa,170
Kimbundu,HEAR,ivua,170
Luba-Katanga,HEAR,ùmvwa,170
Luba-Lulua,HEAR,mvwá,170
Makhuwa,HEAR,iíwa,170
Ndonga,HEAR,uva,170
Rundi,HEAR,umva,170
Shona,HEAR,hwá,170
Tonga,HEAR,mvwa,170
Tswana,HEAR,út͡ɬwá,170
Umbundu,HEAR,jévá,170
Venda,HEAR,p͡fa,170
Xhosa,HEAR,va,170
Bulu,HEAR,wôk,171
Fang,HEAR,woʔ,171
Lingala,HEAR,jóka,171
Gogo,HEAR,hulika,172
Haya,HEAR,hulila,172
Nyankole,HEAR,hurira,172
Kamba,HEAR,eɣwa,173
Kikuyu,HEAR,íɣwa,173
Sukuma,HEAR,iɡwa,173
Koongo,HEAR,wa,174
Lozi,HEAR,twa,175
Meru,HEAR,ita,176
Ndzwani_Comorian,HEAR,kía,177
Ngazidja_Comorian,HEAR,iʃia,177
Swahili,HEAR,sikia,177
North_Ndebele,HEAR,zwa,178
Tsonga,HEAR,twá,178
Tswa,HEAR,zwá,178
Zulu,HEAR,izwa,178
Nyanja,HEAR,mvera,179
Songe,HEAR,pùʃa,180
Yaka,HEAR,ká,181
Bemba,DIE,fwa,182
Bulu,DIE,wu,182
Fang,DIE,wu,182
Ganda,DIE,fwa,182
Gogo,DIE,fwa,182
Haya,DIE,fa,182
Kalanga,DIE,fa,182
Kamba,DIE,̈a,182
Kikuyu,DIE,â,182
Kimbundu,DIE,fa,182
Koongo,DIE,fwa,182
Lingala,DIE,fa,182
Luba-Katanga,DIE,fwà,182
Luba-Lulua,DIE,fwa,182
Makhuwa,DIE,kʰwa,182
Meru,DIE,fwa,182
Ndzwani_Comorian,DIE,fa,182
Ngazidja_Comorian,DIE,fa,182
North_Ndebele,DIE,fa,182
Nyanja,DIE,fa,182
Nyankole,DIE,fa,182
Rundi,DIE,p͡fa,182
Shona,DIE,fá,182
Songe,DIE,fwǎ,182
Sukuma,DIE,ʧa,182
Swahili,DIE,fa,182
Tonga,DIE,fwa,182
Tsonga,DIE,fá,182
Tswa,DIE,fá,182
Tswana,DIE,swá,182
Umbundu,DIE,fà,182
Venda,DIE,fa,182
Xhosa,DIE,fa,182
Yaka,DIE,wá,182
Zulu,DIE,fá,182
Lozi,DIE,ʃwa,183
Ndonga,DIE,sa,184
Bemba,DRINK,nwa,185
Bulu,DRINK,nju,185
Fang,DRINK,ɲu,185
Ganda,DRINK,ɲra,185
Gogo,DRINK,ŋwa,185
Haya,DRINK,ɲwa,185
Kamba,DRINK,ɲẅa,185
Kikuyu,DRINK,ɲuâ,185
Kimbundu,DRINK,nua,185
Koongo,DRINK,nwa,185
Lozi,DRINK,nwa,185
Luba-Lulua,DRINK,nwa,185
Meru,DRINK,nwa,185
Ndonga,DRINK,nwa,185
Ndzwani_Comorian,DRINK,nwa,185
Ngazidja_Comorian,DRINK,nwa,185
Nyankole,DRINK,ɲwa,185
Rundi,DRINK,ɲwa,185
Shona,DRINK,mwá,185
Sukuma,DRINK,ŋwa,185
Swahili,DRINK,ɲwa,185
Tonga,DRINK,ɲwa,185
Tsonga,DRINK,nwá,185
Tswa,DRINK,nwá,185
Tswana,DRINK,nwá,185
Umbundu,DRINK,njwà,185
Venda,DRINK,nwa,185
Yaka,DRINK,nú,185
Lingala,DRINK,mela,186
Luba-Katanga,DRINK,tòma,187
Songe,DRINK,tòma,187
Makhuwa,DRINK,wúrja,188
North_Ndebele,DRINK,natʰa,189
Nyanja,DRINK,mwa,190
Xhosa,DRINK,sela,191
Zulu,DRINK,pʰuza,192
Bemba,EGG,ilìni,193
Bulu,EGG,atji,194
Fang,EGG,aki,194
Ganda,EGG,ɡɡi,194
Kalanga,EGG,ɡai,194
Lozi,EGG,lii,194
Luba-Katanga,EGG,dì,194
Luba-Lulua,EGG,díjí,194
Meru,EGG,ijai,194
Rundi,EGG,iɡi,194
Shona,EGG,zàí,194
Songe,EGG,ejì,194
Sukuma,EGG,iɡi,194
Swahili,EGG,jai,194
Tonga,EGG,iji,194
Tswana,EGG,ɪ́,194
Gogo,EGG,iɡáaŋka,195
North_Ndebele,EGG,iǃanda,195
Xhosa,EGG,iǃanda,195
Zulu,EGG,íǃàndá,195
Haya,EGG,eihuli,196
Nyankole,EGG,eihuri,196
Kamba,EGG,etumbe,197
Kikuyu,EGG,itúmbé,197
Kimbundu,EGG,ba,198
Koongo,EGG,diakì,199
Lingala,EGG,likɛi,200
Ndonga,EGG,eji,200
Yaka,EGG,kɛ́í,200
Makhuwa,EGG,nijóʧe,201
Ndzwani_Comorian,EGG,ʒwaí,202
Ngazidja_Comorian,EGG,ʤwaí,202
Nyanja,EGG,ʣira,203
Tsonga,EGG,tanʣá,204
Tswa,EGG,tanʣá,204
Umbundu,EGG,ésa̍là,205
Venda,EGG,ɡumba,206
Bemba,BARK,bós,207
Lingala,BARK,póso,207
Songe,BARK,kifùsù,207
Bulu,BARK,ebapele,208
Fang,BARK,ebap,208
Gogo,BARK,ibada,209
Luba-Katanga,BARK,kibàle,209
Haya,BARK,ekiʃuʃu,210
Nyankole,BARK,ekiʃuʃu,210
Rundi,BARK,iɡiʃiʃwa,210
Kamba,BARK,ekɔndɛ,211
Kikuyu,BARK,ikɔni,212
Shona,BARK,kòkó,212
Yaka,BARK,kókó,212
Kimbundu,BARK,kiʃiʃi,213
Koongo,BARK,kibula,214
Lozi,BARK,likwati,215
Tonga,BARK,cikwa,215
Tsonga,BARK,rihantí,215
