ID	Language_ID	Glottocode	ISO 639-3	Parameter_ID	Value	Form	Segments	Source_Form	Cognate_ID	Loan	Comment	Source
OldJapanese_FAT (ORGANIC SUBSTANCE)_12-1	Old Japanese	oldj1239	ojp	FAT (ORGANIC SUBSTANCE)	abura	abura	a b u r a	a b u r a	FAT (ORGANIC SUBSTANCE)_12-1			Jōdaigo Jiten Henshū Iinkai 上代語辞典編集委員会, 1967; Yasumoto & Honda, 1978
OldJapanese_RAIN (PRECIPITATION)_13-1	Old Japanese	oldj1239	ojp	RAIN (PRECIPITATION)	amë	amə	a m ə	a m ë/ə	RAIN (PRECIPITATION)_13-1			Jōdaigo Jiten Henshū Iinkai 上代語辞典編集委員会, 1967; Yasumoto & Honda, 1978
OldJapanese_WALK_14-3	Old Japanese	oldj1239	ojp	WALK	ajume	ajume	a j u m e	a j u m e	WALK_14-3			Jōdaigo Jiten Henshū Iinkai 上代語辞典編集委員会, 1967; Yasumoto & Honda, 1978
OldJapanese_THAT_15-3	Old Japanese	oldj1239	ojp	THAT	kare	kare	k a r e	k a r e	THAT_15-3			Jōdaigo Jiten Henshū Iinkai 上代語辞典編集委員会, 1967; Yasumoto & Honda, 1978
OldJapanese_SAY_16-1	Old Japanese	oldj1239	ojp	SAY	iFu	iβu	i β u	i β u	SAY_16-1			Jōdaigo Jiten Henshū Iinkai 上代語辞典編集委員会, 1967; Yasumoto & Honda, 1978
OldJapanese_HOUSE_17-2	Old Japanese	oldj1239	ojp	HOUSE	ie	ie	i e	i e	HOUSE_17-2			Jōdaigo Jiten Henshū Iinkai 上代語辞典編集委員会, 1967; Yasumoto & Honda, 1978
OldJapanese_BREATHE_18-1	Old Japanese	oldj1239	ojp	BREATHE	ikiduku	ikiduku	i k i d u k u	i k i d u k u	BREATHE_18-1			Jōdaigo Jiten Henshū Iinkai 上代語辞典編集委員会, 1967; Yasumoto & Honda, 1978
OldJapanese_BE ALIVE_19-1	Old Japanese	oldj1239	ojp	BE ALIVE	iku	iku	i k u	i k u	BE ALIVE_19-1			Jōdaigo Jiten Henshū Iinkai 上代語辞典編集委員会, 1967; Yasumoto & Honda, 1978
OldJapanese_STONE_20-1	Old Japanese	oldj1239	ojp	STONE	iʃi	iʃi	i ʃ i	i ʃ i	STONE_20-1			Jōdaigo Jiten Henshū Iinkai 上代語辞典編集委員会, 1967; Yasumoto & Honda, 1978
OldJapanese_PAINFUL OR SICK_21-1	Old Japanese	oldj1239	ojp	PAINFUL OR SICK	itamu	itamu	i t a m u	i t a m u	PAINFUL OR SICK_21-1			Jōdaigo Jiten Henshū Iinkai 上代語辞典編集委員会, 1967; Yasumoto & Honda, 1978
OldJapanese_WHEN_22-1	Old Japanese	oldj1239	ojp	WHEN	itu	itu	i t u	i t u	WHEN_22-1			Jōdaigo Jiten Henshū Iinkai 上代語辞典編集委員会, 1967; Yasumoto & Honda, 1978
OldJapanese_FIVE_23-1	Old Japanese	oldj1239	ojp	FIVE	itu	itu	i t u	i t u	FIVE_23-1			Jōdaigo Jiten Henshū Iinkai 上代語辞典編集委員会, 1967; Yasumoto & Honda, 1978
OldJapanese_LIGHTNING_24-1	Old Japanese	oldj1239	ojp	LIGHTNING	inabikari	inabikari	i n a b i k a r i	i n a b i k a r i	LIGHTNING_24-1			Jōdaigo Jiten Henshū Iinkai 上代語辞典編集委員会, 1967; Yasumoto & Honda, 1978
OldJapanese_DOG_25-1	Old Japanese	oldj1239	ojp	DOG	inu	inu	i n u	i n u	DOG_25-1			Jōdaigo Jiten Henshū Iinkai 上代語辞典編集委員会, 1967; Yasumoto & Honda, 1978
OldJapanese_ABOVE_26-1	Old Japanese	oldj1239	ojp	ABOVE	uhe	uhe	u h e	u h e	ABOVE_26-1			Jōdaigo Jiten Henshū Iinkai 上代語辞典編集委員会, 1967; Yasumoto & Honda, 1978
OldJapanese_PLANT (SOMETHING)_27-1	Old Japanese	oldj1239	ojp	PLANT (SOMETHING)	uu	uː	uː	uː	PLANT (SOMETHING)_27-1			Jōdaigo Jiten Henshū Iinkai 上代語辞典編集委員会, 1967; Yasumoto & Honda, 1978
OldJapanese_THIN_28-1	Old Japanese	oldj1239	ojp	THIN	usuʃi	usuʃi	u s u ʃ i	u s u ʃ i	THIN_28-1			Jōdaigo Jiten Henshū Iinkai 上代語辞典編集委員会, 1967; Yasumoto & Honda, 1978
OldJapanese_SHOOT_29-1	Old Japanese	oldj1239	ojp	SHOOT	utsu	uʦu	u ʦ u	u ts u	SHOOT_29-1			Jōdaigo Jiten Henshū Iinkai 上代語辞典編集委員会, 1967; Yasumoto & Honda, 1978
OldJapanese_SEA_30-1	Old Japanese	oldj1239	ojp	SEA	umi	umi	u m i	u m i	SEA_30-1			Jōdaigo Jiten Henshū Iinkai 上代語辞典編集委員会, 1967; Yasumoto & Honda, 1978
OldJapanese_BRANCH_31-1	Old Japanese	oldj1239	ojp	BRANCH	eda	eda	e d a	e d a	BRANCH_31-1			Jōdaigo Jiten Henshū Iinkai 上代語辞典編集委員会, 1967; Yasumoto & Honda, 1978
OldJapanese_CHOOSE_32-1	Old Japanese	oldj1239	ojp	CHOOSE	eraFu	eraβu	e r a β u	e r a β u	CHOOSE_32-1			Jōdaigo Jiten Henshū Iinkai 上代語辞典編集委員会, 1967; Yasumoto & Honda, 1978
OldJapanese_TAIL_33-1	Old Japanese	oldj1239	ojp	TAIL	wo	wo	w o	w o	TAIL_33-1			Jōdaigo Jiten Henshū Iinkai 上代語辞典編集委員会, 1967; Yasumoto & Honda, 1978
OldJapanese_BIG_34-1	Old Japanese	oldj1239	ojp	BIG	öFö-	øβø	ø β ø	ö β ö	BIG_34-1			Jōdaigo Jiten Henshū Iinkai 上代語辞典編集委員会, 1967; Yasumoto & Honda, 1978
OldJapanese_FEAR (BE AFRAID)_35-1	Old Japanese	oldj1239	ojp	FEAR (BE AFRAID)	ösöru	øsøru	ø s ø r u	ö/ø s ö r u	FEAR (BE AFRAID)_35-1			Jōdaigo Jiten Henshū Iinkai 上代語辞典編集委員会, 1967; Yasumoto & Honda, 1978
OldJapanese_FALL_36-1	Old Japanese	oldj1239	ojp	FALL	ötu	øtu	ø t u	ö t u	FALL_36-1			Jōdaigo Jiten Henshū Iinkai 上代語辞典編集委員会, 1967; Yasumoto & Honda, 1978
OldJapanese_HUSBAND_37-1	Old Japanese	oldj1239	ojp	HUSBAND	wo	wo	w o	w o	HUSBAND_37-1			Jōdaigo Jiten Henshū Iinkai 上代語辞典編集委員会, 1967; Yasumoto & Honda, 1978
OldJapanese_MALE PERSON_38-1	Old Japanese	oldj1239	ojp	MALE PERSON	wo	wo	w o	w o	MALE PERSON_38-1			Jōdaigo Jiten Henshū Iinkai 上代語辞典編集委員会, 1967; Yasumoto & Honda, 1978
OldJapanese_HEAVY_39-1	Old Japanese	oldj1239	ojp	HEAVY	omoʃi	omoʃi	o m o ʃ i	o m o ʃ i	HEAVY_39-1			Jōdaigo Jiten Henshū Iinkai 上代語辞典編集委員会, 1967; Yasumoto & Honda, 1978
OldJapanese_THINK_40-1	Old Japanese	oldj1239	ojp	THINK	ömöFu	ømøβu	ø m ø β u	ö m ö β u	THINK_40-1			Jōdaigo Jiten Henshū Iinkai 上代語辞典編集委員会, 1967; Yasumoto & Honda, 1978
OldJapanese_SWIM_41-1	Old Japanese	oldj1239	ojp	SWIM	öjögu	øjøɡu	ø j ø ɡ u	ö j ö g u	SWIM_41-1			Jōdaigo Jiten Henshū Iinkai 上代語辞典編集委員会, 1967; Yasumoto & Honda, 1978
OldJapanese_FEMALE PERSON_42-2	Old Japanese	oldj1239	ojp	FEMALE PERSON	me	me	m e	m e	FEMALE PERSON_42-2			Jōdaigo Jiten Henshū Iinkai 上代語辞典編集委員会, 1967; Yasumoto & Honda, 1978
OldJapanese_MOSQUITO_43-1	Old Japanese	oldj1239	ojp	MOSQUITO	ka	ka	k a	k a	MOSQUITO_43-1			Jōdaigo Jiten Henshū Iinkai 上代語辞典編集委員会, 1967; Yasumoto & Honda, 1978
OldJapanese_BUY_44-1	Old Japanese	oldj1239	ojp	BUY	kaFu	kaβu	k a β u	k a β u	BUY_44-1			Jōdaigo Jiten Henshū Iinkai 上代語辞典編集委員会, 1967; Yasumoto & Honda, 1978
OldJapanese_SMELL (PERCEIVE)_45-1	Old Japanese	oldj1239	ojp	SMELL (PERCEIVE)	kagu	kaɡu	k a ɡ u	k a g u	SMELL (PERCEIVE)_45-1			Jōdaigo Jiten Henshū Iinkai 上代語辞典編集委員会, 1967; Yasumoto & Honda, 1978
OldJapanese_SCRATCH_46-1	Old Japanese	oldj1239	ojp	SCRATCH	kaku	kaku	k a k u	k a k u	SCRATCH_46-1			Jōdaigo Jiten Henshū Iinkai 上代語辞典編集委員会, 1967; Yasumoto & Honda, 1978
OldJapanese_HIDE_47-1	Old Japanese	oldj1239	ojp	HIDE	kakusu	kakusu	k a k u s u	k a k u s u	HIDE_47-1			Jōdaigo Jiten Henshū Iinkai 上代語辞典編集委員会, 1967; Yasumoto & Honda, 1978
OldJapanese_WIND_48-1	Old Japanese	oldj1239	ojp	WIND	kadze	kaʣe	k a ʣ e	k a d z e	WIND_48-1			Jōdaigo Jiten Henshū Iinkai 上代語辞典編集委員会, 1967; Yasumoto & Honda, 1978
OldJapanese_COUNT_49-1	Old Japanese	oldj1239	ojp	COUNT	kadzoFu	kaʣoβu	k a ʣ o β u	k a d z o β u	COUNT_49-1			Jōdaigo Jiten Henshū Iinkai 上代語辞典編集委員会, 1967; Yasumoto & Honda, 1978
OldJapanese_SHOULDER_50-1	Old Japanese	oldj1239	ojp	SHOULDER	kata	kata	k a t a	k a t a	SHOULDER_50-1			Jōdaigo Jiten Henshū Iinkai 上代語辞典編集委員会, 1967; Yasumoto & Honda, 1978
OldJapanese_BITE_51-1	Old Japanese	oldj1239	ojp	BITE	kamu	kamu	k a m u	k a m u	BITE_51-1			Jōdaigo Jiten Henshū Iinkai 上代語辞典編集委員会, 1967; Yasumoto & Honda, 1978
OldJapanese_THUNDER_52-1	Old Japanese	oldj1239	ojp	THUNDER	narukami	narukami	n a r u k a m i	n a r u k a m i	THUNDER_52-1			Jōdaigo Jiten Henshū Iinkai 上代語辞典編集委員会, 1967; Yasumoto & Honda, 1978
OldJapanese_CHEW_53-1	Old Japanese	oldj1239	ojp	CHEW	kamu	kamu	k a m u	k a m u	CHEW_53-1			Jōdaigo Jiten Henshū Iinkai 上代語辞典編集委員会, 1967; Yasumoto & Honda, 1978
OldJapanese_HUNT_54-1	Old Japanese	oldj1239	ojp	HUNT	karu	karu	k a r u	k a r u	HUNT_54-1			Jōdaigo Jiten Henshū Iinkai 上代語辞典編集委員会, 1967; Yasumoto & Honda, 1978
OldJapanese_SKIN_55-1	Old Japanese	oldj1239	ojp	SKIN	kaha	kaha	k a h a	k a h a	SKIN_55-1			Jōdaigo Jiten Henshū Iinkai 上代語辞典編集委員会, 1967; Yasumoto & Honda, 1978
OldJapanese_DRY_56-1	Old Japanese	oldj1239	ojp	DRY	kawaku	kawaku	k a w a k u	k a w a k u	DRY_56-1			Jōdaigo Jiten Henshū Iinkai 上代語辞典編集委員会, 1967; Yasumoto & Honda, 1978
OldJapanese_YELLOW_57-1	Old Japanese	oldj1239	ojp	YELLOW	ki	ki	k i	k i	YELLOW_57-1			Jōdaigo Jiten Henshū Iinkai 上代語辞典編集委員会, 1967; Yasumoto & Honda, 1978
OldJapanese_HEAR_58-1	Old Japanese	oldj1239	ojp	HEAR	kiku	kiku	k i k u	k i k u	HEAR_58-1			Jōdaigo Jiten Henshū Iinkai 上代語辞典編集委員会, 1967; Yasumoto & Honda, 1978
OldJapanese_DIRTY_59-1	Old Japanese	oldj1239	ojp	DIRTY	kitanaʃi	kitanaʃi	k i t a n a ʃ i	k i t a n a ʃ i	DIRTY_59-1			Jōdaigo Jiten Henshū Iinkai 上代語辞典編集委員会, 1967; Yasumoto & Honda, 1978
OldJapanese_LIVER_60-1	Old Japanese	oldj1239	ojp	LIVER	kimo	kimo	k i m o	k i m o	LIVER_60-1			Jōdaigo Jiten Henshū Iinkai 上代語辞典編集委員会, 1967; Yasumoto & Honda, 1978
OldJapanese_FOG_61-1	Old Japanese	oldj1239	ojp	FOG	kïri	kɨri	k ɨ r i	k ï/ɨ r i	FOG_61-1			Jōdaigo Jiten Henshū Iinkai 上代語辞典編集委員会, 1967; Yasumoto & Honda, 1978
OldJapanese_CUT OR HACK_62-1	Old Japanese	oldj1239	ojp	CUT OR HACK	kiru	kiru	k i r u	k i r u	CUT OR HACK_62-1			Jōdaigo Jiten Henshū Iinkai 上代語辞典編集委員会, 1967; Yasumoto & Honda, 1978
OldJapanese_SHARP_63-1	Old Japanese	oldj1239	ojp	SHARP	toʃi	toʃi	t o ʃ i	t o ʃ i	SHARP_63-1			Jōdaigo Jiten Henshū Iinkai 上代語辞典編集委員会, 1967; Yasumoto & Honda, 1978
OldJapanese_EAT_64-1	Old Japanese	oldj1239	ojp	EAT	kuFu	kuβu	k u β u	k u β u	EAT_64-1			Jōdaigo Jiten Henshū Iinkai 上代語辞典編集委員会, 1967; Yasumoto & Honda, 1978
OldJapanese_GRASS_65-1	Old Japanese	oldj1239	ojp	GRASS	kusa	kusa	k u s a	k u s a	GRASS_65-1			Jōdaigo Jiten Henshū Iinkai 上代語辞典編集委員会, 1967; Yasumoto & Honda, 1978
OldJapanese_ROTTEN_66-1	Old Japanese	oldj1239	ojp	ROTTEN	kusaru	kusaru	k u s a r u	k u s a r u	ROTTEN_66-1			Jōdaigo Jiten Henshū Iinkai 上代語辞典編集委員会, 1967; Yasumoto & Honda, 1978
OldJapanese_MOUTH_67-1	Old Japanese	oldj1239	ojp	MOUTH	kuti	kuti	k u t i	k u t i	MOUTH_67-1			Jōdaigo Jiten Henshū Iinkai 上代語辞典編集委員会, 1967; Yasumoto & Honda, 1978
OldJapanese_NECK_68-1	Old Japanese	oldj1239	ojp	NECK	kubi	kubi	k u b i	k u b i	NECK_68-1			Jōdaigo Jiten Henshū Iinkai 上代語辞典編集委員会, 1967; Yasumoto & Honda, 1978
OldJapanese_CLOUD_69-1	Old Japanese	oldj1239	ojp	CLOUD	kumo	kumo	k u m o	k u m o	CLOUD_69-1			Jōdaigo Jiten Henshū Iinkai 上代語辞典編集委員会, 1967; Yasumoto & Honda, 1978
OldJapanese_SPIDER_70-1	Old Japanese	oldj1239	ojp	SPIDER	kumo	kumo	k u m o	k u m o	SPIDER_70-1			Jōdaigo Jiten Henshū Iinkai 上代語辞典編集委員会, 1967; Yasumoto & Honda, 1978
OldJapanese_COME_71-1	Old Japanese	oldj1239	ojp	COME	ku	ku	k u	k u	COME_71-1			Jōdaigo Jiten Henshū Iinkai 上代語辞典編集委員会, 1967; Yasumoto & Honda, 1978
OldJapanese_BLACK_72-1	Old Japanese	oldj1239	ojp	BLACK	kuroʃi	kuroʃi	k u r o ʃ i	k u r o ʃ i	BLACK_72-1			Jōdaigo Jiten Henshū Iinkai 上代語辞典編集委員会, 1967; Yasumoto & Honda, 1978
OldJapanese_HAIR_73-1	Old Japanese	oldj1239	ojp	HAIR	kë	kə	k ə	k ë/ə	HAIR_73-1			Jōdaigo Jiten Henshū Iinkai 上代語辞典編集委員会, 1967; Yasumoto & Honda, 1978
OldJapanese_SMOKE (EXHAUST)_74-1	Old Japanese	oldj1239	ojp	SMOKE (EXHAUST)	keburi	keburi	k e b u r i	k e b u r i	SMOKE (EXHAUST)_74-1			Jōdaigo Jiten Henshū Iinkai 上代語辞典編集委員会, 1967; Yasumoto & Honda, 1978
OldJapanese_NINE_75-1	Old Japanese	oldj1239	ojp	NINE	kokono	kokono	k o k o n o	k o k o n o	NINE_75-1			Jōdaigo Jiten Henshū Iinkai 上代語辞典編集委員会, 1967; Yasumoto & Honda, 1978
OldJapanese_FIFTY_76-1	Old Japanese	oldj1239	ojp	FIFTY	i	i	i	i	FIFTY_76-1			Jōdaigo Jiten Henshū Iinkai 上代語辞典編集委員会, 1967; Yasumoto & Honda, 1978
OldJapanese_CHILD_77-2	Old Japanese	oldj1239	ojp	CHILD	waraha	waraha	w a r a h a	w a r a h a	CHILD_77-2			Jōdaigo Jiten Henshū Iinkai 上代語辞典編集委員会, 1967; Yasumoto & Honda, 1978
OldJapanese_THIS_78-1	Old Japanese	oldj1239	ojp	THIS	köre	køre	k ø r e	k ö r e	THIS_78-1			Jōdaigo Jiten Henshū Iinkai 上代語辞典編集委員会, 1967; Yasumoto & Honda, 1978
OldJapanese_KILL_79-1	Old Japanese	oldj1239	ojp	KILL	körösu	kørøsu	k ø r ø s u	k ö r ö/ø s u	KILL_79-1			Jōdaigo Jiten Henshū Iinkai 上代語辞典編集委員会, 1967; Yasumoto & Honda, 1978
OldJapanese_FISH_80-2	Old Japanese	oldj1239	ojp	FISH	uwo	uwo	u w o	u w o	FISH_80-2			Jōdaigo Jiten Henshū Iinkai 上代語辞典編集委員会, 1967; Yasumoto & Honda, 1978
OldJapanese_SPLIT_81-1	Old Japanese	oldj1239	ojp	SPLIT	saku	saku	s a k u	s a k u	SPLIT_81-1			Jōdaigo Jiten Henshū Iinkai 上代語辞典編集委員会, 1967; Yasumoto & Honda, 1978
OldJapanese_STAB_82-2	Old Japanese	oldj1239	ojp	STAB	tuku	tuku	t u k u	t u k u	STAB_82-2			Jōdaigo Jiten Henshū Iinkai 上代語辞典編集委員会, 1967; Yasumoto & Honda, 1978
OldJapanese_COLD_83-1	Old Japanese	oldj1239	ojp	COLD	samuʃi	samuʃi	s a m u ʃ i	s a m u ʃ i	COLD_83-1			Jōdaigo Jiten Henshū Iinkai 上代語辞典編集委員会, 1967; Yasumoto & Honda, 1978
OldJapanese_SALT_84-1	Old Japanese	oldj1239	ojp	SALT	ʃihö	ʃihø	ʃ i h ø	ʃ i h ö	SALT_84-1			Jōdaigo Jiten Henshū Iinkai 上代語辞典編集委員会, 1967; Yasumoto & Honda, 1978
OldJapanese_BELOW OR UNDER_85-1	Old Japanese	oldj1239	ojp	BELOW OR UNDER	ʃita	ʃita	ʃ i t a	ʃ i t a	BELOW OR UNDER_85-1			Jōdaigo Jiten Henshū Iinkai 上代語辞典編集委員会, 1967; Yasumoto & Honda, 1978
OldJapanese_TONGUE_86-1	Old Japanese	oldj1239	ojp	TONGUE	ʃita	ʃita	ʃ i t a	ʃ i t a	TONGUE_86-1			Jōdaigo Jiten Henshū Iinkai 上代語辞典編集委員会, 1967; Yasumoto & Honda, 1978
OldJapanese_BE DEAD OR DIE_87-1	Old Japanese	oldj1239	ojp	BE DEAD OR DIE	ʃinu	ʃinu	ʃ i n u	ʃ i n u	BE DEAD OR DIE_87-1			Jōdaigo Jiten Henshū Iinkai 上代語辞典編集委員会, 1967; Yasumoto & Honda, 1978
OldJapanese_LOUSE_89-1	Old Japanese	oldj1239	ojp	LOUSE	ʃirami	ʃirami	ʃ i r a m i	ʃ i r a m i	LOUSE_89-1			Jōdaigo Jiten Henshū Iinkai 上代語辞典編集委員会, 1967; Yasumoto & Honda, 1978
OldJapanese_KNOW (SOMETHING)_90-1	Old Japanese	oldj1239	ojp	KNOW (SOMETHING)	ʃiru	ʃiru	ʃ i r u	ʃ i r u	KNOW (SOMETHING)_90-1			Jōdaigo Jiten Henshū Iinkai 上代語辞典編集委員会, 1967; Yasumoto & Honda, 1978
OldJapanese_WHITE_91-1	Old Japanese	oldj1239	ojp	WHITE	ʃiroʃi	ʃiroʃi	ʃ i r o ʃ i	ʃ i r o ʃ i	WHITE_91-1			Jōdaigo Jiten Henshū Iinkai 上代語辞典編集委員会, 1967; Yasumoto & Honda, 1978
OldJapanese_SUCK_92-1	Old Japanese	oldj1239	ojp	SUCK	suhu	suhu	s u h u	s u h u	SUCK_92-1			Jōdaigo Jiten Henshū Iinkai 上代語辞典編集委員会, 1967; Yasumoto & Honda, 1978
OldJapanese_SAND_93-2	Old Japanese	oldj1239	ojp	SAND	isago	isaɡo	i s a ɡ o	i s a g o	SAND_93-2			Jōdaigo Jiten Henshū Iinkai 上代語辞典編集委員会, 1967; Yasumoto & Honda, 1978
OldJapanese_SIT_94-7	Old Japanese	oldj1239	ojp	SIT	wiru	wiru	w i r u	w i r u	SIT_94-7			Jōdaigo Jiten Henshū Iinkai 上代語辞典編集委員会, 1967; Yasumoto & Honda, 1978
OldJapanese_BACK_95-1	Old Japanese	oldj1239	ojp	BACK	se	se	s e	s e	BACK_95-1			Jōdaigo Jiten Henshū Iinkai 上代語辞典編集委員会, 1967; Yasumoto & Honda, 1978
OldJapanese_NARROW_96-1	Old Japanese	oldj1239	ojp	NARROW	sebaʃi	sebaʃi	s e b a ʃ i	s e b a ʃ i	NARROW_96-1			Jōdaigo Jiten Henshū Iinkai 上代語辞典編集委員会, 1967; Yasumoto & Honda, 1978
OldJapanese_THOUSAND_97-1	Old Japanese	oldj1239	ojp	THOUSAND	tʃi	ʧi	ʧ i	tʃ i	THOUSAND_97-1			Jōdaigo Jiten Henshū Iinkai 上代語辞典編集委員会, 1967; Yasumoto & Honda, 1978
OldJapanese_SKY_99-1	Old Japanese	oldj1239	ojp	SKY	sora	sora	s o r a	s o r a	SKY_99-1			Jōdaigo Jiten Henshū Iinkai 上代語辞典編集委員会, 1967; Yasumoto & Honda, 1978
OldJapanese_POUND_100-1	Old Japanese	oldj1239	ojp	POUND	utsu	uʦu	u ʦ u	u ts u	POUND_100-1			Jōdaigo Jiten Henshū Iinkai 上代語辞典編集委員会, 1967; Yasumoto & Honda, 1978
OldJapanese_STAND_101-1	Old Japanese	oldj1239	ojp	STAND	tatu	tatu	t a t u	t a t u	STAND_101-1			Jōdaigo Jiten Henshū Iinkai 上代語辞典編集委員会, 1967; Yasumoto & Honda, 1978
OldJapanese_EGG_102-1	Old Japanese	oldj1239	ojp	EGG	ko	ko	k o	k o	EGG_102-1			Jōdaigo Jiten Henshū Iinkai 上代語辞典編集委員会, 1967; Yasumoto & Honda, 1978
OldJapanese_BLOOD_103-1	Old Japanese	oldj1239	ojp	BLOOD	ti	ti	t i	t i	BLOOD_103-1			Jōdaigo Jiten Henshū Iinkai 上代語辞典編集委員会, 1967; Yasumoto & Honda, 1978
OldJapanese_SMALL_104-1	Old Japanese	oldj1239	ojp	SMALL	tiçisaʃi	tiçisaʃi	t i ç i s a ʃ i	t i ç i s a ʃ i	SMALL_104-1			Jōdaigo Jiten Henshū Iinkai 上代語辞典編集委員会, 1967; Yasumoto & Honda, 1978
OldJapanese_NEAR_105-1	Old Japanese	oldj1239	ojp	NEAR	tikaʃi	tikaʃi	t i k a ʃ i	t i k a ʃ i	NEAR_105-1			Jōdaigo Jiten Henshū Iinkai 上代語辞典編集委員会, 1967; Yasumoto & Honda, 1978
OldJapanese_FATHER_106-1	Old Japanese	oldj1239	ojp	FATHER	titi	titi	t i t i	t i t i	FATHER_106-1			Jōdaigo Jiten Henshū Iinkai 上代語辞典編集委員会, 1967; Yasumoto & Honda, 1978
OldJapanese_MOON_107-1	Old Japanese	oldj1239	ojp	MOON	tukï	tukɨ	t u k ɨ	t u k ï/ɨ	MOON_107-1			Jōdaigo Jiten Henshū Iinkai 上代語辞典編集委員会, 1967; Yasumoto & Honda, 1978
OldJapanese_EARTH (SOIL)_108-1	Old Japanese	oldj1239	ojp	EARTH (SOIL)	tuti	tuti	t u t i	t u t i	EARTH (SOIL)_108-1			Jōdaigo Jiten Henshū Iinkai 上代語辞典編集委員会, 1967; Yasumoto & Honda, 1978
OldJapanese_WIFE_109-1	Old Japanese	oldj1239	ojp	WIFE	tuma	tuma	t u m a	t u m a	WIFE_109-1			Jōdaigo Jiten Henshū Iinkai 上代語辞典編集委員会, 1967; Yasumoto & Honda, 1978
OldJapanese_HAND_110-1	Old Japanese	oldj1239	ojp	HAND	të	tə	t ə	t ë/ə	HAND_110-1			Jōdaigo Jiten Henshū Iinkai 上代語辞典編集委員会, 1967; Yasumoto & Honda, 1978
OldJapanese_AT_111-1	Old Japanese	oldj1239	ojp	AT	te	te	t e	t e	AT_111-1			Jōdaigo Jiten Henshū Iinkai 上代語辞典編集委員会, 1967; Yasumoto & Honda, 1978
OldJapanese_AND_112-1	Old Japanese	oldj1239	ojp	AND	tö	tø	t ø	t ö	AND_112-1			Jōdaigo Jiten Henshū Iinkai 上代語辞典編集委員会, 1967; Yasumoto & Honda, 1978
OldJapanese_HOW_113-5	Old Japanese	oldj1239	ojp	HOW	ikani	ikani	i k a n i	i k a n i	HOW_113-5			Jōdaigo Jiten Henshū Iinkai 上代語辞典編集委員会, 1967; Yasumoto & Honda, 1978
OldJapanese_TEN_114-1	Old Japanese	oldj1239	ojp	TEN	to	to	t o	t o	TEN_114-1			Jōdaigo Jiten Henshū Iinkai 上代語辞典編集委員会, 1967; Yasumoto & Honda, 1978
OldJapanese_FAR_115-1	Old Japanese	oldj1239	ojp	FAR	töhöʃi	tøhøʃi	t ø h ø ʃ i	t ö/ø h ö/ø ʃ i	FAR_115-1			Jōdaigo Jiten Henshū Iinkai 上代語辞典編集委員会, 1967; Yasumoto & Honda, 1978
