Language_ID,Feature_ID,IPA,Value
Huaraz-Huailas,STONE,ɾumi,12
Huaylla-Huanca,STONE,lumi,12
Imbabura,STONE,ɾumi,12
Jauja-Huanca,STONE,lumi,12
Lambayeque,STONE,r̝umi,12
Laraos,STONE,rumi,12
Lincha-Tana,STONE,lumi,12
Liscay-San_Pedro,STONE,ɾumi,12
Napo,STONE,rumi,12
Pacaraos,STONE,rumai̯,12
Pacaraos,STONE,rumi,12
Pastaza,STONE,ɾumi,12
Puno,STONE,rumi,12
San_Martín,STONE,rumi,12
Santiago_del_Estero,STONE,ɾumi,12
Tena,STONE,rumi,12
Yaru,STONE,ʐumi,12
Apolobamba,WIND,wai̯ra,13
Apurí-Madean-Viñac,WIND,wai̯ra,13
Ayacucho,WIND,wai̯ɾa,13
Azuay,WIND,wai̯ɾa,13
Cacra-Hongos,WIND,wai̯la,13
Cajamarca,WIND,wai̯ra,13
Chachapoyas,WIND,wai̯ra,13
Chimborazo,WIND,wai̯ra,13
Chocos-Huangáscar,WIND,wai̯ɾa,13
Chuquisaca,WIND,wai̯ra,13
Cochabamba,WIND,wai̯ra,13
Colombian_Inga,WIND,wai̯ra,13
Corongo,WIND,weːra,13
Cuzco,WIND,wai̯ra,13
Eastern-Apurímac,WIND,wai̯ra,13
Huancavelica,WIND,wai̯ra,13
Huaylla-Huanca,WIND,wai̯wa,13
Imbabura,WIND,wai̯ɾa,13
Jauja-Huanca,WIND,wai̯wa,13
Lambayeque,WIND,wai̯ra,13
Laraos,WIND,wai̯ra,13
Lincha-Tana,WIND,wai̯ɾa,13
Liscay-San_Pedro,WIND,wai̯ɾa,13
Napo,WIND,wai̯ra,13
Pastaza,WIND,wai̯ra,13
Puno,WIND,wai̯ra,13
San_Martín,WIND,wai̯ra,13
Santiago_del_Estero,WIND,wai̯ɾa,13
Tena,WIND,wai̯ra,13
Huallaga-Huánuco,WIND,vi̯ento,14
Pacaraos,WIND,bintu,14
Huaraz-Huailas,WIND,wau̯ja,15
Apolobamba,KNEE,qunqur,16
Apurí-Madean-Viñac,KNEE,qonqoɾ,16
Azuay,KNEE,kunɡuɾi,16
Cacra-Hongos,KNEE,qonqol,16
Cajamarca,KNEE,qunɡuri,16
Chachapoyas,KNEE,kunɡuri,16
Chocos-Huangáscar,KNEE,qonqoɾ,16
Colombian_Inga,KNEE,kunɡur,16
Corongo,KNEE,qunquri,16
Huallaga-Huánuco,KNEE,qunqur,16
Huaraz-Huailas,KNEE,qoɲqoɾ,16
Huaylla-Huanca,KNEE,ʔunʔul,16
Imbabura,KNEE,kunɡuɾi,16
Jauja-Huanca,KNEE,ʔunʔul,16
Lambayeque,KNEE,qunɢuri,16
Laraos,KNEE,qunqur,16
Lincha-Tana,KNEE,qonqoɾ,16
Liscay-San_Pedro,KNEE,qonqoɾ,16
Napo,KNEE,kunɡuri,16
Pacaraos,KNEE,χoɴχuɾ,16
Pastaza,KNEE,kunɡuri,16
Puno,KNEE,qunquri,16
San_Martín,KNEE,kunɡuri,16
Santiago_del_Estero,KNEE,qoŋqoɾi,16
Yaru,KNEE,χoɴχuʐ,16
Apurí-Madean-Viñac,KNEE,moqo,17
Ayacucho,KNEE,moχo,17
Chocos-Huangáscar,KNEE,moqo,17
Chuquisaca,KNEE,muqu,17
Cochabamba,KNEE,ʧaki muʁu,17
Cuzco,KNEE,muqu,17
Eastern-Apurímac,KNEE,moqo,17
Huancavelica,KNEE,muχu,17
Liscay-San_Pedro,KNEE,moqo,17
Tena,KNEE,kunɡuri muku,17
Chimborazo,KNEE,sampi,18
Apolobamba,WHITE,juraχ,19
Apurí-Madean-Viñac,WHITE,juɾaq,19
Ayacucho,WHITE,juɾaχ,19
Azuay,WHITE,juɾaɡ,19
Cacra-Hongos,WHITE,julaq,19
Cajamarca,WHITE,juraq,19
Chachapoyas,WHITE,jurak,19
Chimborazo,WHITE,jurax,19
Chocos-Huangáscar,WHITE,juɾaq,19
Chuquisaca,WHITE,juraχ,19
Cochabamba,WHITE,juraχ,19
Colombian_Inga,WHITE,jura,19
Corongo,WHITE,juraq,19
Cuzco,WHITE,juraχ,19
Eastern-Apurímac,WHITE,juraq,19
Huallaga-Huánuco,WHITE,juraχ,19
Huancavelica,WHITE,rujaχ,19
Huancavelica,WHITE,juraχ,19
Huaraz-Huailas,WHITE,julaq,19
Huaylla-Huanca,WHITE,julaʔ,19
Imbabura,WHITE,juɾax,19
Jauja-Huanca,WHITE,julaʔ,19
Lambayeque,WHITE,juraq,19
Laraos,WHITE,juraχ,19
Lincha-Tana,WHITE,juɾaq,19
Liscay-San_Pedro,WHITE,juɾaq,19
Napo,WHITE,rujaχ,19
Pacaraos,WHITE,juɾaχ,19
Pastaza,WHITE,jura,19
Puno,WHITE,juraχ,19
San_Martín,WHITE,jurak,19
Santiago_del_Estero,WHITE,juɾaχ,19
Tena,WHITE,jurax,19
Yaru,WHITE,juɾaχ,19
Eastern-Apurímac,WHITE,ku̯iʎa,20
Apolobamba,EAT,mikʰu,21
Apurí-Madean-Viñac,EAT,miku,21
Ayacucho,EAT,miku,21
Azuay,EAT,miku na,21
Cacra-Hongos,EAT,miku,21
Cajamarca,EAT,miku,21
Chachapoyas,EAT,miku,21
Chimborazo,EAT,miku,21
Chocos-Huangáscar,EAT,miku,21
Chuquisaca,EAT,mikʰu,21
Cochabamba,EAT,mikʰu,21
Colombian_Inga,EAT,miku,21
Corongo,EAT,miku,21
Cuzco,EAT,mixu,21
Eastern-Apurímac,EAT,miχu,21
Huallaga-Huánuco,EAT,miku,21
Huancavelica,EAT,miku,21
Huaraz-Huailas,EAT,miku,21
Huaylla-Huanca,EAT,miku,21
Imbabura,EAT,miku na,21
Jauja-Huanca,EAT,miku,21
Lambayeque,EAT,miku,21
Laraos,EAT,miku,21
Lincha-Tana,EAT,miku,21
Liscay-San_Pedro,EAT,miku,21
Napo,EAT,miku na,21
Pacaraos,EAT,miku,21
Pacaraos,EAT,mika,21
Pastaza,EAT,miku na,21
Puno,EAT,mikʰu,21
San_Martín,EAT,miku,21
Santiago_del_Estero,EAT,mixu,21
Tena,EAT,miku,21
Yaru,EAT,miku,21
Eastern-Apurímac,EAT,manja,22
Eastern-Apurímac,EAT,qastu,23
Apolobamba,HEAVY,ʎasa,24
Apurí-Madean-Viñac,HEAVY,ʎasa,24
Ayacucho,HEAVY,ʎasaχ,24
Azuay,HEAVY,ʎaʃaɡ,24
Cacra-Hongos,HEAVY,ʎasa,24
Cajamarca,HEAVY,ʎaʃa,24
Chachapoyas,HEAVY,ʥaça,24
Chimborazo,HEAVY,ʒaʃa,24
Chocos-Huangáscar,HEAVY,ʎasa,24
Chuquisaca,HEAVY,ʎasa,24
Cochabamba,HEAVY,ʎasa,24
Colombian_Inga,HEAVY,ʎasa,24
Corongo,HEAVY,lasa,24
Cuzco,HEAVY,ʎasa,24
Eastern-Apurímac,HEAVY,ʎasa,24
Huallaga-Huánuco,HEAVY,lasa,24
Huancavelica,HEAVY,ʎasa,24
Huaraz-Huailas,HEAVY,lasaq,24
Huaylla-Huanca,HEAVY,ʎasaʔ,24
Imbabura,HEAVY,ʎaʃax,24
Jauja-Huanca,HEAVY,ʎasaʔ,24
Lambayeque,HEAVY,ʒaʃa,24
Laraos,HEAVY,ʎasa,24
Lincha-Tana,HEAVY,ʎasa,24
Liscay-San_Pedro,HEAVY,ʎasa,24
Napo,HEAVY,ʎaʃa,24
Pacaraos,HEAVY,lasa,24
Pastaza,HEAVY,ʎaʃa,24
Puno,HEAVY,ʎasa,24
San_Martín,HEAVY,ʥaça,24
Santiago_del_Estero,HEAVY,lasaχ,24
Tena,HEAVY,ʎaʃa,24
Yaru,HEAVY,lasa,24
Eastern-Apurímac,HEAVY,panra,25
Eastern-Apurímac,HEAVY,qasupa,26
Apolobamba,TAIL,ʧupa,27
Apurí-Madean-Viñac,TAIL,ʈupa,27
Ayacucho,TAIL,ʧupa,27
Azuay,TAIL,ʧupa,27
Cacra-Hongos,TAIL,ʈupa,27
Cajamarca,TAIL,ʈ͡ʂupa,27
Chachapoyas,TAIL,ʈ͡ʂupa,27
Chimborazo,TAIL,ʧupa,27
Chocos-Huangáscar,TAIL,ʈupa,27
Chuquisaca,TAIL,ʧupa,27
Cochabamba,TAIL,ʧupa,27
Colombian_Inga,TAIL,ʧupa,27
Corongo,TAIL,ʈ͡ʂupa,27
Cuzco,TAIL,ʧupa,27
Eastern-Apurímac,TAIL,ʧupa,27
Huallaga-Huánuco,TAIL,ʧupa,27
Huancavelica,TAIL,ʧupa,27
Huaraz-Huailas,TAIL,ʧupa,27
Huaylla-Huanca,TAIL,ʈ͡ʂupa,27
Imbabura,TAIL,ʧupa,27
Jauja-Huanca,TAIL,ʈ͡ʂupa,27
Lambayeque,TAIL,ʈ͡ʂupa,27
Laraos,TAIL,ʈ͡ʂupa,27
Lincha-Tana,TAIL,ʈupa,27
Liscay-San_Pedro,TAIL,ʈupa,27
Napo,TAIL,ʧupa,27
Pacaraos,TAIL,ʈ͡ʂupa,27
Pastaza,TAIL,ʧupa,27
Puno,TAIL,ʧupa,27
San_Martín,TAIL,ʧupa,27
Santiago_del_Estero,TAIL,ʧupa,27
Tena,TAIL,ʧupa,27
Yaru,TAIL,ʈ͡ʂuba,27
Apolobamba,FIVE,piʧqa,28
Apurí-Madean-Viñac,FIVE,piʧqa,28
Ayacucho,FIVE,piʧχa,28
Azuay,FIVE,piʧka,28
Cacra-Hongos,FIVE,piʧqa,28
Cajamarca,FIVE,piʧʁa,28
Chachapoyas,FIVE,piʧka,28
Chimborazo,FIVE,piʧka,28
Chocos-Huangáscar,FIVE,piʧqa,28
Chuquisaca,FIVE,piʃqa,28
Cochabamba,FIVE,pʰiʃʁa,28
Colombian_Inga,FIVE,piʧka,28
Corongo,FIVE,piʦqa,28
Cuzco,FIVE,pisqa,28
Eastern-Apurímac,FIVE,piska,28
Eastern-Apurímac,FIVE,piʧqa,28
Huallaga-Huánuco,FIVE,piʧqa,28
Huancavelica,FIVE,piʧχa,28
Huancavelica,FIVE,piʧqa,28
Huaraz-Huailas,FIVE,piʦqa,28
Huaylla-Huanca,FIVE,piʧʔa,28
Imbabura,FIVE,piʃka,28
Jauja-Huanca,FIVE,piʧʔa,28
Laraos,FIVE,piʧqa,28
Lincha-Tana,FIVE,piʧqa,28
Liscay-San_Pedro,FIVE,piʧqa,28
Napo,FIVE,piʧka,28
Pacaraos,FIVE,pisʁa,28
Pastaza,FIVE,piʧka,28
Puno,FIVE,pisqa,28
San_Martín,FIVE,piʧka,28
Santiago_del_Estero,FIVE,piʃqa,28
Tena,FIVE,piʧka,28
Yaru,FIVE,piʧχa,28
Lambayeque,FIVE,sinko,29
Apolobamba,TOOTH,kiru,30
Apurí-Madean-Viñac,TOOTH,kiɾu,30
Ayacucho,TOOTH,kiɾu,30
Azuay,TOOTH,kiɾu,30
Cacra-Hongos,TOOTH,kilu,30
Cajamarca,TOOTH,kiru,30
Chachapoyas,TOOTH,kiru,30
Chimborazo,TOOTH,kiru,30
Chocos-Huangáscar,TOOTH,kiɾu,30
Chuquisaca,TOOTH,kiru,30
Cochabamba,TOOTH,kiru,30
Colombian_Inga,TOOTH,xiru,30
Corongo,TOOTH,kiru,30
Cuzco,TOOTH,kiru,30
Eastern-Apurímac,TOOTH,kiru,30
Huallaga-Huánuco,TOOTH,kiru,30
Huancavelica,TOOTH,kiru,30
Huaraz-Huailas,TOOTH,kiɾu,30
Huaylla-Huanca,TOOTH,kilu,30
Imbabura,TOOTH,kiɾu,30
Jauja-Huanca,TOOTH,kilu,30
Lambayeque,TOOTH,kiru,30
Laraos,TOOTH,kiru,30
Lincha-Tana,TOOTH,kiɾu,30
Liscay-San_Pedro,TOOTH,kiɾu,30
Napo,TOOTH,kiru,30
Pacaraos,TOOTH,kiɾu,30
Pastaza,TOOTH,kiru,30
Puno,TOOTH,kiru,30
San_Martín,TOOTH,kiru,30
Santiago_del_Estero,TOOTH,kiɾu,30
Tena,TOOTH,kiru,30
Yaru,TOOTH,kiɾu,30
Apolobamba,SEW,siɾa,31
Apurí-Madean-Viñac,SEW,siɾa,31
Ayacucho,SEW,siɾa,31
Azuay,SEW,siɾa na,31
Cacra-Hongos,SEW,sila,31
Cajamarca,SEW,siɾa,31
Chachapoyas,SEW,siɾa,31
Chimborazo,SEW,siɾa,31
Chocos-Huangáscar,SEW,siɾa,31
Chuquisaca,SEW,siɾa,31
Cochabamba,SEW,siɾa,31
Colombian_Inga,SEW,siɾa,31
Corongo,SEW,ira,31
Cuzco,SEW,siɾa,31
Eastern-Apurímac,SEW,siɾa,31
Huallaga-Huánuco,SEW,hiɾa,31
Huancavelica,SEW,siɾa,31
Huaraz-Huailas,SEW,xiɾa,31
Huaylla-Huanca,SEW,hila,31
Imbabura,SEW,siɾa na,31
Lambayeque,SEW,siɾa,31
Laraos,SEW,siɾa,31
Lincha-Tana,SEW,siɾa,31
Liscay-San_Pedro,SEW,siɾa,31
Napo,SEW,siɾa na,31
Pacaraos,SEW,xiɾa,31
Pastaza,SEW,siɾa na,31
Puno,SEW,siɾa,31
San_Martín,SEW,siɾa,31
Santiago_del_Estero,SEW,seɾa,31
Tena,SEW,siɾa,31
Yaru,SEW,χeɾa,31
Apurí-Madean-Viñac,SEW,utka,32
Cacra-Hongos,SEW,utka,32
Chocos-Huangáscar,SEW,utka,32
Lincha-Tana,SEW,utka,32
Liscay-San_Pedro,SEW,utka,32
Apolobamba,WATER,unu,33
Cuzco,WATER,unu,33
Eastern-Apurímac,WATER,unu,33
Puno,WATER,unu,33
Apurí-Madean-Viñac,WATER,jaku,34
Ayacucho,WATER,jaku,34
Azuay,WATER,jaku,34
Cacra-Hongos,WATER,jaku,34
Cajamarca,WATER,jaku,34
Chachapoyas,WATER,jaku,34
Chimborazo,WATER,jaku,34
Chocos-Huangáscar,WATER,jaku,34
Chuquisaca,WATER,jaku,34
Cochabamba,WATER,jaku,34
Colombian_Inga,WATER,jaku,34
Corongo,WATER,jaku,34
Eastern-Apurímac,WATER,jaku,34
Huallaga-Huánuco,WATER,jaku,34
Huancavelica,WATER,jaku,34
Huaraz-Huailas,WATER,jaku,34
Huaylla-Huanca,WATER,jaku,34
Imbabura,WATER,jaku,34
Jauja-Huanca,WATER,jaku,34
Lambayeque,WATER,jaku,34
Laraos,WATER,jaku,34
Lincha-Tana,WATER,jaku,34
Liscay-San_Pedro,WATER,jaku,34
Napo,WATER,jaku,34
Pacaraos,WATER,jaku,34
Pastaza,WATER,jaku,34
San_Martín,WATER,jaku,34
Santiago_del_Estero,WATER,jaxu,34
Tena,WATER,jaku,34
Yaru,WATER,jaɡu,34
Eastern-Apurímac,WATER,ʧuʎʧu̯i,35
Apolobamba,ROAD,ɲan,36
Ayacucho,ROAD,ɲaŋ,36
Azuay,ROAD,ɲan,36
Cajamarca,ROAD,ɲan,36
Chachapoyas,ROAD,ɲan,36
Chimborazo,ROAD,ɲan,36
Chuquisaca,ROAD,jan,36
Cochabamba,ROAD,jan,36
Colombian_Inga,ROAD,ɲam bi,36
Corongo,ROAD,naːni,36
Cuzco,ROAD,ɲan,36
Eastern-Apurímac,ROAD,ɲan,36
Huallaga-Huánuco,ROAD,naːni,36
Huaraz-Huailas,ROAD,ɲaːɲi,36
Imbabura,ROAD,ɲan,36
Napo,ROAD,ɲam bi,36
Pastaza,ROAD,ɲam bi,36
Puno,ROAD,ɲan,36
San_Martín,ROAD,ɲan,36
Santiago_del_Estero,ROAD,ɲan,36
Tena,ROAD,ɲan,36
Huancavelica,ROAD,kamino,37
Laraos,ROAD,kaminu,37
Yaru,ROAD,kaminu,37
Huaylla-Huanca,ROAD,puli na,38
Pastaza,ROAD,ʈ͡ʂuʧa,39
Apolobamba,LEAF,rapʰi,40
Ayacucho,LEAF,ʎaχe,40
Ayacucho,LEAF,ɾapi,40
Chuquisaca,LEAF,laqʰi,40
Cochabamba,LEAF,laqʰi,40
Cuzco,LEAF,rapʼi,40
Cuzco,LEAF,rapʰa,40
Cuzco,LEAF,rapʼa,40
Cuzco,LEAF,rapʰi,40
Eastern-Apurímac,LEAF,rapi,40
Huancavelica,LEAF,rapi,40
Puno,LEAF,lapʰi,40
Apurí-Madean-Viñac,LEAF,ɾapɾi,41
Cacra-Hongos,LEAF,ʃapla,41
Cajamarca,LEAF,rapra,41
Chachapoyas,LEAF,rapra,41
Chocos-Huangáscar,LEAF,ɾapɾa,41
Corongo,LEAF,rapra,41
Huallaga-Huánuco,LEAF,rapra,41
Huaylla-Huanca,LEAF,lapla,41
Jauja-Huanca,LEAF,lapla,41
Lambayeque,LEAF,r̝apra,41
Laraos,LEAF,lapra,41
Liscay-San_Pedro,LEAF,ɾapɾa,41
Pacaraos,LEAF,ɾapɾa,41
San_Martín,LEAF,rapra,41
Yaru,LEAF,ʐapɾa,41
Apurí-Madean-Viñac,LEAF,juɾa,42
Chocos-Huangáscar,LEAF,juɾa,42
Azuay,LEAF,panɡa,43
Chimborazo,LEAF,pʰanɡa,43
Colombian_Inga,LEAF,panɡa,43
Imbabura,LEAF,fanɡa,43
Napo,LEAF,panɡa,43
Pastaza,LEAF,panɡa,43
Tena,LEAF,panɡa,43
Cacra-Hongos,LEAF,ʃuja,44
Huaraz-Huailas,LEAF,matu,45
Apolobamba,HOT OR WARM,ʎiχti,46
Apurí-Madean-Viñac,HOT OR WARM,qoni,47
Ayacucho,HOT OR WARM,χoɲi,47
Azuay,HOT OR WARM,kunuɡ,47
Cacra-Hongos,HOT OR WARM,qoni,47
Cajamarca,HOT OR WARM,quɲu χ,47
Chachapoyas,HOT OR WARM,kuɲu,47
Chimborazo,HOT OR WARM,kunu x,47
Chimborazo,HOT OR WARM,kunu x ʒa,47
Chocos-Huangáscar,HOT OR WARM,qoni,47
Chuquisaca,HOT OR WARM,qʼuɲi,47
Colombian_Inga,HOT OR WARM,kunu,47
Cuzco,HOT OR WARM,qʼuɲi,47
Eastern-Apurímac,HOT OR WARM,qoɲi,47
Huancavelica,HOT OR WARM,χuni,47
Imbabura,HOT OR WARM,kunku ʎa,47
Lambayeque,HOT OR WARM,χuɲu χ,47
