	Azerbaijani	Bashkir	Chulym	Chuvash	Crimean Tatar	Cuman	Dolgan	Gagauz	Kara-Kalpak	Karachay-Balkar	Karaim	Kazakh	Khakas	Khalaj	Kumyk	Kyrgyz	Nogai	Northern Altai	Old Turkic	Salar	Shor	Siberian Tatar	Southern Altai	Tatar	Tofa	Turkish	Turkmen	Tuvan	Uyghur	Uzbek	West Yugur	Yakut
LIE DOWN_1	uzɑn	jɑt	ʧɑt	vɯrt	jɑt	jɑt	hɯt	jɑt	ʒɑt	ʤɑt	jɑt	ʒɑt	ʧɑt	jɑːt	jɑt	ʤɑt	jɑt	cɑt	jɑt	jɑt	ʧɑt	jɑt	ɟɑt	jɑt	ʧɯˤtɑr	jɑt	jɑt	ʧɯt	jɑt	jɔt	jɑt	sɯt
LIVER_1	bɑɣɯr	bɑwɯr	pɑɑr	pɘ̆ʷvɘ̆ʷr			bɯɑr		bɑwɯr	bɑwur	bɑvur~bɑwɯr~bɑɣɯr	bɑwɯr	pɑɑr		bɑwur	boor	bɑwɯr	bɑɣɯr~pɑɑr	bɑɣɯr	pɑɣɯr	pɑːr	bɑwɯr~pɑwɯr~pɑɣɯr	buur	bɑwɯr	bɑɑr		bɑɣɯr	bɑɑr	beɣir		pɑɣɯr	bɯɑr
LONG_1	uzun	oðon	uzun		uzun	uzun	uhun	uzun	uzɯn	uzun	uzun	ʊzɯn	uzun	uzuːn	uzun	uzun	uzɯn	uzun	uzun	uzun	uzun	uzɯn~ozɯn	uzun	ozɯn	uzun	uzun	uðɯn	uzun	uzun	uzun	uzun~uzin~uzen	uhun
LONG_2				vørøm																												
LOUSE_1	bit	bet	pɘt~pit	pɯjdɤ̆ʷ	bit	bit			bijt	bit	bit	bit	pɘt	bit	bit	bit	bijt	pijt~pit	bit	piʧt	pit		bit	bet	bɯˤt	bit	bit	bɯt	pit	bit	pɯʃt~pɯʃ~pɯt	bɯt
MAN_1		ir~ir	ɛr	ɑrʑɯn		er			er		eren~er~er	er		hɛr	er~eren		er	er	er			er~ɛr		ir~ir	er				ɛr~ɛr		eren~er~eren	
MAN_2	ciʃi				erkek		er kihi		erkek	erkiʃi	erkek~kiʃi~kisi	erkek	ir kɘzɘ		erkek	ercec~ciʃi	erkek		kiʃi	ɛr kiʃi	er kiʒi		erkiʒi			ercec	erkek	er kiʒi	ɛrkɛk	erkɑk		er kihi
MAN_3																															erkek kise	
MAN_4																			jɑlŋuq													
MANY_1	ʧoχ	kyp	kopʲ		ʧoq	køp	yɡys	ʧok	køp	køb	køp	køp	køp		køp	cøp	køp	køp	ykyʃ	kop	køp	køp	køp	kyp	køˤp~køˤf	ʧok	køp		køp	kop	kep	
MANY_2																												χøj				
MEAT_1	æt	it	ɛt		et	et	et		et	et	et	et	it	ɛt	et	et	et	et	et	et	et	ët	et	it	eˤt	et	et	eˤt			et~jit	et
MOON_1	ɑj	ɑj		ujɤ̆ʷχ	ɑj	ɑj	ɯj	ɑj	ɑj	ɑj	ɑj	ɑj	ɑj	hɑːɑj	ɑj	ɑj	ɑj	ɑj	ɑj	ɑj	ɑj	ɑjɑq	ɑj	ɑj	ɑj	ɑj	ɑj	ɑj	ɑj	ɔj	ɑj	ɯj
MOON_2			ɑjɣɑrɑːɣə																													
MOUNTAIN OR HILL_1	dɑɣ	tɑw	tɑɣ	tu	dɑɣ	tɑɡ~tɑv	kɑjɑ	bɑjɯr	tɑw	tɑw	tɑv	tɑw	tɑɣ	tɑːɑɣ	tɑw	too	tɑw	tɑɣ	tɑɣ	tɑɣ	tɑɣ	tɑw	qɯr	tɑw	dɑɣ	dɑː	dɑɣ	dɑɣ	tɑɣ	tɔɣ	tɑɣ	χɑjɑ
MOUTH_1	ɑɣɯz	ɑwɯð	ɑːɣəs		ɑɣɯz	ɑɡis	ɑɲɑk	ɑːz	ɑwɯz	ɑwuz	ɑvuz	ɑwɯz	ɑɑs	ɑːɣɯz	ɑwuz	ooz	ɑwɯz	ɑɣɯs	ɑɣɯz	ɑɣɯz	ɑqsɯ	ɑwɯs	oos	ɑwɯz	ɑɑs	ɑːɯz	ɑɣɯð	ɑɑs	eɣiz	ɔɣiz	ɑɣɯs~ɑχs	ɑj̃ɑχ
MOUTH_2				ɕøvɑr																												
NAME_1	ɑd		ɑt	jɑt	ɑd	ɑt	ɑːt	ɑd	ɑt	ɑt	ɑd~ɑt	ɑt	ɑt	ɑːt	ɑt	ɑt	ɑt	ɑt	ɑt	ɑt	ɑt	ɑt	ɑt	ɑt	ɑt	ɑd	ɑt	ɑt	ɑt	ɔt	ɑt	ɑːt
NEAR_1			ʧɑːɣən	ɕɯvɤ̆ʷχ			ʧuɡɑs		ʒɑqɯn	ʤuwuq		ʒɑqɯn	ʧɑɣɯn			ʤɑqɯn		cɑɣɯn			ʧɑɣɯn				ʧoːɣɑʃ			ʧooq				ʧuɡɑs
NEAR_2							huɡɑs																									
NEAR_3	jɑχɯn	jɑqɯn			jɑqun			jɑqɯn			jɑqɯn				juwuq		juwɯq		jɑɣuq~jɑɣuru	jɑχɯn		yɑvɯq~yɑqɯn	juq~juχ	jɑqɯn		jɑkɯn	jɑqɯn		jeqin	jɑqin	jɑqɯn~juqun	
NEAR_4						jɑoh																										
NECK_1	bojun	mujɯn	poːjun	møj	bojun	bojn	muoj	bojun	mojɯn	bojun	bojun	mojɯn	mojɯn	buun	bojun	mojun	mojɯn	mojɯn	bojɯn	poinɯ	mojun	mojun~mojɯn~mujɯn	mojɯn	mujɯn	møen	bojun	bojun	mojun	bojun	bojɯn	moin	moːy
NEW_1	jeni	jɑŋɯ	nʲɑɑ	ɕɘnɘ	jɑŋɯ	iɑnɡi~jɑnɡi	hɑŋɑ	jeni	ʒɑŋɑ	ʤɑŋɯ	jɑnɣɯ	ʒɑŋɑ	nɑɑ	jɛŋɡi	jɑŋɯ	ʤɑŋɯ	jɑŋɯ	ɲɑŋɯ~jɑː	jɑŋɯ	jɑŋɯ	nɑː	jɑŋɑ	ɟɑŋɯ	jɑŋɑ	ɲɑɑ	jeni			jeŋi		jɑŋɯ~jɑŋɑ	sɑŋɑ
NIGHT_1	ɟeʤæ	tøn	tyn~qɑrɑ	ɕɘ̆ʷr	ɡeʤe	tun	tyːn	ɡeʤɛ	tyn	keʧe	keʧɛ~keʦe	tyn	tyn~χɑrɑɑ	kiːeʧɛ	ɡeʧe	tyn	tyn~keʃe	tyn	tyn	ɡeʤe	tyn	tøn~tyn	tyn	tøn	dynne	ɟeʤe	ɡiʤe	dyn	tyn	keʧɑ	tyn	tyːn
NOSE_1																							tumʧuq					dumʧuq				
NOSE_2																									hɑɑj			χɑɑj				
NOSE_3	burun		purun		burun	burun~buen~bin	munnu	burnu	murɯn	burun	burun	murɯn	purun	burɯn	burun	murun	burɯn	burun	burun	purnɯ	purnu	morɯn~murɯn		borɯn		burun	burun		burun	burun		murun
NOSE_4																															qɑŋrɯq	
NOT_1	mɑ	mɑ	bɑ	mɑ	mɑ	mɑ	bɑ	mɑ	mɑ~bɑ~pɑ	mɑ	mɑ	mɑ	bɑ~pɑ~mɑ	mɑ	mɑ	bɑ	mɑ~bɑ~pɑ	bɑ	mɑ	mɑ	pɑ~bɑ~mɑ	mɑ	mɑ~bɑ	mɑ	bɑ~vɑ~pɑ	mɑ	mɑ	mɑ~eves	mɑ	mɑ	emes~emeser~mɑ~pɑ	mɑ~bɑ
NOT_2																															emestro	
OLD (USED)_1		iθke	ɛrɡe		eski	eski	erɡe	eski	eski	eski	eski	eskɘ	irɡɘ		esɡi	esci	eski	eski	eski	eski	eski	ëski	eski	iske		esci		erɡi	ɛski	eski	erke	erɡe
OLD (USED)_2																									eˤrhi							
OLD (USED)_3				kivɘ																												
ONE_1	bir	ber	pɘr	pɘrre~pɘr	bir	bir	biːr	bir	bir	bir	bir	bɘr	pɘr	biː	bir	bir	bir	pir~bir~mir~vir	bir	bir	pir	pir	bir	ber	bɘr~bɘrɛɛ	bir	bir	bir	bir	bir	per~pɯr	biːr
PERSON_1		keʃe	kɘzɘ			kisi	kihi				kiʃi	kɘsɘ	kɘzɘ		ɡiʃi	ciʃi	kisi	kiʒi~kiʤi	kiʃi	kiʃ	kiʒi	kiʃi	kiʒi	keʃe	kiʃi	ciʃi		kiʒi	kiʃi	kiʃi	kise	kihi
PERSON_2				ɕɯn																												
PERSON_3																			jɑlŋuq													
RAIN (PRECIPITATION)_1									ʒɑwɯn	ʤɑwun		ʒɑwɯn			jɑwun																	
RAIN (PRECIPITATION)_2																							ɟɑɑʃ									
RAIN (PRECIPITATION)_3			suɣ																													
RAIN (PRECIPITATION)_4																									øˤsken							
RAIN (PRECIPITATION)_5	jɑɣɯʃ	jɑmɣɯr			jɑɣɯʃ	jɑmɡur		jɑːmur			jɑmɣur			jɑɣɯʃ	jɑŋur		jɑmɣɯr		jɑɣmur	jɑɣmur		jɑnɣɯr		jɑnʁɯr		jɑːmur	jɑɣɯʃ~jɑɣmɯr		jɑmɣur	jɔmɣir	jɑɣmɯr	
RAIN (PRECIPITATION)_6				ɕumɤ̆ʷr						ʤɑŋur		ʒɑŋbɯr	nɑŋmɯr			ʤɑmɣɯr		ɲɑŋmɯr~ɲɑnmɯr~nɯŋmɯr					ɟɑŋmɯr									sɑmɯːr
RAIN (PRECIPITATION)_7							hɑmɯːr																									
RAIN (PRECIPITATION)_8																					nɑɣbur											
RED_1		qɯðɯl	qəzəl	χɘrlɘ	kɯzil	kezel	kɯhɯl		qɯzɯl	qɯzɯl	kɯzɯl~kizɯl	qɯzɯl	χɯzɯl	qɯzɯl	qɯzɯl	qɯzɯɫ	qɯzɯl	qɯzɯl	qɯzɯl	qɯsɯl~qɯzɯl	qɯzɯl	qɯzɯl	qɯzɯl	qɯzɯl	qɯzɯl		ɡɯðɯl	qɯzɯl	qizil	qizil	qɯzɯl	kɯhɯl
ROOT_1																			jɯltɯz										jiltiz	ildiz	jɯltɯs	
ROOT_2			ʧəltəs				hilis														ʧɯltɯs				sɯldɯs				ʒiltiz			silis
ROOT_3		tɑmɯr		tɯmɑr	tɑmɯr				tɑmɯr	tɑmɯr	tɑmur	tɑmɯr			tɑmur	tɑmɯr	tɑmɯr	tɑzɯl			tɑzɯl	tɑmɯr~tɑzɯl	tɑzɯl	tɑmɯr				dɑzɯl	tomur			
ROOT_4	cøc					tub		køk												ozeχ						cøc	køk					
ROPE_1	cændir			kɑndrɑ												cøtørmø												χendir				
ROPE_2		ɑrqɑn			ɑrqɑn	ørken			ɑrqɑn		ørken~erken	ɑrqɑn			ɑrqɑn		ɑrqɑn		uruq	urχɑn						urɡɑn				ɑrqɔn	uruq	
ROPE_3								ʧɑtɯ	ʒip			ʒɘp				ʤip																
ROPE_4	ip	bɑw	pɑɣ	pɤ̆ʷjɑv	jip		bɯɑ		bɑw		jip	bɑw	pɑɣ				bɑw	pɑɣ			pɑɣ	jip	buː	bɑw	bɑɣ	ip	jyp				pɑɣ~jep~jip	bɯɑ
ROPE_5				vɘ̆ʷren																												
ROUND_1	jumru	jomoro				juɡɑlɑk		juvɑrlɑk			jumɑlɑk													jomrɯ		juvɑrɫɑk			jumulɑq	jumɑlɔq		
ROUND_2						teɡirmɑ													teɣirmi							deːirmi						
ROUND_3													terpek																			
ROUND_4														ɡildir																		
ROUND_5						ʧourɑ			ʒumɯrɯ			ʒʊmɯr				ʤumuru									tøørej							
ROUND_6		tumɑlɑq	ʧumɑq		tomɑlɑq				domɑlɑq~dumɑlɑq~ʒumɑlɑq			domɑlɑq	nɯmɑlɑχ				tɯmɑlɑq												domulɑq~ʒumulɑq	dumɑlɔq		
ROUND_7				ɕɑvrɑɡɑ			tøɡyryk									teɟerec~toɣoɫoq							teɣerik									tøɡyryk
ROUND_8	døvreli																															
SALT_1	duz	toð	tus	tøvɑr	tuz	tus	tyːs	tuz	duz	tuz	tuz	tʊz	tus	tuz	tuz	tuz	tuz	tus	tuz	duz~dyz~tyz	tus		tus	toz	tus	tuz	duð	dus	tuz	tuz	tuz	tuːs
SAND_1	ɡum	qom	qum	χɤ̆ʷjɤ̆ʷr	qum	kum~kun	kumɑk	kum	qum	qum	kum	qʊm	χum		χum~qɑjɯr	qum	qum~qɑjɯr	quvɑq~qum	qum	kum	qumɑq	qum		qom		kum			qum	qum	qum~qom	kumɑχ
SAND_2																									hum							
SAND_3																											ʧɛɡe					
SAY_1	de	ɛjt~ti	ɑjt	te	ɑjt	ɑjt~de	die	de	ɑjt~de	ɑjt~de	ɑjt	ɑjt			de	ɑjt~de	ɑjt~de	ɑjt~de	teː	ejʃɑ~tɛ~ti	ɑjt	ɛjt~të	ɑjt~de	ɛjt~di	de	de	ɑjt~dij		ejt~dɛ	ɑjt~de	ɑj~ti	die
SAY_2	søjlæ							søle																		søjlʲe		ʧuɣɑːlɑ				
SAY_3														hɑːj																		
SAY_4													ʧooχtɑ																			
SEE_1	ɟør	kyr	korʲ	kur	kør	kor	kør	ɡør	kør	kør	kør~ker	kør	kør	ker	ɡør	cør	kør	kør	kør	kør	kør	kør	kør	kyr	kør	ɟør	ɡør	kør	kør	kor	kør~kyr	kør
SEED_1		orloq			urluq	uru~ourluk				urluq	urluk	ʊrɯq			urluq	uruq	urlɯq		uruɣ	urluχ				orlɯq					uruq	uruɣ		
SEED_2				vørø																												
SEW_1																		køktø					køktø									
SEW_2	tic	tek	tɘk	ɕɘ̆ʷle	tik	tik	tik	dik	tik	tik	tik	tɘk	tɘk	tik	tik	tic	tik	tik		tiχ	tik	tik		tek	dɑɑrɑ	dic	tik	dɑːrɑ	tik	tik	tek~tɯq	tik
SHARP_1																qurʧ							qurʧ									
SHARP_2					keskin			keskin						kɛsɡili												cescin						
SHARP_3	iti	ytker				iti			øtkir		iti	øtkɘr		jitdi~jittiː	itti	øtcyr	øtkir	øtkyr	jiti~jitti				øtkyr~ødyr	ytken			jiti		øtkyr	otkir		
SHARP_4			ʧɘdɘɣ	ɕivɘʧ						ʤiti			ʧɘtɘɡ								ʧidiɡ				ʧiˤtɘ			ʧidiɡ			ɯʃtɯɣ	sɯtɯː
SHARP_5							hɯtɯː																									
SHORT_1	ɡɯsɑ	qɯsqɑ	qəsqɑ	kɘske	qɯsqɑ	kiʃkɑ	kɯlɡɑs	kɯsɑ	qɯsqɑ	qɯsχɑ	kɯskɑ	qɯʃqɑ	χɯsχɑ		qɯsɣɑ	qɯsqɑ	qɯsqɑ	qɯsqɑ	qɯsɡɑ	χɯsχɑ	qɯsqɑ	qɑrsɑq	qɯsχɑ	qɯsqɑ	qɯˤsqɑ	kɯsɑ	ɡɯθɡɑ	qɯsqɑ	qisqɑ		qɯsqɑ	kɯlɡɑs
SIT_1	otur	ultɯr	oːlur	lɑr	otur	oltur	olor	otur	otɯr	oltur	oltur	otɯr	odɯr	juor	oltur	otur	oltɯr	otur	olur	otɯr	odur	otɯr	otɯr	utɯr	olur~olɯr	otur	otur	olur	oltur	otir	oltur	olor
SKIN_1	dæri	tire		tirɘ	teri	bilɑu	tiriː	deri	teri	teri	teri	terɘ	teːr	tɛri	teri	teri	teri	tere	teri	tir	tere	tɛri	tere	tire	keˤʃ	deri	deri	keʃ	terɛ	teri	ter~tere	tiriː
SKIN_2			ʧɑmɑɣ																													
SKY_1							kɑllɑːn																									χɑllɑːn
SKY_2	ɟøj	kyk	kunʲ	tybe	kok	kok		ɡøk		køk	køk		tiɡɘr		køk	cøc	køk	køk~teɡri	køk~teŋri~qɑlɯq		teɡri	køk	teŋeri	kyk	deːre	ɟøc		deer			teŋir	
SLEEP_1		joqlɑ			juqlɑ				ujqɯlɑ		juklɑ	ʊjɯqtɑ			juχlɑ	uqtɑ	ujqlɑ	ujqtɑ		uχlɑ		joqlɑ~juqlɑ	uχtɑ	joqlɑ			uqlɑ		uχlɑ	uχlɑ		
SLEEP_2	jɑt		uzu			uju	utuj	uju					uzu	jɑt				ujttɑ	udɯ		uzu				udu	uju	jɑt	udu			uzu	utuj
SLEEP_3										ʤuqlɑ																						
SLEEP_4				ɕɯvɤ̆ʷr																												
SMALL_1		bɛlɛkɛj~bɛlɛkɛs																														
SMALL_2					ufɑʧɯq																					ufɑk						
SMALL_3									kiʃkene~kiʃkentɑj			kɘʃkene~kɘʃkentɑj												keʧkenɛ						kiʧkinɑ		
SMALL_4	ciʧic		kɘʧeeʧ			kyʧe~kiʧi	kyʧʧyɡyj	kyʧyʤyk		ɡitʧe	kiʧi~kiʦi		kɘʧiʤek		ɡiʧʧi	ciʧine	kiʃkej	kiʤiɡ~kiʧi~kiʧinek~kiʧeʧ~kiʧy	kiʧiɡ	kiʧi~kiʤi	kiʧiɡ	kiʧy	kiʧi			cyʧyc	kiʧi		kiʧik		kiʧiɡ	kuʧːuɡuj
SMOKE (EXHAUST)_1													ɯs										ɯʃ		ɯʃ			ɯʃ	is~ɛs		ɯs	
SMOKE (EXHAUST)_2							buruo																									buruo
SMOKE (EXHAUST)_3	tysty	tøtøn	tydyn	tɘ̆ʷdɘ̆ʷm	tytyn	tutum~tutun		tytyn	tytin	tytyn	tytyn~tytsy	tytɘn	tydyn	tityn	tytyn	tytyn	tytin	tydøk	tytyn	ʦyʦyn~ʤyʤyn	tydyn	totin		tøten		dumɑn	tyθθe			tutun		
SNAKE_1	ilɑn	jɯlɑn		ɕɘlen	jɯlɑn	ilɑn~ɡillɑn~jlɑɡɑn		jɯlɑn	ʒɯlɑn	ʤɯlɑn	jɯlɑn~ilɑn	ʒɯlɑn	ʧɯlɑn	jilɑːn	jɯlɑn	ʤɯɫɑn	jɯlɑn	cɯlɑn	jɯlɑn	jilɑn	ʧɯlɑn	jɯlɑn	ɟɯlɑn	jɯlɑn		jɯɫɑn	jɯlɑn	ʧɯlɑn	ilɑn~ʒilɑn	ilɔn	jɯlɑn	
SNAKE_2																																erien yøn
SNAKE_3			uzunɣurt																													
SNAKE_4																									ʧer bɑlɯː							
STAND_1	dur	tor	tur	tør	tur	tur	tur	dur	tur	tur	tur	tur	tur	tur	tur	tur	tur	tur	tur	dɯr	tur	tor~tur	tur	tor	tur	dur	dur	tur	tur	tur	tur	tur
STAR_1	ulduz	jondoð			jɯldɯz	juldus		jɯldɯz			julduz~jolduz~jɯldɯz			julduz	julduz		juldɯz	jɯldɯs	jultuz	jultus~jiltis				joldɯz		jɯɫdɯz	jɯldɯð		jultuz	julduz	jultɯs~jɯltɯs	
STAR_2			ʧəltəs	ɕøldør			hulus		ʒuldɯz	ʤulduz		ʒʊldɯz	ʧɯltɯs			ʤɯɫdɯz					ʧɯltɯs		ɟɯldɯs		sɯltɯs			sɯldɯs	ʒultuz			sulus
STONE_1	dɑʃ	tɑʃ	tɑs	ʧul	tɑʃ	tɑs~tɑʃ	tɑːs	tɑʃ	tɑs	tɑʃ	tɑʃ	tɑs	tɑs	tɑːɑʃ	tɑʃ	tɑʃ	tɑs	tɑʃ~tɑs	tɑʃ	tɑʃ	tɑʃ	tɑʃ	tɑʃ	tɑʃ	dɑʃ	tɑʃ	dɑʃ	dɑʃ	tɑʃ	tɔʃ	tɑs	tɑːs
STONE_2			sɑjdɑːzə																													
SUCK_1	sor	hur	sor						sor			sor	sor	suor	sor	sor	sor	sor	sor		sor		soor	suɯr	sor		θor	sor	ʃorɑ	sor		
SUCK_2	æm	im	ɛm	ɘ̆ʷm	em		em~obor	em	em	em	em	em	em	ɛm	em	em	em	ep			em		em	im	em	em	em	em	ɛm	em	em	em~obor
SUN_1	ɟynæʃ~ɟyn	qojɑʃ			kyneʃ	kun	kyn	ɡyn~ɡyneʃ	kyn	kyn	kujɑʃ	kyn	kyn	kyn~kin	ɡyn	cyn	kyn	kyn	kyn	kun	kyn	qojɑʃ	kyn	qojɑʃ		ɟyneʃ	ɡyn	χyn	kyn	qujɔʃ	kyn	kyn
SUN_2																									hyn							
SUN_3				χɘ̆ʷvel																												
SUN_4			kunʲɣɑrɑːɣə																													
SWIM_1														kirun																	qɑj	
SWIM_2	yz	jøð	ʧys		jɑldɑ	juz	køp	yz	ʒyz	ʤyz	jyz	ʒyz	ʧys		jyz	syz	jɑldɑ~jyz	jys	jyz	ʧum	ʧys	jys	ɟys	jøz		jyz	jyð	eʃt	yz	suz		
SWIM_3																									eˤhin							
TAIL_1	ɡujruɡ	qojroq	quzuruq	χyre	qujruq	kujruɡ	kuturuk	kujruk	qujrɯq	qujruq	kujruk	qʊjrɯq	χuzuruχ	qurduq	qujruq	qujruq	qujrɯq	qujruq~qujrɯq	qudruq	quruχ~kuruχ	quzuruq	qujrɯq	qujruq	qojrɯq	quduruq	kujruk	ɡujruq	quduruq	qujruq		quzruq	kuturuk
TAKE_1		ɑl	ɑl	il	ɑl	ɑl	ɯl	ɑl	ɑl	ɑl	ɑl	ɑl	ɑl	ɑl	ɑl	ɑɫ	ɑl	ɑl	ɑl	ɑl	ɑl	ɑl	ɑl	ɑl	ɑl	ɑɫ	ɑl	ɑl	ɑl	ɔl	ɑl	ɯl
TAKE_2	ɟøtyr																															
THAT_1	o			leʃ	o	os ol	ol	o	ol	o	ol	ɑnɑ	ol	o	o		ol	ol	ol	u	ol	ul	ol		ol	o	ol		u	o	ol	ol
THAT_2		teɡe	tɛɣ													tiɟi								teɡe				døø				
THEY_1	onlɑr	ulɑr	olɑr		olɑr	ɑlɑr		onnɑr	olɑr	ɑlɑ	ɑlɑr	olɑr	olɑr	ollɑr	olɑr	ɑɫɑr	olɑr	ɯlɑr~lɑr	olɑr		ɯlɑr		olor	ɑlɑr	olɑrɯŋ	onɫɑr	olɑr	olɑr	ulɑr	ulɑr		
THEY_2							ɡiniler													vulɑr											qolɑr	kiniler
THEY_3				vɘ̆ʷzem																												
THICK_1	joɣun	jɯwɑn												joɣun					joɣun	joɣɑn		juwɑn		juwɑn			joɣɯn			joɣɔn	joɣɯn	
THICK_2										bɑzɯq	bɑzɯq																					
THICK_3	ɡɑlɯn	qɑlɯn	qɑːləŋ	χulɤ̆ʷn	qɑlɯn			kɑlɯn	qɑlɯn~ʒuwɑn	qɑlɯn	kɑlɯn	qɑlɯŋ	χɑlɯn		qɑlɯn	qɑɫɯn	qɑlɯn		qɑlɯn		qɑlɯn		qɑlɯn~ɟoon	qɑlɯn	hɯlɯn~nøon	kɑɫɯn	ɡɑlɯŋ	qɯlɯn~ʧoon	qelin	qɑlin	qɑlɯn	χɑlɯŋ~suon
THICK_4																	dombɑj															
THIN_1							hinnʲiɡes																									sinɲiɡes
THIN_2			ʧuɣɑʤɑːq~ʧɘʧkæʤeːk																													
THIN_3		joqɑ			jufqɑ												juqɑ		juqɑ	joχpɑ				juqɑ			juqɑ		jupqɑ~juqqɑ	jupqɑ	juqɑ	
THIN_4	inʤæ				inʤe			inʤɛ		iŋiʧke	inʧke		nɘske			iʧce	jiŋiʃke		jinʧɡe	neʃke				neʧkɛ		inʤe	inʧe		inʧike~iŋiʧke	iŋiʧkɑ		
THIN_5				ɕuɣɑ~ɕinʑe					ʒuqɑ~ʒiŋiʃke	ʤuqɑ		ʒʊqɑ~ʒɘŋɘʃke	ʧuɣɑ			ʤuqɑ		ʧiʧke		lɛʃki	ʧuɣɑ		ɟuqɑ		ʧuɣɑ~niŋɡe			ʧuɣɑ~ʧiŋɡe	ʒupqɑ		ʃike	
THINK_1		ujlɑ			ojlɑ				ojlɑ	ojlɑ		ojlɑ			ojlɑʃ	ojɫɑ	ojlɑ					ojlɑ		ujlɑ					ojlɑ	ojlɑ		
THINK_2	dyʃyn		pøːɡun~sɑːɣən		tysyn	sɑɡin		dyʃyn			sɑɣɯn		sɑɣɯn	sɑn				sɑnɑ~sɑɣɯn	sɑqɯn		pøɡyn~sɑnɑn		sɑnɑ		sɑɣɯn	dyʃyn		bodɑ			sɑqɯn	sɑnɑ
THINK_3				ʃuɣɤ̆ʷʃlɑ																												
THIS_1	bu	bɯl	pu	ku	bu	bu	bu	bu	bul	bu	bu	bʊl	pu	bo	bu	bu	bu	po	bu	bu	po	bu	pu	bu	bo	bu	bu	bo	bu	bu	pu	bu
THOU_1	sæn	hin	sɛn	ezɘ	sen	sen	en	sɛn	sen	sen	sen	sen	sin	sɛn	sen	sen	siz	sen	sen	sen	sen	sin	sen	sin	sen	sen	θen	sen	sɛn	siz	sen	en
THREE_1	yʧ	øs	yʧ		yʧ	uʧ	ys	yʧ	yʃ	yʧ	yʧ	yʃ	ys	yːʧ	yʧ	yʧ	yʃ	yʧ~yʃ	yʧ	uʃ	yʃ	øʧ	yʧ	øʧ	yʃ	yʧ	yʧ	yʃ	yʧ	uʧ	yʃ~uʃ	ys
THREE_2				viɕɕɘ~viʑɘ~viɕ																												
THROW_1		bɛr		pɤ̆ʷrɑχ~per			bɯrɑk						sil					ʧel														bɯrɑχ
THROW_2		tɑʃlɑ	tɑstɑ				keːs		tɑslɑ	silde		tɑstɑ	tɑstɑ		tɑʃlɑ	tɑʃtɑ	tɑslɑ		kemiʃ		tɑʃtɑ	tɑʃlɑ	tɑʃtɑ	tɑʃlɑ	qɑɣ		tɑʃlɑ	dɑʒɑ	tɑʃlɑ	tɑʃlɑ	tɑrdɑ	kebis~keːs
THROW_3	ɑt	ɯrɣɯt		ɯvɤ̆ʷt	ɑt			ɑt	ɑt	ɑt	ɑt			hɑt		ɯrʁɯt			ɑt			ɑt		ɑt		ɑt		oqtɑ	ɑt	ɔt		
THROW_4									ɯlɑqtɯr			lɑqtɯr					bɯlɑqtɯr															
TONGUE_1	dil	tel	tɘl	ʧɘlɣe	til	til	tɯl	dil	til	til	til	tɘl	tɘl	til	til	til	til	til	tɯl	ʦil	til	til	til	tel	dɯl	dilʲ	dil	dɯl	til	til	tel	tɯl
TOOTH_1	diʃ	teʃ	tɘs	ʃɤ̆ʷl	tiʃ	tis	tiːs	diʃ	tis	tiʃ	tis~tiʃ~diʃ	tɘs	tɘs	tiːiʃ	tiʃ	tiʃ	tis	tiʃ	tiʃ	tiʧ	tiʃ		tiʃ	teʃ	dɘʃ	diʃ	diʃ		ʧiʃ	tiʃ	tɯs~tes	tiːs
TREE_1					terek	terɑk				terek	tørɛk				terek		terek														terek	
TREE_2	ɑɣɑʤ	ɑɣɑs	ɑɑʧ	jɯvɤ̆ʷɕ			mɑs	ɑːʧ	ɑɣɑʃ			ɑɣɑʃ	ɑɣɑs					ɑɣɑʃ	ɯɣɑʧ	ɑɣɑʧ	ɑɣɑʃ	ɑɣɑʦ	ɑɣɑʃ	ɑɣɑʧ	neʃ	ɑːɑʧ	ɑɣɑʧ	ɯjɑʃ	jɑɣɑʧ			mɑs
TREE_3														hɑɣɑʧ		ʤɯɣɑʧ			søɡyt													
TWO_1	ici	ike	iɡɘ	ikkɘ~iɡɘ~ik	eki	eki	ikki	iki	eki	eki	eki	ekɘ	ɘkɘ	ɛkki	eki	eci	eki	eki~ekki	eki~iki	iʃki~iʧki	ijɡi	ëki~eki	eki	ike	iˤhi	ici	iki	iji	ikki	ikki	iʃke	ikki
VOMIT_1	ɡus	qoθ	qus	χøs	qus	kus		kus	qus	qus	kus	qʊs	χus	qus	qus	qus	qus	qus	qus				qus	qos	quˤs	kus	ɡuθ	qus	qus	qus	qus	
VOMIT_2																																χotuolɑː
WALK_1	jeri	jør			jyr	jur					jyry			jorɯ	jyry		jyr		jorɯ	jyr~jer		jør		jør		jyry	jøre			jur		
WALK_2	ɟæz		ʧør	ɕyre			bɑr	ɡez	ʒyr	ʤyry		ʒyr	ʧør			ʤyr		cor~pɑs~bɑs			ʧør		bɑs		ʧoru			ʧoru	ʒyr		pɑr~vɑr	
WALK_3							hɯrɯt																									
WALK_4																																χɑːmp
WARM_1			ʧələɣ						ʒɯllɯ	ʤɯlɯ		ʒɯlɯ	ʧɯlɯɣ			ʤɯɫuu					ʧɯlɯɣ		ɟɯlu	ʤɯlɯ	ʧɯlɯɣ			ʧɯlɯɣ				sɯlɑːs
