# Wordlist

# DATA
ID	DOCULECT	CONCEPT	TOKENS	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	LEXSTATID
773	Kota	ASH	p oː d u a t u k ə	1 7 1 7 7 1 7 1 7	AXBYYBYBZ	PUTYATYKE	8	8.P.C 8.U.V 8.T.C 8.Y.V 8.A.V 8.T.C 8.Y.V 8.K.C 8.E.V	2.0 1.5 1.75 1.3 1.3 1.75 1.3 1.75 0.8	poːduatukə	0	30
868	Koya	ASH	b uː ɖ i d a	1 7 1 7 1 7	AXBYBZ	PYTITA	9	9.P.C 9.Y.V 9.T.C 9.I.V 9.T.C 9.A.V	2.0 1.5 1.75 1.3 1.75 0.8	buːɖida	0	23
988	Kurukh	ASH	ʧ i n d	2 7 4 1	AXLN	CINT	10	10.C.C 10.I.V 10.N.c 10.T.c	2.0 1.5 1.1 0.8	ʧind	0	32
1161	Malayalam	ASH	ʧ aː m b a l	2 7 4 1 7 5	AXMBYN	CAMPAL	12	12.C.C 12.A.V 12.M.c 12.P.C 12.A.V 12.L.c	2.0 1.5 1.1 1.75 1.3 0.8	ʧaːmbal	0	33
1162	Malayalam	ASH	ʧ aː ɾ a m	2 7 5 7 4	AXBYN	CARAM	12	12.C.C 12.A.V 12.R.C 12.A.V 12.M.c	2.0 1.5 1.75 1.3 0.8	ʧaːɾam	0	41
1409	Ollari Gadba	ASH	n i ɖ	4 7 1	AXN	NIT	14	14.N.C 14.I.V 14.T.c	2.0 1.5 0.8	niɖ	0	26
1469	Parji	ASH	n ĩ d	4 7 1	AXN	NIT	15	15.N.C 15.I.V 15.T.c	2.0 1.5 0.8	nĩd	0	26
1534	Tamil	ASH	s aː m b a l	3 7 4 1 7 5	AXMBYN	SAMPAL	16	16.S.C 16.A.V 16.M.c 16.P.C 16.A.V 16.L.c	2.0 1.5 1.1 1.75 1.3 0.8	saːmbal	0	33
1681	Telugu	ASH	b uː ɖ i d a	1 7 1 7 1 7	AXBYBZ	PYTITA	17	17.P.C 17.Y.V 17.T.C 17.I.V 17.T.C 17.A.V	2.0 1.5 1.75 1.3 1.75 0.8	buːɖida	0	23
1827	Toda	ASH	p uː d i	1 7 1 7	AXBZ	PYTI	18	18.P.C 18.Y.V 18.T.C 18.I.V	2.0 1.5 1.75 0.8	puːdi	0	23
1929	Tulu	ASH	ʧ uː n j a	2 7 4 6 7	AXBCZ	CYNJA	19	19.C.C 19.Y.V 19.N.C 19.J.C 19.A.V	2.0 1.5 1.75 1.5 0.8	ʧuːnja	0	32
1930	Tulu	ASH	ʧ oː n j a	2 7 4 6 7	AXBCZ	CUNJA	19	19.C.C 19.U.V 19.N.C 19.J.C 19.A.V	2.0 1.5 1.75 1.5 0.8	ʧoːnja	0	32
2028	Yeruva	ASH	b uː d i	1 7 1 7	AXBZ	PYTI	20	20.P.C 20.Y.V 20.T.C 20.I.V	2.0 1.5 1.75 0.8	buːdi	0	23
#
4	Badga	BARK	p a ʈ ʈ e	1 7 1 1 7	AXMBZ	PATTE	1	1.P.C 1.A.V 1.T.c 1.T.C 1.E.V	2.0 1.5 1.1 1.75 0.8	paʈʈe	0	42
105	Betta Kurumba	BARK	m e ɾ t oː l ə	4 7 5 1 7 5 7	AXMBYBZ	MERTULE	2	2.M.C 2.E.V 2.R.c 2.T.C 2.U.V 2.L.C 2.E.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	meɾtoːlə	0	43
226	Brahui	BARK	b u n d	1 7 4 1	AXLN	PYNT	3	3.P.C 3.Y.V 3.N.c 3.T.c	2.0 1.5 1.1 0.8	bund	0	44
333	Gondi	BARK	t oː l	1 7 5	AXN	TUL	4	4.T.C 4.U.V 4.L.c	2.0 1.5 0.8	toːl	0	45
441	Kannada	BARK	n aː ɾ u	4 7 5 7	AXBZ	NARY	5	5.N.C 5.A.V 5.R.C 5.Y.V	2.0 1.5 1.75 0.8	naːɾu	0	46
442	Kannada	BARK	t o ɡ a ʈ i	1 7 1 7 1 7	AXBYBZ	TUKATI	5	5.T.C 5.U.V 5.K.C 5.A.V 5.T.C 5.I.V	2.0 1.5 1.75 1.3 1.75 0.8	toɡaʈi	0	58
572	Kodava	BARK	a ʈ ʈ e	7 1 1 7	XMBZ	ATTE	6	6.A.V 6.T.c 6.T.C 6.E.V	1.5 1.1 1.75 0.8	aʈʈe	0	42
573	Kodava	BARK	ʧ e k k e	2 7 1 1 7	AXMBZ	CEKKE	6	6.C.C 6.E.V 6.K.c 6.K.C 6.E.V	2.0 1.5 1.1 1.75 0.8	ʧekke	0	59
675	Kolami	BARK	ɖ a n ɖ i m a ɖ ɖ a	1 7 4 1 7 4 7 1 1 7	AXMBYBYMBZ	TANTIMATTA	7	7.T.C 7.A.V 7.N.c 7.T.C 7.I.V 7.M.C 7.A.V 7.T.c 7.T.C 7.A.V	2.0 1.5 1.1 1.75 1.3 1.75 1.3 1.1 1.75 0.8	ɖanɖimaɖɖa	0	48
774	Kota	BARK	k o l l u ʧ o	1 7 5 5 7 2 7	AXMBYBZ	KULLYCU	8	8.K.C 8.U.V 8.L.c 8.L.C 8.Y.V 8.C.C 8.U.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	kolluʧo	0	49
869	Koya	BARK	b e ɾ a ɖ u	1 7 5 7 1 7	AXBYBZ	PERATY	9	9.P.C 9.E.V 9.R.C 9.A.V 9.T.C 9.Y.V	2.0 1.5 1.75 1.3 1.75 0.8	beɾaɖu	0	50
870	Koya	BARK	d a n ʈ i	1 7 4 1 7	AXMBZ	TANTI	9	9.T.C 9.A.V 9.N.c 9.T.C 9.I.V	2.0 1.5 1.1 1.75 0.8	danʈi	0	48
989	Kurukh	BARK	oː ɖ a k	7 1 7 1	XBYN	UTAK	10	10.U.V 10.T.C 10.A.V 10.K.c	1.5 1.75 1.3 0.8	oːɖak	0	51
1163	Malayalam	BARK	p a ʈ ʈ a	1 7 1 1 7	AXMBZ	PATTA	12	12.P.C 12.A.V 12.T.c 12.T.C 12.A.V	2.0 1.5 1.1 1.75 0.8	paʈʈa	0	42
1164	Malayalam	BARK	m a ɾ a t t o l i	4 7 5 7 1 1 7 5 7	AXBYMBYBZ	MARATTULI	12	12.M.C 12.A.V 12.R.C 12.A.V 12.T.c 12.T.C 12.U.V 12.L.C 12.I.V	2.0 1.5 1.75 1.3 1.1 1.75 1.3 1.75 0.8	maɾattoli	0	43
1535	Tamil	BARK	p a ʈ ʈ e	1 7 1 1 7	AXMBZ	PATTE	16	16.P.C 16.A.V 16.T.c 16.T.C 16.E.V	2.0 1.5 1.1 1.75 0.8	paʈʈe	0	42
1682	Telugu	BARK	p a ʈ ʈ a	1 7 1 1 7	AXMBZ	PATTA	17	17.P.C 17.A.V 17.T.c 17.T.C 17.A.V	2.0 1.5 1.1 1.75 0.8	paʈʈa	0	42
1683	Telugu	BARK	b e ɾ a ɖ u	1 7 5 7 1 7	AXBYBZ	PERATY	17	17.P.C 17.E.V 17.R.C 17.A.V 17.T.C 17.Y.V	2.0 1.5 1.75 1.3 1.75 0.8	beɾaɖu	0	50
1828	Toda	BARK	p u ʈ k o ɾ i	1 7 1 1 7 5 7	AXMBYBZ	PYTKURI	18	18.P.C 18.Y.V 18.T.c 18.K.C 18.U.V 18.R.C 18.I.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	puʈkoɾi	0	55
1931	Tulu	BARK	k e t t a	1 7 1 1 7	AXMBZ	KETTA	19	19.K.C 19.E.V 19.T.c 19.T.C 19.A.V	2.0 1.5 1.1 1.75 0.8	ketta	0	42
2029	Yeruva	BARK	t oː l u	1 7 5 7	AXBZ	TULY	20	20.T.C 20.U.V 20.L.C 20.Y.V	2.0 1.5 1.75 0.8	toːlu	0	45
#
5	Badga	BELLY	o ʈ ʈ e	7 1 1 7	XMBZ	UTTE	1	1.U.V 1.T.c 1.T.C 1.E.V	1.5 1.1 1.75 0.8	oʈʈe	0	65
106	Betta Kurumba	BELLY	p o ʈ ʈ i	1 7 1 1 7	AXMBZ	PUTTI	2	2.P.C 2.U.V 2.T.c 2.T.C 2.I.V	2.0 1.5 1.1 1.75 0.8	poʈʈi	0	65
227	Brahui	BELLY	p e ɖʰ	1 7 1	AXN	PET	3	3.P.C 3.E.V 3.T.c	2.0 1.5 0.8	peɖʰ	0	62
334	Gondi	BELLY	p iː ɾ	1 7 5	AXN	PIR	4	4.P.C 4.I.V 4.R.c	2.0 1.5 0.8	piːɾ	0	63
443	Kannada	BELLY	h o ʈ ʈ e	3 7 1 1 7	AXMBZ	HUTTE	5	5.H.C 5.U.V 5.T.c 5.T.C 5.E.V	2.0 1.5 1.1 1.75 0.8	hoʈʈe	0	65
444	Kannada	BELLY	h o ʈ ʈ a	3 7 1 1 7	AXMBZ	HUTTA	5	5.H.C 5.U.V 5.T.c 5.T.C 5.A.V	2.0 1.5 1.1 1.75 0.8	hoʈʈa	0	65
574	Kodava	BELLY	p o ʈ ʈ e	1 7 1 1 7	AXMBZ	PUTTE	6	6.P.C 6.U.V 6.T.c 6.T.C 6.E.V	2.0 1.5 1.1 1.75 0.8	poʈʈe	0	65
676	Kolami	BELLY	ʈ e ʈ ʈ e	1 7 1 1 7	AXMBZ	TETTE	7	7.T.C 7.E.V 7.T.c 7.T.C 7.E.V	2.0 1.5 1.1 1.75 0.8	ʈeʈʈe	0	65
775	Kota	BELLY	n a ɖ p eː ʈ ɡ u	4 7 1 1 7 1 1 7	AXMBYMBZ	NATPETKY	8	8.N.C 8.A.V 8.T.c 8.P.C 8.E.V 8.T.c 8.K.C 8.Y.V	2.0 1.5 1.1 1.75 1.3 1.1 1.75 0.8	naɖpeːʈɡu	0	67
871	Koya	BELLY	ɖ o k k a	1 7 1 1 7	AXMBZ	TUKKA	9	9.T.C 9.U.V 9.K.c 9.K.C 9.A.V	2.0 1.5 1.1 1.75 0.8	ɖokka	0	68
990	Kurukh	BELLY	k uː l	1 7 5	AXN	KYL	10	10.K.C 10.Y.V 10.L.c	2.0 1.5 0.8	kuːl	0	69
1093	Kuwi	BELLY	b a n ɖ i	1 7 4 1 7	AXMBZ	PANTI	11	11.P.C 11.A.V 11.N.c 11.T.C 11.I.V	2.0 1.5 1.1 1.75 0.8	banɖi	0	70
1165	Malayalam	BELLY	ʋ a j a ɾ ə	6 7 6 7 5 7	AXBYBZ	WAJARE	12	12.W.C 12.A.V 12.J.C 12.A.V 12.R.C 12.E.V	2.0 1.5 1.75 1.3 1.75 0.8	ʋajaɾə	0	71
1296	Malto	BELLY	p u ɖ aː	1 7 1 7	AXBZ	PYTA	13	13.P.C 13.Y.V 13.T.C 13.A.V	2.0 1.5 1.75 0.8	puɖaː	0	72
1410	Ollari Gadba	BELLY	p u d u ɡ	1 7 1 7 1	AXBYN	PYTYK	14	14.P.C 14.Y.V 14.T.C 14.Y.V 14.K.c	2.0 1.5 1.75 1.3 0.8	puduɡ	0	72
1470	Parji	BELLY	p o ʈ ʈ a	1 7 1 1 7	AXMBZ	PUTTA	15	15.P.C 15.U.V 15.T.c 15.T.C 15.A.V	2.0 1.5 1.1 1.75 0.8	poʈʈa	0	65
1536	Tamil	BELLY	v a y i r u	3 7 7 7 5 7	AXYYBZ	BAYIRY	16	16.B.C 16.A.V 16.Y.V 16.I.V 16.R.C 16.Y.V	2.0 1.5 1.3 1.3 1.75 0.8	vayiru	0	75
1537	Tamil	BELLY	t o n t i	1 7 4 1 7	AXMBZ	TUNTI	16	16.T.C 16.U.V 16.N.c 16.T.C 16.I.V	2.0 1.5 1.1 1.75 0.8	tonti	0	70
1538	Tamil	BELLY	t o p p a i	1 7 1 1 7 7	AXMBYZ	TUPPAI	16	16.T.C 16.U.V 16.P.c 16.P.C 16.A.V 16.I.V	2.0 1.5 1.1 1.75 1.3 0.8	toppai	0	84
1684	Telugu	BELLY	p o ʈ ʈ a	1 7 1 1 7	AXMBZ	PUTTA	17	17.P.C 17.U.V 17.T.c 17.T.C 17.A.V	2.0 1.5 1.1 1.75 0.8	poʈʈa	0	65
1685	Telugu	BELLY	k a ɖ u p u	1 7 1 7 1 7	AXBYBZ	KATYPY	17	17.K.C 17.A.V 17.T.C 17.Y.V 17.P.C 17.Y.V	2.0 1.5 1.75 1.3 1.75 0.8	kaɖupu	0	82
1829	Toda	BELLY	p i ɾ	1 7 5	AXN	PIR	18	18.P.C 18.I.V 18.R.c	2.0 1.5 0.8	piɾ	0	63
1932	Tulu	BELLY	b a n ʤ i	1 7 4 2 7	AXMBZ	PANCI	19	19.P.C 19.A.V 19.N.c 19.C.C 19.I.V	2.0 1.5 1.1 1.75 0.8	banʤi	0	70
2030	Yeruva	BELLY	b a i ɾ u	1 7 7 5 7	AXYBZ	PAIRY	20	20.P.C 20.A.V 20.I.V 20.R.C 20.Y.V	2.0 1.5 1.3 1.75 0.8	baiɾu	0	75
2031	Yeruva	BELLY	b aː ɾ ə	1 7 5 7	AXBZ	PARE	20	20.P.C 20.A.V 20.R.C 20.E.V	2.0 1.5 1.75 0.8	baːɾə	0	71
#
6	Badga	BIG	d o ɖ ɖ a d ə	1 7 1 1 7 1 7	AXMBYBZ	TUTTATE	1	1.T.C 1.U.V 1.T.c 1.T.C 1.A.V 1.T.C 1.E.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	doɖɖadə	0	85
107	Betta Kurumba	BIG	d a p p u	1 7 1 1 7	AXMBZ	TAPPY	2	2.T.C 2.A.V 2.P.c 2.P.C 2.Y.V	2.0 1.5 1.1 1.75 0.8	dappu	0	86
228	Brahui	BIG	b a l l u n	1 7 5 5 7 4	AXMBYN	PALLYN	3	3.P.C 3.A.V 3.L.c 3.L.C 3.Y.V 3.N.c	2.0 1.5 1.1 1.75 1.3 0.8	ballun	0	87
335	Gondi	BIG	p e d d a	1 7 1 1 7	AXMBZ	PETTA	4	4.P.C 4.E.V 4.T.c 4.T.C 4.A.V	2.0 1.5 1.1 1.75 0.8	pedda	0	88
445	Kannada	BIG	d o ɖ ɖ a d u	1 7 1 1 7 1 7	AXMBYBZ	TUTTATY	5	5.T.C 5.U.V 5.T.c 5.T.C 5.A.V 5.T.C 5.Y.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	doɖɖadu	0	85
575	Kodava	BIG	b a l j a d ə	1 7 5 6 7 1 7	AXBCYBZ	PALJATE	6	6.P.C 6.A.V 6.L.C 6.J.C 6.A.V 6.T.C 6.E.V	2.0 1.5 1.75 1.5 1.3 1.75 0.8	baljadə	0	90
776	Kota	BIG	t o ɖ u t	1 7 1 7 1	AXBYN	TUTYT	8	8.T.C 8.U.V 8.T.C 8.Y.V 8.T.c	2.0 1.5 1.75 1.3 0.8	toɖut	0	85
872	Koya	BIG	b e ɾ ɾ a	1 7 5 5 7	AXMBZ	PERRA	9	9.P.C 9.E.V 9.R.c 9.R.C 9.A.V	2.0 1.5 1.1 1.75 0.8	beɾɾa	0	92
991	Kurukh	BIG	k o h a	1 7 3 7	AXBZ	KUHA	10	10.K.C 10.U.V 10.H.C 10.A.V	2.0 1.5 1.75 0.8	koha	0	93
1094	Kuwi	BIG	b eː ɾ	1 7 5	AXN	PER	11	11.P.C 11.E.V 11.R.c	2.0 1.5 0.8	beːɾ	0	92
1166	Malayalam	BIG	ʋ a l u d ə	6 7 5 7 1 7	AXBYBZ	WALYTE	12	12.W.C 12.A.V 12.L.C 12.Y.V 12.T.C 12.E.V	2.0 1.5 1.75 1.3 1.75 0.8	ʋaludə	0	95
1297	Malto	BIG	b eː ɖ o	1 7 1 7	AXBZ	PETU	13	13.P.C 13.E.V 13.T.C 13.U.V	2.0 1.5 1.75 0.8	beːɖo	0	88
1411	Ollari Gadba	BIG	m u ɾ e	4 7 5 7	AXBZ	MYRE	14	14.M.C 14.Y.V 14.R.C 14.E.V	2.0 1.5 1.75 0.8	muɾe	0	97
1471	Parji	BIG	b e ɾ t o	1 7 5 1 7	AXMBZ	PERTU	15	15.P.C 15.E.V 15.R.c 15.T.C 15.U.V	2.0 1.5 1.1 1.75 0.8	beɾto	0	92
1539	Tamil	BIG	p e ɾ i j a	1 7 5 7 6 7	AXBYBZ	PERIJA	16	16.P.C 16.E.V 16.R.C 16.I.V 16.J.C 16.A.V	2.0 1.5 1.75 1.3 1.75 0.8	peɾija	0	90
1540	Tamil	BIG	p e ɾ ə s ə	1 7 5 7 3 7	AXBYBZ	PERESE	16	16.P.C 16.E.V 16.R.C 16.E.V 16.S.C 16.E.V	2.0 1.5 1.75 1.3 1.75 0.8	peɾəsə	0	97
1686	Telugu	BIG	p e d d a	1 7 1 1 7	AXMBZ	PETTA	17	17.P.C 17.E.V 17.T.c 17.T.C 17.A.V	2.0 1.5 1.1 1.75 0.8	pedda	0	88
1830	Toda	BIG	i t t uː ɖ ə	7 1 1 7 1 7	XMBYBZ	ITTYTE	18	18.I.V 18.T.c 18.T.C 18.Y.V 18.T.C 18.E.V	1.5 1.1 1.75 1.3 1.75 0.8	ittuːɖə	0	85
1933	Tulu	BIG	m a l l a	4 7 5 5 7	AXMBZ	MALLA	19	19.M.C 19.A.V 19.L.c 19.L.C 19.A.V	2.0 1.5 1.1 1.75 0.8	malla	0	87
2032	Yeruva	BIG	b a l e j i	1 7 5 7 6 7	AXBYBZ	PALEJI	20	20.P.C 20.A.V 20.L.C 20.E.V 20.J.C 20.I.V	2.0 1.5 1.75 1.3 1.75 0.8	baleji	0	90
#
108	Betta Kurumba	BIRD	p i k k i	1 7 1 1 7	AXMBZ	PIKKI	2	2.P.C 2.I.V 2.K.c 2.K.C 2.I.V	2.0 1.5 1.1 1.75 0.8	pikki	0	98
229	Brahui	BIRD	ʧ o k	2 7 1	AXN	CUK	3	3.C.C 3.U.V 3.K.c	2.0 1.5 0.8	ʧok	0	99
336	Gondi	BIRD	p i ʈ ʈ ə	1 7 1 1 7	AXMBZ	PITTE	4	4.P.C 4.I.V 4.T.c 4.T.C 4.E.V	2.0 1.5 1.1 1.75 0.8	piʈʈə	0	100
446	Kannada	BIRD	h a k k i	3 7 1 1 7	AXMBZ	HAKKI	5	5.H.C 5.A.V 5.K.c 5.K.C 5.I.V	2.0 1.5 1.1 1.75 0.8	hakki	0	101
447	Kannada	BIRD	p a k ʂ i	1 7 1 3 7	AXBCZ	PAKSI	5	5.P.C 5.A.V 5.K.C 5.S.C 5.I.V	2.0 1.5 1.75 1.5 0.8	pakʂi	0	98
576	Kodava	BIRD	p a k ʂ i	1 7 1 3 7	AXBCZ	PAKSI	6	6.P.C 6.A.V 6.K.C 6.S.C 6.I.V	2.0 1.5 1.75 1.5 0.8	pakʂi	0	98
677	Kolami	BIRD	p i ʈ ʈ a	1 7 1 1 7	AXMBZ	PITTA	7	7.P.C 7.I.V 7.T.c 7.T.C 7.A.V	2.0 1.5 1.1 1.75 0.8	piʈʈa	0	100
777	Kota	BIRD	p a k k i ɡ a ɭ	1 7 1 1 7 1 7 5	AXMBYBYN	PAKKIKAL	8	8.P.C 8.A.V 8.K.c 8.K.C 8.I.V 8.K.C 8.A.V 8.L.c	2.0 1.5 1.1 1.75 1.3 1.75 1.3 0.8	pakkiɡaɭ	0	104
873	Koya	BIRD	p i ʈ ʈ eː k u	1 7 1 1 7 1 7	AXMBYBZ	PITTEKY	9	9.P.C 9.I.V 9.T.c 9.T.C 9.E.V 9.K.C 9.Y.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	piʈʈeːku	0	100
992	Kurukh	BIRD	o ɖ a	7 1 7	XBZ	UTA	10	10.U.V 10.T.C 10.A.V	1.5 1.75 0.8	oɖa	0	106
1095	Kuwi	BIRD	m i n u	4 7 4 7	AXBZ	MINY	11	11.M.C 11.I.V 11.N.C 11.Y.V	2.0 1.5 1.75 0.8	minu	0	107
1167	Malayalam	BIRD	p a k ʂ i	1 7 1 3 7	AXBCZ	PAKSI	12	12.P.C 12.A.V 12.K.C 12.S.C 12.I.V	2.0 1.5 1.75 1.5 0.8	pakʂi	0	98
1168	Malayalam	BIRD	k i l i	1 7 5 7	AXBZ	KILI	12	12.K.C 12.I.V 12.L.C 12.I.V	2.0 1.5 1.75 0.8	kili	0	117
1298	Malto	BIRD	p u ʤ u d u	1 7 2 7 1 7	AXBYBZ	PYCYTY	13	13.P.C 13.Y.V 13.C.C 13.Y.V 13.T.C 13.Y.V	2.0 1.5 1.75 1.3 1.75 0.8	puʤudu	0	109
1412	Ollari Gadba	BIRD	t i t ə	1 7 1 7	AXBZ	TITE	14	14.T.C 14.I.V 14.T.C 14.E.V	2.0 1.5 1.75 0.8	titə	0	100
1541	Tamil	BIRD	p a ɾ a ʋ a i	1 7 5 7 6 7 7	AXBYBYZ	PARAWAI	16	16.P.C 16.A.V 16.R.C 16.A.V 16.W.C 16.A.V 16.I.V	2.0 1.5 1.75 1.3 1.75 1.3 0.8	paɾaʋai	0	111
1687	Telugu	BIRD	p a k ʂ i	1 7 1 3 7	AXBCZ	PAKSI	17	17.P.C 17.A.V 17.K.C 17.S.C 17.I.V	2.0 1.5 1.75 1.5 0.8	pakʂi	0	98
1688	Telugu	BIRD	p i t t a	1 7 1 1 7	AXMBZ	PITTA	17	17.P.C 17.I.V 17.T.c 17.T.C 17.A.V	2.0 1.5 1.1 1.75 0.8	pitta	0	100
1831	Toda	BIRD	p a ɾ a ʋ a i	1 7 5 7 6 7 7	AXBYBYZ	PARAWAI	18	18.P.C 18.A.V 18.R.C 18.A.V 18.W.C 18.A.V 18.I.V	2.0 1.5 1.75 1.3 1.75 1.3 0.8	paɾaʋai	0	111
1934	Tulu	BIRD	p a k k i	1 7 1 1 7	AXMBZ	PAKKI	19	19.P.C 19.A.V 19.K.c 19.K.C 19.I.V	2.0 1.5 1.1 1.75 0.8	pakki	0	114
