# Wordlist

# DATA
ID	DOCULECT	CONCEPT	TOKENS	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	LEXSTATID
184	Yahi	BONE	ʔ a x t a t ʔ	1 7 3 1 7 1 1	AXMBYLN	HAGTATH	3	3.H.C 3.A.V 3.G.c 3.T.C 3.A.V 3.T.c 3.H.c	2.0 1.5 1.1 1.75 1.3 1.1 0.8	ʔaxtatʔ	0	10
#
91	Northern Yana	BREAST	ʦ u x p i n n a	2 7 3 1 7 4 4 7	AXMBYMBZ	CYGPINNA	2	2.C.C 2.Y.V 2.G.c 2.P.C 2.I.V 2.N.c 2.N.C 2.A.V	2.0 1.5 1.1 1.75 1.3 1.1 1.75 0.8	ʦuxpinna	0	11
#
7	Central Yana	BURN (SOMETHING)	h a ʔ w iː	3 7 1 6 7	AXBCZ	HAHWI	1	1.H.C 1.A.V 1.H.C 1.W.C 1.I.V	2.0 1.5 1.75 1.5 0.8	haʔwiː	0	12
92	Northern Yana	BURN (SOMETHING)	h a ʔ w iː	3 7 1 6 7	AXBCZ	HAHWI	2	2.H.C 2.A.V 2.H.C 2.W.C 2.I.V	2.0 1.5 1.75 1.5 0.8	haʔwiː	0	12
185	Yahi	BURN (SOMETHING)	h a ʔ w iː	3 7 1 6 7	AXBCZ	HAHWI	3	3.H.C 3.A.V 3.H.C 3.W.C 3.I.V	2.0 1.5 1.75 1.5 0.8	haʔwiː	0	12
#
93	Northern Yana	CLAW OR NAIL	s u kʼ u ʔ l i p t a l l a	3 7 1 7 1 5 7 1 1 7 5 5 7	AXBYBCYMBYMBZ	SYKYHLIPTALLA	2	2.S.C 2.Y.V 2.K.C 2.Y.V 2.H.C 2.L.C 2.I.V 2.P.c 2.T.C 2.A.V 2.L.c 2.L.C 2.A.V	2.0 1.5 1.75 1.3 1.75 1.5 1.3 1.1 1.75 1.3 1.1 1.75 0.8	sukʼuʔliptalla	0	13
186	Yahi	CLAW OR NAIL	s u kʼ u ʔ n i m t a n n a	3 7 1 7 1 4 7 4 1 7 4 4 7	AXBYBCYMBYMBZ	SYKYHNIMTANNA	3	3.S.C 3.Y.V 3.K.C 3.Y.V 3.H.C 3.N.C 3.I.V 3.M.c 3.T.C 3.A.V 3.N.c 3.N.C 3.A.V	2.0 1.5 1.75 1.3 1.75 1.5 1.3 1.1 1.75 1.3 1.1 1.75 0.8	sukʼuʔnimtanna	0	13
#
8	Central Yana	COME	n i	4 7	AX	NI	1	1.N.C 1.I.V	2.0 1.5	ni	0	14
9	Central Yana	COME	h a	3 7	AX	HA	1	1.H.C 1.A.V	2.0 1.5	ha	0	17
94	Northern Yana	COME	n i	4 7	AX	NI	2	2.N.C 2.I.V	2.0 1.5	ni	0	14
95	Northern Yana	COME	h a	3 7	AX	HA	2	2.H.C 2.A.V	2.0 1.5	ha	0	17
187	Yahi	COME	n i	4 7	AX	NI	3	3.N.C 3.I.V	2.0 1.5	ni	0	14
188	Yahi	COME	h a	3 7	AX	HA	3	3.H.C 3.A.V	2.0 1.5	ha	0	17
#
10	Central Yana	DIE	t i l a u	1 7 5 7 7	AXBYZ	TILAY	1	1.T.C 1.I.V 1.L.C 1.A.V 1.Y.V	2.0 1.5 1.75 1.3 0.8	tilau	0	18
96	Northern Yana	DIE	t i l a u	1 7 5 7 7	AXBYZ	TILAY	2	2.T.C 2.I.V 2.L.C 2.A.V 2.Y.V	2.0 1.5 1.75 1.3 0.8	tilau	0	18
#
11	Central Yana	DOG	s uː s u	3 7 3 7	AXBZ	SYSY	1	1.S.C 1.Y.V 1.S.C 1.Y.V	2.0 1.5 1.75 0.8	suːsu	0	19
97	Northern Yana	DOG	s uː s u	3 7 3 7	AXBZ	SYSY	2	2.S.C 2.Y.V 2.S.C 2.Y.V	2.0 1.5 1.75 0.8	suːsu	0	19
189	Yahi	DOG	s uː s u	3 7 3 7	AXBZ	SYSY	3	3.S.C 3.Y.V 3.S.C 3.Y.V	2.0 1.5 1.75 0.8	suːsu	0	19
#
98	Northern Yana	DRINK	s iː	3 7	AX	SI	2	2.S.C 2.I.V	2.0 1.5	siː	0	20
190	Yahi	DRINK	ʦ iː	2 7	AX	CI	3	3.C.C 3.I.V	2.0 1.5	ʦiː	0	20
#
12	Central Yana	DRY	kʰ u l s i	1 7 5 3 7	AXMBZ	KYLSI	1	1.K.C 1.Y.V 1.L.c 1.S.C 1.I.V	2.0 1.5 1.1 1.75 0.8	kʰulsi	0	21
99	Northern Yana	DRY	kʰ u l s i	1 7 5 3 7	AXMBZ	KYLSI	2	2.K.C 2.Y.V 2.L.c 2.S.C 2.I.V	2.0 1.5 1.1 1.75 0.8	kʰulsi	0	21
191	Yahi	DRY	kʰ u l s i	1 7 5 3 7	AXMBZ	KYLSI	3	3.K.C 3.Y.V 3.L.c 3.S.C 3.I.V	2.0 1.5 1.1 1.75 0.8	kʰulsi	0	21
#
13	Central Yana	EAR	m a l k u	4 7 5 1 7	AXMBZ	MALKY	1	1.M.C 1.A.V 1.L.c 1.K.C 1.Y.V	2.0 1.5 1.1 1.75 0.8	malku	0	22
100	Northern Yana	EAR	m a l ʔ k u	4 7 5 1 1 7	AXLMBZ	MALHKY	2	2.M.C 2.A.V 2.L.c 2.H.c 2.K.C 2.Y.V	2.0 1.5 1.1 1.1 1.75 0.8	malʔku	0	22
192	Yahi	EAR	m a n ʔ k u	4 7 4 1 1 7	AXLMBZ	MANHKY	3	3.M.C 3.A.V 3.N.c 3.H.c 3.K.C 3.Y.V	2.0 1.5 1.1 1.1 1.75 0.8	manʔku	0	22
#
14	Central Yana	EARTH (SOIL)	p iː w i	1 7 6 7	AXBZ	PIWI	1	1.P.C 1.I.V 1.W.C 1.I.V	2.0 1.5 1.75 0.8	piːwi	0	23
101	Northern Yana	EARTH (SOIL)	p iː w i	1 7 6 7	AXBZ	PIWI	2	2.P.C 2.I.V 2.W.C 2.I.V	2.0 1.5 1.75 0.8	piːwi	0	23
193	Yahi	EARTH (SOIL)	p iː w i	1 7 6 7	AXBZ	PIWI	3	3.P.C 3.I.V 3.W.C 3.I.V	2.0 1.5 1.75 0.8	piːwi	0	23
#
15	Central Yana	EAT	m a	4 7	AX	MA	1	1.M.C 1.A.V	2.0 1.5	ma	0	24
102	Northern Yana	EAT	m a	4 7	AX	MA	2	2.M.C 2.A.V	2.0 1.5	ma	0	24
194	Yahi	EAT	m a	4 7	AX	MA	3	3.M.C 3.A.V	2.0 1.5	ma	0	24
#
16	Central Yana	EYE	ʦʰ u n a	2 7 4 7	AXBZ	CYNA	1	1.C.C 1.Y.V 1.N.C 1.A.V	2.0 1.5 1.75 0.8	ʦʰuna	0	25
103	Northern Yana	EYE	ʦʰ u n a	2 7 4 7	AXBZ	CYNA	2	2.C.C 2.Y.V 2.N.C 2.A.V	2.0 1.5 1.75 0.8	ʦʰuna	0	25
195	Yahi	EYE	ʦʰ u n a	2 7 4 7	AXBZ	CYNA	3	3.C.C 3.Y.V 3.N.C 3.A.V	2.0 1.5 1.75 0.8	ʦʰuna	0	25
#
75	Central Yana	FAR	pʰ a u	1 7 7	AXZ	PAY	1	1.P.C 1.A.V 1.Y.V	2.0 1.5 0.8	pʰau	0	26
173	Northern Yana	FAR	pʰ a u	1 7 7	AXZ	PAY	2	2.P.C 2.A.V 2.Y.V	2.0 1.5 0.8	pʰau	0	26
#
17	Central Yana	FAT (FROM ANIMALS)	x a u j a u	3 7 7 6 7 7	AXYBYZ	GAYJAY	1	1.G.C 1.A.V 1.Y.V 1.J.C 1.A.V 1.Y.V	2.0 1.5 1.3 1.75 1.3 0.8	xaujau	0	27
104	Northern Yana	FAT (FROM ANIMALS)	x a u j a u	3 7 7 6 7 7	AXYBYZ	GAYJAY	2	2.G.C 2.A.V 2.Y.V 2.J.C 2.A.V 2.Y.V	2.0 1.5 1.3 1.75 1.3 0.8	xaujau	0	27
196	Yahi	FAT (FROM ANIMALS)	x a u j a u	3 7 7 6 7 7	AXYBYZ	GAYJAY	3	3.G.C 3.A.V 3.Y.V 3.J.C 3.A.V 3.Y.V	2.0 1.5 1.3 1.75 1.3 0.8	xaujau	0	27
#
105	Northern Yana	FEATHER	p uː n i	1 7 4 7	AXBZ	PYNI	2	2.P.C 2.Y.V 2.N.C 2.I.V	2.0 1.5 1.75 0.8	puːni	0	28
197	Yahi	FEATHER	p uː n i	1 7 4 7	AXBZ	PYNI	3	3.P.C 3.Y.V 3.N.C 3.I.V	2.0 1.5 1.75 0.8	puːni	0	28
#
18	Central Yana	FIRE	ʔ a u n a	1 7 7 4 7	AXYBZ	HAYNA	1	1.H.C 1.A.V 1.Y.V 1.N.C 1.A.V	2.0 1.5 1.3 1.75 0.8	ʔauna	0	29
106	Northern Yana	FIRE	ʔ a u n a	1 7 7 4 7	AXYBZ	HAYNA	2	2.H.C 2.A.V 2.Y.V 2.N.C 2.A.V	2.0 1.5 1.3 1.75 0.8	ʔauna	0	29
198	Yahi	FIRE	ʔ a u n a	1 7 7 4 7	AXYBZ	HAYNA	3	3.H.C 3.A.V 3.Y.V 3.N.C 3.A.V	2.0 1.5 1.3 1.75 0.8	ʔauna	0	29
#
19	Central Yana	FISH	k a l aː	1 7 5 7	AXBZ	KALA	1	1.K.C 1.A.V 1.L.C 1.A.V	2.0 1.5 1.75 0.8	kalaː	0	30
107	Northern Yana	FISH	k a l aː	1 7 5 7	AXBZ	KALA	2	2.K.C 2.A.V 2.L.C 2.A.V	2.0 1.5 1.75 0.8	kalaː	0	30
199	Yahi	FISH	k a l aː x i	1 7 5 7 3 7	AXBYBZ	KALAGI	3	3.K.C 3.A.V 3.L.C 3.A.V 3.G.C 3.I.V	2.0 1.5 1.75 1.3 1.75 0.8	kalaːxi	0	30
#
20	Central Yana	FLY (MOVE THROUGH AIR)	p a	1 7	AX	PA	1	1.P.C 1.A.V	2.0 1.5	pa	0	31
108	Northern Yana	FLY (MOVE THROUGH AIR)	p a	1 7	AX	PA	2	2.P.C 2.A.V	2.0 1.5	pa	0	31
200	Yahi	FLY (MOVE THROUGH AIR)	p a	1 7	AX	PA	3	3.P.C 3.A.V	2.0 1.5	pa	0	31
#
21	Central Yana	FOOT	l a l l a	5 7 5 5 7	AXMBZ	LALLA	1	1.L.C 1.A.V 1.L.c 1.L.C 1.A.V	2.0 1.5 1.1 1.75 0.8	lalla	0	32
109	Northern Yana	FOOT	l a l l a	5 7 5 5 7	AXMBZ	LALLA	2	2.L.C 2.A.V 2.L.c 2.L.C 2.A.V	2.0 1.5 1.1 1.75 0.8	lalla	0	32
201	Yahi	FOOT	l a l l a	5 7 5 5 7	AXMBZ	LALLA	3	3.L.C 3.A.V 3.L.c 3.L.C 3.A.V	2.0 1.5 1.1 1.75 0.8	lalla	0	32
#
22	Central Yana	FULL	p a n ʔ iː	1 7 4 1 7	AXMBZ	PANHI	1	1.P.C 1.A.V 1.N.c 1.H.C 1.I.V	2.0 1.5 1.1 1.75 0.8	panʔiː	0	33
110	Northern Yana	FULL	p a ʔ n iː	1 7 1 4 7	AXBCZ	PAHNI	2	2.P.C 2.A.V 2.H.C 2.N.C 2.I.V	2.0 1.5 1.75 1.5 0.8	paʔniː	0	33
202	Yahi	FULL	p a ʔ n iː	1 7 1 4 7	AXBCZ	PAHNI	3	3.P.C 3.A.V 3.H.C 3.N.C 3.I.V	2.0 1.5 1.75 1.5 0.8	paʔniː	0	33
#
23	Central Yana	GIVE	h a l ʦ a w a u	3 7 5 2 7 6 7 7	AXMBYBYZ	HALCAWAY	1	1.H.C 1.A.V 1.L.c 1.C.C 1.A.V 1.W.C 1.A.V 1.Y.V	2.0 1.5 1.1 1.75 1.3 1.75 1.3 0.8	halʦawau	0	34
111	Northern Yana	GIVE	h a l ʦ a w a u	3 7 5 2 7 6 7 7	AXMBYBYZ	HALCAWAY	2	2.H.C 2.A.V 2.L.c 2.C.C 2.A.V 2.W.C 2.A.V 2.Y.V	2.0 1.5 1.1 1.75 1.3 1.75 1.3 0.8	halʦawau	0	34
#
24	Central Yana	GOOD	ʦʼ u p ʔ	2 7 1 1	AXLN	CYPH	1	1.C.C 1.Y.V 1.P.c 1.H.c	2.0 1.5 1.1 0.8	ʦʼupʔ	0	35
112	Northern Yana	GOOD	ʦʼ u p ʔ	2 7 1 1	AXLN	CYPH	2	2.C.C 2.Y.V 2.P.c 2.H.c	2.0 1.5 1.1 0.8	ʦʼupʔ	0	35
203	Yahi	GOOD	ʦʼ u p ʔ	2 7 1 1	AXLN	CYPH	3	3.C.C 3.Y.V 3.P.c 3.H.c	2.0 1.5 1.1 0.8	ʦʼupʔ	0	35
#
113	Northern Yana	GREEN	t a ʦʼ k a i s a	1 7 2 1 7 7 3 7	AXMBYYBZ	TACKAISA	2	2.T.C 2.A.V 2.C.c 2.K.C 2.A.V 2.I.V 2.S.C 2.A.V	2.0 1.5 1.1 1.75 1.3 1.3 1.75 0.8	taʦʼkaisa	0	36
204	Yahi	GREEN	t a ʦʼ k a i s a	1 7 2 1 7 7 3 7	AXMBYYBZ	TACKAISA	3	3.T.C 3.A.V 3.C.c 3.K.C 3.A.V 3.I.V 3.S.C 3.A.V	2.0 1.5 1.1 1.75 1.3 1.3 1.75 0.8	taʦʼkaisa	0	36
#
25	Central Yana	HAIR	kʼ u j u l l a	1 7 6 7 5 5 7	AXBYMBZ	KYJYLLA	1	1.K.C 1.Y.V 1.J.C 1.Y.V 1.L.c 1.L.C 1.A.V	2.0 1.5 1.75 1.3 1.1 1.75 0.8	kʼujulla	0	37
114	Northern Yana	HAIR	kʼ u j u l	1 7 6 7 5	AXBYN	KYJYL	2	2.K.C 2.Y.V 2.J.C 2.Y.V 2.L.c	2.0 1.5 1.75 1.3 0.8	kʼujul	0	37
205	Yahi	HAIR	kʼ u ʔ j u l l a	1 7 1 6 7 5 5 7	AXBCYMBZ	KYHJYLLA	3	3.K.C 3.Y.V 3.H.C 3.J.C 3.Y.V 3.L.c 3.L.C 3.A.V	2.0 1.5 1.75 1.5 1.3 1.1 1.75 0.8	kʼuʔjulla	0	37
#
26	Central Yana	HAND	t a l l a	1 7 5 5 7	AXMBZ	TALLA	1	1.T.C 1.A.V 1.L.c 1.L.C 1.A.V	2.0 1.5 1.1 1.75 0.8	talla	0	38
115	Northern Yana	HAND	t a l l a	1 7 5 5 7	AXMBZ	TALLA	2	2.T.C 2.A.V 2.L.c 2.L.C 2.A.V	2.0 1.5 1.1 1.75 0.8	talla	0	38
206	Yahi	HAND	t a l l a	1 7 5 5 7	AXMBZ	TALLA	3	3.T.C 3.A.V 3.L.c 3.L.C 3.A.V	2.0 1.5 1.1 1.75 0.8	talla	0	38
#
27	Central Yana	HEAD	tʼ a l ʔ a i n a	1 7 5 1 7 7 4 7	AXMBYYBZ	TALHAINA	1	1.T.C 1.A.V 1.L.c 1.H.C 1.A.V 1.I.V 1.N.C 1.A.V	2.0 1.5 1.1 1.75 1.3 1.3 1.75 0.8	tʼalʔaina	0	39
116	Northern Yana	HEAD	tʼ a l ʔ a i n a	1 7 5 1 7 7 4 7	AXMBYYBZ	TALHAINA	2	2.T.C 2.A.V 2.L.c 2.H.C 2.A.V 2.I.V 2.N.C 2.A.V	2.0 1.5 1.1 1.75 1.3 1.3 1.75 0.8	tʼalʔaina	0	39
#
28	Central Yana	HEAR	k aː	1 7	AX	KA	1	1.K.C 1.A.V	2.0 1.5	kaː	0	40
117	Northern Yana	HEAR	k aː	1 7	AX	KA	2	2.K.C 2.A.V	2.0 1.5	kaː	0	40
207	Yahi	HEAR	k aː	1 7	AX	KA	3	3.K.C 3.A.V	2.0 1.5	kaː	0	40
#
29	Central Yana	HEART	ʦ u k u ʦʼ i	2 7 1 7 2 7	AXBYBZ	CYKYCI	1	1.C.C 1.Y.V 1.K.C 1.Y.V 1.C.C 1.I.V	2.0 1.5 1.75 1.3 1.75 0.8	ʦukuʦʼi	0	41
118	Northern Yana	HEART	ʦ u kʼ u t ʦʼ i	2 7 1 7 1 2 7	AXBYBCZ	CYKYTCI	2	2.C.C 2.Y.V 2.K.C 2.Y.V 2.T.C 2.C.C 2.I.V	2.0 1.5 1.75 1.3 1.75 1.5 0.8	ʦukʼutʦʼi	0	41
#
174	Northern Yana	HEAVY	m i ʦ a	4 7 2 7	AXBZ	MICA	2	2.M.C 2.I.V 2.C.C 2.A.V	2.0 1.5 1.75 0.8	miʦa	0	42
257	Yahi	HEAVY	ʦʼ a ʔ w i ʦ a	2 7 1 6 7 2 7	AXBCYBZ	CAHWICA	3	3.C.C 3.A.V 3.H.C 3.W.C 3.I.V 3.C.C 3.A.V	2.0 1.5 1.75 1.5 1.3 1.75 0.8	ʦʼaʔwiʦa	0	43
#
30	Central Yana	HORN (ANATOMY)	w eː j u	6 7 6 7	AXBZ	WEJY	1	1.W.C 1.E.V 1.J.C 1.Y.V	2.0 1.5 1.75 0.8	weːju	0	44
119	Northern Yana	HORN (ANATOMY)	w eː j u	6 7 6 7	AXBZ	WEJY	2	2.W.C 2.E.V 2.J.C 2.Y.V	2.0 1.5 1.75 0.8	weːju	0	44
208	Yahi	HORN (ANATOMY)	w eː j u	6 7 6 7	AXBZ	WEJY	3	3.W.C 3.E.V 3.J.C 3.Y.V	2.0 1.5 1.75 0.8	weːju	0	44
#
31	Central Yana	I	a i ʔ n i ʦ a	7 7 1 4 7 2 7	XYBCYBZ	AIHNICA	1	1.A.V 1.I.V 1.H.C 1.N.C 1.I.V 1.C.C 1.A.V	1.5 1.3 1.75 1.5 1.3 1.75 0.8	aiʔniʦa	0	45
120	Northern Yana	I	a i ʔ n i ʦ a	7 7 1 4 7 2 7	XYBCYBZ	AIHNICA	2	2.A.V 2.I.V 2.H.C 2.N.C 2.I.V 2.C.C 2.A.V	1.5 1.3 1.75 1.5 1.3 1.75 0.8	aiʔniʦa	0	45
209	Yahi	I	a i ʔ n i ʦ i	7 7 1 4 7 2 7	XYBCYBZ	AIHNICI	3	3.A.V 3.I.V 3.H.C 3.N.C 3.I.V 3.C.C 3.I.V	1.5 1.3 1.75 1.5 1.3 1.75 0.8	aiʔniʦi	0	45
#
32	Central Yana	KILL	ʔ a m ʔ ʦ i	1 7 4 1 2 7	AXMBCZ	HAMHCI	1	1.H.C 1.A.V 1.M.c 1.H.C 1.C.C 1.I.V	2.0 1.5 1.1 1.75 1.5 0.8	ʔamʔʦi	0	46
121	Northern Yana	KILL	ʔ a p ʔ ʦ i	1 7 1 1 2 7	AXMBCZ	HAPHCI	2	2.H.C 2.A.V 2.P.c 2.H.C 2.C.C 2.I.V	2.0 1.5 1.1 1.75 1.5 0.8	ʔapʔʦi	0	46
210	Yahi	KILL	ʔ a p ʔ ʦ i	1 7 1 1 2 7	AXMBCZ	HAPHCI	3	3.H.C 3.A.V 3.P.c 3.H.C 3.C.C 3.I.V	2.0 1.5 1.1 1.75 1.5 0.8	ʔapʔʦi	0	46
#
122	Northern Yana	KNEE	h iː w a k i n n a	3 7 6 7 1 7 4 4 7	AXBYBYMBZ	HIWAKINNA	2	2.H.C 2.I.V 2.W.C 2.A.V 2.K.C 2.I.V 2.N.c 2.N.C 2.A.V	2.0 1.5 1.75 1.3 1.75 1.3 1.1 1.75 0.8	hiːwakinna	0	47
211	Yahi	KNEE	pʰ uː t i kʼ i	1 7 1 7 1 7	AXBYBZ	PYTIKI	3	3.P.C 3.Y.V 3.T.C 3.I.V 3.K.C 3.I.V	2.0 1.5 1.75 1.3 1.75 0.8	pʰuːtikʼi	0	48
#
123	Northern Yana	KNOW (SOMETHING)	t i ʦ i p a	1 7 2 7 1 7	AXBYBZ	TICIPA	2	2.T.C 2.I.V 2.C.C 2.I.V 2.P.C 2.A.V	2.0 1.5 1.75 1.3 1.75 0.8	tiʦipa	0	49
#
124	Northern Yana	LEAF	tʼ aː pʰ a l l a	1 7 1 7 5 5 7	AXBYMBZ	TAPALLA	2	2.T.C 2.A.V 2.P.C 2.A.V 2.L.c 2.L.C 2.A.V	2.0 1.5 1.75 1.3 1.1 1.75 0.8	tʼaːpʰalla	0	50
#
33	Central Yana	LIE (REST)	m u r u l	4 7 5 7 5	AXBYN	MYRYL	1	1.M.C 1.Y.V 1.R.C 1.Y.V 1.L.c	2.0 1.5 1.75 1.3 0.8	murul	0	51
125	Northern Yana	LIE (REST)	m u r u l	4 7 5 7 5	AXBYN	MYRYL	2	2.M.C 2.Y.V 2.R.C 2.Y.V 2.L.c	2.0 1.5 1.75 1.3 0.8	murul	0	51
212	Yahi	LIE (REST)	m u r u l	4 7 5 7 5	AXBYN	MYRYL	3	3.M.C 3.Y.V 3.R.C 3.Y.V 3.L.c	2.0 1.5 1.75 1.3 0.8	murul	0	51
#
34	Central Yana	LIVER	i m a	7 4 7	XBZ	IMA	1	1.I.V 1.M.C 1.A.V	1.5 1.75 0.8	ima	0	52
126	Northern Yana	LIVER	i m a	7 4 7	XBZ	IMA	2	2.I.V 2.M.C 2.A.V	1.5 1.75 0.8	ima	0	52
213	Yahi	LIVER	i m a	7 4 7	XBZ	IMA	3	3.I.V 3.M.C 3.A.V	1.5 1.75 0.8	ima	0	52
#
35	Central Yana	LONG	ʦ u l	2 7 5	AXN	CYL	1	1.C.C 1.Y.V 1.L.c	2.0 1.5 0.8	ʦul	0	53
127	Northern Yana	LONG	ʦ u l	2 7 5	AXN	CYL	2	2.C.C 2.Y.V 2.L.c	2.0 1.5 0.8	ʦul	0	53
214	Yahi	LONG	ʦ u l	2 7 5	AXN	CYL	3	3.C.C 3.Y.V 3.L.c	2.0 1.5 0.8	ʦul	0	53
#
128	Northern Yana	LOUSE	ʦ i n a	2 7 4 7	AXBZ	CINA	2	2.C.C 2.I.V 2.N.C 2.A.V	2.0 1.5 1.75 0.8	ʦina	0	54
#
36	Central Yana	MAN	h i s i	3 7 3 7	AXBZ	HISI	1	1.H.C 1.I.V 1.S.C 1.I.V	2.0 1.5 1.75 0.8	hisi	0	55
129	Northern Yana	MAN	h i s i	3 7 3 7	AXBZ	HISI	2	2.H.C 2.I.V 2.S.C 2.I.V	2.0 1.5 1.75 0.8	hisi	0	55
215	Yahi	MAN	h i h s i	3 7 3 3 7	AXMBZ	HIHSI	3	3.H.C 3.I.V 3.H.c 3.S.C 3.I.V	2.0 1.5 1.1 1.75 0.8	hihsi	0	55
#
